20.643,39.551,1.0004e+05,2.53,1268.9,910.33,657.33,2522.1,46.329,65.316,564,0,1.1824,1
20.622,39.551,1.0004e+05,2.53,846.08,891.05,695.08,1268.9,37.829,46.328,617,0,1.1825,2
20.622,39.528,1.0004e+05,2.527,631.94,813.32,682.45,1268.9,32.694,46.329,670,0,1.1824,3
20.632,39.528,1.0003e+05,2.53,508.18,721.78,647.6,846.08,29.319,37.831,722,0,1.1823,4
20.643,39.551,1.0004e+05,2.53,423.1,632.17,602.7,846.08,26.753,37.832,776,0,1.1823,5
20.611,39.528,1.0004e+05,2.528,360.91,550.79,554.34,631.94,24.707,32.693,828,0,1.1825,6
20.632,39.536,1.0004e+05,2.53,318.05,480.97,507.08,631.94,23.194,32.694,881,0,1.1824,7
20.622,39.521,1.0004e+05,2.529,281.46,421.12,461.96,508.18,21.819,29.318,934,0,1.1825,8
20.632,39.544,1.0004e+05,2.529,252.81,370.63,420.13,508.18,20.679,29.318,987,0,1.1824,9
20.632,39.551,1.0004e+05,2.53,231.46,328.87,382.39,423.1,19.786,26.751,1040,0,1.1825,10
20.611,39.528,1.0004e+05,2.529,210.54,293.38,348.02,423.1,18.87,26.751,1092,0,1.1825,11
20.643,39.559,1.0004e+05,2.529,194.85,263.82,317.39,360.91,18.154,24.708,1145,0,1.1824,12
20.622,39.544,1.0004e+05,2.53,182.18,239.32,290.35,360.91,17.553,24.707,1199,0,1.1825,13
20.643,39.544,1.0004e+05,2.528,167.66,217.82,265.81,318.05,16.841,23.195,1251,0,1.1823,14
20.622,39.551,1.0004e+05,2.53,158.81,200.12,244.41,318.05,16.389,23.193,1304,0,1.1825,15
20.643,39.536,1.0004e+05,2.53,149.84,185.03,225.49,281.46,15.92,21.82,1357,0,1.1824,16
20.632,39.544,1.0004e+05,2.529,140.26,171.6,208.45,281.46,15.403,21.819,1410,0,1.1824,17
20.632,39.551,1.0004e+05,2.53,134.13,160.36,193.58,252.81,15.063,20.679,1463,0,1.1824,18
20.632,39.536,1.0004e+05,2.53,127.92,150.63,180.45,252.81,14.71,20.679,1516,0,1.1824,19
20.622,39.559,1.0004e+05,2.527,-1.594,104.96,144.04,231.46,0,19.786,1568,0,1.1825,20
20.622,39.536,1.0004e+05,2.53,0.769,73.705,115.39,231.46,1.14,19.786,1622,0,1.1825,21
20.622,39.544,1.0004e+05,2.53,0.394,51.712,92.389,210.54,0.816,18.871,1674,0,1.1824,22
20.664,39.559,1.0004e+05,2.529,-0.582,36.024,73.795,194.85,0,18.155,1727,0,1.1823,23
20.622,39.536,1.0004e+05,2.531,1.487,25.663,59.334,194.85,1.586,18.154,1779,0,1.1825,24
20.632,39.551,1.0004e+05,2.529,-0.294,17.876,47.408,182.18,0,17.554,1832,0,1.1824,25
20.632,39.536,1.0004e+05,2.529,-0.006,12.511,37.925,167.66,0,16.84,1885,0,1.1825,26
20.622,39.559,1.0005e+05,2.531,1.556,9.225,30.651,167.66,1.622,16.839,1937,0,1.1825,27
20.654,39.528,1.0004e+05,2.528,-1.1,6.127,24.301,158.81,0,16.39,1990,0,1.1823,28
20.643,39.536,1.0004e+05,2.53,0.187,4.345,19.478,149.84,0.563,15.92,2042,0,1.1823,29
20.632,39.551,1.0004e+05,2.53,0.887,3.308,15.76,140.26,1.225,15.403,2095,0,1.1824,30
20.6,39.544,1.0004e+05,2.528,-1.238,1.944,12.361,134.13,0,15.062,2148,0,1.1825,31
20.643,39.536,1.0004e+05,2.531,1.512,1.815,10.191,134.13,1.599,15.063,2200,0,1.1824,32
20.611,39.544,1.0004e+05,2.529,0.012,1.274,8.155,127.92,0.143,14.709,2252,0,1.1825,33
20.643,39.536,1.0004e+05,2.529,-0.738,0.67,6.377,1.556,0,1.622,2305,0,1.1824,34
20.632,39.551,1.0004e+05,2.531,1.762,0.998,5.454,1.556,1.726,1.622,2357,0,1.1824,35
20.643,39.536,1.0004e+05,2.528,-0.988,0.402,4.165,1.512,0,1.599,2410,0,1.1824,36
20.654,39.536,1.0004e+05,2.53,0.387,0.398,3.41,1.512,0.809,1.599,2462,0,1.1824,37
20.622,39.559,1.0004e+05,2.53,0.512,0.432,2.83,1.487,0.931,1.586,2514,0,1.1825,38
20.632,39.551,1.0004e+05,2.528,-1.363,-0.106,1.992,0.887,0,1.225,2567,0,1.1824,39
20.632,39.544,1.0004e+05,2.53,1.012,0.229,1.796,0.887,1.308,1.225,2619,0,1.1824,40
20.643,39.536,1.0004e+05,2.529,-0.113,0.127,1.414,0.769,0,1.14,2671,0,1.1824,41
20.622,39.544,1.0004e+05,2.529,-0.488,-0.058,1.034,0.769,0,1.14,2723,0,1.1825,42
20.632,39.559,1.0004e+05,2.531,1.387,0.376,1.104,1.012,1.532,1.308,2776,0,1.1823,43
20.622,39.536,1.0004e+05,2.528,-1.363,-0.146,0.611,1.012,0,1.308,2828,0,1.1825,44
20.643,39.567,1.0004e+05,2.53,1.012,0.202,0.691,1.012,1.308,1.308,2880,0,1.1824,45
20.643,39.559,1.0004e+05,2.53,0.512,0.295,0.655,1.012,0.931,1.308,2932,0,1.1824,46
20.643,39.544,1.0004e+05,2.528,-1.738,-0.315,0.177,0.887,0,1.225,2984,0,1.1824,47
20.654,39.551,1.0004e+05,2.529,-0.738,-0.442,-0.006,0.887,0,1.225,3037,0,1.1823,48
20.632,39.551,1.0004e+05,2.528,-1.488,-0.756,-0.303,0.887,0,1.225,3089,0,1.1825,49
20.622,39.536,1.0004e+05,8.192,5662.5,1698.2,1132.3,1.012,97.863,1.308,3141,0,1.1825,50
20.622,39.528,1.0004e+05,2.53,1.137,1189.1,906.04,1.012,1.387,1.308,3193,0,1.1825,51
20.622,39.559,1.0004e+05,2.527,-2.238,831.7,724.38,1.012,0,1.308,3247,0,1.1825,52
20.632,39.551,1.0004e+05,2.527,-2.738,581.37,578.96,1.012,0,1.308,3299,0,1.1824,53
20.622,39.551,1.0004e+05,2.527,-2.238,406.29,462.72,1.012,0,1.308,3351,0,1.1824,54
20.654,39.536,1.0004e+05,2.528,-1.613,283.92,369.85,1.012,0,1.308,3403,0,1.1823,55
20.632,39.559,1.0004e+05,2.529,-0.738,198.52,295.73,1.012,0,1.308,3457,0,1.1824,56
20.622,39.544,1.0004e+05,2.528,-1.363,138.56,236.31,1.012,0,1.308,3509,0,1.1825,57
20.654,39.559,1.0004e+05,2.528,-1.238,96.617,188.8,1.012,0,1.308,3561,0,1.1823,58
20.632,39.551,1.0004e+05,2.53,0.137,67.673,151.07,1.012,0.482,1.308,3613,0,1.1824,59
20.643,39.551,1.0004e+05,2.528,-1.363,46.962,120.58,1.012,0,1.308,3665,0,1.1824,60
20.654,39.536,1.0005e+05,2.528,-1.238,32.502,96.22,1.012,0,1.308,3718,0,1.1824,61
20.622,39.559,1.0005e+05,2.528,-1.488,22.305,76.678,1.012,0,1.308,3770,0,1.1825,62
20.664,39.528,1.0005e+05,2.529,-0.113,15.58,61.32,1.012,0,1.308,3822,0,1.1823,63
20.622,39.551,1.0004e+05,2.529,-0.113,10.872,49.033,1.012,0,1.308,3874,0,1.1824,64
20.632,39.551,1.0004e+05,2.528,-1.363,7.202,38.954,1.012,0,1.308,3927,0,1.1824,65
20.654,39.567,1.0004e+05,2.528,-1.238,4.67,30.916,1.012,0,1.308,3979,0,1.1823,66
20.643,39.551,1.0004e+05,2.529,-0.238,3.198,24.685,0.512,0,0.931,4031,0,1.1824,67
20.622,39.544,1.0004e+05,2.528,-1.488,1.792,19.451,1.137,0,1.387,4083,0,1.1825,68
20.632,39.551,1.0004e+05,2.527,-2.113,0.621,15.138,1.137,0,1.387,4135,0,1.1824,69
