Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
432,21.115,33.303,97202.38,1.1474,2.54663,-0.313,-0.133,-0.08,0.187,0.0,0.572,0.482,0.373,23669.0,320.0,1.0
433,21.093,33.295,97202.38,1.1475,2.54725,0.312,0.0,-0.001,0.187,0.738,0.572,0.024,0.048,23723.0,320.0,1.0
434,21.136,33.288,97206.84,1.1474,2.547,0.062,0.019,0.011,0.187,0.33,0.572,0.182,0.141,23777.0,320.0,1.0
435,21.104,33.303,97201.03,1.1474,2.547,0.062,0.032,0.022,0.187,0.33,0.572,0.236,0.194,23830.0,320.0,1.0
436,21.115,33.28,97201.03,1.1474,2.54688,-0.062,0.004,0.005,0.187,0.0,0.572,0.08,0.092,23883.0,320.0,1.0
437,21.104,33.295,97203.734,1.1475,2.54688,-0.062,-0.016,-0.009,0.187,0.0,0.572,0.168,0.123,23938.0,320.0,1.0
438,21.136,33.31,97201.03,1.1473,2.54663,-0.313,-0.105,-0.069,0.187,0.0,0.572,0.428,0.348,23991.0,320.0,1.0
439,21.115,33.303,97200.61,1.1474,2.54738,0.437,0.058,0.032,0.187,0.873,0.572,0.317,0.236,24044.0,320.0,1.0
440,21.126,33.288,97200.61,1.1473,2.54725,0.312,0.134,0.088,0.187,0.738,0.572,0.483,0.392,24098.0,320.0,1.0
441,21.126,33.295,97201.96,1.1474,2.547,0.062,0.113,0.083,0.187,0.33,0.572,0.443,0.38,24152.0,320.0,1.0
442,21.136,33.288,97201.03,1.1473,2.547,0.062,0.098,0.079,0.187,0.33,0.572,0.412,0.371,24206.0,320.0,1.0
443,21.126,33.295,97203.734,1.1474,2.54775,0.813,0.312,0.226,0.187,1.19,0.572,0.738,0.627,24259.0,320.0,1.0
444,21.104,33.31,97197.92,1.1474,2.54713,0.187,0.275,0.218,0.187,0.572,0.572,0.692,0.616,24312.0,320.0,1.0
445,21.115,33.295,97197.92,1.1474,2.54725,0.312,0.286,0.237,0.187,0.738,0.572,0.706,0.642,24367.0,320.0,1.0
446,21.126,33.288,97199.69,1.1473,2.5475,0.562,0.369,0.302,0.312,0.99,0.738,0.802,0.725,24420.0,320.0,1.0
447,21.115,33.288,97202.38,1.1474,2.5465,-0.437,0.127,0.154,0.312,0.0,0.738,0.47,0.518,24474.0,320.0,1.0
448,21.104,33.295,97207.34,1.1475,2.54738,0.437,0.22,0.211,0.312,0.873,0.738,0.619,0.606,24527.0,320.0,1.0
449,21.115,33.295,97207.34,1.1475,2.54775,0.813,0.398,0.331,0.312,1.19,0.738,0.833,0.76,24581.0,320.0,1.0
450,21.104,33.295,97203.734,1.1475,2.54675,-0.188,0.222,0.227,0.312,0.0,0.738,0.622,0.629,24635.0,320.0,1.0
451,21.115,33.303,97198.34,1.1474,2.54663,-0.313,0.062,0.119,0.312,0.0,0.738,0.328,0.456,24688.0,320.0,1.0
452,21.104,33.295,97201.46,1.1474,2.54713,0.187,0.099,0.133,0.312,0.572,0.738,0.416,0.481,24741.0,320.0,1.0
453,21.104,33.303,97200.11,1.1474,2.54675,-0.188,0.013,0.069,0.312,0.0,0.738,0.152,0.346,24796.0,320.0,1.0
454,21.104,33.303,97199.266,1.1474,2.54763,0.687,0.216,0.193,0.312,1.095,0.738,0.613,0.579,24849.0,320.0,1.0
455,21.104,33.288,97204.16,1.1475,2.54713,0.187,0.207,0.192,0.312,0.572,0.738,0.601,0.578,24903.0,320.0,1.0
456,21.126,33.303,97206.84,1.1474,2.54725,0.312,0.239,0.216,0.312,0.738,0.738,0.645,0.613,24956.0,320.0,1.0
457,21.115,33.288,97206.0,1.1475,2.54638,-0.563,-0.002,0.06,0.312,0.0,0.738,0.055,0.323,25010.0,320.0,1.0
458,21.126,33.303,97206.0,1.1474,2.54738,0.437,0.13,0.136,0.312,0.873,0.738,0.476,0.486,25064.0,320.0,1.0
459,21.115,33.288,97203.305,1.1474,2.54675,-0.188,0.035,0.071,0.312,0.0,0.738,0.246,0.351,25117.0,320.0,1.0
460,21.126,33.303,97199.69,1.1473,2.54663,-0.313,-0.069,-0.006,0.312,0.0,0.738,0.348,0.101,25170.0,320.0,1.0
461,21.126,33.31,97202.38,1.1474,2.54763,0.687,0.158,0.133,0.312,1.095,0.738,0.524,0.481,25225.0,320.0,1.0
462,21.104,33.303,97202.38,1.1475,2.54713,0.187,0.167,0.144,0.312,0.572,0.738,0.539,0.501,25278.0,320.0,1.0
463,21.104,33.303,97200.61,1.1474,2.54713,0.187,0.173,0.152,0.312,0.572,0.738,0.549,0.516,25332.0,320.0,1.0
464,21.126,33.288,97202.805,1.1474,2.54688,-0.062,0.102,0.109,0.312,0.0,0.738,0.422,0.437,25385.0,320.0,1.0
465,21.115,33.303,97201.03,1.1474,2.54713,0.187,0.128,0.125,0.312,0.572,0.738,0.472,0.467,25439.0,320.0,1.0
466,21.104,33.303,97198.34,1.1474,2.547,0.062,0.108,0.113,0.312,0.33,0.738,0.434,0.443,25493.0,320.0,1.0
467,21.126,33.303,97198.34,1.1473,2.54725,0.312,0.169,0.153,0.312,0.738,0.738,0.543,0.516,25546.0,320.0,1.0
468,21.126,33.288,97206.42,1.1474,2.54763,0.687,0.325,0.259,0.312,1.095,0.738,0.752,0.673,25601.0,320.0,1.0
469,21.147,33.303,97207.766,1.1473,2.54688,-0.062,0.209,0.195,0.312,0.0,0.738,0.603,0.583,25654.0,320.0,1.0
470,21.115,33.295,97198.875,1.1474,2.54738,0.437,0.277,0.244,0.312,0.873,0.738,0.695,0.652,25707.0,320.0,1.0
471,21.126,33.303,97198.875,1.1473,2.548,1.062,0.513,0.407,0.312,1.361,0.738,0.945,0.843,25761.0,320.0,1.0
472,21.104,33.288,97201.58,1.1474,2.5475,0.562,0.528,0.438,0.312,0.99,0.738,0.959,0.874,25815.0,320.0,1.0
473,21.115,33.295,97204.66,1.1474,2.54675,-0.188,0.313,0.313,0.312,0.0,0.738,0.739,0.739,25869.0,320.0,1.0
474,21.115,33.303,97202.92,1.1474,2.54725,0.312,0.313,0.313,0.312,0.738,0.738,0.738,0.739,25922.0,320.0,1.0
475,21.126,33.303,97204.266,1.1474,2.54763,0.687,0.425,0.388,0.437,1.095,0.873,0.861,0.822,25975.0,320.0,1.0
476,21.104,33.31,97204.266,1.1475,2.54738,0.437,0.429,0.398,0.437,0.873,0.873,0.865,0.833,26030.0,320.0,1.0
477,21.115,33.303,97207.34,1.1475,2.54738,0.437,0.431,0.406,0.437,0.873,0.873,0.867,0.841,26083.0,320.0,1.0
478,21.115,33.295,97198.875,1.1474,2.54725,0.312,0.396,0.387,0.437,0.738,0.873,0.831,0.821,26137.0,320.0,1.0
479,21.104,33.303,97202.92,1.1475,2.54725,0.312,0.371,0.372,0.437,0.738,0.873,0.804,0.805,26190.0,320.0,1.0
480,21.126,33.303,97202.92,1.1474,2.54713,0.187,0.316,0.335,0.312,0.572,0.738,0.742,0.764,26244.0,320.0,1.0
481,21.115,33.31,97200.23,1.1474,2.547,0.062,0.24,0.281,0.312,0.33,0.738,0.646,0.699,26298.0,320.0,1.0
482,21.147,33.31,97197.53,1.1472,2.54663,-0.313,0.074,0.162,0.312,0.0,0.738,0.359,0.531,26351.0,320.0,1.0
483,21.104,33.295,97206.53,1.1475,2.547,0.062,0.071,0.142,0.312,0.33,0.738,0.351,0.498,26405.0,320.0,1.0
484,21.115,33.303,97206.53,1.1475,2.54725,0.312,0.143,0.176,0.312,0.738,0.738,0.499,0.554,26459.0,320.0,1.0
485,21.093,33.303,97200.23,1.1475,2.54763,0.687,0.306,0.278,0.312,1.095,0.738,0.731,0.697,26513.0,320.0,1.0
486,21.115,33.303,97200.61,1.1474,2.54713,0.187,0.271,0.26,0.312,0.572,0.738,0.687,0.673,26566.0,320.0,1.0
487,21.115,33.295,97199.266,1.1474,2.547,0.062,0.208,0.221,0.312,0.33,0.738,0.602,0.62,26619.0,320.0,1.0
488,21.104,33.303,97204.66,1.1475,2.54675,-0.188,0.089,0.139,0.312,0.0,0.738,0.395,0.492,26674.0,320.0,1.0
489,21.126,33.295,97204.66,1.1474,2.54688,-0.062,0.044,0.099,0.312,0.0,0.738,0.277,0.415,26727.0,320.0,1.0
490,21.104,33.303,97205.08,1.1475,2.54738,0.437,0.162,0.166,0.312,0.873,0.738,0.531,0.539,26781.0,320.0,1.0
491,21.115,33.303,97199.266,1.1474,2.54663,-0.313,0.02,0.071,0.312,0.0,0.738,0.185,0.351,26834.0,320.0,1.0
492,21.115,33.303,97201.58,1.1474,2.54763,0.687,0.22,0.194,0.312,1.095,0.738,0.619,0.581,26888.0,320.0,1.0
493,21.126,33.303,97201.58,1.1474,2.54713,0.187,0.21,0.193,0.312,0.572,0.738,0.605,0.58,26942.0,320.0,1.0
494,21.126,33.303,97201.96,1.1474,2.547,0.062,0.166,0.167,0.312,0.33,0.738,0.538,0.539,26995.0,320.0,1.0
495,21.104,33.303,97200.61,1.1474,2.547,0.062,0.135,0.146,0.312,0.33,0.738,0.485,0.504,27049.0,320.0,1.0
496,21.126,33.303,97200.73,1.1473,2.54713,0.187,0.151,0.154,0.312,0.572,0.738,0.512,0.518,27103.0,320.0,1.0
497,21.104,33.31,97198.875,1.1474,2.54713,0.187,0.162,0.161,0.187,0.572,0.572,0.531,0.529,27156.0,320.0,1.0
498,21.104,33.31,97198.875,1.1474,2.54638,-0.563,-0.056,0.016,0.187,0.0,0.572,0.311,0.167,27210.0,320.0,1.0
499,21.104,33.303,97202.92,1.1475,2.547,0.062,-0.02,0.025,0.187,0.33,0.572,0.188,0.21,27264.0,320.0,1.0
500,21.115,33.303,97196.58,1.1473,2.54713,0.187,0.042,0.058,0.187,0.572,0.572,0.271,0.317,27318.0,320.0,1.0
501,21.104,33.303,97203.305,1.1475,2.54663,-0.313,-0.064,-0.016,0.187,0.0,0.572,0.335,0.169,27371.0,320.0,1.0
502,21.093,33.303,97203.305,1.1475,2.5475,0.562,0.124,0.099,0.187,0.99,0.572,0.464,0.416,27424.0,320.0,1.0
503,21.093,33.295,97198.875,1.1475,2.54738,0.437,0.218,0.167,0.187,0.873,0.572,0.616,0.54,27479.0,320.0,1.0
504,21.126,33.303,97198.875,1.1473,2.54638,-0.563,-0.016,0.021,0.187,0.0,0.572,0.169,0.192,27532.0,320.0,1.0
505,21.104,33.31,97203.734,1.1475,2.54738,0.437,0.12,0.104,0.187,0.873,0.572,0.457,0.427,27586.0,320.0,1.0
506,21.104,33.303,97203.734,1.1475,2.54738,0.437,0.215,0.171,0.187,0.873,0.572,0.612,0.546,27639.0,320.0,1.0
507,21.115,33.295,97198.875,1.1474,2.54713,0.187,0.207,0.174,0.187,0.572,0.572,0.6,0.551,27693.0,320.0,1.0
508,21.115,33.295,97202.92,1.1474,2.54713,0.187,0.201,0.177,0.187,0.572,0.572,0.592,0.555,27747.0,320.0,1.0
509,21.115,33.31,97200.61,1.1474,2.54725,0.312,0.234,0.204,0.187,0.738,0.572,0.639,0.596,27800.0,320.0,1.0
510,21.126,33.303,97202.92,1.1474,2.547,0.062,0.183,0.176,0.187,0.33,0.572,0.565,0.553,27854.0,320.0,1.0
511,21.115,33.303,97202.92,1.1474,2.54738,0.437,0.259,0.228,0.187,0.873,0.572,0.672,0.63,27908.0,320.0,1.0
512,21.126,33.288,97199.69,1.1473,2.54713,0.187,0.238,0.22,0.187,0.572,0.572,0.644,0.619,27962.0,320.0,1.0
513,21.104,33.31,97206.0,1.1475,2.54625,-0.688,-0.04,0.038,0.187,0.0,0.572,0.264,0.259,28015.0,320.0,1.0
514,21.126,33.303,97204.266,1.1474,2.54713,0.187,0.028,0.068,0.187,0.572,0.572,0.222,0.345,28068.0,320.0,1.0
515,21.104,33.303,97204.266,1.1475,2.547,0.062,0.039,0.067,0.187,0.33,0.572,0.259,0.342,28123.0,320.0,1.0
516,21.104,33.303,97201.96,1.1475,2.54713,0.187,0.083,0.091,0.187,0.572,0.572,0.381,0.399,28176.0,320.0,1.0
517,21.115,33.303,97201.46,1.1474,2.547,0.062,0.077,0.085,0.187,0.33,0.572,0.366,0.386,28230.0,320.0,1.0
518,21.104,33.31,97198.34,1.1474,2.54725,0.312,0.148,0.131,0.187,0.738,0.572,0.507,0.477,28283.0,320.0,1.0
519,21.115,33.303,97201.58,1.1474,2.54725,0.312,0.197,0.167,0.187,0.738,0.572,0.586,0.54,28337.0,320.0,1.0
520,21.126,33.295,97201.58,1.1474,2.54663,-0.313,0.044,0.071,0.187,0.0,0.572,0.277,0.352,28391.0,320.0,1.0
521,21.115,33.303,97200.23,1.1474,2.54688,-0.062,0.012,0.044,0.187,0.0,0.572,0.146,0.278,28444.0,320.0,1.0
522,21.104,33.31,97199.69,1.1474,2.54688,-0.062,-0.01,0.023,0.187,0.0,0.572,0.134,0.2,28497.0,320.0,1.0
523,21.115,33.31,97203.305,1.1474,2.54688,-0.062,-0.026,0.006,0.187,0.0,0.572,0.212,0.102,28552.0,320.0,1.0
524,21.126,33.288,97203.305,1.1474,2.54688,-0.062,-0.037,-0.008,0.187,0.0,0.572,0.254,0.116,28605.0,320.0,1.0
525,21.115,33.31,97199.266,1.1474,2.54663,-0.313,-0.12,-0.069,0.187,0.0,0.572,0.457,0.346,28658.0,320.0,1.0
526,21.104,33.318,97199.69,1.1474,2.5465,-0.437,-0.215,-0.142,0.187,0.0,0.572,0.612,0.498,28712.0,320.0,1.0
527,21.115,33.303,97198.34,1.1474,2.54713,0.187,-0.094,-0.076,0.187,0.572,0.572,0.405,0.365,28766.0,320.0,1.0
528,21.126,33.318,97201.03,1.1473,2.54725,0.312,0.028,0.001,0.187,0.738,0.572,0.22,0.047,28820.0,320.0,1.0
529,21.093,33.303,97201.03,1.1475,2.54725,0.312,0.113,0.063,0.187,0.738,0.572,0.444,0.333,28873.0,320.0,1.0
530,21.083,33.31,97203.734,1.1476,2.547,0.062,0.098,0.063,0.187,0.33,0.571,0.413,0.332,28926.0,320.0,1.0
531,21.126,33.31,97198.766,1.1473,2.54738,0.437,0.2,0.138,0.187,0.873,0.572,0.59,0.491,28981.0,320.0,1.0
532,21.104,33.31,97201.96,1.1475,2.54675,-0.188,0.084,0.073,0.187,0.0,0.572,0.382,0.357,29034.0,320.0,1.0
533,21.126,33.303,97201.96,1.1474,2.547,0.062,0.077,0.071,0.187,0.33,0.572,0.367,0.351,29088.0,320.0,1.0
534,21.126,33.318,97203.734,1.1474,2.547,0.062,0.073,0.069,0.187,0.33,0.572,0.356,0.347,29142.0,320.0,1.0
535,21.115,33.318,97202.92,1.1474,2.547,0.062,0.07,0.068,0.187,0.33,0.572,0.349,0.344,29195.0,320.0,1.0
536,21.126,33.303,97205.61,1.1474,2.54725,0.312,0.142,0.117,0.187,0.738,0.572,0.498,0.451,29249.0,320.0,1.0
537,21.104,33.303,97205.61,1.1475,2.54663,-0.313,0.006,0.031,0.187,0.0,0.572,0.102,0.232,29302.0,320.0,1.0
538,21.115,33.31,97201.15,1.1474,2.54675,-0.188,-0.052,-0.013,0.187,0.0,0.572,0.301,0.15,29356.0,320.0,1.0
539,21.115,33.318,97200.61,1.1474,2.54713,0.187,0.02,0.027,0.312,0.572,0.738,0.186,0.218,29410.0,320.0,1.0
540,21.126,33.295,97201.58,1.1474,2.5475,0.562,0.183,0.134,0.312,0.99,0.738,0.564,0.484,29463.0,320.0,1.0
541,21.115,33.303,97200.61,1.1474,2.54713,0.187,0.184,0.145,0.187,0.572,0.572,0.566,0.503,29516.0,320.0,1.0
542,21.104,33.333,97200.61,1.1474,2.5465,-0.437,-0.002,0.028,0.187,0.0,0.572,0.065,0.223,29571.0,320.0,1.0
543,21.115,33.318,97204.266,1.1474,2.54713,0.187,0.055,0.06,0.187,0.572,0.572,0.308,0.324,29624.0,320.0,1.0
544,21.115,33.31,97201.96,1.1474,2.54663,-0.313,-0.056,-0.014,0.187,0.0,0.572,0.311,0.158,29678.0,320.0,1.0
545,21.104,33.31,97200.61,1.1474,2.54725,0.312,0.055,0.051,0.187,0.738,0.572,0.309,0.298,29731.0,320.0,1.0
546,21.126,33.303,97200.61,1.1473,2.54713,0.187,0.095,0.078,0.187,0.572,0.572,0.406,0.369,29785.0,320.0,1.0
547,21.126,33.303,97200.23,1.1473,2.54738,0.437,0.197,0.15,0.187,0.873,0.572,0.587,0.512,29839.0,320.0,1.0
548,21.104,33.31,97202.38,1.1475,2.547,0.062,0.157,0.133,0.187,0.33,0.572,0.523,0.481,29892.0,320.0,1.0
549,21.093,33.31,97203.734,1.1475,2.54713,0.187,0.166,0.144,0.187,0.572,0.572,0.538,0.5,29946.0,320.0,1.0
550,21.126,33.318,97202.38,1.1474,2.5475,0.562,0.285,0.227,0.187,0.99,0.572,0.705,0.629,30000.0,320.0,1.0
551,21.104,33.303,97202.38,1.1475,2.54725,0.312,0.293,0.244,0.187,0.738,0.572,0.715,0.653,30053.0,320.0,1.0
552,21.093,33.303,97206.0,1.1475,2.547,0.062,0.224,0.208,0.187,0.33,0.571,0.625,0.602,30107.0,320.0,1.0
553,21.093,33.303,97203.734,1.1475,2.54725,0.312,0.25,0.229,0.187,0.738,0.572,0.661,0.632,30160.0,320.0,1.0
554,21.104,33.31,97197.53,1.1474,2.547,0.062,0.194,0.196,0.187,0.33,0.572,0.582,0.584,30215.0,320.0,1.0
555,21.115,33.318,97197.53,1.1474,2.54688,-0.062,0.117,0.144,0.187,0.0,0.572,0.452,0.501,30268.0,320.0,1.0
556,21.104,33.31,97203.84,1.1475,2.54725,0.312,0.176,0.178,0.187,0.738,0.572,0.553,0.556,30321.0,320.0,1.0
557,21.126,33.318,97198.34,1.1473,2.547,0.062,0.142,0.155,0.187,0.33,0.572,0.497,0.519,30375.0,320.0,1.0
558,21.104,33.295,97202.805,1.1475,2.54738,0.437,0.23,0.211,0.187,0.873,0.572,0.634,0.607,30429.0,320.0,1.0
559,21.104,33.318,97202.805,1.1475,2.5475,0.562,0.33,0.281,0.312,0.99,0.738,0.758,0.7,30483.0,320.0,1.0
560,21.115,33.318,97202.5,1.1474,2.547,0.062,0.25,0.238,0.187,0.33,0.572,0.66,0.644,30536.0,320.0,1.0
561,21.104,33.318,97206.42,1.1475,2.54738,0.437,0.306,0.278,0.312,0.873,0.738,0.73,0.696,30589.0,320.0,1.0
562,21.115,33.318,97206.42,1.1475,2.5475,0.562,0.383,0.335,0.312,0.99,0.738,0.817,0.764,30644.0,320.0,1.0
563,21.115,33.31,97198.875,1.1474,2.54688,-0.062,0.249,0.255,0.312,0.0,0.738,0.659,0.667,30697.0,320.0,1.0
564,21.126,33.318,97198.875,1.1473,2.54713,0.187,0.231,0.242,0.312,0.572,0.738,0.634,0.649,30751.0,320.0,1.0
565,21.126,33.303,97198.875,1.1473,2.547,0.062,0.18,0.206,0.312,0.33,0.738,0.561,0.599,30804.0,320.0,1.0
566,21.104,33.303,97197.92,1.1474,2.547,0.062,0.145,0.177,0.312,0.33,0.738,0.503,0.556,30859.0,320.0,1.0
567,21.136,33.31,97200.61,1.1473,2.54725,0.312,0.195,0.204,0.312,0.738,0.738,0.583,0.597,30912.0,320.0,1.0
