Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
0,546770.0,25.18,20.165,995.5904,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,546770.0
1,548228.0,25.169,20.173,995.65326,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,548228.0
2,548330.0,25.169,20.15,995.6354,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,548330.0
3,548380.0,25.169,20.173,995.60297,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,548380.0
4,548431.0,25.158,20.157,995.6261,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,548431.0
5,548482.0,25.148,20.173,995.6261,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,548482.0
6,549095.0,25.169,20.173,995.6261,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,613.0
7,549146.0,25.169,20.18,995.6397,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,664.0
8,549501.0,25.169,20.173,995.6397,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,1019.0
9,549553.0,25.158,20.165,995.59467,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,1071.0
10,549603.0,25.148,20.18,995.59467,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,1121.0
11,549908.0,25.148,20.165,995.6301,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,1426.0
12,550467.0,25.158,20.165,995.6625,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,1985.0
13,550518.0,25.18,20.157,995.6397,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2036.0
14,550670.0,25.169,20.165,995.6668,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2188.0
15,550772.0,25.18,20.165,995.5719,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2290.0
16,551179.0,25.169,20.165,995.6218,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2697.0
17,552551.0,25.158,20.173,995.6092,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4069.0
18,552601.0,25.169,20.188,995.6092,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4119.0
19,552754.0,25.169,20.173,995.55994,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4272.0
20,553669.0,25.158,20.165,995.60986,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5187.0
21,553719.0,25.158,20.173,995.6234,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5237.0
22,554532.0,25.169,20.165,995.5648,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6050.0
23,554685.0,25.158,20.157,995.6234,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6203.0
24,554736.0,25.158,20.157,995.497,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6254.0
25,555651.0,25.158,20.173,995.5692,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7169.0
26,555702.0,25.158,20.173,995.5566,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7220.0
27,555854.0,25.169,20.157,995.5973,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7372.0
28,556616.0,25.169,20.173,995.62006,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8134.0
29,556769.0,25.148,20.157,995.6336,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8287.0
30,556820.0,25.148,20.157,995.67,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,8338.0
31,557633.0,25.158,20.165,995.60657,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9151.0
32,557786.0,25.169,20.173,995.59296,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9304.0
33,557887.0,25.158,20.165,995.58374,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,9405.0
34,558700.0,25.126,20.173,995.60657,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10218.0
35,558751.0,25.19,20.165,995.57935,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10269.0
36,558853.0,25.158,20.18,995.62006,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10371.0
37,558954.0,25.158,20.173,995.5973,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10472.0
38,559005.0,25.148,20.173,995.62006,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10523.0
39,559158.0,25.158,20.165,995.6244,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10676.0
40,559462.0,25.158,20.18,995.6472,1.1603,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,10980.0
41,560326.0,25.169,20.18,995.5648,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,11844.0
42,560377.0,25.169,20.173,995.5648,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,11895.0
43,560733.0,25.169,20.173,995.5692,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,12251.0
44,560784.0,25.148,20.18,995.58704,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,12302.0
45,561800.0,25.18,20.173,995.5414,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,13318.0
46,561851.0,25.18,20.173,995.5414,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,13369.0
47,561952.0,25.18,20.173,995.5904,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,13470.0
48,562003.0,25.158,20.188,995.5778,1.1602,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,13521.0
49,562461.0,25.169,20.18,995.5507,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,13979.0
50,563019.0,25.169,20.173,995.5507,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,14537.0
51,563070.0,25.158,20.173,995.51,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,14588.0
52,563172.0,25.18,20.196,995.5414,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,14690.0
53,563223.0,25.169,20.188,995.5507,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,14741.0
54,564036.0,25.158,20.188,995.4921,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,15554.0
55,564137.0,25.18,20.18,995.5556,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,15655.0
56,564189.0,25.19,20.196,995.5149,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,15707.0
57,564239.0,25.18,20.196,995.5285,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,15757.0
58,565002.0,25.18,20.188,995.5455,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,16520.0
59,565154.0,25.158,20.188,995.50903,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,16672.0
60,565204.0,25.169,20.18,995.5279,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,16722.0
61,565306.0,25.169,20.196,995.5144,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,16824.0
62,565357.0,25.18,20.18,995.5226,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,16875.0
63,565458.0,25.18,20.188,995.5279,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,16976.0
64,566272.0,25.158,20.188,995.5361,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,17790.0
65,566323.0,25.158,20.188,995.52686,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,17841.0
66,566424.0,25.18,20.18,995.51337,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,17942.0
67,566628.0,25.19,20.196,995.5541,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,18146.0
68,566729.0,25.18,20.188,995.49976,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,18247.0
69,566882.0,25.169,20.188,995.53125,1.1601,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,18400.0
70,566932.0,25.169,20.188,995.5041,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,18450.0
71,567034.0,25.169,20.196,995.4853,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,18552.0
72,567847.0,25.18,20.188,995.4853,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,19365.0
73,567898.0,25.19,20.196,995.4853,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,19416.0
74,567949.0,25.169,20.18,995.4988,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,19467.0
75,568050.0,25.18,20.196,995.47174,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,19568.0
76,568203.0,25.18,20.196,995.476,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,19721.0
77,568863.0,25.169,20.203,995.476,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,20381.0
78,569219.0,25.19,20.203,995.4803,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,20737.0
79,569270.0,25.19,20.196,995.4803,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,20788.0
80,569321.0,25.169,20.188,995.4344,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,20839.0
81,569422.0,25.201,20.188,995.4886,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,20940.0
82,570235.0,25.18,20.196,995.4615,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,21753.0
83,570388.0,25.19,20.196,995.4886,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,21906.0
84,572318.0,25.18,20.203,995.46576,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,23836.0
85,572369.0,25.18,20.203,995.43866,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,23887.0
86,572471.0,25.18,20.203,995.53796,1.16,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,23989.0
87,572522.0,25.19,20.211,995.50116,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,24040.0
88,573539.0,25.18,20.203,995.41986,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,25057.0
89,573589.0,25.201,20.211,995.41986,1.1598,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,25107.0
90,573690.0,25.201,20.203,995.4334,1.1598,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,25208.0
91,573843.0,25.201,20.211,995.5148,1.1599,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,25361.0
92,575013.0,25.212,20.226,995.4556,1.1598,62.306,14.0,10.365,270.0,0.0,206.75,0.0,0.0,26531.0
93,575065.0,25.212,20.211,995.4556,1.1598,56.056,14.0,9.832,270.0,0.0,237.11,0.0,0.0,26583.0
94,575882.0,25.212,20.226,995.46814,1.1598,52.306,14.0,9.497,270.0,0.0,256.14,0.0,0.0,27400.0
95,575933.0,25.212,20.226,995.49097,1.1598,53.556,14.0,9.61,270.0,0.0,249.73,0.0,0.0,27451.0
96,576035.0,25.19,20.218,995.45984,1.1599,53.556,14.0,9.61,270.0,0.0,249.74,0.0,0.0,27553.0
97,576598.0,25.19,20.249,995.49097,1.1599,50.806,14.0,9.36,270.0,0.0,263.97,0.0,0.0,28116.0
98,576700.0,25.201,20.234,995.4639,1.1599,51.431,14.0,9.417,270.0,0.0,260.68,0.0,0.0,28218.0
99,576751.0,25.201,20.226,995.49963,1.1599,51.431,14.0,9.417,270.0,0.0,260.69,0.0,0.0,28269.0
100,577416.0,25.233,20.279,995.4903,1.1598,49.431,14.0,9.233,270.0,0.0,271.18,0.0,0.0,28934.0
101,577467.0,25.212,20.272,995.41296,1.1597,46.931,14.0,8.996,270.0,0.0,284.63,0.0,0.0,28985.0
102,577569.0,25.212,20.264,995.4632,1.1598,46.931,14.0,8.996,270.0,0.0,284.64,0.0,0.0,29087.0
103,578181.0,25.212,20.287,995.4768,1.1598,29.806,14.0,7.169,270.0,0.0,388.55,0.0,0.0,29699.0
104,578232.0,25.223,20.287,995.45795,1.1598,38.556,14.0,8.154,270.0,0.0,332.53,0.0,0.0,29750.0
105,578893.0,25.212,20.295,995.4308,1.1598,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,30411.0
