Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
20,1207699.0,25.351,19.967,995.34656,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,3021.0
21,1207801.0,25.362,19.959,995.3019,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,3123.0
22,1207904.0,25.362,19.982,995.34656,1.1591,0.488,14.0,0.917,270.0,0.0,744.17,0.0,0.0,3226.0
23,1208466.0,25.362,19.959,995.2883,1.159,1.112,14.0,1.386,270.0,0.0,717.53,0.0,0.0,3788.0
24,1208670.0,25.384,19.967,995.27545,1.1589,1.487,14.0,1.602,270.0,0.0,705.21,0.0,0.0,3992.0
25,1209233.0,25.362,19.951,995.34656,1.1591,11.612,14.0,4.476,270.0,0.0,541.73,0.0,0.0,4555.0
26,1209335.0,25.373,19.959,995.32904,1.159,14.237,14.0,4.957,270.0,0.0,514.41,0.0,0.0,4657.0
27,1209387.0,25.362,19.967,995.34265,1.1591,14.237,14.0,4.956,270.0,0.0,514.42,0.0,0.0,4709.0
28,1210615.0,25.373,19.974,995.3102,1.159,37.738,14.0,8.07,270.0,0.0,337.34,0.0,0.0,5937.0
29,1210820.0,25.362,19.974,995.27875,1.159,39.988,14.0,8.307,270.0,0.0,323.85,0.0,0.0,6142.0
30,1210871.0,25.351,19.974,995.27875,1.1591,42.737,14.0,8.587,270.0,0.0,307.89,0.0,0.0,6193.0
31,1211487.0,25.373,19.974,995.30096,1.159,63.112,14.0,10.436,270.0,0.0,202.75,0.0,0.0,6809.0
32,1211897.0,25.384,19.974,995.38666,1.1591,86.612,14.0,12.225,270.0,0.0,100.98,0.0,0.0,7219.0
33,1211949.0,25.384,19.974,995.3823,1.1591,90.987,14.0,12.53,270.0,0.0,83.63,0.0,0.0,7271.0
34,1212051.0,25.373,19.974,995.39154,1.1591,103.612,14.0,13.371,270.0,0.0,35.81,0.0,0.0,7373.0
35,1212666.0,25.373,19.982,995.4094,1.1591,112.237,14.0,13.916,270.0,0.0,4.79,0.0,0.0,7988.0
36,1212718.0,25.394,19.974,995.40515,1.159,112.237,14.0,13.917,270.0,0.0,4.76,0.0,0.0,8040.0
37,1213383.0,25.362,19.982,995.39154,1.1592,145.488,14.0,15.844,270.0,0.0,-104.85,0.0,0.0,8705.0
38,1213435.0,25.373,19.982,995.39154,1.1591,145.488,14.0,15.844,270.0,0.0,-104.87,0.0,0.0,8757.0
39,1214101.0,25.384,19.982,995.34595,1.159,0.488,14.0,0.917,270.0,0.0,744.17,0.0,0.0,9423.0
40,1214203.0,25.373,19.99,995.37305,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,9525.0
41,1214254.0,25.373,19.982,995.3499,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,9576.0
42,1214816.0,25.384,19.99,995.3314,1.159,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,10138.0
43,1214969.0,25.384,20.005,995.3949,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,10291.0
44,1215021.0,25.373,20.005,995.3949,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,10343.0
45,1215123.0,25.384,19.997,995.3678,1.159,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,10445.0
46,1215685.0,25.373,19.99,995.3053,1.159,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11007.0
47,1215736.0,25.362,19.997,995.3053,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11058.0
48,1215839.0,25.351,19.99,995.2821,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11161.0
49,1216044.0,25.362,19.99,995.3364,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11366.0
50,1216094.0,25.362,19.997,995.3092,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11416.0
51,1216196.0,25.373,20.012,995.37305,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11518.0
52,1216247.0,25.373,19.99,995.3499,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11569.0
53,1216299.0,25.373,19.997,995.3364,1.159,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11621.0
54,1216350.0,25.351,19.99,995.3364,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11672.0
55,1216452.0,25.394,19.997,995.3499,1.159,0.488,14.0,0.917,270.0,0.0,744.17,0.0,0.0,11774.0
56,1216555.0,25.362,19.997,995.3499,1.1591,0.362,14.0,0.791,270.0,0.0,751.36,0.0,0.0,11877.0
57,1217220.0,25.384,20.005,995.27814,1.1589,0.237,14.0,0.64,270.0,0.0,759.93,0.0,0.0,12542.0
58,1217271.0,25.373,19.997,995.31885,1.159,0.237,14.0,0.64,270.0,0.0,759.93,0.0,0.0,12593.0
59,1217986.0,25.373,20.005,995.39594,1.1591,0.113,14.0,0.441,270.0,0.0,771.28,0.0,0.0,13308.0
60,1218037.0,25.373,19.997,995.3645,1.1591,0.113,14.0,0.441,270.0,0.0,771.28,0.0,0.0,13359.0
61,1218140.0,25.373,20.005,995.378,1.1591,0.113,14.0,0.441,270.0,0.0,771.28,0.0,0.0,13462.0
62,1218343.0,25.384,20.005,995.39154,1.1591,0.113,14.0,0.441,270.0,0.0,771.28,0.0,0.0,13665.0
63,1218752.0,25.373,19.997,995.40515,1.1591,0.237,14.0,0.64,270.0,0.0,759.93,0.0,0.0,14074.0
64,1218853.0,25.373,20.005,995.3645,1.1591,0.237,14.0,0.64,270.0,0.0,759.93,0.0,0.0,14175.0
65,1218905.0,25.362,20.005,995.3237,1.1591,0.237,14.0,0.64,270.0,0.0,759.93,0.0,0.0,14227.0
66,1219468.0,25.384,19.997,995.33826,1.159,0.237,4.7,0.64,177.0,1.0,230.92,0.0,0.0,14790.0
67,1219621.0,25.362,20.012,995.36975,1.1591,0.237,4.7,0.64,192.0,1.0,230.92,0.0,0.0,14943.0
68,1219775.0,25.373,20.005,995.3247,1.159,0.237,4.7,0.64,207.0,1.0,230.92,0.0,0.0,15097.0
69,1219826.0,25.362,19.997,995.3247,1.1591,0.237,4.7,0.64,212.0,1.0,230.92,0.0,0.0,15148.0
70,1219877.0,25.351,19.99,995.3155,1.1591,0.237,4.7,0.64,217.0,1.0,230.92,0.0,0.0,15199.0
71,1220031.0,25.384,20.012,995.31116,1.159,0.237,4.7,0.64,232.0,1.0,230.92,0.0,0.0,15353.0
72,1220697.0,25.373,20.005,995.34656,1.1591,0.237,4.7,0.64,296.0,1.0,230.92,0.0,0.0,16019.0
73,1220748.0,25.351,20.012,995.3833,1.1592,0.237,4.7,0.64,301.0,1.0,230.92,0.0,0.0,16070.0
74,1221516.0,25.362,19.997,995.33307,1.1591,0.237,4.7,0.64,375.0,1.0,230.92,0.0,0.0,16838.0
75,1221567.0,25.351,19.997,995.33307,1.1591,0.237,4.7,0.64,380.0,1.0,230.92,0.0,0.0,16889.0
76,1221618.0,25.362,19.997,995.3102,1.1591,0.237,4.7,0.64,385.0,1.0,230.92,0.0,0.0,16940.0
77,1221669.0,25.373,19.997,995.41046,1.1591,0.237,4.7,0.64,390.0,1.0,230.92,0.0,0.0,16991.0
78,1222335.0,25.351,20.005,995.3155,1.1591,0.113,4.7,0.441,464.0,1.0,242.27,0.0,0.0,17657.0
79,1222386.0,25.362,20.005,995.33826,1.1591,0.113,4.7,0.441,469.0,1.0,242.27,0.0,0.0,17708.0
80,1222899.0,25.384,19.99,995.4018,1.1591,0.113,4.7,0.441,521.0,1.0,242.27,0.0,0.0,18221.0
81,1222950.0,25.341,19.997,995.3932,1.1592,0.113,4.7,0.441,526.0,1.0,242.27,0.0,0.0,18272.0
82,1223002.0,25.373,19.997,995.36017,1.1591,0.113,4.7,0.441,532.0,1.0,242.27,0.0,0.0,18324.0
83,1223053.0,25.384,20.012,995.3611,1.159,0.113,4.7,0.441,537.0,1.0,242.27,0.0,0.0,18375.0
84,1223616.0,25.384,20.005,995.34265,1.159,0.113,4.7,0.441,594.0,1.0,242.27,0.0,0.0,18938.0
85,1223667.0,25.351,19.997,995.3562,1.1592,0.113,4.7,0.441,599.0,1.0,242.27,0.0,0.0,18989.0
86,1223770.0,25.362,20.005,995.3562,1.1591,0.113,4.7,0.441,609.0,1.0,242.27,0.0,0.0,19092.0
87,1224282.0,25.362,19.997,995.33826,1.1591,0.237,4.7,0.64,652.0,1.0,230.92,0.0,0.0,19604.0
88,1224333.0,25.362,19.997,995.40515,1.1592,0.237,4.7,0.64,657.0,1.0,230.92,0.0,0.0,19655.0
89,1225511.0,25.373,19.997,995.32904,1.159,0.362,4.7,0.791,764.0,1.0,222.35,0.0,0.0,20833.0
90,1225563.0,25.351,19.997,995.28406,1.1591,0.362,4.7,0.791,769.0,1.0,222.35,0.0,0.0,20885.0
91,1226178.0,25.351,20.012,995.27966,1.1591,0.362,4.7,0.791,826.0,1.0,222.35,0.0,0.0,21500.0
92,1226229.0,25.373,19.997,995.27966,1.159,0.362,4.7,0.791,831.0,1.0,222.35,0.0,0.0,21551.0
