Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel
0,95411.0,23.26,21.37,1003.41846,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,95411.0
1,95411.0,23.26,21.37,1003.41846,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,95411.0
2,96513.0,23.249,21.378,1003.41,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96513.0
3,96566.0,23.228,21.348,1003.41,1.1771,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96566.0
4,96618.0,23.249,21.363,1003.34717,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96618.0
5,96669.0,23.249,21.355,1003.34717,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96669.0
6,96720.0,23.26,21.355,1003.37384,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96720.0
7,96771.0,23.239,21.37,1003.36945,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96771.0
8,96822.0,23.249,21.37,1003.3603,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96822.0
9,96873.0,23.26,21.348,1003.3603,1.1769,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96873.0
10,96924.0,23.26,21.355,1003.40485,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96924.0
11,96975.0,23.228,21.348,1003.35077,1.1771,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,96975.0
12,97027.0,23.249,21.37,1003.35077,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97027.0
13,97077.0,23.26,21.355,1003.35077,1.1769,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97077.0
14,97128.0,23.26,21.37,1003.36945,1.1769,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97128.0
15,97179.0,23.228,21.363,1003.4009,1.1771,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97179.0
16,97230.0,23.228,21.37,1003.4009,1.1771,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97230.0
17,97282.0,23.239,21.363,1003.40564,1.1771,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97282.0
18,97332.0,23.228,21.378,1003.35596,1.1771,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97332.0
19,97383.0,23.239,21.37,1003.33813,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97383.0
20,97434.0,23.228,21.355,1003.33813,1.177,0.0,14.0,16.0,270.0,0.0,-113.74,0.0,0.0,97434.0
