0.0 	19.26
0.0 	19.27
0.0 	19.249
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.281
0.0 	19.27
0.0 	19.27
0.0 	19.26
0.0 	19.26
0.0 	19.281
0.0 	19.26
0.0 	19.281
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.26
0.0 	19.26
0.0 	19.26
0.0 	19.27
0.0 	19.26
0.0 	19.27
0.0 	19.26
0.0 	19.26
0.0 	19.27
0.0 	19.27
0.0 	19.26
0.0 	19.292
0.0 	19.292
0.0 	19.27
0.0 	19.26
0.0 	19.27
0.0 	19.27
0.0 	19.281
0.0 	19.27
0.0 	19.249
0.0 	19.26
0.0 	19.292
0.0 	19.281
0.0 	19.27
0.0 	19.292
0.0 	19.26
0.0 	19.27
0.0 	19.27
0.0 	19.26
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.292
0.0 	19.281
0.0 	19.281
0.0 	19.292
0.0 	19.281
0.0 	19.292
0.0 	19.27
0.0 	19.27
0.0 	19.281
0.0 	19.292
0.0 	19.281
0.0 	19.27
0.0 	19.302
0.0 	19.281
0.0 	19.292
0.0 	19.292
0.0 	19.27
0.0 	19.27
0.0 	19.292
0.0 	19.292
0.0 	19.27
0.0 	19.313
0.0 	19.292
0.0 	19.281
0.0 	19.27
0.0 	19.302
0.0 	19.292
0.0 	19.302
0.0 	19.302
0.0 	19.302
0.0 	19.292
0.0 	19.313
0.0 	19.292
0.0 	19.313
0.0 	19.302
0.0 	19.281
0.0 	19.313
0.0 	19.281
0.0 	19.292
0.0 	19.27
0.0 	19.292
0.0 	19.292
0.0 	19.292
0.0 	19.292
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.281
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.27
0.0 	19.292
0.0 	19.281
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.292
0.0 	19.281
0.0 	19.302
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.281
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.281
0.0 	19.281
0.0 	19.302
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.281
0.0 	19.292
0.0 	19.26
0.0 	19.281
0.0 	19.27
0.0 	19.281
0.0 	19.27
0.0 	19.281
0.0 	19.281
0.0 	19.27
0.0 	19.292
0.0 	19.281
0.0 	19.281
