Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
0,32007.0,270.207,26.825,1022.5351,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,52.0,0.0
1,32058.0,270.207,26.818,1022.5758,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,103.0,0.0
2,32109.0,270.207,26.841,1022.5351,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,154.0,0.0
3,32160.0,270.207,26.833,1022.5351,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,205.0,0.0
4,32211.0,270.207,26.841,1022.5578,1.1933,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,256.0,0.0
5,32263.0,270.207,26.841,1022.57983,1.1933,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,308.0,0.0
6,32314.0,270.207,26.841,1022.55273,1.1933,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,359.0,0.0
7,32364.0,270.207,26.833,1022.53986,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,409.0,0.0
8,32415.0,270.207,26.833,1022.5083,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,460.0,0.0
9,32466.0,270.207,26.841,1022.51764,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,511.0,0.0
10,32518.0,270.207,26.825,1022.51764,1.1933,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,563.0,0.0
11,32569.0,270.207,26.848,1022.51764,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,614.0,0.0
12,32620.0,270.207,26.833,1022.50415,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,665.0,0.0
13,32671.0,270.207,26.833,1022.5133,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,716.0,0.0
14,32722.0,270.207,26.833,1022.5133,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,767.0,0.0
15,32773.0,270.207,26.833,1022.53534,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,818.0,0.0
16,32824.0,270.207,26.841,1022.4947,1.1931,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,869.0,0.0
17,32875.0,270.207,26.848,1022.53064,1.1933,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,920.0,0.0
18,32926.0,270.207,26.833,1022.53064,1.1933,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,971.0,0.0
19,32977.0,270.207,26.833,1022.53064,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,1022.0,0.0
20,33029.0,270.207,26.841,1022.49,1.1931,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1074.0,0.0
21,33080.0,270.207,26.833,1022.52625,1.1933,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1125.0,0.0
22,33131.0,270.207,26.825,1022.52625,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1176.0,0.0
23,33181.0,270.207,26.825,1022.52625,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1226.0,0.0
24,33232.0,270.207,26.841,1022.5442,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1277.0,0.0
25,33284.0,270.207,26.833,1022.5442,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1329.0,0.0
26,33335.0,270.207,26.848,1022.5036,1.1931,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1380.0,0.0
27,33386.0,270.207,26.833,1022.58484,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1431.0,0.0
28,33437.0,270.207,26.841,1022.53064,1.1931,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,1482.0,0.0
29,33488.0,270.207,26.833,1022.53064,1.1933,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,1533.0,0.0
30,33539.0,270.207,26.833,1022.5442,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1584.0,0.0
31,33590.0,270.207,26.841,1022.58484,1.1933,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1635.0,0.0
32,33641.0,270.207,26.841,1022.5486,1.1933,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1686.0,0.0
33,33692.0,270.207,26.848,1022.5486,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1737.0,0.0
34,33743.0,270.207,26.833,1022.59845,1.1933,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1788.0,0.0
35,33795.0,270.207,26.848,1022.5486,1.1933,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,1840.0,0.0
36,33846.0,270.207,26.833,1022.5442,1.1933,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1891.0,0.0
37,33897.0,270.207,26.833,1022.5442,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,1942.0,0.0
38,33947.0,270.207,26.841,1022.49445,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,1992.0,0.0
39,33998.0,270.207,26.833,1022.5036,1.1932,0.0,14.0,2.659,270.0,0.0,645.09,0.0,0.0,2043.0,0.0
40,34050.0,270.207,26.833,1022.5036,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,2095.0,0.0
41,34101.0,270.207,26.833,1022.57135,1.1933,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2146.0,0.0
42,34152.0,270.207,26.856,1022.5036,1.1931,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,2197.0,0.0
43,34203.0,270.207,26.841,1022.52625,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,2248.0,0.0
44,34254.0,270.207,26.833,1022.52625,1.1933,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2299.0,0.0
45,34306.0,270.207,26.833,1022.53986,1.1933,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,2351.0,0.0
46,34356.0,270.207,26.825,1022.52155,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2401.0,0.0
47,34407.0,270.207,26.833,1022.4811,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,2452.0,0.0
48,34458.0,270.207,26.833,1022.4811,1.1931,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2503.0,0.0
49,34509.0,270.207,26.841,1022.53986,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,2554.0,0.0
50,34561.0,270.207,26.833,1022.5578,1.1933,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2606.0,0.0
51,34612.0,270.207,26.825,1022.5083,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,2657.0,0.0
52,34663.0,270.207,26.841,1022.5083,1.1932,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2708.0,0.0
53,34714.0,270.207,26.833,1022.5625,1.1933,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,2759.0,0.0
