Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
0,563.0,270.207,27.443,1022.4503,1.1951,0.0,14.0,7.512,270.0,0.0,369.06,0.0,0.0,563.0,0.0
1,614.0,270.207,27.436,1022.39935,1.195,0.0,14.0,7.313,270.0,0.0,380.4,0.0,0.0,614.0,0.0
2,664.0,270.207,27.451,1022.3896,1.195,0.0,14.0,7.163,270.0,0.0,388.91,0.0,0.0,664.0,0.0
3,715.0,270.207,27.443,1022.3896,1.1951,0.0,14.0,6.98,270.0,0.0,399.31,0.0,0.0,715.0,0.0
4,766.0,270.207,27.436,1022.4164,1.1952,0.0,14.0,6.814,270.0,0.0,408.76,0.0,0.0,766.0,0.0
5,818.0,270.207,27.421,1022.38873,1.195,0.0,14.0,6.648,270.0,0.0,418.21,0.0,0.0,818.0,0.0
6,869.0,270.207,27.428,1022.41077,1.1951,0.0,14.0,6.465,270.0,0.0,428.61,0.0,0.0,869.0,0.0
7,919.0,270.207,27.428,1022.41077,1.1951,0.0,14.0,6.332,270.0,0.0,436.17,0.0,0.0,919.0,0.0
8,970.0,270.207,27.443,1022.4332,1.1951,0.0,14.0,6.149,270.0,0.0,446.57,0.0,0.0,970.0,0.0
9,1021.0,270.207,27.421,1022.4099,1.195,0.0,14.0,6.016,270.0,0.0,454.13,0.0,0.0,1021.0,0.0
10,1073.0,270.207,27.421,1022.4011,1.1951,0.0,14.0,5.833,270.0,0.0,464.53,0.0,0.0,1073.0,0.0
11,1124.0,270.207,27.436,1022.4011,1.1951,0.0,14.0,5.717,270.0,0.0,471.15,0.0,0.0,1124.0,0.0
12,1174.0,270.207,27.436,1022.44147,1.1951,0.0,14.0,5.534,270.0,0.0,481.55,0.0,0.0,1174.0,0.0
13,1225.0,270.207,27.436,1022.40076,1.1951,0.0,14.0,5.401,270.0,0.0,489.11,0.0,0.0,1225.0,0.0
14,1276.0,270.207,27.436,1022.40076,1.1951,0.0,14.0,5.252,270.0,0.0,497.62,0.0,0.0,1276.0,0.0
15,1328.0,270.207,27.451,1022.3914,1.195,0.0,14.0,5.119,270.0,0.0,505.18,0.0,0.0,1328.0,0.0
16,1379.0,270.207,27.413,1022.40466,1.1951,0.0,14.0,5.002,270.0,0.0,511.8,0.0,0.0,1379.0,0.0
17,1430.0,270.207,27.421,1022.432,1.1951,0.0,14.0,4.853,270.0,0.0,520.31,0.0,0.0,1430.0,0.0
18,1480.0,270.207,27.428,1022.432,1.1951,0.0,14.0,4.753,270.0,0.0,525.98,0.0,0.0,1480.0,0.0
19,1531.0,270.207,27.428,1022.41376,1.1951,0.0,14.0,4.604,270.0,0.0,534.49,0.0,0.0,1531.0,0.0
20,1583.0,270.207,27.443,1022.37695,1.1951,0.0,14.0,4.521,270.0,0.0,539.21,0.0,0.0,1583.0,0.0
21,1634.0,270.207,27.451,1022.39526,1.1951,0.0,14.0,4.388,270.0,0.0,546.78,0.0,0.0,1634.0,0.0
22,1685.0,270.207,27.428,1022.39526,1.1951,0.0,14.0,4.304,270.0,0.0,551.5,0.0,0.0,1685.0,0.0
23,1736.0,270.207,27.421,1022.42236,1.1951,0.0,14.0,4.188,270.0,0.0,558.12,0.0,0.0,1736.0,0.0
24,1786.0,270.207,27.436,1022.3591,1.195,0.0,14.0,4.088,270.0,0.0,563.79,0.0,0.0,1786.0,0.0
25,1838.0,270.207,27.428,1022.4403,1.1952,0.0,14.0,4.005,270.0,0.0,568.52,0.0,0.0,1838.0,0.0
26,1889.0,270.207,27.443,1022.4403,1.1951,0.0,14.0,3.889,270.0,0.0,575.14,0.0,0.0,1889.0,0.0
27,1940.0,270.207,27.436,1022.40466,1.195,0.0,14.0,3.839,270.0,0.0,577.97,0.0,0.0,1940.0,0.0
28,1991.0,270.207,27.436,1022.3817,1.195,0.0,14.0,3.739,270.0,0.0,583.64,0.0,0.0,1991.0,0.0
29,2041.0,270.207,27.428,1022.3817,1.195,0.0,14.0,3.69,270.0,0.0,586.48,0.0,0.0,2041.0,0.0
30,2093.0,270.207,27.428,1022.44086,1.1951,0.0,14.0,3.59,270.0,0.0,592.15,0.0,0.0,2093.0,0.0
31,2144.0,270.207,27.428,1022.41315,1.1952,0.0,14.0,3.54,270.0,0.0,594.99,0.0,0.0,2144.0,0.0
