Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
0,563.0,270.207,26.818,1022.53516,1.1931,0.0,14.0,7.479,270.0,0.0,370.95,0.0,0.0,563.0,0.0
1,614.0,270.207,26.81,1022.5428,1.1932,0.0,14.0,7.279,270.0,0.0,382.29,0.0,0.0,614.0,0.0
2,664.0,270.207,26.818,1022.5019,1.1932,0.0,14.0,7.13,270.0,0.0,390.8,0.0,0.0,664.0,0.0
3,715.0,270.207,26.81,1022.5019,1.1932,0.0,14.0,6.947,270.0,0.0,401.2,0.0,0.0,715.0,0.0
4,766.0,270.207,26.795,1022.54126,1.1932,0.0,14.0,6.781,270.0,0.0,410.65,0.0,0.0,766.0,0.0
5,818.0,270.207,26.803,1022.51794,1.1932,0.0,14.0,6.615,270.0,0.0,420.1,0.0,0.0,818.0,0.0
6,869.0,270.207,26.81,1022.4997,1.1931,0.0,14.0,6.448,270.0,0.0,429.56,0.0,0.0,869.0,0.0
7,919.0,270.207,26.81,1022.4997,1.1931,0.0,14.0,6.282,270.0,0.0,439.01,0.0,0.0,919.0,0.0
8,970.0,270.207,26.81,1022.5218,1.1932,0.0,14.0,6.099,270.0,0.0,449.41,0.0,0.0,970.0,0.0
9,1021.0,270.207,26.803,1022.52155,1.1932,0.0,14.0,5.966,270.0,0.0,456.97,0.0,0.0,1021.0,0.0
10,1073.0,270.207,26.803,1022.4629,1.1931,0.0,14.0,5.784,270.0,0.0,467.37,0.0,0.0,1073.0,0.0
11,1124.0,270.207,26.803,1022.4629,1.1931,0.0,14.0,5.651,270.0,0.0,474.93,0.0,0.0,1124.0,0.0
12,1174.0,270.207,26.803,1022.49,1.193,0.0,14.0,5.468,270.0,0.0,485.33,0.0,0.0,1174.0,0.0
13,1225.0,270.207,26.81,1022.52563,1.1931,0.0,14.0,5.352,270.0,0.0,491.95,0.0,0.0,1225.0,0.0
14,1276.0,270.207,26.818,1022.52563,1.1931,0.0,14.0,5.185,270.0,0.0,501.4,0.0,0.0,1276.0,0.0
15,1328.0,270.207,26.803,1022.52563,1.1931,0.0,14.0,5.069,270.0,0.0,508.02,0.0,0.0,1328.0,0.0
16,1379.0,270.207,26.803,1022.5073,1.1931,0.0,14.0,4.936,270.0,0.0,515.58,0.0,0.0,1379.0,0.0
17,1429.0,270.207,26.81,1022.5165,1.1931,0.0,14.0,4.786,270.0,0.0,524.09,0.0,0.0,1429.0,0.0
18,1480.0,270.207,26.81,1022.5165,1.1931,0.0,14.0,4.687,270.0,0.0,529.76,0.0,0.0,1480.0,0.0
19,1531.0,270.207,26.818,1022.5073,1.1932,0.0,14.0,4.537,270.0,0.0,538.27,0.0,0.0,1531.0,0.0
20,1583.0,270.207,26.803,1022.46674,1.193,0.0,14.0,4.437,270.0,0.0,543.94,0.0,0.0,1583.0,0.0
21,1634.0,270.207,26.818,1022.5159,1.1931,0.0,14.0,4.304,270.0,0.0,551.5,0.0,0.0,1634.0,0.0
22,1685.0,270.207,26.81,1022.5159,1.1931,0.0,14.0,4.221,270.0,0.0,556.23,0.0,0.0,1685.0,0.0
23,1735.0,270.207,26.803,1022.5701,1.1932,0.0,14.0,4.088,270.0,0.0,563.79,0.0,0.0,1735.0,0.0
24,1786.0,270.207,26.81,1022.5023,1.1931,0.0,14.0,4.022,270.0,0.0,567.57,0.0,0.0,1786.0,0.0
25,1838.0,270.207,26.803,1022.5023,1.1931,0.0,14.0,3.922,270.0,0.0,573.24,0.0,0.0,1838.0,0.0
26,1889.0,270.207,26.803,1022.5023,1.1931,0.0,14.0,3.823,270.0,0.0,578.92,0.0,0.0,1889.0,0.0
27,1940.0,270.207,26.803,1022.5795,1.1931,0.0,14.0,3.756,270.0,0.0,582.7,0.0,0.0,1940.0,0.0
28,1990.0,270.207,26.818,1022.54297,1.1931,0.0,14.0,3.656,270.0,0.0,588.37,0.0,0.0,1990.0,0.0
29,2041.0,270.207,26.81,1022.54297,1.1932,0.0,14.0,3.606,270.0,0.0,591.21,0.0,0.0,2041.0,0.0
30,2093.0,270.207,26.803,1022.4531,1.1931,0.0,14.0,3.507,270.0,0.0,596.88,0.0,0.0,2093.0,0.0
31,2144.0,270.207,26.803,1022.5203,1.193,0.0,14.0,3.473,270.0,0.0,598.77,0.0,0.0,2144.0,0.0
32,2195.0,270.207,26.818,1022.52094,1.1931,0.0,14.0,3.39,270.0,0.0,603.5,0.0,0.0,2195.0,0.0
33,2246.0,270.207,26.81,1022.52094,1.1931,0.0,14.0,3.357,270.0,0.0,605.39,0.0,0.0,2246.0,0.0
34,2296.0,270.207,26.81,1022.5073,1.1932,0.0,14.0,3.291,270.0,0.0,609.17,0.0,0.0,2296.0,0.0
35,2348.0,270.207,26.818,1022.4888,1.1931,0.0,14.0,3.257,270.0,0.0,611.06,0.0,0.0,2348.0,0.0
36,2399.0,270.207,26.818,1022.5253,1.1932,0.0,14.0,3.208,270.0,0.0,613.89,0.0,0.0,2399.0,0.0
37,2450.0,270.207,26.81,1022.5253,1.1931,0.0,14.0,3.141,270.0,0.0,617.67,0.0,0.0,2450.0,0.0
38,2501.0,270.207,26.81,1022.4983,1.1932,0.0,14.0,3.124,270.0,0.0,618.62,0.0,0.0,2501.0,0.0
39,2552.0,270.207,26.795,1022.4888,1.1931,0.0,14.0,3.075,270.0,0.0,621.46,0.0,0.0,2552.0,0.0
40,2603.0,270.207,26.795,1022.4888,1.193,0.0,14.0,3.058,270.0,0.0,622.4,0.0,0.0,2603.0,0.0
41,2654.0,270.207,26.795,1022.4977,1.1931,0.0,14.0,3.008,270.0,0.0,625.24,0.0,0.0,2654.0,0.0
42,2705.0,270.207,26.81,1022.4932,1.1931,0.0,14.0,3.008,270.0,0.0,625.24,0.0,0.0,2705.0,0.0
43,2756.0,270.207,26.81,1022.4932,1.1931,0.0,14.0,2.958,270.0,0.0,628.07,0.0,0.0,2756.0,0.0
44,2807.0,270.207,26.825,1022.4932,1.1931,0.0,14.0,2.958,270.0,0.0,628.07,0.0,0.0,2807.0,0.0
45,2857.0,270.207,26.818,1022.5117,1.1932,0.0,14.0,2.925,270.0,0.0,629.96,0.0,0.0,2857.0,0.0
46,2909.0,270.207,26.81,1022.4932,1.1931,0.0,14.0,2.908,270.0,0.0,630.91,0.0,0.0,2909.0,0.0
47,2960.0,270.207,26.818,1022.53394,1.1932,0.0,14.0,2.892,270.0,0.0,631.85,0.0,0.0,2960.0,0.0
48,3011.0,270.207,26.803,1022.53394,1.1931,0.0,14.0,2.859,270.0,0.0,633.75,0.0,0.0,3011.0,0.0
49,3062.0,270.207,26.803,1022.5067,1.1931,0.0,14.0,2.875,270.0,0.0,632.8,0.0,0.0,3062.0,0.0
50,3113.0,270.207,26.818,1022.4977,1.1931,0.0,14.0,2.825,270.0,0.0,635.64,0.0,0.0,3113.0,0.0
51,3164.0,270.207,26.803,1022.54297,1.1932,0.0,14.0,2.842,270.0,0.0,634.69,0.0,0.0,3164.0,0.0
52,3215.0,270.207,26.803,1022.54297,1.1932,0.0,14.0,2.809,270.0,0.0,636.58,0.0,0.0,3215.0,0.0
53,3266.0,270.207,26.825,1022.52936,1.1932,0.0,14.0,2.825,270.0,0.0,635.64,0.0,0.0,3266.0,0.0
54,3317.0,270.207,26.825,1022.4841,1.1932,0.0,14.0,2.792,270.0,0.0,637.53,0.0,0.0,3317.0,0.0
55,3368.0,270.207,26.818,1022.51117,1.1931,0.0,14.0,2.792,270.0,0.0,637.53,0.0,0.0,3368.0,0.0
56,3420.0,270.207,26.81,1022.5067,1.1931,0.0,14.0,2.792,270.0,0.0,637.53,0.0,0.0,3420.0,0.0
57,3470.0,270.207,26.825,1022.5609,1.1933,0.0,14.0,2.775,270.0,0.0,638.47,0.0,0.0,3470.0,0.0
58,3521.0,270.207,26.818,1022.5067,1.1931,0.0,14.0,2.775,270.0,0.0,638.47,0.0,0.0,3521.0,0.0
59,3572.0,270.207,26.818,1022.5067,1.1932,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,3572.0,0.0
60,3623.0,270.207,26.803,1022.5789,1.1932,0.0,14.0,2.775,270.0,0.0,638.47,0.0,0.0,3623.0,0.0
61,3675.0,270.207,26.818,1022.5291,1.1932,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,3675.0,0.0
62,3725.0,270.207,26.818,1022.5701,1.1931,0.0,14.0,2.759,270.0,0.0,639.42,0.0,0.0,3725.0,0.0
63,3776.0,270.207,26.81,1022.5701,1.1932,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,3776.0,0.0
64,3827.0,270.207,26.81,1022.5609,1.1932,0.0,14.0,2.759,270.0,0.0,639.42,0.0,0.0,3827.0,0.0
65,3878.0,270.207,26.818,1022.4977,1.1931,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,3878.0,0.0
66,3930.0,270.207,26.81,1022.4932,1.1931,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,3930.0,0.0
67,3981.0,270.207,26.81,1022.4932,1.1931,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,3981.0,0.0
68,4031.0,270.207,26.803,1022.5609,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4031.0,0.0
69,4082.0,270.207,26.803,1022.5023,1.1932,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,4082.0,0.0
70,4133.0,270.207,26.818,1022.5023,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4133.0,0.0
71,4185.0,270.207,26.81,1022.5067,1.1931,0.0,14.0,2.742,270.0,0.0,640.36,0.0,0.0,4185.0,0.0
72,4236.0,270.207,26.818,1022.5067,1.1931,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4236.0,0.0
73,4287.0,270.207,26.81,1022.4888,1.1931,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4287.0,0.0
74,4337.0,270.207,26.818,1022.4888,1.1931,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4337.0,0.0
75,4388.0,270.207,26.81,1022.5253,1.1931,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4388.0,0.0
76,4440.0,270.207,26.81,1022.5474,1.1931,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4440.0,0.0
77,4491.0,270.207,26.81,1022.54297,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4491.0,0.0
78,4542.0,270.207,26.818,1022.54297,1.1932,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4542.0,0.0
79,4592.0,270.207,26.81,1022.52936,1.1932,0.0,14.0,2.692,270.0,0.0,643.2,0.0,0.0,4592.0,0.0
80,4643.0,270.207,26.81,1022.4983,1.1931,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4643.0,0.0
81,4695.0,270.207,26.803,1022.4847,1.1931,0.0,14.0,2.676,270.0,0.0,644.14,0.0,0.0,4695.0,0.0
82,4746.0,270.207,26.803,1022.4847,1.1931,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4746.0,0.0
83,4797.0,270.207,26.81,1022.47107,1.193,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4797.0,0.0
84,4848.0,270.207,26.81,1022.5659,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4848.0,0.0
85,4898.0,270.207,26.825,1022.5659,1.1932,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,4898.0,0.0
86,4950.0,270.207,26.81,1022.5117,1.1932,0.0,14.0,2.709,270.0,0.0,642.25,0.0,0.0,4950.0,0.0
87,5001.0,270.207,26.81,1022.46173,1.1932,0.0,14.0,2.726,270.0,0.0,641.31,0.0,0.0,5001.0,0.0
