Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
46,1007004.0,270.207,43.847,1018.65826,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2397.0,0.0
47,1007055.0,270.207,43.847,1018.65826,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2448.0,0.0
48,1007107.0,270.207,43.847,1018.75214,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2500.0,0.0
49,1007158.0,270.207,43.839,1018.77893,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2551.0,0.0
50,1007208.0,270.207,43.847,1018.7163,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2601.0,0.0
51,1007259.0,270.207,43.847,1018.7163,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2652.0,0.0
52,1007310.0,270.207,43.854,1018.76544,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2703.0,0.0
53,1007362.0,270.207,43.847,1018.68054,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2755.0,0.0
54,1007413.0,270.207,43.839,1018.68054,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2806.0,0.0
55,1007464.0,270.207,43.847,1018.7297,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2857.0,0.0
56,1007514.0,270.207,43.847,1018.70294,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2907.0,0.0
57,1007565.0,270.207,43.847,1018.6984,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,2958.0,0.0
58,1007617.0,270.207,43.854,1018.6984,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3010.0,0.0
59,1007668.0,270.207,43.847,1018.75214,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3061.0,0.0
60,1007719.0,270.207,43.847,1018.7297,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3112.0,0.0
61,1007769.0,270.207,43.87,1018.7297,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3162.0,0.0
62,1007820.0,270.207,43.854,1018.7297,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3213.0,0.0
63,1007872.0,270.207,43.847,1018.73865,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3265.0,0.0
64,1007923.0,270.207,43.854,1018.77875,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3316.0,0.0
65,1007974.0,270.207,43.847,1018.7566,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3367.0,0.0
66,1008025.0,270.207,43.854,1018.7566,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3418.0,0.0
67,1008075.0,270.207,43.847,1018.7699,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3468.0,0.0
68,1008126.0,270.207,43.847,1018.7475,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3519.0,0.0
69,1008178.0,270.207,43.847,1018.7609,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3571.0,0.0
70,1008229.0,270.207,43.854,1018.7609,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3622.0,0.0
71,1008280.0,270.207,43.854,1018.7475,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3673.0,0.0
72,1008331.0,270.207,43.862,1018.7475,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3724.0,0.0
73,1008381.0,270.207,43.854,1018.7475,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3774.0,0.0
74,1008433.0,270.207,43.847,1018.7431,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,3826.0,0.0
