0.0,0.786,0.1762,-0.214
0.0,0.786,0.1586,-0.214
0.0,0.908,0.1427,-0.092
0.0,0.908,0.1285,-0.092
0.786,0.908,0.1942,-0.092
0.0,0.908,0.1748,-0.092
0.908,0.908,0.2481,-0.092
0.0,0.908,0.2233,-0.092
0.0,0.908,0.201,-0.092
0.454,0.908,0.2263,-0.092
0.0,0.908,0.2036,-0.092
0.0,0.908,0.1833,-0.092
0.454,0.908,0.2104,-0.092
0.0,0.908,0.1893,-0.092
0.786,0.908,0.249,-0.092
0.0,0.908,0.2241,-0.092
0.0,1.0,0.2017,0.0
0.0,1.0,0.1815,0.0
0.011,1.0,0.1645,0.0
0.0,1.0,0.148,0.0
0.642,1.0,0.1974,0.0
0.011,1.0,0.1788,0.0
0.0,1.0,0.1609,0.0
0.642,1.0,0.209,0.0
0.011,1.0,0.1892,0.0
0.786,1.0,0.2489,0.0
0.011,1.0,0.2251,0.0
0.786,1.0,0.2812,0.0
0.011,1.0,0.2542,0.0
0.0,1.0,0.2288,0.0
0.0,1.0,0.2059,0.0
0.0,1.0,0.1853,0.0
0.454,1.0,0.2122,0.0
0.011,1.0,0.192,0.0
0.0,1.0,0.1728,0.358
0.642,1.0,0.2198,0.358
0.454,1.0,0.2432,0.358
0.0,1.0,0.2189,0.358
0.011,1.0,0.1981,0.358
0.0,1.0,0.1783,0.358
0.011,1.0,0.1615,0.358
0.454,0.908,0.1908,0.266
0.0,0.908,0.1717,0.122
0.0,0.908,0.1545,0.266
0.011,0.908,0.1402,0.266
0.0,0.908,0.1262,0.266
0.0,1.0,0.1135,0.358
0.0,1.0,0.1022,0.546
0.0,1.0,0.092,0.546
0.011,1.0,0.0839,0.546
0.908,0.908,0.1663,0.454
0.454,0.786,0.1951,0.332
0.0,0.908,0.1756,0.454
0.0,0.908,0.158,0.454
0.454,0.908,0.1876,0.454
0.011,0.786,0.1699,0.332
0.0,0.786,0.1529,0.332
0.0,0.786,0.1377,0.332
0.011,0.786,0.125,0.332
0.0,0.786,0.1125,0.332
0.0,0.908,0.1012,0.454
0.0,1.0,0.0911,0.546
0.011,0.908,0.0831,0.454
0.786,0.908,0.1534,0.454
0.0,1.0,0.1381,0.358
0.642,1.0,0.1884,0.358
0.011,1.0,0.1707,0.358
0.0,1.0,0.1536,0.358
0.011,1.0,0.1394,0.358
0.011,1.0,0.1265,0.358
0.642,0.908,0.1781,0.266
0.454,0.786,0.2057,0.0
0.011,0.786,0.1862,0.0
0.0,0.908,0.1676,0.122
0.0,0.908,0.1508,0.122
0.0,1.0,0.1357,0.214
0.454,1.0,0.1676,0.214
0.011,0.908,0.1519,0.122
0.786,0.908,0.2153,0.122
0.908,0.908,0.2846,0.266
0.0,0.908,0.2561,0.266
0.642,0.908,0.2947,0.266
0.0,0.908,0.2652,0.266
0.454,0.908,0.2841,0.266
0.011,0.908,0.2568,0.266
0.0,0.908,0.2311,0.266
0.642,0.786,0.2722,0.144
0.0,0.786,0.245,0.144
0.0,0.786,0.2205,0.144
0.011,0.786,0.1995,0.144
0.0,0.786,0.1796,0.144
0.0,0.908,0.1616,0.266
0.0,0.908,0.1455,0.266
0.0,0.908,0.1309,0.266
0.0,1.0,0.1178,0.358
0.0,1.0,0.106,0.358
0.642,1.0,0.1596,0.358
0.011,0.908,0.1448,0.266
0.0,1.0,0.1303,0.358
0.0,1.0,0.1173,0.214
0.454,0.908,0.1509,0.122
0.0,0.908,0.1358,0.0
0.0,1.0,0.1223,0.092
1.284,1.0,0.2384,0.092
0.0,1.0,0.2146,0.092
0.0,1.0,0.1931,0.092
0.786,1.0,0.2524,0.092
0.011,1.0,0.2283,0.092
1.201,1.0,0.3256,0.092
0.011,1.0,0.2941,0.092
0.642,1.0,0.3289,0.092
1.015,1.0,0.3975,0.092
0.786,1.0,0.4363,0.092
1.201,1.0,0.5128,0.092
0.786,1.0,0.5401,0.092
1.112,1.0,0.5973,0.0
0.0,1.0,0.5376,0.0
1.435,1.0,0.6273,0.0
1.112,1.0,0.6758,0.0
1.201,1.0,0.7283,0.0
1.201,1.0,0.7756,0.0
0.786,1.0,0.7766,0.0
0.786,1.0,0.7776,0.0
0.0,1.0,0.6998,0.0
0.642,1.0,0.694,0.0
0.454,1.0,0.67,0.0
1.015,1.0,0.7045,0.0
1.201,1.0,0.7542,0.0
0.642,1.0,0.743,0.0
0.0,1.0,0.6687,0.0
0.908,1.0,0.6926,0.0
1.362,1.0,0.7595,0.0
0.011,1.0,0.6847,0.0
0.786,1.0,0.6948,0.0
1.201,1.0,0.7454,0.0
1.015,1.0,0.7724,0.0
0.908,1.0,0.7859,0.0
1.112,1.0,0.8186,0.0
1.284,1.0,0.8651,0.0
1.112,1.0,0.8898,0.0
1.112,1.0,0.912,0.092
1.505,1.0,0.9713,0.092
1.636,1.015,1.0378,0.107
1.758,1.015,1.1098,0.107
1.926,1.015,1.1914,0.107
1.871,1.015,1.2594,0.015
2.314,1.112,1.3648,0.112
2.314,1.112,1.4598,0.112
2.402,1.112,1.554,0.112
2.527,1.112,1.6513,0.204
2.798,1.112,1.766,0.326
2.685,1.112,1.8579,0.204
2.87,1.201,1.9591,0.293
3.145,1.201,2.0777,0.293
3.304,1.201,2.2003,0.415
3.335,1.201,2.3138,0.415
3.631,1.201,2.4455,0.415
3.687,1.201,2.5696,0.415
3.798,1.284,2.6925,0.498
3.878,1.362,2.811,0.454
4.11,1.505,2.9409,0.505
4.233,1.636,3.0701,0.728
4.424,1.758,3.2055,0.85
4.258,1.871,3.3108,0.871
4.377,1.926,3.4174,0.926
4.516,2.314,3.5273,1.314
4.584,2.314,3.6329,1.314
4.972,2.402,3.7668,1.402
4.717,2.527,3.8619,1.527
4.846,2.685,3.9603,1.777
4.695,2.798,4.0337,2.012
4.651,2.87,4.0955,2.084
4.888,3.145,4.1747,2.237
4.76,3.304,4.2332,2.396
4.846,3.335,4.2945,2.335
4.738,3.631,4.3389,2.631
4.867,3.687,4.3917,2.779
4.888,3.798,4.4413,2.89
4.76,3.878,4.4732,2.97
4.825,4.11,4.5084,3.202
4.76,4.233,4.5335,3.325
4.909,4.258,4.5711,3.35
4.846,4.377,4.5986,3.469
4.782,4.424,4.6169,3.516
4.539,4.516,4.6091,3.608
4.651,4.539,4.6133,3.753
4.888,4.584,4.6408,3.798
4.888,4.651,4.6655,3.865
4.738,4.651,4.6727,3.865
4.888,4.695,4.6943,3.909
4.909,4.717,4.7157,3.809
4.803,4.738,4.7245,3.83
4.716,4.738,4.7236,3.83
4.606,4.738,4.7119,3.738
4.651,4.738,4.7058,3.738
4.909,4.738,4.7261,3.738
4.824,4.76,4.7359,3.852
4.93,4.76,4.7553,3.76
5.135,4.76,4.7933,3.76
4.909,4.782,4.8048,3.874
4.824,4.803,4.8068,3.895
4.716,4.803,4.7977,3.803
4.716,4.803,4.7895,3.803
4.606,4.803,4.7712,3.803
4.651,4.803,4.7591,3.803
4.673,4.803,4.7505,3.803
4.803,4.803,4.7558,3.803
4.992,4.803,4.7794,3.803
4.846,4.824,4.7861,3.824
4.716,4.803,4.7791,3.803
4.909,4.824,4.792,3.824
4.867,4.824,4.7995,3.824
4.825,4.824,4.8021,3.824
4.695,4.824,4.7914,3.824
4.846,4.824,4.7968,3.824
4.888,4.825,4.806,3.825
4.76,4.824,4.8014,3.824
4.93,4.824,4.8142,3.824
4.888,4.825,4.8216,3.825
4.867,4.825,4.8261,3.825
5.054,4.846,4.8489,3.846
4.846,4.846,4.8486,3.846
4.972,4.846,4.861,3.846
4.76,4.846,4.8509,3.846
4.47,4.846,4.8128,3.846
4.65,4.846,4.7965,3.846
4.824,4.825,4.7993,3.825
4.909,4.825,4.8102,3.825
4.803,4.825,4.8095,3.825
4.803,4.824,4.8089,3.824
4.628,4.824,4.7908,3.824
4.867,4.824,4.7984,3.824
4.673,4.824,4.7859,3.824
4.717,4.824,4.779,3.824
4.888,4.825,4.7899,3.825
4.782,4.824,4.7891,3.824
4.538,4.824,4.764,3.824
4.93,4.824,4.7806,3.824
4.888,4.824,4.7913,3.824
4.824,4.824,4.7946,3.824
4.782,4.824,4.7933,3.824
4.651,4.824,4.7791,3.809
4.888,4.824,4.79,3.809
4.584,4.824,4.7694,3.809
4.628,4.824,4.7552,3.809
4.606,4.824,4.7403,3.712
4.782,4.824,4.7445,3.712
4.782,4.824,4.7482,3.712
4.673,4.803,4.7407,3.691
4.782,4.803,4.7448,3.691
4.628,4.803,4.7332,3.691
4.93,4.803,4.7528,3.602
4.846,4.803,4.7622,3.602
4.628,4.803,4.7487,3.602
4.76,4.782,4.7499,3.581
4.803,4.782,4.7552,3.581
4.673,4.782,4.747,3.581
4.717,4.782,4.744,3.498
4.628,4.782,4.7324,3.42
4.888,4.782,4.7479,3.277
5.013,4.782,4.7744,3.146
4.803,4.782,4.7773,3.024
4.867,4.782,4.7863,2.911
4.606,4.782,4.7682,2.856
4.888,4.782,4.7802,2.468
4.65,4.782,4.7672,2.468
4.606,4.782,4.7511,2.38
4.867,4.782,4.7627,2.255
4.824,4.782,4.7688,2.097
4.951,4.782,4.787,1.984
4.867,4.782,4.795,1.912
4.93,4.782,4.8085,1.637
4.824,4.782,4.8101,1.478
4.65,4.782,4.7941,1.447
4.803,4.782,4.795,1.151
4.738,4.782,4.7893,1.095
4.695,4.782,4.7798,0.984
4.846,4.782,4.7864,0.904
4.695,4.782,4.7773,0.672
4.738,4.782,4.7734,0.549
4.782,4.782,4.7742,0.524
4.738,4.782,4.7706,0.405
4.93,4.782,4.7866,0.358
4.738,4.782,4.7817,0.266
4.738,4.782,4.7773,0.243
4.673,4.782,4.7669,0.198
5.013,4.782,4.7915,0.131
4.651,4.782,4.7775,0.131
4.628,4.782,4.7625,0.087
4.93,4.782,4.7793,0.065
4.76,4.782,4.7773,0.044
4.909,4.782,4.7905,0.044
4.867,4.782,4.7981,0.044
4.781,4.782,4.7964,0.044
4.781,4.782,4.7949,0.044
4.782,4.782,4.7936,0.022
4.584,4.782,4.7726,0.022
4.824,4.782,4.7778,0.022
4.825,4.803,4.7825,0.021
5.033,4.803,4.8075,0.0
4.888,4.803,4.8156,0.0
4.803,4.803,4.8143,0.0
5.095,4.803,4.8424,0.0
4.651,4.803,4.8233,0.0
4.846,4.803,4.8255,0.0
4.803,4.803,4.8233,0.0
4.951,4.803,4.8361,0.0
4.888,4.803,4.8412,-0.021
4.782,4.803,4.8353,0.0
4.951,4.803,4.8469,-0.021
4.695,4.803,4.8317,-0.021
4.76,4.782,4.8245,-0.042
4.888,4.782,4.8309,-0.042
5.033,4.803,4.8511,-0.021
4.825,4.803,4.8485,-0.022
4.695,4.803,4.8331,-0.021
4.584,4.803,4.8082,-0.021
4.673,4.782,4.7947,-0.043
4.493,4.782,4.7645,-0.043
4.867,4.803,4.7748,-0.043
4.972,4.803,4.7945,-0.043
4.951,4.824,4.8101,-0.022
4.951,4.824,4.8242,-0.022
4.584,4.824,4.8002,-0.022
4.888,4.825,4.809,-0.021
4.738,4.825,4.8019,0.0
4.716,4.824,4.7933,-0.001
4.717,4.824,4.7857,-0.001
4.561,4.824,4.7632,0.0
4.824,4.824,4.7693,0.0
4.606,4.824,4.753,0.0
4.951,4.824,4.7728,0.0
4.972,4.824,4.7927,0.0
4.867,4.824,4.8001,-0.001
4.65,4.824,4.7851,0.0
4.888,4.825,4.7954,0.001
4.76,4.825,4.7919,0.001
4.583,4.825,4.771,0.001
4.867,4.825,4.7806,0.001
5.033,4.825,4.8058,0.001
4.76,4.824,4.8012,0.0
4.824,4.824,4.8035,0.0
4.824,4.824,4.8056,0.0
4.909,4.824,4.8159,0.0
4.846,4.824,4.8189,0.0
4.781,4.824,4.8151,0.0
4.76,4.824,4.8096,0.0
4.694,4.824,4.798,0.021
4.516,4.824,4.7698,0.021
4.781,4.781,4.771,-0.022
4.561,4.781,4.75,-0.022
4.717,4.781,4.7467,-0.022
4.628,4.781,4.7348,-0.022
4.992,4.781,4.7605,-0.001
4.951,4.781,4.7796,-0.001
4.803,4.781,4.7819,-0.001
4.888,4.803,4.7925,0.021
4.716,4.803,4.7849,0.021
4.606,4.803,4.767,0.021
4.716,4.781,4.7619,-0.001
4.738,4.781,4.7595,-0.001
4.738,4.76,4.7573,-0.022
5.033,4.76,4.7849,-0.022
5.074,4.781,4.8138,-0.001
4.846,4.781,4.817,-0.001
4.716,4.781,4.8069,-0.001
4.694,4.781,4.7956,-0.001
4.538,4.781,4.7699,-0.001
4.867,4.781,4.7796,-0.001
4.867,4.781,4.7883,-0.001
4.738,4.781,4.7833,-0.001
4.972,4.781,4.8022,-0.001
4.738,4.781,4.7957,-0.001
5.033,4.781,4.8195,-0.001
4.951,4.781,4.8326,-0.001
4.803,4.781,4.8297,-0.001
5.013,4.803,4.848,0.021
4.738,4.803,4.837,0.021
4.867,4.803,4.84,0.021
4.781,4.781,4.8341,-0.001
5.114,4.803,4.8621,0.021
4.694,4.781,4.8453,-0.001
4.803,4.781,4.8411,-0.001
4.76,4.781,4.8329,-0.001
4.93,4.781,4.8427,-0.001
4.47,4.781,4.8054,-0.001
4.909,4.781,4.8157,-0.001
4.716,4.781,4.8058,-0.001
4.909,4.803,4.8161,0.021
4.888,4.803,4.8233,0.021
4.672,4.803,4.8082,0.021
4.846,4.803,4.8119,0.021
4.888,4.846,4.8195,0.064
4.867,4.846,4.8243,0.064
4.971,4.846,4.839,0.064
4.909,4.846,4.846,0.064
4.672,4.846,4.8286,0.064
4.93,4.846,4.8387,0.043
4.867,4.867,4.8415,0.064
4.972,4.867,4.8546,0.064
4.738,4.867,4.8429,0.064
4.824,4.867,4.841,0.064
4.606,4.867,4.8175,0.064
4.845,4.846,4.8203,0.043
4.781,4.846,4.8163,0.043
4.716,4.846,4.8063,0.043
4.824,4.846,4.8081,0.043
4.76,4.846,4.8033,0.043
4.909,4.846,4.8138,0.043
4.909,4.846,4.8234,0.043
4.971,4.867,4.8381,0.085
5.033,4.867,4.8576,0.085
5.074,4.867,4.8793,0.064
5.094,4.867,4.9007,0.064
4.971,4.867,4.9078,0.064
4.694,4.867,4.8864,0.064
5.292,4.867,4.9269,0.085
5.053,4.867,4.9395,0.085
5.253,4.888,4.9709,0.085
4.992,4.888,4.973,0.085
5.094,4.888,4.9851,0.064
5.408,4.909,5.0274,0.085
5.234,4.909,5.0481,0.085
5.408,4.909,5.084,0.084
5.154,4.909,5.091,0.084
5.35,4.909,5.1169,0.085
5.234,4.909,5.1286,0.085
5.408,4.93,5.1566,0.106
5.273,4.971,5.1682,0.147
5.446,4.971,5.196,0.147
5.446,4.971,5.221,0.147
5.632,4.972,5.2621,0.148
5.253,4.992,5.2612,0.168
5.558,5.033,5.2909,0.209
5.632,5.053,5.325,0.228
5.134,5.074,5.3059,0.249
5.234,5.094,5.2987,0.269
5.331,5.094,5.3019,0.269
5.483,5.134,5.32,0.309
5.253,5.154,5.3133,0.33
5.273,5.234,5.3093,0.41
5.446,5.234,5.323,0.41
5.194,5.234,5.3101,0.41
5.114,5.234,5.2905,0.41
5.312,5.234,5.2926,0.41
5.234,5.234,5.2868,0.41
5.445,5.253,5.3026,0.429
5.273,5.253,5.2996,0.429
5.194,5.253,5.2891,0.472
5.37,5.253,5.2972,0.472
5.194,5.253,5.2868,0.472
5.012,5.253,5.2594,0.472
5.389,5.273,5.2723,0.492
5.134,5.273,5.2585,0.492
5.427,5.273,5.2753,0.492
5.312,5.273,5.279,0.47
5.292,5.273,5.2803,0.47
5.233,5.273,5.2756,0.47
5.446,5.292,5.2926,0.511
5.312,5.312,5.2946,0.531
5.502,5.312,5.3153,0.552
5.194,5.312,5.3032,0.552
5.233,5.312,5.2962,0.531
5.174,5.292,5.2839,0.511
5.292,5.292,5.2847,0.511
5.273,5.292,5.2836,0.511
5.427,5.292,5.2979,0.511
5.292,5.292,5.2973,0.511
5.558,5.292,5.3234,0.511
5.465,5.292,5.3375,0.511
5.253,5.292,5.3291,0.511
5.292,5.292,5.3254,0.511
5.464,5.292,5.3392,0.511
5.174,5.292,5.3227,0.511
5.427,5.292,5.3331,0.511
5.233,5.292,5.3231,0.489
5.194,5.292,5.3102,0.489
5.154,5.292,5.2946,0.489
5.446,5.292,5.3097,0.511
5.174,5.292,5.2962,0.489
5.312,5.292,5.2977,0.511
5.35,5.292,5.303,0.511
5.012,5.292,5.2739,0.511
5.465,5.292,5.293,0.511
5.408,5.292,5.3045,0.511
5.272,5.292,5.3012,0.511
5.214,5.292,5.2925,0.511
5.054,5.292,5.2687,0.489
5.094,5.292,5.2512,0.489
5.292,5.292,5.2553,0.489
5.154,5.292,5.2452,0.489
5.253,5.292,5.2459,0.446
5.408,5.292,5.2621,0.446
5.174,5.292,5.2533,0.446
5.273,5.292,5.2553,0.446
5.074,5.273,5.2372,0.427
5.234,5.273,5.2368,0.427
5.214,5.273,5.2346,0.406
5.012,5.272,5.2123,0.405
5.502,5.272,5.2413,0.405
5.331,5.272,5.2502,0.405
4.824,5.272,5.2076,0.405
5.174,5.272,5.2043,0.426
5.502,5.273,5.234,0.427
5.114,5.272,5.222,0.426
5.054,5.253,5.2052,0.407
5.408,5.253,5.2255,0.407
5.233,5.253,5.2263,0.407
5.233,5.234,5.2269,0.388
5.483,5.234,5.2525,0.367
5.134,5.233,5.2407,0.366
5.094,5.233,5.226,0.366
5.427,5.233,5.2461,0.366
5.114,5.233,5.2329,0.366
5.174,5.233,5.227,0.366
5.292,5.233,5.2335,0.366
5.331,5.233,5.2433,0.366
5.174,5.233,5.2363,0.345
5.253,5.233,5.238,0.345
5.331,5.234,5.2473,0.346
5.174,5.233,5.24,0.324
4.971,5.233,5.2131,0.324
4.887,5.233,5.1805,0.324
5.194,5.214,5.1818,0.305
5.114,5.214,5.175,0.305
5.074,5.194,5.1649,0.285
5.233,5.194,5.1717,0.264
5.114,5.194,5.166,0.223
5.134,5.194,5.1628,0.223
5.292,5.194,5.1757,0.223
5.074,5.194,5.1655,0.222
5.253,5.194,5.1743,0.202
5.426,5.194,5.1994,0.161
4.971,5.194,5.1766,0.141
5.134,5.174,5.1723,0.1
5.331,5.194,5.1882,0.1
5.331,5.194,5.2025,0.1
5.234,5.194,5.2056,0.06
5.053,5.194,5.1904,0.04
5.35,5.194,5.2063,-0.04
5.312,5.194,5.2169,-0.04
5.331,5.233,5.2283,-0.001
5.331,5.233,5.2386,-0.001
5.154,5.233,5.2301,-0.001
5.154,5.233,5.2225,-0.001
5.174,5.233,5.2177,-0.02
5.233,5.233,5.2192,-0.02
5.174,5.194,5.2147,-0.059
5.194,5.194,5.2126,-0.059
5.114,5.174,5.2027,-0.079
5.174,5.174,5.1999,-0.079
5.465,5.194,5.2264,-0.079
5.521,5.194,5.2558,-0.079
5.272,5.194,5.2575,-0.079
4.971,5.194,5.2288,-0.079
5.114,5.194,5.2173,-0.079
5.331,5.194,5.2287,-0.079
5.253,5.194,5.2311,-0.098
5.094,5.194,5.2174,-0.118
5.292,5.194,5.2249,-0.118
4.992,5.194,5.2016,-0.118
5.213,5.194,5.2027,-0.118
5.094,5.194,5.1919,-0.098
4.95,5.194,5.1677,-0.098
5.094,5.194,5.1603,-0.098
5.37,5.213,5.1813,-0.079
5.154,5.194,5.1785,-0.098
5.134,5.194,5.1741,-0.098
5.053,5.194,5.162,-0.098
5.193,5.193,5.1651,-0.099
4.971,5.193,5.1457,-0.099
4.971,5.174,5.1282,-0.118
5.35,5.174,5.1504,-0.118
5.292,5.193,5.1645,-0.099
5.388,5.194,5.1869,-0.098
5.134,5.193,5.1816,-0.099
4.887,5.174,5.1521,-0.118
5.233,5.174,5.1602,-0.118
5.214,5.193,5.1656,-0.099
5.214,5.193,5.1704,-0.099
5.012,5.174,5.1546,-0.118
5.094,5.174,5.1485,-0.118
5.502,5.174,5.1839,-0.118
5.292,5.174,5.1947,-0.118
5.174,5.174,5.1926,-0.118
5.214,5.193,5.1948,-0.099
5.292,5.193,5.2045,-0.099
5.292,5.194,5.2132,-0.098
5.312,5.213,5.2231,-0.079
5.194,5.213,5.2202,-0.079
5.427,5.214,5.2409,-0.078
5.253,5.214,5.2421,-0.078
5.272,5.214,5.2451,-0.078
5.094,5.213,5.23,-0.079
5.311,5.214,5.2381,-0.059
5.213,5.214,5.2356,-0.059
5.214,5.214,5.2334,-0.059
5.073,5.213,5.2174,-0.059
5.253,5.214,5.2209,-0.058
5.35,5.214,5.2338,-0.058
5.253,5.214,5.2358,-0.058
5.233,5.214,5.2355,-0.058
5.331,5.214,5.245,-0.059
5.253,5.233,5.2458,-0.039
4.992,5.233,5.2204,-0.02
5.134,5.214,5.2118,-0.039
5.174,5.214,5.208,-0.039
5.464,5.233,5.2336,-0.001
5.292,5.233,5.2395,-0.001
5.272,5.253,5.2427,0.02
5.214,5.253,5.2398,0.02
5.445,5.253,5.2604,0.02
5.408,5.253,5.2751,0.02
5.426,5.253,5.2902,0.02
5.311,5.253,5.2923,0.02
5.214,5.253,5.2845,0.02
5.253,5.253,5.2813,0.02
5.311,5.253,5.2843,0.02
5.464,5.253,5.3023,0.019
5.464,5.272,5.3184,0.039
5.464,5.272,5.333,0.039
5.464,5.292,5.3461,0.059
5.35,5.292,5.3465,0.078
5.273,5.273,5.3391,0.059
5.154,5.273,5.3206,0.079
5.539,5.292,5.3425,0.098
5.134,5.273,5.3216,0.079
5.35,5.273,5.3244,0.079
5.194,5.272,5.3114,0.078
5.595,5.273,5.3398,0.079
5.094,5.272,5.3152,0.078
5.194,5.272,5.3031,0.078
5.214,5.272,5.2942,0.078
5.483,5.273,5.313,0.099
5.483,5.273,5.33,0.079
5.558,5.292,5.3528,0.098
5.408,5.311,5.3584,0.117
5.445,5.311,5.367,0.117
5.407,5.331,5.371,0.137
5.407,5.331,5.3746,0.137
5.483,5.35,5.3855,0.117
5.594,5.35,5.4063,0.117
5.464,5.407,5.4121,0.174
5.407,5.407,5.4116,0.174
5.331,5.407,5.4035,0.174
5.502,5.407,5.4134,0.174
5.483,5.408,5.4203,0.214
5.174,5.407,5.3957,0.213
5.426,5.408,5.3987,0.234
5.668,5.408,5.4257,0.234
5.445,5.426,5.4276,0.232
5.576,5.426,5.4424,0.232
5.426,5.426,5.4408,0.232
5.445,5.426,5.4412,0.232
5.253,5.426,5.4224,0.232
5.464,5.445,5.4265,0.251
5.426,5.445,5.4265,0.251
5.631,5.445,5.4469,0.251
5.52,5.445,5.4542,0.251
5.613,5.445,5.4701,0.251
5.214,5.445,5.4445,0.251
5.388,5.426,5.4389,0.232
5.52,5.445,5.447,0.251
5.445,5.445,5.4468,0.251
5.464,5.445,5.4485,0.232
5.464,5.445,5.45,0.251
5.094,5.445,5.4144,0.251
5.427,5.445,5.4157,0.251
5.502,5.445,5.4243,0.252
5.272,5.445,5.4091,0.252
5.331,5.445,5.4013,0.271
5.311,5.445,5.3923,0.271
5.464,5.445,5.3994,0.252
5.502,5.445,5.4097,0.251
5.502,5.445,5.4189,0.252
5.114,5.445,5.3884,0.271
5.233,5.445,5.3729,0.271
5.445,5.445,5.3801,0.252
5.407,5.445,5.3828,0.252
5.427,5.445,5.3872,0.271
5.426,5.445,5.3911,0.271
5.502,5.445,5.4022,0.271
5.464,5.445,5.4084,0.271
5.539,5.445,5.4214,0.271
5.464,5.445,5.4257,0.252
