23.367,43.305,1.0008e+05,2.288,1146.8,823.51,594.67,2283.3,44.262,62.455,564,0,1.1707,1
23.367,43.305,1.0008e+05,2.283,759.38,804.27,627.61,1146.8,36.018,44.262,617,0,1.1707,2
23.356,43.297,1.0008e+05,2.283,569.53,733.85,616,1146.8,31.193,44.262,670,0,1.1707,3
23.367,43.29,1.0008e+05,2.283,455.63,650.38,583.92,759.38,27.9,36.019,722,0,1.1707,4
23.346,43.282,1.0008e+05,2.286,382.19,569.92,543.57,759.38,25.552,36.018,776,0,1.1707,5
23.367,43.29,1.0007e+05,2.286,327.59,497.22,500.38,569.53,23.658,31.194,828,0,1.1706,6
23.335,43.313,1.0008e+05,2.283,284.14,433.3,457.13,569.53,22.031,31.191,881,0,1.1708,7
23.346,43.29,1.0008e+05,2.283,252.57,379.08,416.22,455.63,20.772,27.899,933,0,1.1708,8
23.367,43.305,1.0008e+05,2.286,229.81,334.3,378.94,455.63,19.815,27.9,987,0,1.1707,9
23.356,43.313,1.0007e+05,2.286,208.92,296.69,344.93,382.19,18.893,25.553,1039,0,1.1707,10
23.367,43.313,1.0008e+05,2.283,189.01,264.38,313.75,382.19,17.97,25.553,1092,0,1.1707,11
23.356,43.297,1.0007e+05,2.288,179.6,238.95,286.92,327.59,17.517,23.658,1145,0,1.1706,12
23.346,43.313,1.0007e+05,2.283,161.64,215.76,261.86,327.59,16.618,23.658,1198,0,1.1706,13
23.356,43.313,1.0008e+05,2.283,150.87,196.29,239.66,284.14,16.054,22.032,1251,0,1.1707,14
23.367,43.297,1.0008e+05,2.283,141.44,179.83,220.02,284.14,15.544,22.032,1304,0,1.1707,15
23.378,43.305,1.0008e+05,2.286,135.62,166.57,203.14,252.57,15.222,20.773,1356,0,1.1706,16
23.346,43.29,1.0008e+05,2.286,128.08,155.02,188.13,252.57,14.792,20.772,1410,0,1.1707,17
23.367,43.305,1.0008e+05,2.283,118.84,144.17,174.27,229.81,14.249,19.815,1463,0,1.1707,18
23.367,43.305,1.0008e+05,2.283,112.9,134.79,162,229.81,13.888,19.814,1515,0,1.1707,19
23.335,43.297,1.0008e+05,2.286,1.237,94.723,129.84,208.92,1.454,18.892,1568,0,1.1708,20
23.356,43.305,1.0008e+05,2.286,1.112,66.64,104.1,208.92,1.378,18.892,1620,0,1.1707,21
23.356,43.305,1.0008e+05,2.286,1.244,47.021,83.527,189.01,1.458,17.969,1674,0,1.1708,22
23.367,43.313,1.0007e+05,2.288,3.743,34.038,67.57,179.6,2.529,17.517,1726,0,1.1706,23
23.367,43.313,1.0007e+05,2.283,-1.638,23.335,53.729,161.64,0,16.618,1779,0,1.1706,24
23.356,43.305,1.0007e+05,2.283,-1.638,15.843,42.655,150.87,0,16.055,1831,0,1.1706,25
23.367,43.305,1.0008e+05,2.283,-1.513,10.636,33.822,150.87,0,16.054,1884,0,1.1707,26
23.346,43.297,1.0008e+05,2.286,1.112,7.779,27.28,141.44,1.378,15.544,1937,0,1.1708,27
23.356,43.313,1.0007e+05,2.283,-1.513,4.992,21.521,135.62,0,15.221,1989,0,1.1707,28
23.378,43.297,1.0007e+05,2.286,0.987,3.79,17.415,135.62,1.299,15.222,2041,0,1.1706,29
23.356,43.297,1.0007e+05,2.283,-1.513,2.199,13.629,128.08,0,14.793,2095,0,1.1707,30
23.346,43.305,1.0008e+05,2.288,3.612,2.623,11.626,118.84,2.484,14.248,2147,0,1.1708,31
23.356,43.305,1.0008e+05,2.283,-1.513,1.382,8.998,112.9,0,13.888,2199,0,1.1707,32
23.367,43.313,1.0007e+05,2.286,0.987,1.264,7.396,112.9,1.299,13.889,2251,0,1.1706,33
23.356,43.32,1.0007e+05,2.283,-1.513,0.431,5.614,3.743,0,2.529,2305,0,1.1706,34
23.356,43.32,1.0007e+05,2.288,3.612,1.385,5.214,3.612,2.484,2.484,2357,0,1.1707,35
23.367,43.305,1.0008e+05,2.286,0.987,1.266,4.368,3.612,1.299,2.484,2409,0,1.1706,36
23.356,43.313,1.0007e+05,2.286,0.987,1.182,3.692,1.244,1.299,1.458,2461,0,1.1706,37
23.346,43.29,1.0007e+05,2.283,-1.513,0.374,2.651,1.237,0,1.454,2513,0,1.1707,38
23.367,43.313,1.0008e+05,2.286,0.987,0.558,2.318,1.237,1.299,1.454,2566,0,1.1707,39
23.356,43.297,1.0008e+05,2.283,-1.513,-0.063,1.552,1.112,0,1.378,2618,0,1.1707,40
23.346,43.305,1.0009e+05,2.286,0.987,0.252,1.439,1.112,1.299,1.378,2670,0,1.1709,41
23.356,43.29,1.0009e+05,2.283,-1.513,-0.278,0.849,0.987,0,1.299,2722,0,1.1708,42
23.356,43.305,1.0008e+05,2.286,0.987,0.102,0.877,0.987,1.299,1.299,2775,0,1.1707,43
23.378,43.305,1.0008e+05,2.286,0.987,0.368,0.899,0.987,1.299,1.299,2827,0,1.1706,44
23.356,43.305,1.0007e+05,2.283,-1.513,-0.197,0.416,0.987,0,1.299,2879,0,1.1707,45
23.367,43.313,1.0007e+05,2.283,-1.513,-0.591,0.031,0.987,0,1.299,2931,0,1.1706,46
23.367,43.32,1.0008e+05,2.283,-1.513,-0.868,-0.278,0.987,0,1.299,2983,0,1.1706,47
23.378,43.305,1.0007e+05,2.283,-1.513,-1.061,-0.525,0.987,0,1.299,3036,0,1.1705,48
23.367,43.297,1.0008e+05,2.283,-1.513,-1.197,-0.723,0.987,0,1.299,3088,0,1.1706,49
23.356,43.313,1.0008e+05,2.286,0.987,-0.542,-0.381,0.987,1.299,1.299,3140,0,1.1707,50
23.356,43.313,1.0008e+05,2.283,-1.513,-0.833,-0.607,0.987,0,1.299,3192,0,1.1707,51
23.378,43.297,1.0008e+05,2.288,3.612,0.501,0.237,0.987,2.484,1.299,3245,0,1.1706,52
23.367,43.297,1.0008e+05,2.283,-1.513,-0.103,-0.113,0.987,0,1.299,3297,0,1.1707,53
23.367,43.313,1.0008e+05,2.286,0.987,0.224,0.107,0.987,1.299,1.299,3349,0,1.1707,54
23.346,43.297,1.0007e+05,2.283,-1.513,-0.297,-0.217,0.987,0,1.299,3401,0,1.1707,55
23.367,43.313,1.0008e+05,2.288,3.612,0.876,0.549,0.987,2.484,1.299,3453,0,1.1706,56
23.356,43.313,1.0007e+05,2.286,0.987,0.909,0.637,0.987,1.299,1.299,3506,0,1.1706,57
23.367,43.32,1.0007e+05,2.283,-1.513,0.183,0.207,0.987,0,1.299,3558,0,1.1706,58
23.367,43.305,1.0008e+05,2.283,-1.513,-0.326,-0.137,0.987,0,1.299,3610,0,1.1706,59
23.367,43.305,1.0008e+05,2.288,3.612,0.855,0.613,0.987,2.484,1.299,3662,0,1.1707,60
23.367,43.305,1.0009e+05,2.283,-1.513,0.145,0.188,0.987,0,1.299,3715,0,1.1708,61
23.356,43.313,1.0009e+05,2.286,0.987,0.398,0.348,0.987,1.299,1.299,3767,0,1.1708,62
