19.495,43.374,99958,2.507,1255.4,902.14,651.48,2502.5,46.012,64.964,564,0,1.1859,1
19.495,43.374,99967,2.509,839.42,883.32,689.06,1255.4,37.623,46.01,617,0,1.186,2
19.517,43.374,99958,2.507,627.69,806.63,676.79,1255.4,32.537,46.014,669,0,1.1858,3
19.517,43.374,99959,2.507,502.02,715.25,641.84,839.42,29.098,37.626,722,0,1.1859,4
19.495,43.351,99959,2.509,419.85,626.63,597.44,839.42,26.609,37.624,776,0,1.186,5
19.506,43.366,99962,2.507,358.38,546.15,549.63,627.69,24.584,32.535,828,0,1.1859,6
19.495,43.358,99962,2.508,314.45,476.64,502.59,627.69,23.028,32.535,881,0,1.186,7
19.506,43.358,99964,2.509,280.51,417.81,458.18,502.02,21.75,29.097,933,0,1.186,8
19.517,43.351,99964,2.507,250.34,367.56,416.61,502.02,20.547,29.097,987,0,1.1859,9
19.495,43.351,99960,2.508,228.33,325.79,378.95,419.85,19.623,26.609,1039,0,1.186,10
19.495,43.358,99961,2.509,210.55,291.22,345.27,419.85,18.843,26.609,1092,0,1.186,11
19.517,43.374,99962,2.507,192.36,261.56,314.69,358.38,18.011,24.585,1144,0,1.1859,12
19.517,43.358,99962,2.509,180.49,237.24,287.85,358.38,17.447,24.585,1198,0,1.1859,13
19.506,43.351,99961,2.508,167.33,216.27,263.75,314.45,16.799,23.028,1251,0,1.1859,14
19.506,43.358,99963,2.507,156.13,198.22,242.22,314.45,16.226,23.028,1303,0,1.186,15
19.506,43.351,99963,2.508,148.32,183.25,223.44,280.51,15.815,21.75,1356,0,1.1859,16
19.495,43.351,99963,2.507,139.08,170,206.57,280.51,15.314,21.75,1409,0,1.186,17
19.517,43.351,99961,2.507,131.76,158.53,191.61,250.34,14.907,20.547,1462,0,1.1859,18
19.495,43.335,99963,2.509,126.92,149.04,178.67,250.34,14.63,20.546,1515,0,1.186,19
19.506,43.335,99965,2.507,-0.906,104.06,142.75,228.33,0,19.623,1567,0,1.186,20
19.495,43.358,99965,2.507,-0.488,72.695,114.11,228.33,0,19.622,1620,0,1.186,21
19.517,43.358,99962,2.509,1.356,51.293,91.555,228.33,1.512,19.623,1673,0,1.1859,22
19.506,43.351,99968,2.507,-0.769,35.675,73.09,210.55,0,18.843,1725,0,1.186,23
19.495,43.335,99961,2.508,0.368,25.083,58.546,192.36,0.788,18.011,1778,0,1.186,24
19.517,43.328,99968,2.509,0.944,17.841,47.026,180.49,1.261,17.446,1830,0,1.186,25
19.506,43.351,99968,2.507,-0.813,12.245,37.458,167.33,0,16.798,1883,0,1.186,26
19.506,43.351,99962,2.509,1.194,8.929,30.205,167.33,1.419,16.799,1936,0,1.1859,27
19.495,43.335,99968,2.507,-0.607,6.069,24.043,156.13,0,16.225,1988,0,1.1861,28
19.506,43.335,99960,2.506,-1.269,3.867,18.98,148.32,0,15.815,2040,0,1.1859,29
19.495,43.335,99960,2.509,1.375,3.12,15.459,148.32,1.523,15.815,2094,0,1.186,30
19.506,43.351,99964,2.507,-0.625,1.996,12.242,139.08,0,15.315,2146,0,1.186,31
19.538,43.328,99966,2.508,0.25,1.472,9.844,131.76,0.649,14.907,2198,0,1.1859,32
19.517,43.328,99963,2.508,0.5,1.18,7.975,126.92,0.918,14.63,2250,0,1.1859,33
19.506,43.335,99963,2.506,-1.375,0.414,6.105,1.375,0,1.523,2302,0,1.186,34
19.495,43.335,99966,2.509,1.25,0.664,5.134,1.375,1.452,1.523,2355,0,1.186,35
19.495,43.343,99966,2.508,0.125,0.503,4.132,1.356,0.459,1.512,2407,0,1.186,36
19.495,43.328,99968,2.507,-0.75,0.127,3.156,1.25,0,1.452,2459,0,1.1861,37
19.495,43.328,99968,2.509,1.25,0.464,2.774,1.25,1.452,1.452,2511,0,1.1861,38
19.506,43.328,99964,2.507,-0.75,0.099,2.069,1.194,0,1.419,2564,0,1.186,39
19.506,43.343,99962,2.509,0.75,0.294,1.805,1.194,1.124,1.419,2616,0,1.1859,40
19.495,43.335,99963,2.508,0.125,0.244,1.469,0.944,0.459,1.261,2668,0,1.186,41
19.517,43.313,99963,2.507,-0.625,-0.017,1.05,0.75,0,1.124,2720,0,1.1859,42
19.506,43.335,99968,2.509,1.625,0.475,1.165,0.944,1.655,1.261,2772,0,1.186,43
19.495,43.335,99967,2.508,-0.125,0.295,0.907,0.75,0,1.124,2825,0,1.1861,44
19.517,43.32,99962,2.508,0.25,0.281,0.776,0.75,0.649,1.124,2877,0,1.1859,45
19.506,43.328,99962,2.51,1.75,0.722,0.97,0.944,1.718,1.262,2929,0,1.1859,46
19.495,43.335,99962,2.508,-0,0.505,0.776,0.75,0,1.124,2981,0,1.186,47
19.495,43.313,99965,2.51,1.875,0.916,0.996,1.194,1.778,1.419,3034,0,1.186,48
19.517,43.328,99958,2.508,-0.125,0.604,0.772,0.75,0,1.124,3086,0,1.1859,49
19.506,43.32,99958,2.508,-0.125,0.385,0.592,0.75,0,1.124,3138,0,1.1859,50
19.495,43.328,99966,2.51,1.875,0.832,0.849,1.25,1.778,1.452,3190,0,1.186,51
19.528,43.32,99964,2.507,-0.25,0.507,0.629,0.75,0,1.124,3243,0,1.1859,52
19.506,43.328,99967,2.509,1,0.655,0.703,1,1.298,1.298,3295,0,1.186,53
19.495,43.313,99967,2.508,0.625,0.646,0.687,1,1.026,1.298,3347,0,1.1861,54
19.517,43.313,99965,2.508,-0,0.452,0.55,1,0,1.298,3399,0,1.1859,55
19.517,43.335,99968,2.509,1.625,0.804,0.765,1.25,1.655,1.452,3451,0,1.186,56
19.506,43.313,99967,2.507,-0.25,0.488,0.562,1,0,1.298,3504,0,1.186,57
19.506,43.313,99967,2.509,0.875,0.604,0.624,1.25,1.214,1.452,3556,0,1.186,58
19.506,43.313,99962,2.509,1.625,0.91,0.824,1.25,1.655,1.452,3608,0,1.186,59
19.506,43.32,99975,2.508,-0.125,0.599,0.634,1,0,1.298,3660,0,1.1861,60
19.506,43.335,99974,2.509,1,0.719,0.707,1,1.298,1.298,3713,0,1.1861,61
19.506,43.313,99974,2.508,0.125,0.541,0.591,1,0.459,1.298,3765,0,1.1861,62
19.506,43.313,99966,2.508,0.25,0.454,0.523,1,0.649,1.298,3817,0,1.186,63
19.517,43.313,99971,2.509,1.5,0.767,0.718,1.5,1.59,1.59,3869,0,1.186,64
19.506,43.305,99969,2.507,-1,0.237,0.374,1,0,1.298,3921,0,1.186,65
19.506,43.313,99969,2.509,1.25,0.541,0.549,1.25,1.452,1.452,3974,0,1.186,66
19.517,43.297,99970,2.509,0.75,0.603,0.589,1.25,1.124,1.452,4026,0,1.186,67
19.495,43.297,99973,2.507,-0.376,0.31,0.396,1,0,1.298,4078,0,1.1861,68
19.506,43.305,99979,2.509,1.5,0.667,0.617,1.25,1.59,1.452,4130,0,1.1861,69
19.506,43.297,99979,2.507,-0.376,0.354,0.419,1,0,1.298,4183,0,1.1861,70
19.485,43.313,99977,2.508,0.375,0.36,0.41,1,0.795,1.298,4235,0,1.1862,71
19.517,43.305,99981,2.507,-0.5,0.102,0.228,1,0,1.298,4287,0,1.1861,72
19.506,43.297,99974,2.507,-0.376,-0.041,0.107,1,0,1.298,4339,0,1.1861,73
19.506,43.305,99974,2.509,0.75,0.196,0.236,1,1.124,1.298,4391,0,1.1861,74
19.495,43.29,99979,2.507,-0.5,-0.013,0.088,0.875,0,1.214,4444,0,1.1862,75
19.495,43.29,99979,2.507,-0.25,-0.084,0.021,0.875,0,1.214,4496,0,1.1862,76
19.495,43.29,99975,2.508,0.125,-0.021,0.041,0.875,0.459,1.214,4548,0,1.1862,77
19.495,43.29,99977,2.508,0.375,0.097,0.108,0.75,0.795,1.124,4600,0,1.1862,78
19.485,43.297,99977,2.508,0.25,0.143,0.136,0.75,0.649,1.124,4653,0,1.1862,79
19.506,43.297,99974,2.507,-0.75,-0.125,-0.041,0.75,0,1.124,4705,0,1.1861,80
19.495,43.29,99976,2.507,-1.125,-0.425,-0.258,0.375,0,0.795,4757,0,1.1862,81
19.528,43.297,99970,2.508,-0,-0.298,-0.206,0.375,0,0.795,4809,0,1.186,82
19.495,43.29,99970,2.507,-1,-0.509,-0.365,0.375,0,0.795,4861,0,1.1861,83
19.506,43.29,99976,2.508,-0.125,-0.394,-0.317,0.375,0,0.795,4914,0,1.1861,84
19.506,43.29,99974,2.507,-0.625,-0.463,-0.379,0.75,0,1.124,4966,0,1.1861,85
19.506,43.29,99974,2.507,-0.376,-0.437,-0.378,0.375,0,0.795,5018,0,1.1861,86
19.506,43.274,99974,2.509,0.875,-0.043,-0.128,0.75,1.214,1.124,5070,0,1.1861,87
19.506,43.297,99972,2.507,-0.5,-0.181,-0.202,0.375,0,0.795,5123,0,1.1861,88
19.517,43.29,99971,2.508,-0,-0.127,-0.162,0.375,0,0.795,5175,0,1.186,89
19.517,43.29,99969,2.508,0.625,0.099,-0.005,0.625,1.026,1.026,5227,0,1.186,90
19.495,43.274,99969,2.506,-1.375,-0.343,-0.279,0.375,0,0.795,5279,0,1.1861,91
19.506,43.29,99975,2.508,0.625,-0.053,-0.098,0.625,1.026,1.026,5331,0,1.1861,92
19.517,43.267,99972,2.507,-0.625,-0.225,-0.204,0.625,0,1.026,5384,0,1.186,93
19.517,43.267,99965,2.507,-0.25,-0.232,-0.213,0.625,0,1.026,5436,0,1.1859,94
19.517,43.274,99965,2.508,0.25,-0.088,-0.12,0.625,0.649,1.026,5488,0,1.1859,95
19.528,43.252,99971,2.507,-0.5,-0.212,-0.196,0.375,0,0.795,5540,0,1.186,96
19.485,43.274,99972,2.507,-0.376,-0.261,-0.232,0.375,0,0.795,5592,0,1.1862,97
19.517,43.274,99974,2.509,0.75,0.042,-0.036,0.625,1.124,1.026,5644,0,1.186,98
19.517,43.274,99974,2.507,-0.75,-0.195,-0.179,0.625,0,1.026,5696,0,1.186,99
19.528,43.259,99965,2.508,0.375,-0.024,-0.068,0.625,0.795,1.026,5748,0,1.1859,100
19.506,43.282,99970,2.506,-1.375,-0.43,-0.33,0.625,0,1.026,5800,0,1.186,101
19.506,43.267,99970,2.508,-0,-0.301,-0.264,0.625,0,1.026,5853,0,1.1861,102
19.517,43.274,99970,2.507,-0.875,-0.473,-0.386,0.625,0,1.026,5905,0,1.186,103
19.506,43.267,99968,2.506,-1.75,-0.856,-0.659,0.625,0,1.026,5957,0,1.186,104
19.506,43.267,99967,2.507,-0.75,-0.825,-0.677,0.625,0,1.026,6009,0,1.186,105
19.517,43.252,99966,2.506,-1.5,-1.027,-0.842,0.625,0,1.026,6062,0,1.1859,106
19.517,43.252,99966,2.506,-1.375,-1.132,-0.949,0.625,0,1.026,6114,0,1.1859,107
19.517,43.259,99967,2.507,-1.125,-1.13,-0.984,0.625,0,1.026,6166,0,1.186,108
19.495,43.274,99970,2.505,-2.5,-1.541,-1.287,0.625,0,1.026,6218,0,1.1861,109
19.495,43.267,99968,2.507,-1.125,-1.416,-1.255,0.625,0,1.026,6270,0,1.1861,110
19.495,43.259,99968,2.505,-2.75,-1.817,-1.554,0.625,0,1.026,6323,0,1.1861,111
19.495,43.259,99969,2.505,-2.625,-2.059,-1.768,0.375,0,0.795,6374,0,1.1861,112
19.517,43.259,99967,2.505,-2.375,-2.154,-1.89,0.375,0,0.795,6426,0,1.186,113
19.495,43.252,99968,2.504,-4,-2.708,-2.312,0.375,0,0.795,6478,0,1.1861,114
19.495,43.236,99968,2.505,-2.75,-2.721,-2.4,0.375,0,0.795,6531,0,1.1861,115
19.506,43.252,99965,2.505,-3.25,-2.88,-2.57,0.375,0,0.795,6583,0,1.186,116
19.506,43.244,99969,2.504,-3.625,-3.103,-2.781,0.375,0,0.795,6635,0,1.186,117
19.517,43.252,99969,2.503,-4.25,-3.447,-3.075,0.375,0,0.795,6687,0,1.186,118
19.506,43.252,99969,2.504,-4.125,-3.651,-3.285,0.375,0,0.795,6739,0,1.186,119
19.495,43.244,99965,2.505,-2.875,-3.418,-3.203,0.375,0,0.795,6792,0,1.186,120
19.495,43.244,99970,2.505,-2.625,-3.18,-3.087,0.375,0,0.795,6844,0,1.1861,121
19.506,43.244,99975,2.504,-3.375,-3.239,-3.145,0,0,0,6896,0,1.1861,122
19.506,43.236,99975,2.506,-2.25,-2.942,-2.966,0,0,0,6947,0,1.1861,123
19.528,43.252,99967,2.503,-4.5,-3.41,-3.273,0,0,0,7000,0,1.1859,124
19.495,43.259,99967,2.506,-1.375,-2.799,-2.893,0,0,0,7052,0,1.1861,125
19.528,43.236,99972,2.507,-1.125,-2.297,-2.54,0,0,0,7104,0,1.186,126
19.517,43.252,99972,2.508,-0.125,-1.646,-2.057,0,0,0,7156,0,1.186,127
19.528,43.259,99970,2.508,0.625,-0.965,-1.521,0.625,1.026,1.026,7208,0,1.186,128
19.517,43.229,99971,2.506,-1.5,-1.125,-1.517,0.625,0,1.026,7261,0,1.186,129
19.506,43.244,99968,2.509,1.125,-0.45,-0.988,1.125,1.377,1.377,7312,0,1.186,130
19.495,43.244,99968,2.509,0.75,-0.09,-0.641,0.75,1.124,1.124,7364,0,1.1861,131
19.506,43.229,99972,2.51,1.875,0.499,-0.138,1.125,1.778,1.377,7416,0,1.1861,132
19.506,43.229,99974,2.512,4.625,1.737,0.815,1.125,2.792,1.377,7469,0,1.1861,133
19.495,43.221,99972,2.511,3,2.116,1.252,1.875,2.249,1.778,7521,0,1.1861,134
19.517,43.236,99972,2.512,4,2.681,1.801,1.875,2.597,1.778,7574,0,1.186,135
19.495,43.229,99970,2.515,6.875,3.939,2.816,3,3.405,2.249,7626,0,1.1861,136
19.517,43.236,99969,2.514,6.375,4.67,3.528,3,3.279,2.249,7678,0,1.186,137
19.495,43.236,99973,2.516,8.125,5.706,4.447,4,3.701,2.597,7731,0,1.1861,138
19.517,43.236,99973,2.515,7.375,6.207,5.033,4,3.526,2.597,7783,0,1.186,139
19.506,43.236,99972,2.516,8.625,6.932,5.751,4.625,3.814,2.793,7835,0,1.1861,140
19.495,43.244,99969,2.518,10,7.852,6.601,4.625,4.106,2.793,7887,0,1.1861,141
19.495,43.229,99971,2.517,9.25,8.271,7.13,6.375,3.949,3.279,7940,0,1.1861,142
19.506,43.229,99971,2.519,11.625,9.277,8.029,6.375,4.427,3.279,7992,0,1.1861,143
19.506,43.229,99964,2.52,12.375,10.207,8.898,6.875,4.568,3.405,8044,0,1.186,144
19.495,43.213,99966,2.52,12,10.744,9.519,6.875,4.498,3.405,8096,0,1.186,145
19.495,43.236,99961,2.52,12.625,11.308,10.14,7.375,4.614,3.526,8148,0,1.186,146
19.495,43.213,99961,2.52,11.875,11.478,10.487,7.375,4.475,3.526,8202,0,1.186,147
19.506,43.221,99967,2.52,12.5,11.785,10.889,8.125,4.591,3.701,8254,0,1.186,148
19.495,43.221,99959,2.521,13,12.149,11.311,8.125,4.682,3.702,8306,0,1.186,149
19.495,43.221,99969,2.52,12.375,12.217,11.524,8.625,4.568,3.814,8358,0,1.1861,150
19.517,43.221,99966,2.525,16.75,13.577,12.569,9.25,5.315,3.95,8412,0,1.186,151
19.517,43.221,99966,2.522,13.875,13.666,12.83,10,4.837,4.106,8464,0,1.186,152
19.495,43.213,99967,2.521,13.375,13.579,12.939,11.625,4.749,4.427,8516,0,1.1861,153
19.517,43.213,99968,2.527,19.375,15.317,14.226,11.875,5.716,4.475,8569,0,1.186,154
19.517,43.198,99969,2.523,15.125,15.26,14.406,12,5.05,4.498,8622,0,1.186,155
19.506,43.213,99969,2.525,17,15.782,14.925,12.375,5.354,4.568,8674,0,1.186,156
19.506,43.198,99969,2.526,18,16.447,15.54,12.375,5.509,4.568,8726,0,1.186,157
19.538,43.213,99964,2.523,15.75,16.238,15.582,12.5,5.154,4.591,8779,0,1.1858,158
19.506,43.221,99966,2.525,16.75,16.391,15.815,12.625,5.315,4.614,8832,0,1.186,159
19.495,43.213,99966,2.528,19.875,17.436,16.627,13,5.789,4.682,8884,0,1.1861,160
19.506,43.198,99968,2.525,16.875,17.268,16.677,13.375,5.334,4.749,8937,0,1.186,161
19.495,43.206,99968,2.528,20.25,18.162,17.391,13.875,5.843,4.837,8989,0,1.1861,162
19.506,43.213,99961,2.526,18.125,18.151,17.538,15.125,5.529,5.05,9041,0,1.1859,163
19.506,43.198,99961,2.526,17.75,18.031,17.58,15.75,5.471,5.154,9095,0,1.1859,164
19.506,43.213,99969,2.527,19.25,18.396,17.914,16.75,5.697,5.315,9147,0,1.186,165
