Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
227,20.536,42.725,100558.83,1.1886,2.523,1.307,0.22,0.194,1.182,1.483,1.41,0.608,0.572,12690.0,0.0,1.0
228,20.525,42.733,100558.39,1.1887,2.52113,-0.568,-0.017,0.042,1.182,0.0,1.41,0.167,0.265,12744.0,0.0,1.0
229,20.504,42.717,100561.516,1.1888,2.52038,-1.318,-0.407,-0.23,1.182,0.0,1.41,0.828,0.622,12797.0,0.0,1.0
230,20.514,42.717,100561.516,1.1888,2.52363,1.932,0.294,0.202,1.182,1.803,1.41,0.704,0.583,12851.0,0.0,1.0
231,20.525,42.725,100559.26,1.1887,2.52213,0.432,0.336,0.248,1.182,0.852,1.41,0.751,0.646,12905.0,0.0,1.0
232,20.514,42.725,100564.21,1.1888,2.51975,-1.943,-0.348,-0.19,1.057,0.0,1.333,0.765,0.566,12958.0,0.0,1.0
233,20.514,42.725,100563.336,1.1888,2.5225,0.807,-0.002,0.009,1.182,1.165,1.41,0.053,0.124,13011.0,0.0,1.0
234,20.514,42.71,100563.336,1.1888,2.52288,1.182,0.353,0.244,1.182,1.41,1.41,0.771,0.64,13066.0,0.0,1.0
235,20.525,42.71,100562.94,1.1887,2.52025,-1.443,-0.186,-0.094,1.182,0.0,1.41,0.559,0.397,13119.0,0.0,1.0
236,20.536,42.725,100559.26,1.1886,2.52225,0.557,0.037,0.036,1.182,0.968,1.41,0.25,0.247,13172.0,0.0,1.0
237,20.525,42.733,100560.17,1.1887,2.5225,0.807,0.268,0.19,1.182,1.165,1.41,0.671,0.566,13227.0,0.0,1.0
238,20.514,42.725,100561.08,1.1888,2.52063,-1.068,-0.133,-0.061,0.807,0.0,1.165,0.473,0.321,13280.0,0.0,1.0
239,20.514,42.74,100561.08,1.1888,2.52188,0.182,-0.039,-0.013,1.182,0.553,1.41,0.255,0.147,13333.0,0.0,1.0
240,20.514,42.717,100564.21,1.1888,2.52388,2.182,0.628,0.426,1.182,1.916,1.41,1.027,0.847,13387.0,0.0,1.0
241,20.536,42.717,100561.95,1.1887,2.52063,-1.068,0.119,0.127,0.807,0.0,1.165,0.447,0.463,13441.0,0.0,1.0
242,20.504,42.74,100557.95,1.1888,2.52138,-0.318,-0.012,0.038,1.182,0.0,1.41,0.144,0.253,13494.0,0.0,1.0
243,20.525,42.733,100557.95,1.1887,2.52313,1.432,0.421,0.317,1.182,1.552,1.41,0.841,0.73,13548.0,0.0,1.0
244,20.536,42.725,100553.91,1.1886,2.52125,-0.443,0.162,0.165,1.182,0.0,1.41,0.521,0.527,13601.0,0.0,1.0
245,20.504,42.725,100558.39,1.1888,2.52088,-0.818,-0.132,-0.032,1.182,0.0,1.41,0.472,0.231,13655.0,0.0,1.0
246,20.536,42.733,100557.05,1.1886,2.52288,1.182,0.262,0.211,1.182,1.41,1.41,0.664,0.596,13709.0,0.0,1.0
247,20.504,42.717,100558.39,1.1888,2.52138,-0.318,0.088,0.105,1.182,0.0,1.41,0.384,0.42,13762.0,0.0,1.0
248,20.504,42.74,100558.39,1.1888,2.52063,-1.068,-0.259,-0.13,1.182,0.0,1.41,0.66,0.467,13815.0,0.0,1.0
249,20.525,42.733,100561.08,1.1887,2.52325,1.557,0.286,0.208,1.182,1.618,1.41,0.693,0.591,13869.0,0.0,1.0
250,20.514,42.717,100562.86,1.1888,2.52175,0.057,0.217,0.177,1.182,0.309,1.41,0.604,0.546,13923.0,0.0,1.0
251,20.514,42.733,100557.05,1.1887,2.52025,-1.443,-0.281,-0.147,0.807,0.0,1.165,0.688,0.497,13976.0,0.0,1.0
252,20.525,42.725,100557.05,1.1887,2.523,1.307,0.195,0.144,1.182,1.483,1.41,0.573,0.492,14029.0,0.0,1.0
253,20.525,42.725,100558.39,1.1887,2.5225,0.807,0.379,0.276,1.182,1.165,1.41,0.798,0.682,14084.0,0.0,1.0
254,20.514,42.748,100559.734,1.1887,2.51988,-1.818,-0.281,-0.143,0.807,0.0,1.165,0.687,0.49,14137.0,0.0,1.0
255,20.525,42.71,100561.984,1.1887,2.52288,1.182,0.158,0.122,1.182,1.41,1.41,0.516,0.454,14190.0,0.0,1.0
256,20.525,42.733,100559.3,1.1887,2.52238,0.682,0.315,0.234,1.182,1.071,1.41,0.728,0.628,14244.0,0.0,1.0
257,20.525,42.717,100559.734,1.1887,2.52025,-1.443,-0.212,-0.101,0.807,0.0,1.165,0.598,0.413,14298.0,0.0,1.0
258,20.525,42.733,100562.43,1.1887,2.52163,-0.068,-0.169,-0.095,1.182,0.0,1.41,0.534,0.399,14351.0,0.0,1.0
259,20.525,42.71,100561.08,1.1887,2.5225,0.807,0.124,0.086,1.182,1.165,1.41,0.456,0.379,14405.0,0.0,1.0
260,20.514,42.717,100559.734,1.1887,2.52075,-0.943,-0.197,-0.12,1.182,0.0,1.41,0.575,0.45,14458.0,0.0,1.0
261,20.482,42.725,100559.734,1.1889,2.52163,-0.068,-0.158,-0.11,1.182,0.0,1.41,0.516,0.43,14512.0,0.0,1.0
262,20.504,42.733,100562.43,1.1888,2.52338,1.682,0.394,0.248,1.182,1.682,1.41,0.814,0.646,14566.0,0.0,1.0
263,20.482,42.733,100561.516,1.1889,2.52,-1.693,-0.232,-0.14,1.182,0.0,1.41,0.625,0.485,14619.0,0.0,1.0
264,20.514,42.725,100562.86,1.1888,2.521,-0.693,-0.371,-0.251,1.182,0.0,1.41,0.79,0.649,14672.0,0.0,1.0
265,20.514,42.74,100562.86,1.1888,2.5235,1.807,0.283,0.161,1.182,1.743,1.41,0.69,0.52,14727.0,0.0,1.0
266,20.514,42.725,100555.695,1.1887,2.52088,-0.818,-0.048,-0.035,1.182,0.0,1.41,0.283,0.243,14780.0,0.0,1.0
267,20.514,42.733,100563.77,1.1888,2.52013,-1.568,-0.504,-0.342,1.182,0.0,1.41,0.921,0.758,14833.0,0.0,1.0
268,20.525,42.74,100559.664,1.1887,2.5225,0.807,-0.111,-0.112,1.182,1.165,1.41,0.432,0.434,14886.0,0.0,1.0
269,20.514,42.748,100560.17,1.1887,2.52125,-0.443,-0.211,-0.178,0.807,0.0,1.165,0.595,0.548,14941.0,0.0,1.0
270,20.504,42.733,100560.17,1.1888,2.52038,-1.318,-0.543,-0.406,0.807,0.0,1.165,0.956,0.827,14994.0,0.0,1.0
271,20.525,42.733,100563.77,1.1887,2.523,1.307,0.012,-0.064,1.182,1.483,1.41,0.142,0.328,15047.0,0.0,1.0
272,20.514,42.74,100558.39,1.1887,2.52175,0.057,0.025,-0.04,1.182,0.309,1.41,0.207,0.258,15101.0,0.0,1.0
273,20.536,42.74,100564.68,1.1887,2.51988,-1.818,-0.528,-0.395,0.807,0.0,1.165,0.942,0.816,15155.0,0.0,1.0
274,20.525,42.74,100564.68,1.1887,2.52288,1.182,-0.015,-0.08,1.182,1.41,1.41,0.159,0.367,15208.0,0.0,1.0
275,20.514,42.733,100560.71,1.1888,2.52213,0.432,0.119,0.022,1.182,0.852,1.41,0.447,0.194,15262.0,0.0,1.0
276,20.536,42.748,100558.45,1.1886,2.5195,-2.193,-0.575,-0.421,0.807,0.0,1.165,0.983,0.841,15315.0,0.0,1.0
277,20.525,42.717,100559.36,1.1887,2.52225,0.557,-0.235,-0.225,0.807,0.968,1.165,0.629,0.616,15369.0,0.0,1.0
278,20.525,42.733,100560.71,1.1887,2.52238,0.682,0.04,-0.044,0.807,1.071,1.165,0.259,0.272,15423.0,0.0,1.0
279,20.504,42.717,100561.15,1.1888,2.52013,-1.568,-0.443,-0.349,0.807,0.0,1.165,0.863,0.766,15476.0,0.0,1.0
280,20.504,42.717,100561.516,1.1888,2.52188,0.182,-0.255,-0.243,0.807,0.553,1.165,0.655,0.639,15529.0,0.0,1.0
281,20.536,42.74,100557.05,1.1886,2.52263,0.932,0.101,-0.008,0.807,1.252,1.165,0.412,0.115,15584.0,0.0,1.0
282,20.493,42.733,100555.26,1.1888,2.5205,-1.193,-0.287,-0.245,0.807,0.0,1.165,0.695,0.642,15637.0,0.0,1.0
283,20.525,42.733,100555.26,1.1886,2.52163,-0.068,-0.222,-0.21,0.807,0.0,1.165,0.611,0.594,15690.0,0.0,1.0
284,20.514,42.717,100560.64,1.1888,2.523,1.307,0.237,0.094,0.807,1.483,1.165,0.631,0.397,15745.0,0.0,1.0
285,20.493,42.717,100563.77,1.1889,2.52,-1.693,-0.342,-0.264,0.807,0.0,1.165,0.759,0.666,15798.0,0.0,1.0
286,20.514,42.725,100558.39,1.1887,2.521,-0.693,-0.448,-0.35,0.807,0.0,1.165,0.868,0.767,15851.0,0.0,1.0
287,20.536,42.733,100558.39,1.1886,2.52338,1.682,0.191,0.057,0.807,1.682,1.165,0.567,0.309,15904.0,0.0,1.0
288,20.525,42.725,100561.516,1.1887,2.52125,-0.443,0.001,-0.043,0.807,0.0,1.165,0.036,0.27,15959.0,0.0,1.0
289,20.504,42.733,100563.77,1.1888,2.52038,-1.318,-0.395,-0.298,0.807,0.0,1.165,0.815,0.709,16012.0,0.0,1.0
290,20.525,42.717,100557.05,1.1887,2.52263,0.932,0.003,-0.052,0.932,1.252,1.252,0.071,0.297,16065.0,0.0,1.0
291,20.525,42.733,100563.3,1.1887,2.52163,-0.068,-0.018,-0.056,0.932,0.0,1.252,0.176,0.306,16119.0,0.0,1.0
292,20.525,42.725,100563.3,1.1887,2.51938,-2.318,-0.708,-0.508,0.932,0.0,1.252,1.092,0.925,16173.0,0.0,1.0
