Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2
332,23.303,29.892,102222.234,1.1979,2.574,0.287,0.183,0.165,0.287,0.693,0.693,0.552,0.524,18679.0,86.0,1.0,29.683
333,23.303,29.908,102218.64,1.1978,2.57363,-0.088,0.101,0.114,0.287,0.0,0.693,0.412,0.437,18735.0,86.0,1.0,29.66
334,23.292,29.892,102218.64,1.1979,2.574,0.287,0.157,0.149,0.287,0.693,0.693,0.512,0.499,18789.0,86.0,1.0,29.66
335,23.314,29.892,102223.2,1.1978,2.57375,0.037,0.121,0.127,0.287,0.25,0.693,0.45,0.46,18843.0,86.0,1.0,29.626
336,23.314,29.892,102220.44,1.1978,2.57375,0.037,0.096,0.109,0.287,0.25,0.693,0.401,0.426,18897.0,86.0,1.0,29.728
337,23.303,29.892,102217.73,1.1978,2.57413,0.412,0.191,0.169,0.287,0.83,0.693,0.565,0.532,18952.0,86.0,1.0,29.671
338,23.314,29.908,102214.58,1.1977,2.57425,0.538,0.295,0.243,0.287,0.947,0.693,0.702,0.637,19006.0,86.0,1.0,29.66
339,23.303,29.892,102214.58,1.1978,2.57375,0.037,0.218,0.202,0.287,0.25,0.693,0.603,0.581,19061.0,86.0,1.0,29.66
340,23.281,29.9,102216.375,1.1979,2.5735,-0.212,0.089,0.119,0.287,0.0,0.693,0.385,0.446,19116.0,86.0,1.0,29.693
341,23.303,29.892,102219.94,1.1978,2.57388,0.163,0.111,0.128,0.163,0.521,0.521,0.43,0.462,19170.0,86.0,1.0,29.693
342,23.314,29.9,102221.34,1.1978,2.57413,0.412,0.201,0.185,0.287,0.83,0.693,0.58,0.555,19224.0,86.0,1.0,29.705
343,23.292,29.892,102212.75,1.1978,2.57388,0.163,0.19,0.18,0.287,0.521,0.693,0.563,0.549,19278.0,86.0,1.0,29.638
344,23.314,29.9,102212.75,1.1977,2.574,0.287,0.219,0.202,0.287,0.693,0.693,0.605,0.58,19334.0,86.0,1.0,29.638
345,23.303,29.915,102220.875,1.1978,2.57413,0.412,0.277,0.244,0.287,0.83,0.693,0.68,0.638,19388.0,86.0,1.0,29.705
346,23.314,29.9,102218.17,1.1978,2.57388,0.163,0.243,0.228,0.287,0.521,0.693,0.637,0.616,19442.0,86.0,1.0,29.638
347,23.303,29.9,102220.44,1.1978,2.57363,-0.088,0.144,0.165,0.287,0.0,0.693,0.49,0.524,19496.0,86.0,1.0,29.683
348,23.281,29.9,102220.44,1.1979,2.57375,0.037,0.112,0.139,0.287,0.25,0.693,0.432,0.482,19551.0,86.0,1.0,29.683
349,23.292,29.892,102215.016,1.1978,2.57313,-0.588,-0.098,-0.006,0.163,0.0,0.521,0.405,0.102,19605.0,86.0,1.0,29.604
350,23.303,29.892,102215.47,1.1978,2.57338,-0.337,-0.17,-0.072,0.287,0.0,0.693,0.533,0.348,19659.0,86.0,1.0,29.671
351,23.303,29.9,102214.11,1.1978,2.5735,-0.212,-0.183,-0.1,0.163,0.0,0.521,0.552,0.41,19715.0,86.0,1.0,29.705
352,23.324,29.908,102223.14,1.1978,2.57313,-0.588,-0.304,-0.198,0.163,0.0,0.521,0.713,0.575,19769.0,86.0,1.0,29.627
353,23.303,29.9,102223.14,1.1979,2.57363,-0.088,-0.239,-0.176,0.163,0.0,0.521,0.632,0.542,19823.0,86.0,1.0,29.627
354,23.303,29.892,102220.44,1.1978,2.57388,0.163,-0.119,-0.108,0.163,0.521,0.521,0.445,0.425,19877.0,86.0,1.0,29.638
355,23.303,29.9,102221.28,1.1978,2.5735,-0.212,-0.147,-0.129,0.163,0.0,0.521,0.495,0.464,19932.0,86.0,1.0,29.615
356,23.281,29.9,102219.52,1.1979,2.57375,0.037,-0.092,-0.096,0.163,0.25,0.521,0.391,0.4,19986.0,86.0,1.0,29.638
357,23.303,29.908,102219.52,1.1978,2.5735,-0.212,-0.128,-0.119,0.163,0.0,0.521,0.462,0.446,20040.0,86.0,1.0,29.638
358,23.303,29.908,102223.58,1.1979,2.5735,-0.212,-0.153,-0.138,0.163,0.0,0.521,0.506,0.48,20094.0,86.0,1.0,29.638
359,23.271,29.915,102218.58,1.1979,2.574,0.287,-0.021,-0.053,0.163,0.693,0.521,0.187,0.297,20150.0,86.0,1.0,29.693
360,23.303,29.915,102216.81,1.1978,2.57375,0.037,-0.003,-0.035,0.163,0.25,0.521,0.076,0.241,20204.0,86.0,1.0,29.66
361,23.292,29.892,102219.52,1.1979,2.57363,-0.088,-0.029,-0.045,0.163,0.0,0.521,0.219,0.275,20258.0,86.0,1.0,29.66
362,23.303,29.9,102219.52,1.1978,2.57413,0.412,0.104,0.046,0.163,0.83,0.521,0.416,0.278,20313.0,86.0,1.0,29.66
363,23.303,29.9,102226.3,1.1979,2.57413,0.412,0.196,0.12,0.287,0.83,0.693,0.572,0.447,20367.0,86.0,1.0,29.604
364,23.303,29.9,102221.73,1.1978,2.5735,-0.212,0.074,0.053,0.163,0.0,0.521,0.351,0.298,20421.0,86.0,1.0,29.716
365,23.303,29.9,102219.94,1.1978,2.57363,-0.088,0.025,0.025,0.163,0.0,0.521,0.205,0.204,20475.0,86.0,1.0,29.615
366,23.303,29.9,102219.94,1.1978,2.5735,-0.212,-0.046,-0.023,0.163,0.0,0.521,0.277,0.194,20530.0,86.0,1.0,29.66
367,23.314,29.9,102219.94,1.1978,2.57338,-0.337,-0.133,-0.085,0.163,0.0,0.521,0.472,0.378,20584.0,86.0,1.0,29.66
368,23.292,29.908,102219.52,1.1979,2.57375,0.037,-0.082,-0.061,0.163,0.25,0.521,0.37,0.319,20638.0,86.0,1.0,29.66
369,23.314,29.908,102224.44,1.1978,2.57363,-0.088,-0.084,-0.066,0.037,0.0,0.25,0.374,0.333,20694.0,86.0,1.0,29.683
370,23.303,29.9,102224.44,1.1979,2.57338,-0.337,-0.16,-0.12,0.163,0.0,0.521,0.517,0.448,20748.0,86.0,1.0,29.649
371,23.314,29.908,102224.44,1.1978,2.57388,0.163,-0.063,-0.064,0.163,0.521,0.521,0.325,0.327,20802.0,86.0,1.0,29.649
372,23.314,29.908,102228.94,1.1979,2.57425,0.538,0.117,0.056,0.163,0.947,0.521,0.442,0.307,20856.0,86.0,1.0,29.66
373,23.303,29.9,102222.64,1.1979,2.57363,-0.088,0.056,0.028,0.163,0.0,0.521,0.305,0.215,20911.0,86.0,1.0,29.693
374,23.314,29.9,102220.375,1.1978,2.57413,0.412,0.163,0.105,0.287,0.83,0.693,0.521,0.418,20965.0,86.0,1.0,29.615
375,23.303,29.9,102220.375,1.1978,2.57363,-0.088,0.088,0.066,0.163,0.0,0.521,0.383,0.332,21019.0,86.0,1.0,29.671
376,23.303,29.9,102220.375,1.1978,2.57338,-0.337,-0.04,-0.015,0.287,0.0,0.693,0.258,0.156,21073.0,86.0,1.0,29.671
377,23.303,29.9,102220.81,1.1978,2.57388,0.163,0.021,0.021,0.287,0.521,0.693,0.187,0.187,21128.0,86.0,1.0,29.627
378,23.303,29.915,102224.875,1.1979,2.57388,0.163,0.063,0.049,0.287,0.521,0.693,0.325,0.287,21183.0,86.0,1.0,29.627
379,23.324,29.915,102219.94,1.1977,2.57413,0.412,0.168,0.122,0.287,0.83,0.693,0.53,0.451,21237.0,86.0,1.0,29.705
380,23.314,29.9,102219.94,1.1978,2.574,0.287,0.204,0.155,0.287,0.693,0.693,0.583,0.509,21292.0,86.0,1.0,29.705
381,23.303,29.908,102218.58,1.1978,2.57388,0.163,0.191,0.156,0.287,0.521,0.693,0.565,0.511,21346.0,86.0,1.0,29.671
382,23.303,29.9,102219.46,1.1978,2.5735,-0.212,0.07,0.083,0.287,0.0,0.693,0.343,0.372,21400.0,86.0,1.0,29.594
383,23.303,29.908,102222.61,1.1979,2.57388,0.163,0.098,0.099,0.287,0.521,0.693,0.404,0.406,21454.0,86.0,1.0,29.628
384,23.303,29.908,102223.08,1.1979,2.57375,0.037,0.08,0.086,0.163,0.25,0.521,0.365,0.38,21509.0,86.0,1.0,29.604
385,23.292,29.9,102223.08,1.1979,2.57363,-0.088,0.03,0.052,0.163,0.0,0.521,0.222,0.294,21563.0,86.0,1.0,29.604
386,23.292,29.9,102221.266,1.1979,2.574,0.287,0.107,0.099,0.163,0.693,0.521,0.423,0.406,21617.0,86.0,1.0,29.628
387,23.314,29.9,102222.61,1.1978,2.574,0.287,0.161,0.137,0.163,0.693,0.521,0.519,0.477,21672.0,86.0,1.0,29.616
388,23.314,29.908,102218.11,1.1978,2.57363,-0.088,0.087,0.092,0.163,0.0,0.521,0.38,0.391,21727.0,86.0,1.0,29.627
389,23.314,29.9,102222.61,1.1978,2.57388,0.163,0.109,0.106,0.163,0.521,0.521,0.427,0.42,21781.0,86.0,1.0,29.649
390,23.314,29.9,102222.61,1.1978,2.57438,0.663,0.275,0.217,0.287,1.052,0.693,0.678,0.602,21835.0,86.0,1.0,29.649
391,23.314,29.908,102217.2,1.1977,2.57363,-0.088,0.166,0.156,0.163,0.0,0.521,0.527,0.511,21890.0,86.0,1.0,29.672
392,23.303,29.915,102220.31,1.1978,2.57363,-0.088,0.09,0.107,0.163,0.0,0.521,0.388,0.424,21944.0,86.0,1.0,29.605
393,23.314,29.908,102218.55,1.1978,2.57388,0.163,0.112,0.119,0.287,0.521,0.693,0.432,0.445,21998.0,86.0,1.0,29.649
394,23.303,29.915,102218.55,1.1978,2.57325,-0.463,-0.06,0.002,0.163,0.0,0.521,0.318,0.062,22053.0,86.0,1.0,29.649
395,23.303,29.9,102222.17,1.1979,2.57388,0.163,0.006,0.034,0.163,0.521,0.521,0.104,0.239,22108.0,86.0,1.0,29.66
396,23.303,29.9,102220.81,1.1978,2.574,0.287,0.091,0.085,0.163,0.693,0.521,0.389,0.377,22162.0,86.0,1.0,29.615
397,23.324,29.908,102219.91,1.1977,2.57388,0.163,0.112,0.1,0.163,0.521,0.521,0.433,0.41,22216.0,86.0,1.0,29.639
398,23.303,29.915,102222.17,1.1979,2.5735,-0.212,0.015,0.038,0.163,0.0,0.521,0.158,0.252,22270.0,86.0,1.0,29.66
399,23.303,29.915,102222.17,1.1979,2.57375,0.037,0.022,0.038,0.163,0.25,0.521,0.19,0.251,22325.0,86.0,1.0,29.66
400,23.303,29.908,102220.375,1.1978,2.574,0.287,0.101,0.088,0.163,0.693,0.521,0.411,0.383,22379.0,86.0,1.0,29.638
401,23.314,29.908,102219.91,1.1978,2.57363,-0.088,0.045,0.053,0.163,0.0,0.521,0.273,0.297,22434.0,86.0,1.0,29.661
402,23.303,29.908,102221.266,1.1978,2.57375,0.037,0.043,0.05,0.163,0.25,0.521,0.266,0.288,22489.0,86.0,1.0,29.605
403,23.314,29.908,102221.266,1.1978,2.57388,0.163,0.079,0.072,0.163,0.521,0.521,0.362,0.347,22543.0,86.0,1.0,29.605
404,23.303,29.908,102219.91,1.1978,2.574,0.287,0.141,0.115,0.163,0.693,0.521,0.486,0.439,22597.0,86.0,1.0,29.639
405,23.324,29.908,102218.55,1.1977,2.57413,0.412,0.223,0.175,0.163,0.83,0.521,0.61,0.54,22651.0,86.0,1.0,29.684
406,23.303,29.915,102220.81,1.1978,2.57413,0.412,0.28,0.222,0.287,0.83,0.693,0.683,0.609,22706.0,86.0,1.0,29.627
407,23.314,29.9,102218.11,1.1978,2.57375,0.037,0.207,0.185,0.287,0.25,0.693,0.588,0.556,22761.0,86.0,1.0,29.627
408,23.324,29.9,102218.11,1.1977,2.57363,-0.088,0.119,0.131,0.163,0.0,0.521,0.445,0.467,22815.0,86.0,1.0,29.627
409,23.303,29.9,102217.67,1.1978,2.57388,0.163,0.132,0.137,0.163,0.521,0.521,0.469,0.478,22870.0,86.0,1.0,29.716
410,23.324,29.915,102216.76,1.1977,2.5735,-0.212,0.028,0.067,0.163,0.0,0.521,0.218,0.335,22924.0,86.0,1.0,29.649
411,23.303,29.915,102218.11,1.1978,2.5735,-0.212,-0.044,0.011,0.163,0.0,0.521,0.27,0.137,22978.0,86.0,1.0,29.683
412,23.314,29.908,102217.67,1.1978,2.5735,-0.212,-0.094,-0.034,0.163,0.0,0.521,0.397,0.237,23032.0,86.0,1.0,29.604
413,23.324,29.908,102217.67,1.1977,2.57375,0.037,-0.055,-0.019,0.163,0.25,0.521,0.303,0.18,23087.0,86.0,1.0,29.604
414,23.324,29.9,102215.84,1.1977,2.57388,0.163,0.01,0.017,0.163,0.521,0.521,0.132,0.169,23141.0,86.0,1.0,29.639
415,23.292,29.9,102224.375,1.1979,2.57375,0.037,0.018,0.021,0.163,0.25,0.521,0.176,0.188,23196.0,86.0,1.0,29.728
416,23.324,29.9,102220.81,1.1977,2.5735,-0.212,-0.051,-0.026,0.163,0.0,0.521,0.291,0.207,23250.0,86.0,1.0,29.615
417,23.314,29.908,102220.81,1.1978,2.57363,-0.088,-0.062,-0.038,0.163,0.0,0.521,0.321,0.252,23305.0,86.0,1.0,29.615
418,23.303,29.9,102223.97,1.1979,2.57438,0.663,0.155,0.102,0.163,1.052,0.521,0.509,0.413,23359.0,86.0,1.0,29.639
