Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2,VelRef,Error
0,15.42,48.951,103104.36,1.2413,2.57475,1.75,0.613,0.35,1.75,1.679,1.679,0.993,0.751,512.0,0.0,0.0,46.906,0.0,-95.52
1,15.431,48.859,103101.67,1.2413,2.575,2.0,1.098,0.68,2.0,1.795,1.795,1.33,1.047,567.0,0.0,0.0,46.93,0.0,-102.11
2,15.42,48.867,103100.28,1.2413,2.57488,1.875,1.37,0.919,1.875,1.738,1.738,1.486,1.217,622.0,0.0,0.0,46.921,0.0,-98.87
3,15.431,48.859,103103.375,1.2413,2.57488,1.875,1.547,1.11,1.875,1.738,1.738,1.579,1.338,676.0,0.0,0.0,46.879,0.0,-98.87
4,15.452,48.859,103107.81,1.2412,2.57475,1.75,1.618,1.238,1.875,1.679,1.738,1.615,1.413,732.0,0.0,0.0,46.923,0.0,-98.87
5,15.441,48.867,103107.81,1.2413,2.57475,1.75,1.664,1.341,1.875,1.679,1.738,1.638,1.47,787.0,0.0,0.0,46.923,0.0,-98.87
6,15.42,48.867,103102.47,1.2413,2.57538,2.375,1.913,1.548,1.875,1.956,1.738,1.756,1.579,842.0,0.0,0.0,46.957,0.0,-98.87
7,15.42,48.867,103105.125,1.2413,2.575,2.0,1.944,1.638,1.875,1.795,1.738,1.77,1.625,898.0,0.0,0.0,46.892,0.0,-98.87
8,15.42,48.867,103102.87,1.2413,2.57463,1.625,1.832,1.635,1.875,1.618,1.738,1.718,1.623,952.0,0.0,0.0,46.871,0.0,-98.87
9,15.431,48.874,103105.99,1.2413,2.57513,2.125,1.935,1.733,1.875,1.85,1.738,1.766,1.671,1007.0,0.0,0.0,46.904,0.0,-98.87
10,15.452,48.867,103105.99,1.2412,2.57463,1.625,1.826,1.712,1.875,1.618,1.738,1.715,1.661,1062.0,0.0,0.0,46.904,0.0,-98.87
11,15.441,48.882,103106.41,1.2413,2.57438,1.375,1.668,1.644,1.875,1.489,1.738,1.64,1.628,1118.0,0.0,0.0,46.937,0.0,-98.87
12,15.431,48.867,103103.3,1.2413,2.57488,1.875,1.741,1.691,1.875,1.738,1.738,1.675,1.65,1172.0,0.0,0.0,46.872,0.0,-98.87
13,15.42,48.882,103106.83,1.2414,2.57488,1.875,1.788,1.728,1.875,1.738,1.738,1.697,1.668,1227.0,0.0,0.0,46.895,0.0,-98.87
14,15.431,48.882,103105.08,1.2413,2.57525,2.25,1.95,1.832,1.875,1.904,1.738,1.772,1.718,1283.0,0.0,0.0,46.915,0.0,-98.87
15,15.452,48.867,103105.08,1.2412,2.57513,2.125,2.011,1.891,1.875,1.851,1.738,1.8,1.745,1338.0,0.0,0.0,46.915,0.0,-98.87
16,15.452,48.867,103100.14,1.2411,2.57475,1.75,1.92,1.863,1.875,1.679,1.738,1.759,1.732,1393.0,0.0,0.0,46.895,0.0,-98.87
17,15.431,48.874,103101.48,1.2412,2.57488,1.875,1.904,1.865,1.875,1.738,1.738,1.752,1.734,1448.0,0.0,0.0,46.873,0.0,-98.87
18,15.431,48.859,103104.6,1.2413,2.57488,1.875,1.894,1.867,1.875,1.738,1.738,1.747,1.734,1504.0,0.0,0.0,46.895,0.0,-98.87
19,15.441,48.859,103104.16,1.2412,2.57525,2.25,2.019,1.944,1.875,1.904,1.738,1.804,1.77,1558.0,0.0,0.0,46.84,0.0,-98.87
20,15.409,48.874,103104.16,1.2414,2.57538,2.375,2.143,2.03,1.875,1.956,1.738,1.858,1.808,1613.0,0.0,0.0,46.84,0.0,-98.86
21,15.452,48.867,103106.39,1.2412,2.57463,1.625,1.962,1.949,1.875,1.618,1.738,1.778,1.772,1669.0,0.0,0.0,46.905,0.0,-98.87
22,15.431,48.867,103109.94,1.2413,2.575,2.0,1.975,1.959,1.875,1.795,1.738,1.784,1.777,1724.0,0.0,0.0,46.885,0.0,-98.87
23,15.431,48.867,103106.84,1.2413,2.57475,1.75,1.897,1.917,1.875,1.679,1.738,1.748,1.758,1779.0,0.0,0.0,46.896,0.0,-98.87
24,15.431,48.867,103105.49,1.2413,2.57475,1.75,1.845,1.884,1.875,1.679,1.738,1.724,1.742,1835.0,0.0,0.0,46.861,0.0,-98.87
25,15.441,48.867,103105.49,1.2412,2.575,2.0,1.9,1.907,1.875,1.795,1.738,1.749,1.753,1890.0,0.0,0.0,46.861,0.0,-98.87
26,15.463,48.859,103101.92,1.2411,2.57525,2.25,2.022,1.976,1.875,1.904,1.738,1.805,1.784,1945.0,0.0,0.0,46.895,0.0,-98.88
27,15.431,48.852,103100.15,1.2412,2.5755,2.5,2.189,2.081,1.875,2.007,1.738,1.878,1.831,1999.0,0.0,0.0,46.874,0.0,-98.87
28,15.431,48.882,103106.39,1.2413,2.57475,1.75,2.036,2.015,1.875,1.679,1.738,1.811,1.802,2055.0,0.0,0.0,46.884,0.0,-98.87
29,15.441,48.859,103106.84,1.2413,2.575,2.0,2.023,2.012,1.875,1.795,1.738,1.806,1.8,2110.0,0.0,0.0,46.906,0.0,-98.87
30,15.441,48.859,103106.84,1.2413,2.57525,2.25,2.103,2.059,1.875,1.904,1.738,1.841,1.822,2165.0,0.0,0.0,46.906,0.0,-98.87
31,15.431,48.874,103109.516,1.2413,2.57463,1.625,1.936,1.973,1.875,1.618,1.738,1.766,1.783,2221.0,0.0,0.0,46.862,0.0,-98.87
32,15.452,48.859,103102.41,1.2412,2.57475,1.75,1.871,1.928,1.875,1.679,1.738,1.736,1.763,2276.0,0.0,0.0,46.85,0.0,-98.87
33,15.431,48.844,103104.164,1.2413,2.575,2.0,1.916,1.942,1.875,1.795,1.738,1.757,1.769,2331.0,0.0,0.0,46.862,0.0,-98.87
34,15.431,48.859,103101.04,1.2412,2.57488,1.875,1.902,1.929,1.875,1.738,1.738,1.75,1.763,2386.0,0.0,0.0,46.895,0.0,-98.87
35,15.431,48.859,103101.04,1.2412,2.575,0.012,1.24,1.546,1.875,0.142,1.738,1.414,1.578,2442.0,0.0,0.0,46.895,0.0,-98.87
36,15.452,48.859,103103.266,1.2412,2.57538,0.387,0.942,1.314,1.875,0.79,1.738,1.232,1.455,2497.0,0.0,0.0,46.884,0.0,-98.87
37,15.431,48.844,103105.92,1.2413,2.575,0.012,0.617,1.054,1.875,0.142,1.738,0.997,1.303,2551.0,0.0,0.0,46.885,0.0,-98.87
38,15.431,48.852,103103.234,1.2413,2.57525,0.263,0.493,0.895,1.875,0.65,1.738,0.891,1.201,2607.0,0.0,0.0,46.929,0.0,-98.87
39,15.431,48.859,103106.39,1.2413,2.57525,0.263,0.412,0.769,1.875,0.65,1.738,0.815,1.113,2662.0,0.0,0.0,46.84,0.0,-98.87
40,15.441,48.859,103106.39,1.2413,2.57525,0.263,0.36,0.668,1.875,0.65,1.738,0.761,1.037,2717.0,0.0,0.0,46.84,0.0,-98.87
41,15.42,48.844,103104.164,1.2413,2.575,0.012,0.238,0.537,1.875,0.142,1.738,0.62,0.93,2772.0,0.0,0.0,46.896,0.0,-98.87
42,15.463,48.836,103107.734,1.2412,2.57525,0.263,0.247,0.482,1.875,0.65,1.738,0.631,0.881,2828.0,0.0,0.0,46.861,0.0,-98.87
43,15.42,48.852,103106.36,1.2414,2.57488,-0.112,0.121,0.363,1.75,0.0,1.679,0.442,0.765,2883.0,0.0,0.0,46.841,0.0,-95.52
44,15.431,48.859,103103.234,1.2413,2.57475,-0.237,-0.004,0.243,1.75,0.0,1.679,0.085,0.626,2938.0,0.0,0.0,46.819,0.0,-95.52
45,15.431,48.836,103103.234,1.2413,2.57488,-0.112,-0.042,0.172,1.875,0.0,1.738,0.261,0.526,2993.0,0.0,0.0,46.819,0.0,-98.87
46,15.441,48.859,103108.59,1.2413,2.57525,0.263,0.064,0.19,1.75,0.65,1.679,0.322,0.553,3048.0,0.0,0.0,46.862,0.0,-95.52
47,15.441,48.859,103107.7,1.2413,2.57513,0.138,0.09,0.179,1.75,0.471,1.679,0.381,0.538,3103.0,0.0,0.0,46.852,0.0,-95.52
48,15.452,48.859,103103.234,1.2412,2.57488,-0.112,0.019,0.121,1.75,0.0,1.679,0.176,0.442,3159.0,0.0,0.0,46.819,0.0,-95.52
49,15.431,48.852,103106.36,1.2413,2.57538,0.387,0.148,0.174,1.75,0.79,1.679,0.488,0.53,3214.0,0.0,0.0,46.83,0.0,-95.52
50,15.441,48.844,103106.36,1.2413,2.57513,0.138,0.144,0.167,1.75,0.471,1.679,0.482,0.519,3268.0,0.0,0.0,46.83,0.0,-95.52
51,15.431,48.859,103106.36,1.2413,2.57513,0.138,0.142,0.161,1.75,0.471,1.679,0.478,0.51,3323.0,0.0,0.0,46.809,0.0,-95.52
52,15.441,48.836,103105.92,1.2413,2.57488,-0.112,0.053,0.106,1.75,0.0,1.679,0.292,0.414,3379.0,0.0,0.0,46.82,0.0,-95.52
53,15.441,48.852,103104.586,1.2412,2.575,0.012,0.039,0.088,1.75,0.142,1.679,0.25,0.376,3434.0,0.0,0.0,46.82,0.0,-95.52
54,15.441,48.844,103105.03,1.2412,2.57525,0.263,0.117,0.123,1.75,0.65,1.679,0.434,0.444,3489.0,0.0,0.0,46.862,0.0,-95.52
55,15.441,48.844,103105.03,1.2412,2.57525,0.263,0.168,0.151,1.625,0.65,1.618,0.52,0.493,3545.0,0.0,0.0,46.862,0.0,-92.04
56,15.431,48.844,103101.91,1.2413,2.5755,0.512,0.289,0.223,1.625,0.909,1.618,0.682,0.599,3599.0,0.0,0.0,46.874,0.0,-92.04
57,15.42,48.859,103101.91,1.2413,2.57538,0.387,0.323,0.256,0.512,0.79,0.909,0.722,0.642,3654.0,0.0,0.0,46.862,0.0,-51.68
58,15.431,48.867,103106.36,1.2413,2.57488,-0.112,0.171,0.182,0.387,0.0,0.79,0.524,0.542,3709.0,0.0,0.0,46.83,0.0,-44.94
59,15.441,48.852,103107.25,1.2413,2.57475,-0.237,0.028,0.098,0.387,0.0,0.79,0.212,0.398,3765.0,0.0,0.0,46.852,0.0,-44.94
60,15.431,48.844,103107.25,1.2413,2.57513,0.138,0.066,0.106,0.387,0.471,0.79,0.327,0.414,3820.0,0.0,0.0,46.852,0.0,-44.94
61,15.441,48.836,103105.5,1.2412,2.5755,0.512,0.222,0.187,0.387,0.909,0.79,0.599,0.549,3874.0,0.0,0.0,46.841,0.0,-44.94
62,15.441,48.844,103108.16,1.2413,2.57513,0.138,0.193,0.177,0.387,0.471,0.79,0.557,0.535,3930.0,0.0,0.0,46.864,0.0,-44.94
63,15.431,48.844,103103.69,1.2413,2.57513,0.138,0.173,0.169,0.263,0.471,0.65,0.529,0.523,3985.0,0.0,0.0,46.852,0.0,-36.99
64,15.441,48.844,103107.7,1.2413,2.57513,0.138,0.161,0.163,0.263,0.471,0.65,0.509,0.513,4040.0,0.0,0.0,46.83,0.0,-36.99
65,15.431,48.852,103107.7,1.2413,2.5755,0.512,0.284,0.233,0.263,0.909,0.65,0.676,0.613,4096.0,0.0,0.0,46.83,0.0,-36.99
66,15.452,48.859,103101.016,1.2411,2.57525,0.263,0.276,0.239,0.263,0.65,0.65,0.667,0.62,4150.0,0.0,0.0,46.841,0.0,-37.0
67,15.452,48.836,103102.34,1.2412,2.575,0.012,0.184,0.194,0.263,0.142,0.65,0.545,0.559,4205.0,0.0,0.0,46.83,0.0,-37.0
68,15.441,48.844,103105.48,1.2412,2.57513,0.138,0.168,0.182,0.263,0.471,0.65,0.52,0.542,4260.0,0.0,0.0,46.831,0.0,-36.99
69,15.441,48.829,103102.8,1.2412,2.57488,-0.112,0.07,0.123,0.263,0.0,0.65,0.335,0.446,4316.0,0.0,0.0,46.799,0.0,-37.0
70,15.463,48.844,103102.8,1.2411,2.575,0.012,0.05,0.101,0.263,0.142,0.65,0.283,0.404,4371.0,0.0,0.0,46.799,0.0,-37.0
71,15.441,48.844,103106.34,1.2413,2.57513,0.138,0.08,0.108,0.263,0.471,0.65,0.36,0.418,4425.0,0.0,0.0,46.842,0.0,-36.99
72,15.431,48.844,103102.8,1.2413,2.5755,0.512,0.232,0.189,0.263,0.909,0.65,0.611,0.552,4481.0,0.0,0.0,46.842,0.0,-36.99
73,15.431,48.829,103105.92,1.2413,2.57513,0.138,0.199,0.179,0.263,0.471,0.65,0.566,0.537,4536.0,0.0,0.0,46.853,0.0,-36.99
74,15.441,48.844,103102.34,1.2412,2.57525,0.263,0.221,0.196,0.263,0.65,0.65,0.597,0.561,4591.0,0.0,0.0,46.862,0.0,-37.0
75,15.441,48.813,103102.34,1.2412,2.575,0.012,0.148,0.159,0.263,0.142,0.65,0.488,0.506,4646.0,0.0,0.0,46.862,0.0,-37.0
76,15.431,48.829,103107.266,1.2413,2.57513,0.138,0.144,0.155,0.138,0.471,0.471,0.482,0.499,4701.0,0.0,0.0,46.799,0.0,-26.78
77,15.42,48.829,103104.586,1.2413,2.57513,0.138,0.142,0.151,0.138,0.471,0.471,0.478,0.494,4756.0,0.0,0.0,46.842,0.0,-26.78
78,15.441,48.829,103103.69,1.2412,2.575,0.012,0.097,0.124,0.138,0.142,0.471,0.395,0.446,4811.0,0.0,0.0,46.786,0.0,-26.78
79,15.431,48.844,103105.92,1.2413,2.575,0.012,0.067,0.101,0.138,0.142,0.471,0.329,0.404,4867.0,0.0,0.0,46.819,0.0,-26.78
80,15.452,48.836,103105.92,1.2412,2.57475,-0.237,-0.039,0.034,0.138,0.0,0.471,0.252,0.233,4921.0,0.0,0.0,46.82,0.0,-26.78
81,15.452,48.829,103105.48,1.2412,2.575,0.012,-0.021,0.029,0.138,0.142,0.471,0.185,0.217,4976.0,0.0,0.0,46.81,0.0,-26.78
82,15.441,48.821,103103.664,1.2412,2.575,0.012,-0.009,0.026,0.138,0.142,0.471,0.124,0.205,5031.0,0.0,0.0,46.842,0.0,-26.78
83,15.431,48.829,103106.81,1.2413,2.575,0.012,-0.002,0.023,0.138,0.142,0.471,0.054,0.194,5087.0,0.0,0.0,46.842,0.0,-26.78
84,15.441,48.829,103109.49,1.2413,2.57525,0.263,0.091,0.071,0.138,0.65,0.471,0.382,0.338,5142.0,0.0,0.0,46.842,0.0,-26.78
85,15.431,48.829,103109.49,1.2413,2.57488,-0.112,0.02,0.034,0.138,0.0,0.471,0.178,0.235,5196.0,0.0,0.0,46.81,0.0,-26.78
86,15.441,48.821,103106.81,1.2413,2.57563,0.638,0.236,0.155,0.138,1.014,0.471,0.616,0.5,5252.0,0.0,0.0,46.853,0.0,-26.78
87,15.441,48.836,103109.05,1.2413,2.57563,0.638,0.376,0.252,0.138,1.014,0.471,0.779,0.637,5307.0,0.0,0.0,46.83,0.0,-26.78
88,15.441,48.821,103098.78,1.2412,2.57538,0.387,0.38,0.279,0.138,0.79,0.471,0.783,0.67,5362.0,0.0,0.0,46.81,0.0,-26.78
89,15.431,48.844,103105.48,1.2413,2.57463,-0.363,0.12,0.15,0.138,0.0,0.471,0.44,0.492,5417.0,0.0,0.0,46.81,0.0,-26.78
90,15.441,48.829,103105.48,1.2412,2.57488,-0.112,0.039,0.098,0.138,0.0,0.471,0.25,0.397,5472.0,0.0,0.0,46.831,0.0,-26.78
91,15.441,48.821,103105.03,1.2412,2.57488,-0.112,-0.014,0.056,0.138,0.0,0.471,0.151,0.3,5527.0,0.0,0.0,46.809,0.0,-26.78
92,15.431,48.813,103108.6,1.2413,2.57513,0.138,0.039,0.072,0.138,0.471,0.471,0.251,0.341,5582.0,0.0,0.0,46.82,0.0,-26.78
93,15.431,48.829,103108.6,1.2413,2.57563,0.638,0.248,0.185,0.138,1.014,0.471,0.633,0.546,5638.0,0.0,0.0,46.831,0.0,-26.78
94,15.431,48.829,103108.6,1.2413,2.57475,-0.237,0.078,0.101,0.138,0.0,0.471,0.355,0.403,5692.0,0.0,0.0,46.831,0.0,-26.78
95,15.441,48.821,103105.45,1.2413,2.57525,0.263,0.143,0.133,0.138,0.65,0.471,0.48,0.463,5747.0,0.0,0.0,46.799,0.0,-26.78
96,15.431,48.829,103109.016,1.2413,2.57525,0.263,0.185,0.159,0.138,0.65,0.471,0.546,0.506,5803.0,0.0,0.0,46.864,0.0,-26.78
97,15.441,48.836,103105.0,1.2412,2.57438,-0.612,-0.094,0.005,0.138,0.0,0.471,0.39,0.087,5858.0,0.0,0.0,46.82,0.0,-26.78
98,15.441,48.821,103106.81,1.2413,2.57575,0.762,0.206,0.156,0.138,1.108,0.471,0.576,0.502,5912.0,0.0,0.0,46.82,0.0,-26.78
99,15.452,48.829,103106.81,1.2412,2.57488,-0.112,0.094,0.102,0.138,0.0,0.471,0.39,0.406,5967.0,0.0,0.0,46.82,0.0,-26.78
100,15.463,48.829,103104.586,1.2411,2.57488,-0.112,0.022,0.059,0.138,0.0,0.471,0.188,0.31,6023.0,0.0,0.0,46.776,0.0,-26.78
101,15.452,48.813,103103.25,1.2412,2.575,0.012,0.019,0.05,0.138,0.142,0.471,0.173,0.284,6078.0,0.0,0.0,46.776,0.0,-26.78
102,15.431,48.821,103105.0,1.2413,2.57488,-0.112,-0.027,0.018,0.138,0.0,0.471,0.21,0.168,6132.0,0.0,0.0,46.787,0.0,-26.78
103,15.42,48.813,103106.81,1.2414,2.57488,-0.112,-0.057,-0.008,0.138,0.0,0.471,0.303,0.117,6188.0,0.0,0.0,46.82,0.0,-26.78
104,15.452,48.806,103106.81,1.2412,2.57538,0.387,0.098,0.071,0.138,0.79,0.471,0.398,0.338,6243.0,0.0,0.0,46.82,0.0,-26.78
105,15.463,48.813,103105.92,1.2412,2.57513,0.138,0.112,0.084,0.138,0.471,0.471,0.425,0.368,6298.0,0.0,0.0,46.766,0.0,-26.78
106,15.431,48.806,103104.586,1.2413,2.57525,0.263,0.165,0.12,0.138,0.65,0.471,0.515,0.439,6352.0,0.0,0.0,46.842,0.0,-26.78
107,15.441,48.829,103105.0,1.2412,2.57525,0.263,0.199,0.148,0.138,0.65,0.471,0.566,0.489,6408.0,0.0,0.0,46.81,0.0,-26.78
108,15.431,48.821,103107.68,1.2413,2.575,0.012,0.134,0.121,0.138,0.142,0.471,0.464,0.442,6463.0,0.0,0.0,46.787,0.0,-26.78
109,15.431,48.829,103107.68,1.2413,2.57513,0.138,0.135,0.124,0.138,0.471,0.471,0.467,0.448,6518.0,0.0,0.0,46.787,0.0,-26.78
110,15.431,48.813,103103.25,1.2413,2.57525,0.263,0.18,0.152,0.138,0.65,0.471,0.538,0.495,6573.0,0.0,0.0,46.831,0.0,-26.78
111,15.431,48.813,103105.45,1.2413,2.57475,-0.237,0.034,0.074,0.138,0.0,0.471,0.233,0.346,6628.0,0.0,0.0,46.82,0.0,-26.78
112,15.431,48.829,103103.664,1.2413,2.57538,0.387,0.158,0.137,0.263,0.79,0.65,0.504,0.47,6683.0,0.0,0.0,46.799,0.0,-36.99
113,15.452,48.813,103108.16,1.2412,2.57488,-0.112,0.063,0.087,0.263,0.0,0.65,0.319,0.374,6738.0,0.0,0.0,46.799,0.0,-36.99
114,15.431,48.806,103108.16,1.2413,2.57525,0.263,0.133,0.122,0.263,0.65,0.65,0.463,0.443,6793.0,0.0,0.0,46.799,0.0,-36.99
115,15.463,48.813,103104.586,1.2411,2.57513,0.138,0.135,0.125,0.263,0.471,0.65,0.466,0.449,6848.0,0.0,0.0,46.82,0.0,-37.0
116,15.441,48.813,103108.6,1.2413,2.57513,0.138,0.136,0.128,0.263,0.471,0.65,0.467,0.454,6903.0,0.0,0.0,46.81,0.0,-36.99
117,15.431,48.829,103104.586,1.2413,2.575,0.012,0.092,0.105,0.263,0.142,0.65,0.386,0.411,6959.0,0.0,0.0,46.81,0.0,-36.99
118,15.452,48.806,103109.47,1.2413,2.575,0.012,0.064,0.086,0.263,0.142,0.65,0.322,0.373,7014.0,0.0,0.0,46.864,0.0,-36.99
119,15.452,48.798,103109.47,1.2413,2.57538,0.387,0.178,0.146,0.263,0.79,0.65,0.535,0.486,7068.0,0.0,0.0,46.864,0.0,-36.99
120,15.431,48.821,103114.82,1.2414,2.5755,0.512,0.295,0.22,0.263,0.909,0.65,0.689,0.595,7123.0,0.0,0.0,46.842,0.0,-36.99
121,15.452,48.813,103103.664,1.2412,2.57538,0.387,0.327,0.253,0.263,0.79,0.65,0.726,0.639,7179.0,0.0,0.0,46.842,0.0,-37.0
122,15.452,48.798,103109.016,1.2412,2.57588,0.887,0.523,0.38,0.263,1.196,0.65,0.918,0.783,7234.0,0.0,0.0,46.799,0.0,-36.99
123,15.441,48.813,103105.0,1.2412,2.5755,0.512,0.519,0.407,0.263,0.909,0.65,0.915,0.809,7288.0,0.0,0.0,46.82,0.0,-36.99
124,15.452,48.806,103105.0,1.2412,2.57538,0.387,0.473,0.403,0.263,0.79,0.65,0.873,0.806,7344.0,0.0,0.0,46.82,0.0,-37.0
125,15.441,48.798,103109.016,1.2413,2.57563,0.638,0.531,0.45,0.263,1.014,0.65,0.925,0.851,7399.0,0.0,0.0,46.799,0.0,-36.99
126,15.441,48.813,103111.695,1.2413,2.57588,0.887,0.656,0.537,0.263,1.196,0.65,1.028,0.93,7454.0,0.0,0.0,46.787,0.0,-36.99
127,15.463,48.798,103110.36,1.2412,2.57588,0.887,0.737,0.607,0.263,1.196,0.65,1.09,0.989,7508.0,0.0,0.0,46.821,0.0,-37.0
128,15.431,48.829,103108.125,1.2413,2.57563,0.638,0.702,0.613,0.263,1.014,0.65,1.064,0.994,7564.0,0.0,0.0,46.831,0.0,-36.99
129,15.452,48.798,103108.125,1.2412,2.57525,0.263,0.548,0.543,0.263,0.65,0.65,0.94,0.936,7619.0,0.0,0.0,46.831,0.0,-36.99
130,15.441,48.798,103104.586,1.2412,2.57513,0.138,0.404,0.462,0.263,0.471,0.65,0.807,0.863,7674.0,0.0,0.0,46.853,0.0,-36.99
131,15.431,48.806,103106.34,1.2413,2.575,0.012,0.267,0.372,0.263,0.142,0.65,0.656,0.774,7730.0,0.0,0.0,46.81,0.0,-36.99
132,15.452,48.813,103108.125,1.2412,2.575,0.012,0.178,0.3,0.263,0.142,0.65,0.536,0.695,7784.0,0.0,0.0,46.81,0.0,-36.99
133,15.452,48.79,103105.0,1.2412,2.57525,0.263,0.208,0.293,0.263,0.65,0.65,0.578,0.687,7839.0,0.0,0.0,46.799,0.0,-37.0
134,15.431,48.798,103105.0,1.2413,2.57475,-0.237,0.052,0.187,0.263,0.0,0.65,0.289,0.548,7895.0,0.0,0.0,46.799,0.0,-36.99
135,15.441,48.806,103114.375,1.2414,2.57488,-0.112,-0.006,0.127,0.263,0.0,0.65,0.096,0.452,7950.0,0.0,0.0,46.733,0.0,-36.99
136,15.431,48.783,103106.79,1.2413,2.57525,0.263,0.088,0.154,0.263,0.65,0.65,0.377,0.498,8004.0,0.0,0.0,46.799,0.0,-36.99
137,15.452,48.79,103108.58,1.2412,2.57525,0.263,0.149,0.176,0.263,0.65,0.65,0.49,0.532,8059.0,0.0,0.0,46.799,0.0,-36.99
138,15.452,48.798,103108.6,1.2412,2.575,0.012,0.101,0.143,0.263,0.142,0.65,0.404,0.48,8115.0,0.0,0.0,46.831,0.0,-36.99
139,15.441,48.79,103108.6,1.2413,2.57475,-0.237,-0.017,0.067,0.263,0.0,0.65,0.167,0.328,8170.0,0.0,0.0,46.831,0.0,-36.99
140,15.452,48.783,103111.695,1.2413,2.57575,0.762,0.256,0.206,0.263,1.108,0.65,0.642,0.576,8224.0,0.0,0.0,46.799,0.0,-36.99
141,15.441,48.798,103110.81,1.2413,2.57588,0.887,0.477,0.342,0.263,1.196,0.65,0.876,0.743,8280.0,0.0,0.0,46.787,0.0,-36.99
142,15.441,48.79,103109.94,1.2413,2.57563,0.638,0.533,0.401,0.263,1.014,0.65,0.927,0.804,8335.0,0.0,0.0,46.776,0.0,-36.99
143,15.431,48.783,103108.125,1.2413,2.57513,0.138,0.395,0.349,0.263,0.471,0.65,0.797,0.749,8390.0,0.0,0.0,46.766,0.0,-36.99
144,15.452,48.798,103108.125,1.2412,2.575,0.012,0.261,0.281,0.263,0.142,0.65,0.648,0.673,8445.0,0.0,0.0,46.766,0.0,-36.99
145,15.452,48.79,103107.266,1.2412,2.57525,0.263,0.261,0.278,0.263,0.65,0.65,0.649,0.669,8501.0,0.0,0.0,46.799,0.0,-36.99
146,15.441,48.806,103104.586,1.2412,2.57488,-0.112,0.131,0.2,0.263,0.0,0.65,0.459,0.567,8555.0,0.0,0.0,46.799,0.0,-36.99
147,15.463,48.806,103105.48,1.2412,2.57538,0.387,0.22,0.237,0.263,0.79,0.65,0.596,0.618,8610.0,0.0,0.0,46.82,0.0,-37.0
148,15.463,48.79,103109.016,1.2412,2.57463,-0.363,0.016,0.117,0.263,0.0,0.65,0.163,0.435,8666.0,0.0,0.0,46.787,0.0,-37.0
149,15.441,48.79,103109.016,1.2413,2.57525,0.263,0.103,0.146,0.263,0.65,0.65,0.406,0.485,8721.0,0.0,0.0,46.787,0.0,-36.99
150,15.431,48.79,103108.125,1.2413,2.575,0.012,0.071,0.12,0.263,0.142,0.65,0.338,0.439,8775.0,0.0,0.0,46.81,0.0,-36.99
151,15.441,48.798,103110.81,1.2413,2.57525,0.263,0.138,0.148,0.263,0.65,0.65,0.472,0.489,8830.0,0.0,0.0,46.799,0.0,-36.99
152,15.441,48.798,103109.47,1.2413,2.57513,0.138,0.138,0.146,0.263,0.471,0.65,0.471,0.485,8886.0,0.0,0.0,46.831,0.0,-36.99
153,15.431,48.798,103104.586,1.2413,2.57488,-0.112,0.05,0.094,0.263,0.0,0.65,0.285,0.39,8941.0,0.0,0.0,46.799,0.0,-36.99
154,15.431,48.783,103104.586,1.2413,2.575,0.012,0.037,0.078,0.263,0.142,0.65,0.244,0.354,8996.0,0.0,0.0,46.799,0.0,-36.99
155,15.441,48.783,103105.45,1.2413,2.57513,0.138,0.072,0.09,0.263,0.471,0.65,0.341,0.381,9051.0,0.0,0.0,46.787,0.0,-36.99
156,15.431,48.783,103112.14,1.2414,2.57525,0.263,0.139,0.124,0.263,0.65,0.65,0.473,0.448,9106.0,0.0,0.0,46.799,0.0,-36.99
157,15.441,48.783,103109.47,1.2413,2.57488,-0.112,0.051,0.077,0.263,0.0,0.65,0.286,0.352,9161.0,0.0,0.0,46.81,0.0,-36.99
158,15.431,48.806,103105.0,1.2413,2.57488,-0.112,-0.006,0.039,0.263,0.0,0.65,0.101,0.251,9217.0,0.0,0.0,46.831,0.0,-36.99
159,15.452,48.798,103105.0,1.2412,2.57413,-0.863,-0.306,-0.141,0.263,0.0,0.65,0.702,0.477,9271.0,0.0,0.0,46.831,0.0,-37.0
160,15.452,48.798,103110.78,1.2413,2.5745,-0.488,-0.37,-0.21,0.263,0.0,0.65,0.772,0.582,9326.0,0.0,0.0,46.821,0.0,-36.99
161,15.431,48.798,103107.69,1.2413,2.57488,-0.112,-0.28,-0.191,0.263,0.0,0.65,0.671,0.555,9381.0,0.0,0.0,46.8,0.0,-36.99
162,15.441,48.783,103112.14,1.2413,2.57488,-0.112,-0.221,-0.175,0.263,0.0,0.65,0.597,0.531,9437.0,0.0,0.0,46.82,0.0,-36.99
163,15.441,48.798,103105.0,1.2412,2.57488,-0.112,-0.183,-0.163,0.263,0.0,0.65,0.543,0.512,9491.0,0.0,0.0,46.82,0.0,-36.99
164,15.431,48.775,103105.0,1.2413,2.575,0.012,-0.115,-0.128,0.263,0.142,0.65,0.43,0.454,9546.0,0.0,0.0,46.81,0.0,-36.99
165,15.431,48.783,103107.234,1.2413,2.57475,-0.237,-0.158,-0.15,0.263,0.0,0.65,0.504,0.491,9602.0,0.0,0.0,46.766,0.0,-36.99
166,15.463,48.768,103108.125,1.2412,2.57488,-0.112,-0.142,-0.142,0.263,0.0,0.65,0.478,0.479,9656.0,0.0,0.0,46.766,0.0,-37.0
