Muestra;Temp;Hum;Pres;Den;Vol;DP;DP1;DP2;DP3;Vel1;Vel2;Vel3;Vel4;Tiempo;PWM;Paro;Hum2;VelRef;Error
23;0.0;52.308;102925.19;1.2445;2.5735;0.5;0.399;0.412;0.5;0.897;0.897;0.8;0.814;1766.0;0.0;0.0;54.545;0.0;-51.0
24;0.0;52.308;102925.19;1.2446;2.57313;0.125;0.303;0.355;0.5;0.448;0.897;0.698;0.755;1821.0;0.0;0.0;54.545;0.0;-50.99
25;0.0;52.323;102917.64;1.2445;2.57363;0.625;0.416;0.409;0.5;1.002;0.897;0.817;0.811;1875.0;0.0;0.0;54.48;0.0;-51.0
26;0.0;52.331;102918.5;1.2445;2.5735;0.5;0.445;0.427;0.5;0.897;0.897;0.846;0.829;1930.0;0.0;0.0;54.536;0.0;-51.0
27;0.0;52.315;102920.3;1.2445;2.57313;0.125;0.333;0.367;0.5;0.448;0.897;0.732;0.768;1985.0;0.0;0.0;54.491;0.0;-51.0
28;0.0;52.323;102922.08;1.2446;2.57338;0.375;0.348;0.369;0.5;0.777;0.897;0.748;0.77;2039.0;0.0;0.0;54.536;0.0;-51.0
29;0.0;52.315;102922.08;1.2445;2.57325;0.25;0.314;0.345;0.5;0.634;0.897;0.71;0.744;2094.0;0.0;0.0;54.536;0.0;-51.0
30;0.0;52.323;102921.63;1.2445;2.57325;0.25;0.291;0.326;0.5;0.634;0.897;0.684;0.724;2149.0;0.0;0.0;54.513;0.0;-51.0
31;0.0;52.315;102918.95;1.2444;2.573;0.0;0.19;0.261;0.5;0.02;0.897;0.552;0.647;2203.0;0.0;0.0;54.525;0.0;-51.0
32;0.0;52.315;102918.95;1.2445;2.57325;0.25;0.211;0.259;0.5;0.634;0.897;0.582;0.645;2258.0;0.0;0.0;54.525;0.0;-51.0
33;0.0;52.315;102921.62;1.2445;2.57313;0.125;0.181;0.232;0.5;0.449;0.897;0.539;0.611;2313.0;0.0;0.0;54.503;0.0;-51.0
34;0.0;52.315;102921.62;1.2445;2.57325;0.25;0.205;0.236;0.5;0.634;0.897;0.574;0.615;2367.0;0.0;0.0;54.503;0.0;-51.0
35;0.0;52.315;102923.83;1.2445;2.57363;0.256;0.223;0.24;0.375;0.642;0.777;0.599;0.621;2422.0;0.0;0.0;54.547;0.0;-44.17
36;0.0;52.315;102927.39;1.2447;2.57363;0.256;0.235;0.243;0.375;0.642;0.777;0.614;0.625;2477.0;0.0;0.0;54.514;0.0;-44.17
37;0.0;52.315;102918.95;1.2445;2.5735;0.131;0.198;0.221;0.375;0.459;0.777;0.565;0.596;2532.0;0.0;0.0;54.514;0.0;-44.17
38;0.0;52.315;102919.4;1.2445;2.5735;0.131;0.175;0.203;0.375;0.459;0.777;0.53;0.571;2586.0;0.0;0.0;54.481;0.0;-44.17
39;0.0;52.331;102919.4;1.2445;2.5735;0.131;0.16;0.188;0.375;0.459;0.777;0.507;0.55;2640.0;0.0;0.0;54.481;0.0;-44.17
40;0.0;52.331;102928.28;1.2446;2.57388;0.506;0.281;0.252;0.375;0.902;0.777;0.672;0.636;2696.0;0.0;0.0;54.536;0.0;-44.17
41;0.0;52.331;102926.945;1.2445;2.574;0.631;0.404;0.328;0.375;1.007;0.777;0.805;0.726;2750.0;0.0;0.0;54.503;0.0;-44.17
42;0.0;52.3;102924.28;1.2445;2.57375;0.381;0.396;0.339;0.375;0.783;0.777;0.797;0.738;2804.0;0.0;0.0;54.492;0.0;-44.17
43;0.0;52.331;102925.164;1.2446;2.57413;0.756;0.522;0.422;0.375;1.102;0.777;0.916;0.824;2860.0;0.0;0.0;54.492;0.0;-44.17
44;0.0;52.331;102925.164;1.2445;2.57363;0.256;0.429;0.389;0.256;0.642;0.642;0.83;0.791;2914.0;0.0;0.0;54.492;0.0;-36.5
45;0.0;52.315;102923.84;1.2445;2.57325;-0.119;0.237;0.287;0.256;0.0;0.642;0.617;0.68;2969.0;0.0;0.0;54.492;0.0;-36.5
46;0.0;52.323;102923.84;1.2445;2.57338;0.006;0.156;0.231;0.256;0.101;0.642;0.501;0.609;3023.0;0.0;0.0;54.514;0.0;-36.5
47;0.0;52.323;102925.61;1.2446;2.57388;0.506;0.279;0.286;0.256;0.902;0.642;0.669;0.678;3078.0;0.0;0.0;54.558;0.0;-36.5
48;0.0;52.323;102925.61;1.2446;2.57413;0.756;0.446;0.38;0.256;1.102;0.642;0.847;0.782;3133.0;0.0;0.0;54.558;0.0;-36.5
49;0.0;52.3;102923.84;1.2447;2.57363;0.256;0.38;0.355;0.256;0.642;0.642;0.781;0.756;3187.0;0.0;0.0;54.525;0.0;-36.5
50;0.0;52.315;102920.734;1.2445;2.57363;0.256;0.336;0.336;0.256;0.642;0.642;0.735;0.734;3241.0;0.0;0.0;54.547;0.0;-36.5
51;0.0;52.323;102917.62;1.2445;2.57413;0.756;0.483;0.42;0.256;1.102;0.642;0.881;0.821;3297.0;0.0;0.0;54.547;0.0;-36.5
52;0.0;52.3;102914.94;1.2444;2.57375;0.381;0.448;0.412;0.256;0.783;0.642;0.848;0.814;3351.0;0.0;0.0;54.492;0.0;-36.5
53;0.0;52.346;102914.94;1.2445;2.574;0.631;0.512;0.456;0.375;1.007;0.777;0.907;0.856;3406.0;0.0;0.0;54.492;0.0;-44.17
54;0.0;52.323;102914.07;1.2445;2.57363;0.256;0.422;0.416;0.256;0.642;0.642;0.824;0.818;3461.0;0.0;0.0;54.514;0.0;-36.5
55;0.0;52.338;102920.28;1.2445;2.5735;0.131;0.32;0.359;0.256;0.459;0.642;0.718;0.76;3515.0;0.0;0.0;54.481;0.0;-36.5
56;0.0;52.315;102915.41;1.2445;2.57338;0.006;0.211;0.288;0.256;0.101;0.642;0.582;0.681;3570.0;0.0;0.0;54.514;0.0;-36.5
57;0.0;52.331;102921.62;1.2445;2.5735;0.131;0.183;0.257;0.256;0.459;0.642;0.542;0.643;3624.0;0.0;0.0;54.492;0.0;-36.5
58;0.0;52.323;102921.62;1.2446;2.5735;0.131;0.165;0.232;0.256;0.459;0.642;0.515;0.61;3679.0;0.0;0.0;54.492;0.0;-36.5
59;0.0;52.315;102921.18;1.2446;2.57388;0.506;0.284;0.287;0.256;0.902;0.642;0.676;0.679;3734.0;0.0;0.0;54.525;0.0;-36.5
60;0.0;52.308;102922.945;1.2445;2.57338;0.006;0.187;0.231;0.256;0.101;0.642;0.548;0.609;3788.0;0.0;0.0;54.525;0.0;-36.5
61;0.0;52.315;102917.19;1.2445;2.57338;0.006;0.124;0.186;0.256;0.101;0.642;0.446;0.546;3844.0;0.0;0.0;54.525;0.0;-36.5
62;0.0;52.323;102922.06;1.2445;2.57425;0.881;0.389;0.325;0.256;1.19;0.642;0.791;0.723;3898.0;0.0;0.0;54.514;0.0;-36.5
63;0.0;52.315;102922.06;1.2446;2.57388;0.506;0.43;0.361;0.256;0.902;0.642;0.831;0.762;3952.0;0.0;0.0;54.514;0.0;-36.5
64;0.0;52.315;102920.28;1.2445;2.57363;0.256;0.369;0.34;0.256;0.642;0.642;0.77;0.739;4007.0;0.0;0.0;54.503;0.0;-36.5
65;0.0;52.323;102918.07;1.2445;2.57338;0.006;0.242;0.273;0.256;0.101;0.642;0.624;0.663;4062.0;0.0;0.0;54.503;0.0;-36.5
66;0.0;52.331;102925.18;1.2445;2.57325;-0.119;0.116;0.195;0.256;0.0;0.642;0.431;0.56;4116.0;0.0;0.0;54.503;0.0;-36.5
67;0.0;52.331;102918.516;1.2445;2.57375;0.381;0.209;0.232;0.256;0.783;0.642;0.579;0.611;4171.0;0.0;0.0;54.46;0.0;-36.5
68;0.0;52.338;102918.516;1.2445;2.57338;0.006;0.138;0.187;0.256;0.101;0.642;0.471;0.548;4226.0;0.0;0.0;54.46;0.0;-36.5
69;0.0;52.323;102925.59;1.2447;2.574;0.631;0.311;0.276;0.256;1.007;0.642;0.706;0.666;4280.0;0.0;0.0;54.503;0.0;-36.5
70;0.0;52.331;102924.266;1.2445;2.57363;0.256;0.292;0.272;0.256;0.642;0.642;0.684;0.661;4335.0;0.0;0.0;54.492;0.0;-36.5
71;0.0;52.338;102917.19;1.2443;2.57363;0.256;0.279;0.269;0.256;0.642;0.642;0.67;0.657;4389.0;0.0;0.0;54.471;0.0;-36.5
72;0.0;52.315;102922.92;1.2446;2.5735;0.131;0.227;0.241;0.256;0.459;0.642;0.605;0.623;4444.0;0.0;0.0;54.481;0.0;-36.5
73;0.0;52.315;102922.92;1.2446;2.57388;0.506;0.325;0.294;0.256;0.902;0.642;0.723;0.688;4499.0;0.0;0.0;54.481;0.0;-36.5
74;0.0;52.331;102922.92;1.2445;2.57325;-0.119;0.17;0.212;0.256;0.0;0.642;0.522;0.583;4553.0;0.0;0.0;54.46;0.0;-36.5
75;0.0;52.315;102917.164;1.2444;2.57388;0.506;0.288;0.271;0.256;0.902;0.642;0.68;0.659;4609.0;0.0;0.0;54.494;0.0;-36.5
76;0.0;52.331;102919.85;1.2445;2.57363;0.256;0.277;0.268;0.256;0.642;0.642;0.667;0.656;4663.0;0.0;0.0;54.503;0.0;-36.5
77;0.0;52.323;102919.85;1.2445;2.57375;0.381;0.313;0.29;0.256;0.783;0.642;0.709;0.683;4717.0;0.0;0.0;54.503;0.0;-36.5
78;0.0;52.331;102917.59;1.2445;2.57363;0.256;0.293;0.284;0.256;0.642;0.642;0.686;0.675;4772.0;0.0;0.0;54.503;0.0;-36.5
79;0.0;52.323;102916.266;1.2445;2.57363;0.256;0.28;0.278;0.256;0.642;0.642;0.671;0.669;4827.0;0.0;0.0;54.503;0.0;-36.5
80;0.0;52.338;102915.85;1.2445;2.57363;0.256;0.272;0.274;0.256;0.642;0.642;0.661;0.663;4881.0;0.0;0.0;54.514;0.0;-36.5
81;0.0;52.346;102923.375;1.2446;2.57375;0.381;0.31;0.295;0.256;0.783;0.642;0.706;0.689;4936.0;0.0;0.0;54.461;0.0;-36.5
82;0.0;52.315;102923.375;1.2447;2.57388;0.506;0.379;0.337;0.256;0.902;0.642;0.78;0.736;4990.0;0.0;0.0;54.461;0.0;-36.5
83;0.0;52.331;102924.266;1.2445;2.57338;0.006;0.248;0.271;0.256;0.101;0.642;0.632;0.66;5045.0;0.0;0.0;54.525;0.0;-36.5
84;0.0;52.331;102926.05;1.2446;2.57363;0.256;0.251;0.268;0.256;0.642;0.642;0.635;0.657;5100.0;0.0;0.0;54.505;0.0;-36.5
85;0.0;52.315;102920.72;1.2445;2.57375;0.381;0.297;0.291;0.256;0.783;0.642;0.69;0.684;5154.0;0.0;0.0;54.482;0.0;-36.5
86;0.0;52.323;102920.72;1.2446;2.57338;0.006;0.195;0.234;0.256;0.101;0.642;0.56;0.613;5210.0;0.0;0.0;54.494;0.0;-36.5
87;0.0;52.331;102920.72;1.2445;2.57313;-0.244;0.041;0.138;0.256;0.0;0.642;0.258;0.472;5264.0;0.0;0.0;54.494;0.0;-36.5
88;0.0;52.346;102924.7;1.2445;2.57388;0.506;0.204;0.212;0.256;0.902;0.642;0.573;0.584;5318.0;0.0;0.0;54.494;0.0;-36.5
89;0.0;52.331;102917.164;1.2444;2.57313;-0.244;0.047;0.121;0.256;0.0;0.642;0.276;0.441;5372.0;0.0;0.0;54.461;0.0;-36.5
90;0.0;52.331;102926.94;1.2446;2.5735;0.131;0.077;0.123;0.256;0.459;0.642;0.351;0.444;5428.0;0.0;0.0;54.516;0.0;-36.5
91;0.0;52.361;102922.05;1.2447;2.5735;0.131;0.096;0.125;0.256;0.459;0.642;0.392;0.447;5482.0;0.0;0.0;54.482;0.0;-36.5
92;0.0;52.331;102922.05;1.2446;2.5735;0.131;0.108;0.126;0.256;0.459;0.642;0.417;0.45;5537.0;0.0;0.0;54.482;0.0;-36.5
93;0.0;52.331;102922.05;1.2445;2.57375;0.381;0.204;0.177;0.256;0.783;0.642;0.572;0.533;5592.0;0.0;0.0;54.494;0.0;-36.5
94;0.0;52.323;102919.375;1.2445;2.5735;0.131;0.178;0.168;0.256;0.459;0.642;0.535;0.519;5646.0;0.0;0.0;54.461;0.0;-36.5
95;0.0;52.346;102919.375;1.2445;2.57375;0.381;0.249;0.21;0.256;0.783;0.642;0.633;0.582;5701.0;0.0;0.0;54.472;0.0;-36.5
96;0.0;52.338;102920.266;1.2445;2.5735;0.131;0.208;0.195;0.256;0.459;0.642;0.578;0.559;5755.0;0.0;0.0;54.449;0.0;-36.5
97;0.0;52.331;102920.266;1.2445;2.57375;0.381;0.269;0.232;0.256;0.783;0.642;0.657;0.611;5810.0;0.0;0.0;54.449;0.0;-36.5
98;0.0;52.331;102918.05;1.2445;2.57375;0.381;0.308;0.262;0.256;0.783;0.642;0.704;0.649;5865.0;0.0;0.0;54.461;0.0;-36.5
99;0.0;52.331;102923.36;1.2446;2.57363;0.256;0.29;0.261;0.256;0.642;0.642;0.683;0.647;5919.0;0.0;0.0;54.474;0.0;-36.5
100;0.0;52.331;102925.16;1.2446;2.57388;0.506;0.366;0.31;0.256;0.902;0.642;0.767;0.706;5974.0;0.0;0.0;54.526;0.0;-36.5
101;0.0;52.331;102925.61;1.2446;2.57375;0.381;0.371;0.324;0.256;0.783;0.642;0.772;0.722;6029.0;0.0;0.0;54.526;0.0;-36.5
102;0.0;52.346;102925.61;1.2445;2.57363;0.256;0.331;0.311;0.256;0.642;0.642;0.729;0.706;6083.0;0.0;0.0;54.505;0.0;-36.5
103;0.0;52.331;102922.94;1.2445;2.5735;0.131;0.261;0.275;0.256;0.459;0.642;0.648;0.664;6137.0;0.0;0.0;54.482;0.0;-36.5
104;0.0;52.331;102922.02;1.2444;2.5735;0.131;0.216;0.246;0.256;0.459;0.642;0.589;0.629;6193.0;0.0;0.0;54.484;0.0;-36.5
105;0.0;52.323;102915.83;1.2446;2.57338;0.006;0.142;0.198;0.256;0.101;0.642;0.478;0.564;6247.0;0.0;0.0;54.505;0.0;-36.5
106;0.0;52.346;102915.83;1.2446;2.57363;0.256;0.182;0.21;0.256;0.642;0.642;0.541;0.58;6301.0;0.0;0.0;54.505;0.0;-36.5
107;0.0;52.331;102922.05;1.2445;2.574;0.631;0.339;0.294;0.256;1.007;0.642;0.739;0.687;6356.0;0.0;0.0;54.494;0.0;-36.5
108;0.0;52.323;102923.83;1.2446;2.57413;0.756;0.485;0.386;0.256;1.102;0.642;0.883;0.788;6411.0;0.0;0.0;54.494;0.0;-36.5
109;0.0;52.346;102914.05;1.2444;2.57375;0.381;0.449;0.385;0.256;0.783;0.642;0.849;0.787;6466.0;0.0;0.0;54.482;0.0;-36.5
110;0.0;52.346;102918.5;1.2446;2.5735;0.131;0.338;0.335;0.256;0.459;0.642;0.737;0.733;6520.0;0.0;0.0;54.472;0.0;-36.5
111;0.0;52.346;102918.5;1.2445;2.57375;0.381;0.353;0.344;0.256;0.783;0.642;0.753;0.743;6575.0;0.0;0.0;54.472;0.0;-36.5
112;0.0;52.331;102921.61;1.2445;2.57388;0.506;0.407;0.376;0.256;0.902;0.642;0.808;0.778;6630.0;0.0;0.0;54.516;0.0;-36.5
113;0.0;52.346;102922.5;1.2445;2.57363;0.256;0.354;0.352;0.256;0.642;0.642;0.754;0.752;6684.0;0.0;0.0;54.439;0.0;-36.5
114;0.0;52.338;102914.03;1.2445;2.57325;-0.119;0.188;0.258;0.256;0.0;0.642;0.55;0.644;6738.0;0.0;0.0;54.474;0.0;-36.5
115;0.0;52.331;102920.28;1.2445;2.574;0.631;0.343;0.333;0.256;1.007;0.642;0.743;0.731;6794.0;0.0;0.0;54.526;0.0;-36.5
116;0.0;52.338;102920.28;1.2445;2.57363;0.256;0.313;0.317;0.256;0.642;0.642;0.709;0.714;6848.0;0.0;0.0;54.526;0.0;-36.5
117;0.0;52.361;102925.61;1.2446;2.57375;0.381;0.337;0.33;0.256;0.783;0.642;0.736;0.728;6902.0;0.0;0.0;54.472;0.0;-36.5
118;0.0;52.346;102920.69;1.2445;2.57325;-0.119;0.177;0.24;0.256;0.0;0.642;0.534;0.622;6958.0;0.0;0.0;54.527;0.0;-36.5
119;0.0;52.338;102922.5;1.2446;2.57363;0.256;0.205;0.244;0.256;0.642;0.642;0.574;0.626;7012.0;0.0;0.0;54.461;0.0;-36.5
120;0.0;52.338;102920.69;1.2445;2.57363;0.256;0.223;0.246;0.256;0.642;0.642;0.598;0.629;7066.0;0.0;0.0;54.495;0.0;-36.5
121;0.0;52.346;102920.69;1.2446;2.5735;0.131;0.191;0.223;0.256;0.459;0.642;0.554;0.599;7121.0;0.0;0.0;54.495;0.0;-36.5
122;0.0;52.346;102918.03;1.2445;2.57338;0.006;0.126;0.18;0.256;0.101;0.642;0.45;0.538;7176.0;0.0;0.0;54.495;0.0;-36.5
123;0.0;52.346;102920.28;1.2445;2.57338;0.006;0.084;0.145;0.256;0.101;0.642;0.368;0.483;7230.0;0.0;0.0;54.482;0.0;-36.5
124;0.0;52.346;102922.05;1.2446;2.57313;-0.244;-0.031;0.067;0.256;0.0;0.642;0.221;0.329;7285.0;0.0;0.0;54.482;0.0;-36.5
125;0.0;52.353;102924.28;1.2445;2.5735;0.131;0.026;0.08;0.256;0.459;0.642;0.205;0.359;7340.0;0.0;0.0;54.461;0.0;-36.5
126;0.0;52.331;102924.28;1.2447;2.57325;-0.119;-0.025;0.04;0.256;0.0;0.642;0.199;0.255;7394.0;0.0;0.0;54.461;0.0;-36.5
127;0.0;52.346;102919.36;1.2445;2.57325;-0.119;-0.058;0.008;0.256;0.0;0.642;0.304;0.117;7449.0;0.0;0.0;54.463;0.0;-36.5
128;0.0;52.338;102922.48;1.2445;2.57338;0.006;-0.035;0.008;0.256;0.101;0.642;0.238;0.114;7503.0;0.0;0.0;54.484;0.0;-36.5
129;0.0;52.338;102922.48;1.2445;2.573;-0.369;-0.152;-0.067;0.256;0.0;0.642;0.494;0.329;7558.0;0.0;0.0;54.44;0.0;-36.5
130;0.0;52.331;102921.14;1.2446;2.57288;-0.494;-0.272;-0.153;0.256;0.0;0.642;0.661;0.495;7613.0;0.0;0.0;54.44;0.0;-36.5
131;0.0;52.338;102920.69;1.2445;2.57338;0.006;-0.174;-0.121;0.256;0.101;0.642;0.529;0.441;7667.0;0.0;0.0;54.495;0.0;-36.5
132;0.0;52.346;102921.14;1.2445;2.573;-0.369;-0.242;-0.17;0.256;0.0;0.642;0.624;0.523;7721.0;0.0;0.0;54.527;0.0;-36.5
133;0.0;52.346;102924.69;1.2445;2.5735;0.131;-0.112;-0.11;0.256;0.459;0.642;0.423;0.421;7777.0;0.0;0.0;54.463;0.0;-36.5
134;0.0;52.346;102924.28;1.2446;2.57288;-0.494;-0.245;-0.187;0.256;0.0;0.642;0.628;0.548;7831.0;0.0;0.0;54.482;0.0;-36.5
135;0.0;52.331;102924.28;1.2445;2.57363;0.256;-0.07;-0.098;0.256;0.642;0.642;0.335;0.397;7885.0;0.0;0.0;54.482;0.0;-36.5
136;0.0;52.346;102929.14;1.2446;2.57338;0.006;-0.043;-0.077;0.256;0.101;0.642;0.263;0.352;7940.0;0.0;0.0;54.463;0.0;-36.5
137;0.0;52.346;102920.69;1.2445;2.57363;0.256;0.062;-0.011;0.256;0.642;0.642;0.315;0.13;7995.0;0.0;0.0;54.517;0.0;-36.5
138;0.0;52.346;102923.805;1.2445;2.57325;-0.119;-0.002;-0.032;0.256;0.0;0.642;0.05;0.228;8049.0;0.0;0.0;54.506;0.0;-36.5
139;0.0;52.338;102921.61;1.2445;2.57363;0.256;0.089;0.025;0.256;0.642;0.642;0.378;0.202;8103.0;0.0;0.0;54.461;0.0;-36.5
140;0.0;52.346;102921.61;1.2445;2.57325;-0.119;0.016;-0.003;0.256;0.0;0.642;0.161;0.074;8159.0;0.0;0.0;54.461;0.0;-36.5
141;0.0;52.361;102922.02;1.2445;2.57288;-0.494;-0.162;-0.101;0.256;0.0;0.642;0.511;0.404;8213.0;0.0;0.0;54.463;0.0;-36.5
142;0.0;52.346;102922.94;1.2445;2.5735;0.131;-0.06;-0.055;0.256;0.459;0.642;0.31;0.297;8267.0;0.0;0.0;54.45;0.0;-36.5
143;0.0;52.331;102918.92;1.2445;2.5735;0.131;0.007;-0.018;0.256;0.459;0.642;0.108;0.169;8322.0;0.0;0.0;54.451;0.0;-36.5
144;0.0;52.346;102925.586;1.2446;2.57325;-0.119;-0.037;-0.038;0.256;0.0;0.642;0.244;0.247;8377.0;0.0;0.0;54.484;0.0;-36.5
145;0.0;52.331;102470.336;1.2391;2.57313;-0.244;-0.109;-0.079;0.256;0.0;0.643;0.42;0.357;8431.0;0.0;0.0;100.0;0.0;-36.58
146;0.0;52.331;102924.26;1.2445;2.57288;-0.494;-0.244;-0.162;0.256;0.0;0.642;0.626;0.51;8485.0;0.0;0.0;54.44;0.0;-36.5
147;0.0;52.323;102918.92;1.2445;2.57213;-1.244;-0.594;-0.378;0.256;0.0;0.642;0.977;0.78;8540.0;0.0;0.0;54.484;0.0;-36.5
148;0.0;52.353;102919.375;1.2445;2.57375;0.381;-0.253;-0.226;0.256;0.783;0.642;0.637;0.603;8594.0;0.0;0.0;54.463;0.0;-36.5
149;0.0;52.331;102921.59;1.2445;2.57388;0.506;0.013;-0.08;0.256;0.902;0.642;0.145;0.358;8649.0;0.0;0.0;54.463;0.0;-36.5
150;0.0;52.353;102921.59;1.2446;2.57425;0.881;0.317;0.112;0.256;1.19;0.642;0.714;0.425;8704.0;0.0;0.0;54.463;0.0;-36.5
151;0.0;52.361;102924.7;1.2446;2.574;0.631;0.427;0.216;0.256;1.007;0.642;0.828;0.589;8758.0;0.0;0.0;54.527;0.0;-36.5
152;0.0;52.361;102926.45;1.2447;2.57363;0.256;0.367;0.224;0.256;0.642;0.642;0.768;0.6;8813.0;0.0;0.0;54.463;0.0;-36.5
153;0.0;52.353;102922.04;1.2446;2.57313;-0.244;0.153;0.131;0.256;0.0;0.642;0.496;0.458;8867.0;0.0;0.0;54.463;0.0;-36.5
154;0.0;52.323;102924.7;1.2446;2.5725;-0.869;-0.204;-0.069;0.256;0.0;0.642;0.573;0.334;8922.0;0.0;0.0;54.463;0.0;-36.5
155;0.0;52.353;102924.26;1.2445;2.57275;-0.619;-0.349;-0.179;0.256;0.0;0.642;0.749;0.537;8976.0;0.0;0.0;54.474;0.0;-36.5
156;0.0;52.353;78159.68;0.9441;2.57288;-0.494;-0.4;-0.242;0.256;0.0;0.737;0.92;0.716;9030.0;0.0;0.0;54.517;0.0;-41.91
157;0.0;52.353;102924.7;1.2446;2.574;0.631;-0.039;-0.067;0.256;1.007;0.642;0.25;0.329;9085.0;0.0;0.0;54.517;0.0;-36.5
158;0.0;52.346;102922.04;1.2445;2.57425;0.881;0.283;0.122;0.256;1.19;0.642;0.675;0.443;9140.0;0.0;0.0;54.517;0.0;-36.5
159;0.0;52.338;102922.04;1.2446;2.5735;0.131;0.23;0.124;0.256;0.459;0.642;0.608;0.447;9194.0;0.0;0.0;54.517;0.0;-36.5
160;0.0;52.353;102930.45;1.2446;2.57225;-1.119;-0.242;-0.124;0.131;0.0;0.459;0.624;0.447;9248.0;0.0;0.0;54.506;0.0;-26.13
161;0.0;52.353;102919.375;1.2445;2.5735;0.131;-0.111;-0.073;0.131;0.459;0.459;0.423;0.343;9304.0;0.0;0.0;54.44;0.0;-26.13
162;0.0;52.346;102922.04;1.2445;2.57425;0.881;0.236;0.118;0.256;1.19;0.642;0.616;0.435;9358.0;0.0;0.0;54.474;0.0;-36.5
163;0.0;52.338;102918.92;1.2445;2.57363;0.256;0.243;0.145;0.256;0.642;0.642;0.625;0.483;9412.0;0.0;0.0;54.463;0.0;-36.5
164;0.0;52.331;102918.92;1.2445;2.57513;1.756;0.773;0.468;0.256;1.68;0.642;1.114;0.867;9467.0;0.0;0.0;54.463;0.0;-36.5
