Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
0,19.345,36.637,35.96,100128.56,1.1893,2.57388,0.875,0.875,1.213,1.213,512.0,0.0,0.0,0.0,-69.01
1,19.345,36.591,35.895,100126.67,1.1893,2.57388,0.875,0.875,1.213,1.213,565.0,0.0,0.0,0.0,-69.01
2,19.345,36.591,35.885,100128.31,1.1893,2.57413,1.125,0.875,1.376,1.213,618.0,0.0,0.0,0.0,-69.01
3,19.345,36.591,35.963,100132.234,1.1894,2.574,1.0,1.0,1.297,1.297,670.0,0.0,0.0,0.0,-73.77
4,19.345,36.576,35.963,100132.16,1.1894,2.57438,1.375,1.0,1.521,1.297,723.0,0.0,0.0,0.0,-73.77
5,19.345,36.599,35.909,100132.16,1.1893,2.574,1.0,1.0,1.297,1.297,776.0,0.0,0.0,0.0,-73.77
6,19.335,36.583,35.954,100130.75,1.1894,2.57438,1.375,1.0,1.521,1.297,829.0,0.0,0.0,0.0,-73.76
7,19.345,36.568,35.942,100130.7,1.1893,2.574,1.0,1.0,1.297,1.297,882.0,0.0,0.0,0.0,-73.77
8,19.345,36.583,35.966,100131.984,1.1893,2.574,1.0,1.0,1.297,1.297,934.0,0.0,0.0,0.0,-73.77
9,19.356,36.568,35.966,100131.984,1.1893,2.57425,1.25,1.0,1.45,1.297,988.0,0.0,0.0,0.0,-73.77
10,19.345,36.583,35.899,100128.375,1.1893,2.574,1.0,1.0,1.297,1.297,1041.0,0.0,0.0,0.0,-73.77
11,19.356,36.583,35.934,100124.75,1.1892,2.574,1.0,1.0,1.297,1.297,1093.0,0.0,0.0,0.0,-73.77
12,19.356,36.583,35.944,100127.875,1.1893,2.5735,0.5,1.0,0.917,1.297,1146.0,0.0,0.0,0.0,-73.77
13,19.345,36.599,35.944,100127.875,1.1893,2.57413,1.125,1.0,1.376,1.297,1200.0,0.0,0.0,0.0,-73.77
14,19.345,36.583,35.911,100127.875,1.1893,2.57375,0.75,1.0,1.123,1.297,1252.0,0.0,0.0,0.0,-73.77
15,19.345,36.591,35.988,100126.53,1.1893,2.5735,0.5,1.0,0.917,1.297,1305.0,0.0,0.0,0.0,-73.77
16,19.356,36.591,35.922,100126.96,1.1892,2.574,1.0,1.0,1.297,1.297,1358.0,0.0,0.0,0.0,-73.77
17,19.335,36.576,35.922,100126.96,1.1893,2.57425,1.25,1.0,1.45,1.297,1412.0,0.0,0.0,0.0,-73.77
18,19.335,36.591,35.955,100127.39,1.1893,2.57388,0.875,1.0,1.213,1.297,1464.0,0.0,0.0,0.0,-73.77
19,19.345,36.583,35.934,100128.74,1.1893,2.57363,0.625,1.0,1.025,1.297,1517.0,0.0,0.0,0.0,-73.77
20,19.335,36.576,35.945,100129.58,1.1894,2.574,1.0,1.0,1.297,1.297,1570.0,0.0,0.0,0.0,-73.77
21,19.324,36.568,35.945,100130.92,1.1894,2.57363,0.625,1.0,1.025,1.297,1624.0,0.0,0.0,0.0,-73.76
22,19.345,36.591,35.945,100130.92,1.1893,2.57375,0.75,1.0,1.123,1.297,1676.0,0.0,0.0,0.0,-73.77
23,19.345,36.591,35.912,100128.234,1.1893,2.57413,1.125,1.0,1.376,1.297,1729.0,0.0,0.0,0.0,-73.77
24,19.345,36.576,35.979,100129.58,1.1893,2.57413,1.125,1.0,1.375,1.297,1782.0,0.0,0.0,0.0,-73.77
25,19.356,36.591,35.967,100126.89,1.1892,2.57438,1.375,1.0,1.521,1.297,1836.0,0.0,0.0,0.0,-73.77
26,19.367,36.576,35.967,100126.89,1.1892,2.57363,0.625,1.0,1.025,1.297,1889.0,0.0,0.0,0.0,-73.77
27,19.345,36.576,35.923,100126.89,1.1893,2.57313,0.125,1.0,0.459,1.297,1941.0,0.0,0.0,0.0,-73.77
28,19.345,36.583,36.044,100130.016,1.1893,2.57375,0.75,1.0,1.123,1.297,1994.0,0.0,0.0,0.0,-73.77
29,19.356,36.576,35.979,100125.984,1.1892,2.57388,0.875,1.0,1.213,1.297,2048.0,0.0,0.0,0.0,-73.77
30,19.356,36.591,35.979,100125.984,1.1892,2.57375,0.75,1.0,1.123,1.297,2101.0,0.0,0.0,0.0,-73.77
31,19.345,36.576,36.012,100130.445,1.1893,2.57375,0.75,1.0,1.123,1.297,2154.0,0.0,0.0,0.0,-73.77
32,19.335,36.576,35.989,100125.07,1.1893,2.574,1.0,1.0,1.297,1.297,2206.0,0.0,0.0,0.0,-73.77
33,19.345,36.591,35.935,100135.83,1.1894,2.57388,0.875,1.0,1.213,1.297,2259.0,0.0,0.0,0.0,-73.76
34,19.356,36.591,35.935,100135.83,1.1893,2.574,1.0,1.0,1.297,1.297,2313.0,0.0,0.0,0.0,-73.77
35,19.345,36.591,36.012,100130.016,1.1893,2.57438,0.538,1.0,0.951,1.297,2366.0,0.0,0.0,0.0,-73.77
36,19.345,36.599,35.967,100127.76,1.1893,2.5735,-0.337,1.0,0.0,1.297,2418.0,0.0,0.0,0.0,-73.77
37,19.345,36.576,35.924,100126.81,1.1893,2.574,0.163,1.0,0.523,1.297,2471.0,0.0,0.0,0.0,-73.77
38,19.345,36.583,35.924,100131.36,1.1893,2.5735,-0.337,1.0,0.0,1.297,2525.0,0.0,0.0,0.0,-73.77
39,19.345,36.583,35.967,100131.36,1.1893,2.57425,0.413,1.0,0.833,1.297,2578.0,0.0,0.0,0.0,-73.77
40,19.356,36.599,35.967,100125.984,1.1892,2.57363,-0.213,1.0,0.0,1.297,2630.0,0.0,0.0,0.0,-73.77
41,19.345,36.599,35.924,100126.81,1.1893,2.5735,-0.337,1.0,0.0,1.297,2683.0,0.0,0.0,0.0,-73.77
42,19.345,36.583,35.956,100124.63,1.1893,2.574,0.163,1.0,0.523,1.297,2737.0,0.0,0.0,0.0,-73.77
43,19.345,36.576,35.956,100124.63,1.1893,2.574,0.163,0.875,0.523,1.213,2790.0,0.0,0.0,0.0,-69.01
44,19.356,36.591,35.901,100128.16,1.1893,2.57375,-0.088,0.875,0.0,1.213,2842.0,0.0,0.0,0.0,-69.01
45,19.345,36.568,35.924,100126.81,1.1893,2.57363,-0.213,0.875,0.0,1.213,2895.0,0.0,0.0,0.0,-69.01
46,19.335,36.576,35.979,100130.445,1.1894,2.5735,-0.337,0.875,0.0,1.213,2949.0,0.0,0.0,0.0,-69.0
47,19.356,36.583,35.979,100130.445,1.1893,2.57425,0.413,0.75,0.833,1.123,3002.0,0.0,0.0,0.0,-63.88
48,19.356,36.591,36.0,100123.3,1.1892,2.57425,0.413,0.75,0.833,1.123,3054.0,0.0,0.0,0.0,-63.88
49,19.335,36.591,35.912,100130.016,1.1894,2.574,0.163,0.75,0.523,1.123,3107.0,0.0,0.0,0.0,-63.88
50,19.356,36.591,35.979,100123.3,1.1892,2.57388,0.038,0.75,0.251,1.123,3161.0,0.0,0.0,0.0,-63.88
51,19.367,36.583,35.979,100123.3,1.1892,2.574,0.163,0.75,0.523,1.123,3214.0,0.0,0.0,0.0,-63.89
52,19.345,36.583,35.901,100124.125,1.1893,2.57363,-0.213,0.75,0.0,1.123,3266.0,0.0,0.0,0.0,-63.88
53,19.356,36.576,36.022,100123.73,1.1892,2.574,0.163,0.75,0.523,1.123,3319.0,0.0,0.0,0.0,-63.88
54,19.356,36.591,35.967,100125.07,1.1892,2.57438,0.538,0.625,0.951,1.025,3373.0,0.0,0.0,0.0,-58.32
55,19.345,36.599,35.967,100131.8,1.1893,2.57363,-0.213,0.625,0.0,1.025,3425.0,0.0,0.0,0.0,-58.32
56,19.345,36.591,35.956,100131.8,1.1893,2.574,0.163,0.625,0.523,1.025,3478.0,0.0,0.0,0.0,-58.32
57,19.356,36.591,35.989,100125.07,1.1892,2.574,0.163,0.625,0.523,1.025,3531.0,0.0,0.0,0.0,-58.32
58,19.345,36.576,35.956,100126.414,1.1893,2.57388,0.038,0.538,0.251,0.951,3585.0,0.0,0.0,0.0,-54.08
59,19.356,36.591,35.946,100128.16,1.1893,2.5735,-0.337,0.538,0.0,0.951,3637.0,0.0,0.0,0.0,-54.08
60,19.345,36.576,35.946,100128.16,1.1893,2.574,0.163,0.538,0.523,0.951,3690.0,0.0,0.0,0.0,-54.08
61,19.345,36.583,35.924,100123.66,1.1892,2.57375,-0.088,0.413,0.0,0.833,3743.0,0.0,0.0,0.0,-47.38
62,19.356,36.591,35.935,100123.22,1.1892,2.57425,0.413,0.413,0.833,0.833,3795.0,0.0,0.0,0.0,-47.38
63,19.345,36.576,35.946,100125.91,1.1893,2.57413,0.287,0.413,0.695,0.833,3849.0,0.0,0.0,0.0,-47.38
64,19.335,36.591,35.946,100125.91,1.1893,2.57363,-0.213,0.413,0.0,0.833,3902.0,0.0,0.0,0.0,-47.38
65,19.345,36.591,35.99,100126.81,1.1893,2.57388,0.038,0.413,0.251,0.833,3955.0,0.0,0.0,0.0,-47.38
66,19.377,36.591,35.935,100125.07,1.1891,2.57388,0.038,0.287,0.251,0.695,4007.0,0.0,0.0,0.0,-39.55
67,19.356,36.576,35.979,100124.125,1.1892,2.57425,0.413,0.413,0.833,0.833,4061.0,0.0,0.0,0.0,-47.38
68,19.345,36.591,35.979,100124.125,1.1893,2.57413,0.287,0.287,0.695,0.695,4114.0,0.0,0.0,0.0,-39.55
69,19.356,36.583,35.968,100128.16,1.1893,2.57388,0.038,0.287,0.251,0.695,4166.0,0.0,0.0,0.0,-39.55
70,19.367,36.599,35.901,100123.73,1.1892,2.57363,-0.213,0.163,0.0,0.523,4219.0,0.0,0.0,0.0,-29.74
71,19.356,36.599,35.935,100125.47,1.1892,2.57338,-0.462,0.163,0.0,0.523,4273.0,0.0,0.0,0.0,-29.74
72,19.345,36.591,35.935,100125.07,1.1893,2.57375,-0.088,0.163,0.0,0.523,4325.0,0.0,0.0,0.0,-29.74
73,19.335,36.591,35.945,100125.07,1.1893,2.574,0.163,0.163,0.523,0.523,4378.0,0.0,0.0,0.0,-29.74
74,19.335,36.583,35.935,100126.81,1.1893,2.57363,-0.213,0.163,0.0,0.523,4431.0,0.0,0.0,0.0,-29.74
75,19.335,36.591,35.913,100128.59,1.1894,2.574,0.163,0.163,0.523,0.523,4484.0,0.0,0.0,0.0,-29.74
76,19.367,36.583,35.946,100126.81,1.1892,2.57388,0.038,0.163,0.251,0.523,4537.0,0.0,0.0,0.0,-29.74
77,19.345,36.591,35.946,100126.81,1.1893,2.5745,0.662,0.163,1.056,0.523,4590.0,0.0,0.0,0.0,-29.74
78,19.345,36.583,35.935,100130.85,1.1893,2.574,0.163,0.163,0.523,0.523,4643.0,0.0,0.0,0.0,-29.74
79,19.345,36.583,35.912,100122.375,1.1892,2.57413,0.287,0.163,0.695,0.523,4696.0,0.0,0.0,0.0,-29.74
80,19.345,36.583,35.935,100127.33,1.1893,2.57363,-0.213,0.163,0.0,0.523,4749.0,0.0,0.0,0.0,-29.74
81,19.345,36.599,35.935,100127.33,1.1893,2.57388,0.038,0.163,0.251,0.523,4802.0,0.0,0.0,0.0,-29.74
82,19.345,36.591,35.923,100131.8,1.1893,2.57363,-0.213,0.163,0.0,0.523,4854.0,0.0,0.0,0.0,-29.74
83,19.356,36.576,35.935,100121.945,1.1892,2.57388,0.038,0.163,0.251,0.523,4908.0,0.0,0.0,0.0,-29.74
84,19.345,36.583,35.923,100127.33,1.1893,2.57375,-0.088,0.163,0.0,0.523,4961.0,0.0,0.0,0.0,-29.74
85,19.367,36.591,35.923,100127.33,1.1892,2.57363,-0.213,0.163,0.0,0.523,5013.0,0.0,0.0,0.0,-29.74
86,19.345,36.568,35.979,100128.67,1.1893,2.57375,-0.088,0.163,0.0,0.523,5066.0,0.0,0.0,0.0,-29.74
87,19.356,36.591,35.956,100128.67,1.1893,2.57363,-0.213,0.163,0.0,0.523,5120.0,0.0,0.0,0.0,-29.74
88,19.345,36.591,35.989,100130.445,1.1893,2.57413,0.287,0.163,0.695,0.523,5173.0,0.0,0.0,0.0,-29.74
89,19.345,36.583,35.989,100129.11,1.1893,2.57375,-0.088,0.163,0.0,0.523,5225.0,0.0,0.0,0.0,-29.74
90,19.377,36.576,35.979,100129.11,1.1892,2.5735,-0.337,0.163,0.0,0.523,5278.0,0.0,0.0,0.0,-29.74
91,19.367,36.591,35.956,100130.445,1.1892,2.57388,0.038,0.163,0.251,0.523,5331.0,0.0,0.0,0.0,-29.74
92,19.356,36.591,35.935,100127.33,1.1892,2.57438,0.538,0.163,0.951,0.523,5384.0,0.0,0.0,0.0,-29.74
93,19.367,36.576,35.934,100126.05,1.1892,2.57338,-0.462,0.163,0.0,0.523,5437.0,0.0,0.0,0.0,-29.74
94,19.345,36.576,35.934,100126.05,1.1893,2.57425,0.413,0.163,0.833,0.523,5490.0,0.0,0.0,0.0,-29.74
95,19.367,36.583,35.988,100126.96,1.1892,2.57388,0.038,0.163,0.251,0.523,5542.0,0.0,0.0,0.0,-29.74
96,19.345,36.591,35.878,100125.11,1.1893,2.574,0.163,0.163,0.523,0.523,5596.0,0.0,0.0,0.0,-29.74
97,19.356,36.561,35.955,100123.766,1.1892,2.574,0.163,0.163,0.523,0.523,5649.0,0.0,0.0,0.0,-29.74
98,19.367,36.583,35.955,100123.766,1.1892,2.5735,-0.337,0.163,0.0,0.523,5701.0,0.0,0.0,0.0,-29.74
99,19.345,36.591,35.945,100124.63,1.1893,2.57375,-0.088,0.163,0.0,0.523,5754.0,0.0,0.0,0.0,-29.74
100,19.345,36.591,35.935,100126.81,1.1893,2.57463,0.787,0.163,1.151,0.523,5808.0,0.0,0.0,0.0,-29.74
101,19.345,36.576,35.957,100130.85,1.1893,2.57363,-0.213,0.163,0.0,0.523,5860.0,0.0,0.0,0.0,-29.74
102,19.356,36.591,35.957,100130.85,1.1893,2.57363,-0.213,0.163,0.0,0.523,5913.0,0.0,0.0,0.0,-29.74
103,19.356,36.576,35.989,100126.414,1.1892,2.57363,-0.213,0.163,0.0,0.523,5966.0,0.0,0.0,0.0,-29.74
104,19.345,36.576,35.935,100129.94,1.1893,2.57363,-0.213,0.163,0.0,0.523,6019.0,0.0,0.0,0.0,-29.74
105,19.377,36.576,35.956,100126.414,1.1891,2.5735,-0.337,0.163,0.0,0.523,6072.0,0.0,0.0,0.0,-29.74
106,19.367,36.576,35.956,100126.414,1.1892,2.57375,-0.088,0.163,0.0,0.523,6124.0,0.0,0.0,0.0,-29.74
107,19.345,36.583,36.0,100122.375,1.1892,2.57388,0.038,0.163,0.251,0.523,6177.0,0.0,0.0,0.0,-29.74
108,19.345,36.576,35.946,100126.81,1.1893,2.57425,0.413,0.163,0.833,0.523,6231.0,0.0,0.0,0.0,-29.74
109,19.367,36.583,35.923,100130.445,1.1892,2.57363,-0.213,0.163,0.0,0.523,6283.0,0.0,0.0,0.0,-29.74
110,19.335,36.576,35.923,100128.67,1.1894,2.57425,0.413,0.163,0.833,0.523,6336.0,0.0,0.0,0.0,-29.74
111,19.335,36.591,35.923,100128.67,1.1894,2.57388,0.038,0.163,0.251,0.523,6389.0,0.0,0.0,0.0,-29.74
112,19.356,36.568,35.989,100125.07,1.1892,2.57425,0.413,0.163,0.833,0.523,6443.0,0.0,0.0,0.0,-29.74
113,19.356,36.583,35.935,100126.81,1.1892,2.57413,0.287,0.163,0.695,0.523,6495.0,0.0,0.0,0.0,-29.74
114,19.345,36.576,35.946,100128.59,1.1893,2.57375,-0.088,0.163,0.0,0.523,6548.0,0.0,0.0,0.0,-29.74
115,19.335,36.591,35.946,100128.59,1.1894,2.574,0.163,0.163,0.523,0.523,6601.0,0.0,0.0,0.0,-29.74
116,19.367,36.583,35.945,100127.76,1.1892,2.57363,-0.213,0.163,0.0,0.523,6653.0,0.0,0.0,0.0,-29.74
117,19.356,36.576,35.935,100128.16,1.1893,2.574,0.163,0.163,0.523,0.523,6707.0,0.0,0.0,0.0,-29.74
118,19.345,36.568,35.967,100123.73,1.1893,2.57388,0.038,0.163,0.251,0.523,6760.0,0.0,0.0,0.0,-29.74
119,19.356,36.576,35.967,100123.73,1.1892,2.57413,0.287,0.163,0.695,0.523,6812.0,0.0,0.0,0.0,-29.74
120,19.367,36.591,35.945,100128.67,1.1892,2.57388,0.038,0.163,0.251,0.523,6865.0,0.0,0.0,0.0,-29.74
121,19.345,36.568,35.989,100126.414,1.1893,2.574,0.163,0.163,0.523,0.523,6919.0,0.0,0.0,0.0,-29.74
122,19.356,36.568,35.935,100128.16,1.1893,2.57475,0.913,0.163,1.239,0.523,6971.0,0.0,0.0,0.0,-29.74
123,19.356,36.591,35.935,100128.16,1.1893,2.57425,0.413,0.287,0.833,0.695,7024.0,0.0,0.0,0.0,-39.55
124,19.356,36.591,35.957,100129.94,1.1893,2.57413,0.287,0.287,0.695,0.695,7077.0,0.0,0.0,0.0,-39.55
125,19.345,36.583,35.901,100129.51,1.1893,2.57413,0.287,0.287,0.695,0.695,7130.0,0.0,0.0,0.0,-39.55
126,19.345,36.576,35.945,100126.414,1.1893,2.574,0.163,0.287,0.523,0.695,7183.0,0.0,0.0,0.0,-39.55
127,19.356,36.591,35.935,100129.58,1.1893,2.57388,0.038,0.287,0.251,0.695,7236.0,0.0,0.0,0.0,-39.55
128,19.345,36.591,35.935,100129.58,1.1893,2.57438,0.538,0.287,0.951,0.695,7288.0,0.0,0.0,0.0,-39.55
129,19.356,36.583,35.989,100126.414,1.1892,2.57438,0.538,0.287,0.951,0.695,7342.0,0.0,0.0,0.0,-39.55
130,19.356,36.583,35.946,100125.91,1.1892,2.57388,0.038,0.287,0.251,0.695,7395.0,0.0,0.0,0.0,-39.55
131,19.356,36.583,35.957,100128.59,1.1893,2.574,0.163,0.287,0.523,0.695,7448.0,0.0,0.0,0.0,-39.55
132,19.345,36.583,35.957,100128.59,1.1893,2.57413,0.287,0.287,0.695,0.695,7500.0,0.0,0.0,0.0,-39.55
133,19.356,36.583,36.001,100132.63,1.1893,2.57413,0.287,0.287,0.695,0.695,7554.0,0.0,0.0,0.0,-39.55
134,19.345,36.591,36.023,100121.875,1.1892,2.57413,0.287,0.287,0.695,0.695,7607.0,0.0,0.0,0.0,-39.55
135,19.345,36.591,35.945,100127.76,1.1893,2.57425,0.413,0.287,0.833,0.695,7660.0,0.0,0.0,0.0,-39.55
136,19.367,36.576,35.945,100127.76,1.1892,2.5745,0.662,0.287,1.056,0.695,7712.0,0.0,0.0,0.0,-39.55
137,19.356,36.576,35.912,100129.58,1.1893,2.57425,0.413,0.287,0.833,0.695,7766.0,0.0,0.0,0.0,-39.55
138,19.367,36.599,35.935,100126.414,1.1892,2.57413,0.287,0.287,0.695,0.695,7819.0,0.0,0.0,0.0,-39.55
139,19.367,36.576,35.901,100130.016,1.1892,2.57413,0.287,0.287,0.695,0.695,7871.0,0.0,0.0,0.0,-39.55
140,19.356,36.591,35.901,100130.016,1.1893,2.57388,0.038,0.287,0.251,0.695,7924.0,0.0,0.0,0.0,-39.55
141,19.345,36.568,35.945,100127.76,1.1893,2.5745,0.662,0.287,1.055,0.695,7977.0,0.0,0.0,0.0,-39.55
142,19.356,36.591,35.923,100125.07,1.1892,2.57425,0.413,0.287,0.833,0.695,8031.0,0.0,0.0,0.0,-39.55
143,19.345,36.568,35.945,100129.11,1.1893,2.574,0.163,0.287,0.523,0.695,8083.0,0.0,0.0,0.0,-39.55
144,19.345,36.576,35.956,100121.875,1.1892,2.57425,0.413,0.287,0.833,0.695,8136.0,0.0,0.0,0.0,-39.55
145,19.377,36.576,35.957,100121.875,1.1891,2.57413,0.287,0.287,0.695,0.695,8189.0,0.0,0.0,0.0,-39.55
146,19.356,36.591,35.901,100133.54,1.1893,2.57413,0.287,0.287,0.695,0.695,8243.0,0.0,0.0,0.0,-39.55
147,19.345,36.583,35.945,100130.445,1.1893,2.57413,0.287,0.287,0.695,0.695,8295.0,0.0,0.0,0.0,-39.55
148,19.356,36.568,35.946,100127.25,1.1892,2.57413,0.287,0.287,0.695,0.695,8348.0,0.0,0.0,0.0,-39.55
149,19.356,36.583,35.946,100127.25,1.1892,2.57375,-0.088,0.287,0.0,0.695,8401.0,0.0,0.0,0.0,-39.55
150,19.345,36.591,35.945,100127.33,1.1893,2.57488,1.038,0.287,1.321,0.695,8455.0,0.0,0.0,0.0,-39.55
151,19.377,36.591,35.968,100129.51,1.1892,2.5745,0.662,0.287,1.056,0.695,8507.0,0.0,0.0,0.0,-39.55
152,19.367,36.583,35.935,100126.81,1.1892,2.57425,0.413,0.287,0.833,0.695,8560.0,0.0,0.0,0.0,-39.55
153,19.377,36.576,35.935,100126.81,1.1891,2.57425,0.413,0.287,0.833,0.695,8613.0,0.0,0.0,0.0,-39.55
154,19.377,36.568,35.912,100133.14,1.1892,2.5745,0.662,0.287,1.056,0.695,8667.0,0.0,0.0,0.0,-39.55
155,19.345,36.599,35.901,100124.125,1.1893,2.57438,0.538,0.287,0.951,0.695,8720.0,0.0,0.0,0.0,-39.55
156,19.367,36.568,35.924,100130.85,1.1892,2.5745,0.662,0.287,1.056,0.695,8772.0,0.0,0.0,0.0,-39.55
157,19.356,36.576,35.924,100130.85,1.1893,2.57425,0.413,0.287,0.833,0.695,8825.0,0.0,0.0,0.0,-39.55
158,19.345,36.568,35.979,100132.195,1.1894,2.57413,0.287,0.287,0.695,0.695,8879.0,0.0,0.0,0.0,-39.55
159,19.367,36.576,35.901,100130.85,1.1892,2.57463,0.787,0.287,1.151,0.695,8932.0,0.0,0.0,0.0,-39.55
160,19.345,36.576,35.923,100125.984,1.1893,2.57463,0.787,0.413,1.151,0.833,8984.0,0.0,0.0,0.0,-47.38
161,19.367,36.591,35.945,100130.016,1.1892,2.57388,0.038,0.413,0.251,0.833,9037.0,0.0,0.0,0.0,-47.38
162,19.356,36.576,35.945,100130.016,1.1893,2.57363,-0.213,0.287,0.0,0.695,9091.0,0.0,0.0,0.0,-39.55
163,19.356,36.576,35.956,100126.89,1.1892,2.57413,0.287,0.287,0.695,0.695,9144.0,0.0,0.0,0.0,-39.55
164,19.345,36.568,35.956,100128.67,1.1893,2.57413,0.287,0.287,0.695,0.695,9197.0,0.0,0.0,0.0,-39.55
165,19.345,36.576,35.956,100130.016,1.1893,2.57388,0.038,0.287,0.251,0.695,9249.0,0.0,0.0,0.0,-39.55
166,19.345,36.576,35.956,100130.016,1.1893,2.57413,0.287,0.287,0.695,0.695,9303.0,0.0,0.0,0.0,-39.55
167,19.367,36.583,35.868,100126.414,1.1892,2.57338,-0.462,0.287,0.0,0.695,9356.0,0.0,0.0,0.0,-39.55
168,19.377,36.576,35.945,100130.445,1.1892,2.57438,0.538,0.287,0.951,0.695,9409.0,0.0,0.0,0.0,-39.55
169,19.356,36.576,35.935,100127.76,1.1893,2.5745,0.662,0.287,1.056,0.695,9461.0,0.0,0.0,0.0,-39.55
170,19.356,36.583,35.935,100127.76,1.1893,2.57425,0.413,0.413,0.833,0.833,9515.0,0.0,0.0,0.0,-47.38
171,19.345,36.576,35.923,100127.33,1.1893,2.57425,0.413,0.413,0.833,0.833,9568.0,0.0,0.0,0.0,-47.38
172,19.356,36.583,35.923,100130.016,1.1893,2.57438,0.538,0.413,0.951,0.833,9621.0,0.0,0.0,0.0,-47.38
173,19.377,36.583,35.945,100123.73,1.1891,2.57413,0.287,0.413,0.695,0.833,9673.0,0.0,0.0,0.0,-47.38
174,19.345,36.576,35.945,100123.73,1.1893,2.574,0.163,0.413,0.523,0.833,9726.0,0.0,0.0,0.0,-47.38
175,19.356,36.576,35.946,100128.16,1.1893,2.57413,0.287,0.413,0.695,0.833,9780.0,0.0,0.0,0.0,-47.38
176,19.345,36.599,35.967,100130.445,1.1893,2.57413,0.287,0.413,0.695,0.833,9833.0,0.0,0.0,0.0,-47.38
177,19.356,36.591,35.935,100128.67,1.1893,2.574,0.163,0.287,0.523,0.695,9886.0,0.0,0.0,0.0,-39.55
178,19.367,36.591,35.912,100125.07,1.1892,2.57425,0.413,0.413,0.833,0.833,9938.0,0.0,0.0,0.0,-47.38
179,19.345,36.576,35.912,100125.07,1.1893,2.57463,0.787,0.413,1.151,0.833,9992.0,0.0,0.0,0.0,-47.38
180,19.356,36.583,35.923,100134.484,1.1893,2.57438,0.538,0.413,0.951,0.833,10045.0,0.0,0.0,0.0,-47.38
181,19.356,36.576,35.957,100131.28,1.1893,2.57388,0.038,0.413,0.251,0.833,10098.0,0.0,0.0,0.0,-47.38
182,19.356,36.576,35.945,100127.33,1.1892,2.57413,0.287,0.413,0.695,0.833,10151.0,0.0,0.0,0.0,-47.38
183,19.345,36.591,35.945,100127.33,1.1893,2.574,0.163,0.413,0.523,0.833,10204.0,0.0,0.0,0.0,-47.38
184,19.367,36.591,35.901,100130.445,1.1892,2.57425,0.413,0.413,0.833,0.833,10257.0,0.0,0.0,0.0,-47.38
185,19.367,36.568,35.935,100132.195,1.1893,2.57425,0.413,0.413,0.833,0.833,10310.0,0.0,0.0,0.0,-47.38
186,19.356,36.576,35.923,100130.445,1.1893,2.5745,0.662,0.413,1.056,0.833,10363.0,0.0,0.0,0.0,-47.38
187,19.377,36.568,35.923,100130.445,1.1892,2.5745,0.662,0.413,1.056,0.833,10417.0,0.0,0.0,0.0,-47.38
188,19.377,36.583,35.912,100126.414,1.1891,2.57375,-0.088,0.413,0.0,0.833,10469.0,0.0,0.0,0.0,-47.38
189,19.345,36.583,35.901,100128.16,1.1893,2.57413,0.287,0.413,0.695,0.833,10522.0,0.0,0.0,0.0,-47.38
190,19.377,36.583,35.946,100130.85,1.1892,2.57375,-0.088,0.413,0.0,0.833,10575.0,0.0,0.0,0.0,-47.38
191,19.345,36.568,35.946,100130.85,1.1893,2.57325,-0.588,0.413,0.0,0.833,10629.0,0.0,0.0,0.0,-47.38
192,19.345,36.583,35.923,100130.445,1.1893,2.5735,-0.337,0.413,0.0,0.833,10682.0,0.0,0.0,0.0,-47.38
193,19.377,36.576,35.945,100135.83,1.1893,2.57388,0.038,0.413,0.251,0.833,10734.0,0.0,0.0,0.0,-47.38
194,19.356,36.576,35.979,100129.11,1.1893,2.5735,-0.337,0.413,0.0,0.833,10787.0,0.0,0.0,0.0,-47.38
195,19.356,36.591,35.935,100133.14,1.1893,2.57363,-0.213,0.287,0.0,0.695,10841.0,0.0,0.0,0.0,-39.55
196,19.345,36.568,35.935,100133.14,1.1894,2.57388,0.038,0.287,0.251,0.695,10894.0,0.0,0.0,0.0,-39.55
197,19.345,36.583,35.856,100125.984,1.1893,2.57513,1.288,0.287,1.472,0.695,10946.0,0.0,0.0,0.0,-39.55
198,19.367,36.591,35.891,100133.54,1.1893,2.57425,0.413,0.413,0.833,0.833,10999.0,0.0,0.0,0.0,-47.38
199,19.345,36.576,35.956,100131.36,1.1893,2.57313,-0.712,0.287,0.0,0.695,11053.0,0.0,0.0,0.0,-39.55
200,19.345,36.576,35.956,100131.36,1.1893,2.57338,-0.462,0.287,0.0,0.695,11106.0,0.0,0.0,0.0,-39.55
201,19.356,36.568,35.935,100132.266,1.1893,2.57225,-1.587,0.287,0.0,0.695,11158.0,0.0,0.0,0.0,-39.55
202,19.367,36.568,35.901,100131.8,1.1893,2.57275,-1.088,0.287,0.0,0.695,11211.0,0.0,0.0,0.0,-39.55
203,19.367,36.576,35.912,100130.016,1.1892,2.57463,0.787,0.413,1.151,0.833,11265.0,0.0,0.0,0.0,-47.38
204,19.377,36.576,35.912,100130.016,1.1892,2.57325,-0.588,0.413,0.0,0.833,11318.0,0.0,0.0,0.0,-47.38
205,19.345,36.583,36.012,100130.016,1.1893,2.57288,-0.963,0.413,0.0,0.833,11370.0,0.0,0.0,0.0,-47.38
206,19.356,36.568,35.923,100128.234,1.1893,2.57463,0.787,0.413,1.151,0.833,11423.0,0.0,0.0,0.0,-47.38
