0,20.246,39.414,100473.73,1.1892,2.55088,2550.875,765.263,510.175,2550.875,65.498,65.498,35.875,29.291,512.0,0.0,1.0
1,20.235,39.345,100474.5,1.1893,2.55113,1275.687,918.39,663.278,2550.875,46.317,65.496,39.299,33.398,566.0,0.0,1.0
2,20.235,39.338,100475.67,1.1893,2.5505,849.833,897.823,700.589,1275.687,37.804,46.317,38.856,34.324,620.0,0.0,1.0
3,20.235,39.338,100476.03,1.1893,2.55025,637.125,819.614,687.896,1275.687,32.732,46.317,37.125,34.012,674.0,0.0,1.0
4,20.246,39.353,100480.91,1.1893,2.5505,509.95,726.715,652.307,849.833,29.284,37.803,34.958,33.12,729.0,0.0,1.0
5,20.225,39.361,100480.91,1.1894,2.55038,424.834,636.15,606.812,849.833,26.727,37.802,32.706,31.943,783.0,0.0,1.0
6,20.235,39.338,100481.27,1.1894,2.54988,363.643,554.398,558.178,637.125,24.728,32.732,30.533,30.637,837.0,0.0,1.0
7,20.235,39.338,100479.86,1.1894,2.54988,318.187,483.535,510.18,637.125,23.131,32.732,28.515,29.29,891.0,0.0,1.0
8,20.235,39.353,100477.164,1.1893,2.551,283.958,423.662,464.936,509.95,21.852,29.284,26.692,27.962,946.0,0.0,1.0
9,20.225,39.353,100477.164,1.1894,2.551,255.563,373.232,423.061,509.95,20.73,29.283,25.052,26.672,1000.0,0.0,1.0
10,20.246,39.353,100478.04,1.1893,2.5505,231.83,330.811,384.815,424.834,19.745,26.729,23.586,25.439,1054.0,0.0,1.0
11,20.246,39.345,100478.47,1.1893,2.551,213.01,295.471,350.454,424.834,18.926,26.729,22.291,24.276,1108.0,0.0,1.0
12,20.225,39.353,100479.75,1.1894,2.55088,196.5,265.78,319.663,363.643,18.177,24.728,21.14,23.184,1163.0,0.0,1.0
13,20.246,39.353,100478.84,1.1893,2.55,181.589,240.523,292.048,363.643,17.475,24.729,20.112,22.161,1217.0,0.0,1.0
14,20.246,39.338,100478.84,1.1893,2.55075,170.233,219.436,267.685,318.187,16.92,23.132,19.21,21.217,1271.0,0.0,1.0
15,20.257,39.361,100480.19,1.1893,2.55075,159.594,201.483,246.067,318.187,16.383,23.132,18.407,20.342,1326.0,0.0,1.0
16,20.235,39.361,100485.98,1.1894,2.55013,149.581,185.912,226.77,283.958,15.859,21.851,17.681,19.527,1380.0,0.0,1.0
17,20.235,39.353,100481.02,1.1894,2.54975,140.896,172.407,209.595,283.958,15.392,21.852,17.027,18.774,1434.0,0.0,1.0
18,20.235,39.353,100473.86,1.1893,2.55075,134.48,161.029,194.572,255.563,15.038,20.731,16.456,18.089,1488.0,0.0,1.0
19,20.246,39.361,100473.86,1.1892,2.55088,127.881,151.085,181.234,255.563,14.665,20.731,15.94,17.458,1543.0,0.0,1.0
20,20.246,39.353,100482.375,1.1893,2.55013,-0.413,105.635,144.904,231.83,0.0,19.744,13.328,15.61,1597.0,0.0,1.0
21,20.257,39.345,100480.12,1.1893,2.55013,-0.375,73.832,115.849,231.83,0.0,19.745,11.143,13.958,1650.0,0.0,1.0
22,20.246,39.345,100476.984,1.1893,2.55038,-0.075,51.66,92.664,231.83,0.0,19.745,9.321,12.483,1704.0,0.0,1.0
23,20.246,39.353,100476.984,1.1893,2.55063,0.181,36.216,74.167,213.01,0.552,18.927,7.804,11.168,1759.0,0.0,1.0
24,20.225,39.353,100479.68,1.1894,2.54963,-0.838,25.1,59.166,196.5,0.0,18.177,6.497,9.974,1813.0,0.0,1.0
25,20.235,39.361,100477.86,1.1893,2.55038,-0.044,17.557,47.324,196.5,0.0,18.178,5.434,8.921,1866.0,0.0,1.0
26,20.214,39.353,100475.17,1.1894,2.54963,-0.794,12.052,37.701,181.589,0.0,17.474,4.502,7.962,1921.0,0.0,1.0
27,20.235,39.361,100478.84,1.1893,2.54988,-0.532,8.276,30.054,181.589,0.0,17.475,3.731,7.109,1974.0,0.0,1.0
28,20.235,39.353,100478.84,1.1893,2.55025,-0.157,5.746,24.012,170.233,0.0,16.919,3.109,6.354,2028.0,0.0,1.0
29,20.246,39.368,100478.84,1.1893,2.55,-0.369,3.912,19.136,170.233,0.0,16.92,2.565,5.673,2082.0,0.0,1.0
