0,21.029,33.822,97185.984,1.1475,2.54488,2544.875,763.463,508.975,2544.875,66.599,66.599,36.478,29.784,512.0,0.0,1.0
1,21.04,33.783,97184.34,1.1475,2.545,1272.562,916.193,661.693,2544.875,47.096,66.601,39.961,33.961,566.0,0.0,1.0
2,21.04,33.768,97187.54,1.1475,2.54525,848.625,895.922,699.079,1272.562,38.459,47.095,39.516,34.906,620.0,0.0,1.0
3,21.051,33.783,97185.36,1.1474,2.54488,636.094,817.974,686.482,1272.562,33.298,47.097,37.759,34.591,674.0,0.0,1.0
4,21.029,33.768,97187.97,1.1475,2.54475,508.75,725.207,650.936,848.625,29.777,38.458,35.552,33.682,729.0,0.0,1.0
5,21.029,33.791,97187.97,1.1475,2.54513,424.333,634.945,605.615,848.625,27.195,38.458,33.266,32.488,783.0,0.0,1.0
6,21.04,33.768,97190.47,1.1475,2.54463,363.214,553.426,557.135,636.094,25.16,33.296,31.057,31.161,837.0,0.0,1.0
7,21.04,33.776,97193.78,1.1476,2.5445,317.687,482.704,509.246,636.094,23.53,33.296,29.005,29.791,891.0,0.0,1.0
8,21.051,33.776,97183.86,1.1474,2.5445,282.389,422.61,463.874,508.75,22.186,29.779,27.141,28.435,945.0,0.0,1.0
9,21.04,33.783,97183.86,1.1474,2.545,254.65,372.222,422.029,508.75,21.068,29.778,25.471,27.122,999.0,0.0,1.0
10,21.04,33.783,97193.17,1.1476,2.545,231.5,330.005,383.923,424.333,20.086,27.194,23.982,25.867,1053.0,0.0,1.0
11,21.029,33.783,97189.016,1.1476,2.54475,211.958,294.591,349.53,424.333,19.22,27.195,22.659,24.681,1107.0,0.0,1.0
12,21.04,33.783,97191.625,1.1475,2.54488,195.779,264.947,318.78,363.214,18.472,25.16,21.489,23.571,1162.0,0.0,1.0
13,21.051,33.776,97191.625,1.1475,2.54513,182.045,240.077,291.433,363.214,17.813,25.161,20.456,22.538,1216.0,0.0,1.0
14,21.051,33.776,97191.625,1.1475,2.5455,170.283,219.139,267.203,317.687,17.228,23.531,19.543,21.58,1270.0,0.0,1.0
15,21.051,33.776,97188.41,1.1475,2.54475,158.891,201.064,245.541,317.687,16.642,23.531,18.72,20.687,1325.0,0.0,1.0
16,21.051,33.768,97189.25,1.1475,2.54513,149.919,185.721,226.416,282.389,16.165,22.185,17.992,19.865,1379.0,0.0,1.0
17,21.051,33.776,97190.055,1.1475,2.54525,141.715,172.519,209.476,282.389,15.716,22.185,17.34,19.108,1433.0,0.0,1.0
18,21.051,33.768,97190.055,1.1475,2.54438,133.382,160.778,194.257,254.65,15.247,21.068,16.74,18.401,1487.0,0.0,1.0
19,21.051,33.776,97190.055,1.1475,2.545,127.337,150.746,180.873,254.65,14.898,21.068,16.209,17.755,1542.0,0.0,1.0
20,21.051,33.768,97183.32,1.1474,2.54513,0.212,105.586,144.741,231.5,0.608,20.088,13.566,15.884,1596.0,0.0,1.0
21,21.04,33.776,97189.016,1.1475,2.5455,0.575,74.082,115.908,231.5,1.001,20.087,11.363,14.213,1650.0,0.0,1.0
22,21.04,33.776,97187.78,1.1475,2.54525,0.3,51.948,92.786,211.958,0.723,19.22,9.515,12.717,1703.0,0.0,1.0
23,21.029,33.783,97187.78,1.1475,2.545,0.05,36.378,74.239,195.779,0.295,18.472,7.963,11.375,1758.0,0.0,1.0
24,21.051,33.776,97191.71,1.1475,2.54513,0.169,25.516,59.425,182.045,0.542,17.813,6.669,10.177,1812.0,0.0,1.0
25,21.051,33.768,97187.67,1.1475,2.54475,-0.225,17.794,47.495,170.283,0.0,17.228,5.569,9.099,1866.0,0.0,1.0
26,21.051,33.768,97186.75,1.1474,2.54525,0.294,12.544,38.055,158.891,0.716,16.642,4.676,8.144,1920.0,0.0,1.0
27,21.051,33.768,97187.17,1.1474,2.54538,0.388,8.897,30.521,149.919,0.822,16.165,3.938,7.294,1974.0,0.0,1.0
28,21.04,33.783,97187.17,1.1475,2.54538,0.344,6.331,24.486,141.715,0.774,15.716,3.322,6.533,2027.0,0.0,1.0
29,21.051,33.768,97186.75,1.1474,2.54513,0.05,4.447,19.599,133.382,0.295,15.247,2.784,5.845,2081.0,0.0,1.0
30,21.029,33.783,97190.25,1.1476,2.54513,0.044,3.126,15.688,127.337,0.276,14.897,2.334,5.229,2136.0,0.0,1.0
31,21.051,33.768,97188.91,1.1475,2.54525,0.169,2.239,12.584,0.575,0.542,1.001,1.975,4.683,2189.0,0.0,1.0
32,21.04,33.768,97188.91,1.1475,2.5455,0.419,1.693,10.151,0.419,0.854,0.854,1.718,4.206,2243.0,0.0,1.0
33,21.04,33.776,97189.75,1.1475,2.54513,0.044,1.198,8.129,0.388,0.276,0.822,1.445,3.764,2296.0,0.0,1.0
34,21.04,33.783,97193.8,1.1476,2.54538,0.294,0.927,6.562,0.344,0.715,0.774,1.271,3.382,2350.0,0.0,1.0
35,21.051,33.783,97188.91,1.1475,2.54538,0.294,0.737,5.309,0.3,0.716,0.723,1.133,3.042,2404.0,0.0,1.0
36,21.051,33.783,97191.59,1.1475,2.54538,0.294,0.604,4.306,0.294,0.716,0.716,1.026,2.739,2457.0,0.0,1.0
37,21.051,33.768,97192.445,1.1475,2.54588,0.794,0.661,3.603,0.294,1.176,0.716,1.073,2.506,2510.0,0.0,1.0
38,21.04,33.783,97189.75,1.1475,2.54588,0.794,0.701,3.041,0.294,1.176,0.716,1.105,2.302,2565.0,0.0,1.0
39,21.051,33.768,97185.71,1.1474,2.54575,0.669,0.691,2.567,0.294,1.08,0.716,1.098,2.115,2618.0,0.0,1.0
40,21.04,33.776,97190.67,1.1475,2.54575,0.669,0.684,2.187,0.294,1.08,0.716,1.092,1.952,2671.0,0.0,1.0
41,21.061,33.768,97190.67,1.1474,2.5455,0.419,0.605,1.833,0.294,0.854,0.716,1.027,1.788,2725.0,0.0,1.0
42,21.051,33.783,97190.17,1.1475,2.54588,0.794,0.661,1.626,0.3,1.176,0.723,1.074,1.683,2779.0,0.0,1.0
43,21.04,33.776,97190.56,1.1475,2.54538,0.294,0.551,1.359,0.294,0.715,0.716,0.98,1.539,2832.0,0.0,1.0
44,21.029,33.783,97186.13,1.1475,2.5455,0.419,0.511,1.171,0.294,0.854,0.716,0.944,1.429,2886.0,0.0,1.0
45,21.061,33.783,97186.13,1.1474,2.54588,0.794,0.596,1.096,0.344,1.176,0.774,1.019,1.382,2939.0,0.0,1.0
46,21.061,33.776,97187.484,1.1474,2.54588,0.794,0.655,1.035,0.388,1.176,0.822,1.069,1.343,2993.0,0.0,1.0
47,21.04,33.783,97189.22,1.1475,2.5455,0.419,0.584,0.912,0.419,0.854,0.854,1.009,1.261,3047.0,0.0,1.0
