NaN 	429.0
2.0 	428.0
3.0 	427.0
4.0 	426.0
5.0 	425.0
6.0 	424.0
7.0 	424.0
8.0 	424.0
9.0 	423.0
10.0 	432.0
11.0 	424.0
12.0 	428.0
13.0 	426.0
14.0 	424.0
15.0 	427.0
16.0 	421.0
17.0 	427.0
18.0 	420.0
19.0 	428.0
20.0 	418.0
21.0 	427.0
22.0 	417.0
23.0 	426.0
24.0 	416.0
25.0 	425.0
26.0 	416.0
27.0 	422.0
28.0 	417.0
29.0 	418.0
30.0 	419.0
31.0 	415.0
32.0 	420.0
33.0 	413.0
34.0 	420.0
35.0 	412.0
36.0 	420.0
37.0 	410.0
38.0 	419.0
39.0 	409.0
40.0 	418.0
41.0 	409.0
42.0 	417.0
43.0 	409.0
44.0 	413.0
45.0 	412.0
46.0 	409.0
47.0 	413.0
48.0 	407.0
49.0 	413.0
50.0 	405.0
51.0 	413.0
52.0 	404.0
53.0 	412.0
54.0 	403.0
55.0 	412.0
56.0 	402.0
57.0 	411.0
58.0 	401.0
59.0 	408.0
60.0 	403.0
61.0 	404.0
62.0 	406.0
63.0 	401.0
64.0 	406.0
65.0 	399.0
66.0 	406.0
67.0 	397.0
68.0 	406.0
69.0 	396.0
70.0 	405.0
71.0 	395.0
72.0 	405.0
73.0 	395.0
74.0 	403.0
75.0 	396.0
76.0 	400.0
77.0 	398.0
78.0 	396.0
79.0 	399.0
80.0 	394.0
81.0 	400.0
82.0 	392.0
83.0 	400.0
84.0 	391.0
85.0 	400.0
86.0 	390.0
87.0 	399.0
88.0 	390.0
89.0 	398.0
90.0 	389.0
91.0 	396.0
92.0 	391.0
93.0 	392.0
94.0 	393.0
95.0 	389.0
96.0 	394.0
97.0 	387.0
98.0 	394.0
99.0 	386.0
100.0 	393.0
101.0 	385.0
102.0 	392.0
103.0 	386.0
104.0 	391.0
105.0 	385.0
106.0 	389.0
107.0 	386.0
108.0 	387.0
109.0 	387.0
110.0 	384.0
111.0 	389.0
112.0 	382.0
113.0 	389.0
114.0 	380.0
115.0 	389.0
116.0 	379.0
117.0 	388.0
118.0 	379.0
119.0 	387.0
120.0 	378.0
121.0 	387.0
122.0 	377.0
123.0 	386.0
124.0 	377.0
125.0 	384.0
126.0 	377.0
127.0 	383.0
128.0 	377.0
129.0 	382.0
130.0 	377.0
131.0 	380.0
132.0 	378.0
133.0 	377.0
134.0 	380.0
135.0 	375.0
136.0 	381.0
137.0 	373.0
138.0 	382.0
139.0 	372.0
140.0 	381.0
141.0 	371.0
142.0 	381.0
143.0 	371.0
144.0 	380.0
145.0 	371.0
146.0 	380.0
147.0 	370.0
148.0 	378.0
149.0 	370.0
150.0 	377.0
151.0 	370.0
152.0 	376.0
153.0 	371.0
154.0 	374.0
155.0 	371.0
156.0 	372.0
157.0 	373.0
158.0 	370.0
159.0 	375.0
160.0 	368.0
161.0 	376.0
162.0 	367.0
163.0 	376.0
164.0 	366.0
165.0 	375.0
166.0 	366.0
167.0 	375.0
168.0 	365.0
169.0 	375.0
170.0 	365.0
171.0 	373.0
172.0 	365.0
173.0 	372.0
174.0 	365.0
175.0 	371.0
176.0 	365.0
177.0 	370.0
178.0 	366.0
179.0 	368.0
180.0 	367.0
181.0 	366.0
182.0 	369.0
183.0 	363.0
184.0 	370.0
185.0 	361.0
186.0 	370.0
187.0 	361.0
188.0 	370.0
189.0 	360.0
190.0 	370.0
191.0 	360.0
192.0 	369.0
193.0 	359.0
194.0 	369.0
195.0 	359.0
196.0 	368.0
197.0 	360.0
198.0 	367.0
199.0 	360.0
200.0 	366.0
201.0 	360.0
202.0 	365.0
203.0 	361.0
204.0 	363.0
205.0 	363.0
206.0 	360.0
207.0 	365.0
208.0 	358.0
209.0 	366.0
210.0 	357.0
211.0 	366.0
212.0 	357.0
213.0 	365.0
214.0 	356.0
215.0 	365.0
216.0 	355.0
217.0 	364.0
218.0 	355.0
219.0 	364.0
220.0 	355.0
221.0 	363.0
222.0 	356.0
223.0 	362.0
224.0 	356.0
225.0 	361.0
226.0 	356.0
227.0 	359.0
228.0 	358.0
229.0 	357.0
230.0 	360.0
231.0 	355.0
232.0 	362.0
233.0 	353.0
234.0 	362.0
235.0 	352.0
236.0 	362.0
237.0 	352.0
238.0 	362.0
239.0 	352.0
240.0 	361.0
241.0 	352.0
242.0 	361.0
243.0 	352.0
244.0 	360.0
245.0 	352.0
246.0 	359.0
247.0 	352.0
248.0 	358.0
249.0 	352.0
250.0 	356.0
251.0 	353.0
252.0 	355.0
253.0 	355.0
254.0 	352.0
255.0 	357.0
256.0 	350.0
257.0 	358.0
258.0 	349.0
259.0 	358.0
260.0 	349.0
261.0 	358.0
262.0 	348.0
263.0 	358.0
264.0 	348.0
265.0 	357.0
266.0 	348.0
267.0 	357.0
268.0 	348.0
269.0 	355.0
270.0 	348.0
271.0 	355.0
272.0 	349.0
273.0 	354.0
274.0 	350.0
275.0 	353.0
276.0 	351.0
277.0 	350.0
278.0 	352.0
279.0 	348.0
280.0 	354.0
281.0 	346.0
282.0 	355.0
283.0 	346.0
284.0 	355.0
285.0 	345.0
286.0 	355.0
287.0 	345.0
288.0 	354.0
289.0 	345.0
290.0 	354.0
291.0 	345.0
292.0 	353.0
293.0 	345.0
294.0 	352.0
295.0 	345.0
296.0 	351.0
297.0 	346.0
298.0 	350.0
299.0 	347.0
300.0 	348.0
301.0 	348.0
302.0 	345.0
303.0 	350.0
304.0 	343.0
305.0 	351.0
306.0 	343.0
307.0 	352.0
308.0 	342.0
309.0 	352.0
310.0 	343.0
311.0 	351.0
312.0 	342.0
313.0 	351.0
314.0 	342.0
315.0 	351.0
316.0 	342.0
317.0 	349.0
318.0 	342.0
319.0 	349.0
320.0 	343.0
321.0 	348.0
322.0 	343.0
323.0 	346.0
324.0 	345.0
325.0 	344.0
326.0 	347.0
327.0 	342.0
328.0 	349.0
329.0 	340.0
330.0 	349.0
331.0 	340.0
332.0 	349.0
333.0 	340.0
334.0 	349.0
335.0 	339.0
336.0 	349.0
337.0 	339.0
338.0 	349.0
339.0 	339.0
340.0 	347.0
341.0 	340.0
342.0 	346.0
343.0 	340.0
344.0 	346.0
345.0 	341.0
346.0 	345.0
347.0 	341.0
348.0 	343.0
349.0 	343.0
350.0 	340.0
351.0 	345.0
352.0 	338.0
353.0 	346.0
354.0 	338.0
355.0 	347.0
356.0 	337.0
357.0 	346.0
358.0 	337.0
359.0 	346.0
360.0 	337.0
361.0 	346.0
362.0 	337.0
363.0 	346.0
364.0 	337.0
365.0 	345.0
366.0 	338.0
367.0 	344.0
368.0 	338.0
369.0 	343.0
370.0 	339.0
371.0 	342.0
372.0 	340.0
373.0 	339.0
374.0 	342.0
375.0 	337.0
376.0 	344.0
377.0 	336.0
378.0 	344.0
379.0 	335.0
380.0 	344.0
381.0 	335.0
382.0 	344.0
383.0 	334.0
384.0 	344.0
385.0 	334.0
386.0 	343.0
387.0 	334.0
388.0 	342.0
389.0 	335.0
390.0 	342.0
391.0 	335.0
392.0 	341.0
393.0 	335.0
394.0 	339.0
395.0 	336.0
396.0 	338.0
397.0 	339.0
398.0 	336.0
399.0 	340.0
400.0 	333.0
401.0 	341.0
402.0 	332.0
403.0 	341.0
404.0 	332.0
405.0 	341.0
406.0 	332.0
407.0 	341.0
408.0 	331.0
409.0 	341.0
410.0 	331.0
411.0 	340.0
412.0 	331.0
413.0 	339.0
414.0 	332.0
415.0 	338.0
416.0 	332.0
417.0 	337.0
418.0 	333.0
419.0 	336.0
420.0 	334.0
421.0 	334.0
422.0 	336.0
423.0 	331.0
424.0 	338.0
425.0 	330.0
426.0 	338.0
427.0 	329.0
428.0 	338.0
429.0 	329.0
430.0 	338.0
431.0 	328.0
432.0 	338.0
433.0 	329.0
434.0 	338.0
435.0 	329.0
436.0 	337.0
437.0 	329.0
438.0 	336.0
439.0 	330.0
440.0 	336.0
441.0 	330.0
442.0 	334.0
443.0 	331.0
444.0 	333.0
445.0 	333.0
446.0 	330.0
447.0 	335.0
448.0 	328.0
449.0 	336.0
450.0 	327.0
451.0 	336.0
452.0 	326.0
453.0 	336.0
454.0 	326.0
455.0 	336.0
456.0 	326.0
457.0 	336.0
458.0 	326.0
459.0 	335.0
460.0 	326.0
461.0 	334.0
462.0 	327.0
463.0 	333.0
464.0 	327.0
465.0 	332.0
466.0 	328.0
467.0 	331.0
468.0 	329.0
469.0 	329.0
470.0 	332.0
471.0 	327.0
472.0 	334.0
473.0 	325.0
474.0 	334.0
475.0 	325.0
476.0 	334.0
477.0 	325.0
478.0 	335.0
479.0 	325.0
480.0 	334.0
481.0 	325.0
482.0 	334.0
483.0 	325.0
484.0 	333.0
485.0 	326.0
486.0 	333.0
487.0 	326.0
488.0 	332.0
489.0 	326.0
490.0 	331.0
491.0 	327.0
492.0 	329.0
493.0 	329.0
494.0 	326.0
495.0 	332.0
496.0 	325.0
497.0 	333.0
498.0 	324.0
499.0 	333.0
500.0 	323.0
501.0 	333.0
502.0 	323.0
503.0 	333.0
504.0 	324.0
505.0 	333.0
506.0 	324.0
507.0 	333.0
508.0 	324.0
509.0 	332.0
510.0 	325.0
511.0 	331.0
512.0 	325.0
513.0 	330.0
514.0 	326.0
515.0 	329.0
516.0 	327.0
517.0 	326.0
518.0 	330.0
519.0 	324.0
520.0 	331.0
521.0 	322.0
522.0 	332.0
523.0 	322.0
524.0 	331.0
525.0 	322.0
526.0 	331.0
527.0 	322.0
528.0 	331.0
529.0 	322.0
530.0 	331.0
531.0 	322.0
532.0 	331.0
533.0 	323.0
534.0 	330.0
535.0 	324.0
536.0 	330.0
537.0 	324.0
538.0 	329.0
539.0 	325.0
540.0 	327.0
541.0 	327.0
542.0 	324.0
543.0 	329.0
544.0 	322.0
545.0 	331.0
546.0 	321.0
547.0 	331.0
548.0 	321.0
549.0 	331.0
550.0 	321.0
