=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2021.04.29 15:15:39 =~=~=~=~=~=~=~=~=~=~=~=
20.268;39.986;100466.960;1.1890;2.54938;0.163;0.214;2.622;0.531;0.523;0.945;0.600;2.100;2565;0;1
20.268;39.986;100458.812;1.1889;2.54963;0.413;0.274;2.180;0.413;0.833;0.833;0.679;1.915;2618;0;1
20.278;39.986;100466.046;1.1889;2.54850;-0.712;-0.022;1.601;0.413;0.000;0.833;0.193;1.641;2671;0;1
20.257;40.009;100466.046;1.1890;2.54875;-0.462;-0.154;1.189;0.413;0.000;0.833;0.509;1.414;2725;0;1
20.257;40.009;100466.453;1.1890;2.54975;0.538;0.053;1.058;0.413;0.951;0.833;0.300;1.334;2779;0;1
20.268;39.994;100467.796;1.1890;2.54888;-0.337;-0.064;0.779;0.413;0.000;0.833;0.328;1.145;2832;0;1
20.268;40.009;100460.671;1.1889;2.54888;-0.337;-0.146;0.556;0.413;0.000;0.833;0.495;0.967;2885;0;1
20.268;39.994;100460.671;1.1889;2.54925;0.038;-0.091;0.452;0.413;0.252;0.833;0.391;0.872;2938;0;1
20.268;39.986;100465.109;1.1890;2.54838;-0.837;-0.315;0.194;0.413;0.000;0.833;0.728;0.572;2993;0;1
20.268;39.994;100466.960;1.1890;2.54938;0.163;-0.172;0.188;0.413;0.523;0.833;0.537;0.562;3046;0;1
20.257;39.986;100469.140;1.1891;2.54925;0.038;-0.109;0.158;0.413;0.252;0.833;0.428;0.515;3099;0;1
20.268;40.001;100463.359;1.1890;2.54888;-0.337;-0.177;0.059;0.163;0.000;0.523;0.546;0.315;3152;0;1
20.268;39.994;100463.359;1.1890;2.54938;0.163;-0.075;0.080;0.163;0.523;0.523;0.356;0.366;3207;0;1
20.257;39.994;100463.359;1.1890;2.54950;0.288;0.034;0.121;0.163;0.696;0.523;0.238;0.452;3260;0;1
20.278;40.001;100462.851;1.1889;2.54863;-0.587;-0.153;-0.020;0.163;0.000;0.523;0.507;0.185;3313;0;1
20.257;39.986;100462.015;1.1890;2.54875;-0.462;-0.246;-0.109;0.163;0.000;0.523;0.643;0.428;3366;0;1
20.278;39.971;100462.015;1.1889;2.54925;0.038;-0.161;-0.080;0.163;0.252;0.523;0.520;0.366;3420;0;1
20.268;39.994;100465.546;1.1890;2.54938;0.163;-0.064;-0.031;0.163;0.523;0.523;0.327;0.229;3474;0;1
20.257;39.986;100461.062;1.1890;2.54863;-0.587;-0.221;-0.142;0.163;0.000;0.523;0.609;0.489;3527;0;1
20.289;39.979;100465.109;1.1889;2.54988;0.663;0.044;0.019;0.163;1.056;0.523;0.273;0.177;3580;0;1
20.278;39.986;100465.109;1.1889;2.54913;-0.087;0.005;-0.003;0.163;0.000;0.523;0.090;0.065;3634;0;1
20.257;39.979;100461.578;1.1890;2.54925;0.038;0.015;0.006;0.163;0.252;0.523;0.157;0.096;3688;0;1
20.268;39.994;100463.757;1.1890;2.55000;0.788;0.247;0.162;0.163;1.151;0.523;0.644;0.522;3741;0;1
20.246;39.979;100463.757;1.1891;2.54925;0.038;0.184;0.137;0.163;0.252;0.523;0.556;0.480;3794;0;1
20.268;39.994;100461.140;1.1889;2.54913;-0.087;0.103;0.092;0.163;0.000;0.523;0.415;0.394;3848;0;1
20.289;39.986;100461.140;1.1888;2.54975;0.538;0.233;0.181;0.163;0.951;0.523;0.626;0.552;3902;0;1
20.257;39.979;100463.359;1.1890;2.54950;0.288;0.249;0.203;0.163;0.696;0.523;0.648;0.584;3955;0;1
20.278;39.986;100463.359;1.1889;2.54850;-0.712;-0.039;0.020;0.163;0.000;0.523;0.256;0.182;4008;0;1
20.268;39.986;100457.968;1.1889;2.54975;0.538;0.134;0.123;0.163;0.951;0.523;0.475;0.455;4063;0;1
20.289;39.986;100457.968;1.1888;2.54888;-0.337;-0.007;0.031;0.163;0.000;0.523;0.112;0.229;4116;0;1
20.268;39.986;100466.046;1.1890;2.54850;-0.712;-0.219;-0.118;0.163;0.000;0.523;0.607;0.445;4169;0;1
20.278;39.979;100464.703;1.1889;2.54963;0.413;-0.029;-0.012;0.288;0.833;0.696;0.223;0.139;4222;0;1
20.278;39.979;100464.703;1.1889;2.54888;-0.337;-0.122;-0.077;0.288;0.000;0.696;0.453;0.359;4276;0;1
20.235;39.986;100467.390;1.1891;2.54900;-0.212;-0.149;-0.104;0.288;0.000;0.696;0.501;0.418;4330;0;1
20.268;40.001;100467.390;1.1890;2.54888;-0.337;-0.206;-0.151;0.288;0.000;0.696;0.588;0.503;4383;0;1
20.278;39.979;100462.851;1.1889;2.54988;0.663;0.055;0.012;0.413;1.056;0.833;0.304;0.142;4436;0;1
20.257;39.986;100466.046;1.1890;2.54825;-0.962;-0.250;-0.183;0.413;0.000;0.833;0.649;0.554;4490;0;1
20.300;39.979;100466.453;1.1889;2.54950;0.288;-0.089;-0.089;0.413;0.696;0.833;0.387;0.386;4544;0;1
20.257;39.986;100466.453;1.1890;2.54913;-0.087;-0.088;-0.088;0.413;0.000;0.833;0.386;0.386;4597;0;1
20.268;39.979;100462.921;1.1890;2.54850;-0.712;-0.276;-0.213;0.413;0.000;0.833;0.681;0.599;4651;0;1
20.257;39.994;100464.203;1.1890;2.54913;-0.087;-0.219;-0.188;0.413;0.000;0.833;0.607;0.562;4704;0;1
20.278;39.994;100468.234;1.1890;2.54863;-0.587;-0.330;-0.268;0.413;0.000;0.833;0.745;0.671;4757;0;1
20.289;39.979;100468.234;1.1889;2.54875;-0.462;-0.369;-0.307;0.413;0.000;0.833;0.788;0.718;4811;0;1
20.289;39.994;100466.453;1.1889;2.55000;0.788;-0.022;-0.088;0.538;1.151;0.951;0.193;0.384;4865;0;1
20.268;39.994;100468.234;1.1890;2.54988;0.663;0.183;0.062;0.538;1.056;0.951;0.555;0.324;4918;0;1
20.257;39.986;100462.851;1.1890;2.54900;-0.212;0.065;0.007;0.538;0.000;0.951;0.329;0.111;4971;0;1
20.278;39.986;100460.671;1.1889;2.54988;0.663;0.244;0.138;0.538;1.056;0.951;0.641;0.482;5025;0;1
20.289;39.994;100460.671;1.1888;2.54950;0.288;0.257;0.168;0.538;0.696;0.951;0.658;0.532;5079;0;1
20.268;40.001;100463.359;1.1890;2.54925;0.038;0.191;0.142;0.538;0.252;0.951;0.567;0.489;5132;0;1
20.278;39.979;100469.578;1.1890;2.55000;0.788;0.370;0.271;0.663;1.151;1.056;0.789;0.675;5185;0;1
20.257;39.979;100469.140;1.1891;2.55000;0.788;0.495;0.375;0.663;1.151;1.056;0.913;0.794;5239;0;1
20.268;39.986;100469.140;1.1890;2.54975;0.538;0.508;0.407;0.663;0.951;1.056;0.924;0.828;5293;0;1
20.268;39.971;100463.359;1.1890;2.55025;1.038;0.667;0.533;0.663;1.321;1.056;1.059;0.947;5346;0;1
20.257;39.963;100466.046;1.1890;2.55025;1.038;0.778;0.634;0.663;1.321;1.056;1.144;1.033;5400;0;1
20.278;39.994;100467.796;1.1890;2.55013;0.913;0.819;0.690;0.663;1.239;1.056;1.173;1.077;5453;0;1
20.268;39.979;100467.796;1.1890;2.55100;1.788;1.109;0.909;0.788;1.734;1.151;1.366;1.237;5507;0;1
20.257;39.971;100464.203;1.1890;2.55150;2.288;1.463;1.185;0.788;1.962;1.151;1.569;1.412;5560;0;1
20.268;39.971;100466.890;1.1890;2.55200;2.788;1.860;1.506;0.788;2.165;1.151;1.769;1.591;5614;0;1
20.268;39.971;100462.851;1.1890;2.55163;2.413;2.026;1.687;0.788;2.015;1.151;1.846;1.685;5667;0;1
20.278;39.986;100460.671;1.1889;2.55313;3.913;2.592;2.132;0.913;2.566;1.239;2.088;1.894;5721;0;1
20.278;39.994;100460.671;1.1889;2.55225;3.038;2.726;2.313;0.913;2.261;1.239;2.141;1.973;5775;0;1
20.278;39.971;100462.851;1.1889;2.55288;3.663;3.007;2.583;1.038;2.482;1.321;2.249;2.085;5828;0;1
20.257;39.979;100461.500;1.1890;2.55413;4.913;3.579;3.049;1.038;2.875;1.321;2.453;2.265;5882;0;1
20.289;39.994;100461.062;1.1888;2.55363;4.413;3.829;3.322;1.038;2.725;1.321;2.538;2.364;5936;0;1
20.268;39.994;100461.062;1.1889;2.55325;4.038;3.891;3.465;1.038;2.606;1.321;2.559;2.414;5989;0;1
20.278;39.979;100461.062;1.1889;2.55538;6.163;4.573;4.004;1.788;3.220;1.734;2.774;2.595;6043;0;1
20.257;39.971;100465.984;1.1890;2.55650;7.288;5.387;4.661;2.288;3.501;1.962;3.010;2.800;6096;0;1
20.257;39.986;100462.921;1.1890;2.55538;6.163;5.620;4.961;2.413;3.220;2.014;3.075;2.889;6151;0;1
20.268;39.963;100463.757;1.1890;2.55763;8.413;6.458;5.652;2.788;3.762;2.165;3.296;3.083;6204;0;1
20.278;39.963;100463.757;1.1889;2.55763;8.413;7.044;6.204;3.038;3.762;2.261;3.442;3.230;6257;0;1
20.257;39.971;100460.671;1.1890;2.55738;8.163;7.380;6.596;3.663;3.705;2.482;3.523;3.331;6311;0;1
20.278;39.971;100464.203;1.1889;2.55800;8.788;7.802;7.034;3.913;3.845;2.566;3.623;3.440;6365;0;1
20.257;39.963;100461.062;1.1890;2.55888;9.663;8.360;7.560;4.038;4.032;2.606;3.750;3.566;6418;0;1
20.278;39.979;100461.062;1.1889;2.55875;9.538;8.713;7.955;4.413;4.006;2.725;3.829;3.658;6472;0;1
20.278;39.979;100463.757;1.1889;2.55963;10.413;9.223;8.447;4.913;4.185;2.875;3.939;3.770;6525;0;1
20.246;39.963;100459.718;1.1890;2.56038;11.163;9.805;8.990;6.163;4.333;3.220;4.061;3.889;6580;0;1
20.278;39.986;100462.406;1.1889;2.56025;11.038;10.175;9.400;6.163;4.309;3.220;4.137;3.976;6633;0;1
20.268;39.979;100459.718;1.1889;2.56100;11.788;10.659;9.877;7.288;4.453;3.501;4.234;4.076;6687;0;1
20.268;39.963;100459.320;1.1889;2.56225;13.038;11.372;10.509;8.163;4.683;3.706;4.374;4.205;6740;0;1
20.268;39.940;100466.890;1.1890;2.56175;12.538;11.722;10.915;8.413;4.592;3.762;4.440;4.285;6795;0;1
20.268;39.963;100466.453;1.1890;2.56113;11.913;11.779;11.114;8.413;4.476;3.762;4.451;4.324;6848;0;1
20.289;39.971;100467.390;1.1889;2.56188;12.663;12.044;11.424;8.788;4.615;3.845;4.501;4.384;6902;0;1
20.289;39.963;100467.390;1.1889;2.56313;13.913;12.605;11.922;9.538;4.838;4.006;4.605;4.478;6956;0;1
20.257;39.956;100463.359;1.1890;2.56275;13.538;12.885;12.245;9.663;4.772;4.032;4.655;4.538;7010;0;1
20.278;39.963;100466.453;1.1890;2.56275;13.538;13.081;12.504;10.413;4.772;4.185;4.691;4.586;7063;0;1
20.268;39.963;100463.757;1.1890;2.56325;14.038;13.368;12.810;11.038;4.859;4.309;4.742;4.642;7117;0;1
20.278;39.963;100463.757;1.1889;2.56225;13.038;13.269;12.856;11.163;4.683;4.333;4.724;4.650;7172;0;1
20.257;39.963;100463.359;1.1890;2.56288;13.663;13.387;13.017;11.788;4.794;4.453;4.745;4.679;7225;0;1
20.278;39.971;100470.492;1.1890;2.56313;13.913;13.545;13.196;11.913;4.838;4.476;4.773;4.711;7279;0;1
20.278;39.963;100471.835;1.1890;2.56313;13.913;13.655;13.340;12.538;4.838;4.592;4.793;4.737;7332;0;1
20.257;39.956;100468.304;1.1891;2.56200;12.788;13.395;13.229;12.663;4.638;4.615;4.747;4.717;7387;0;1
20.289;39.971;100468.304;1.1889;2.56250;13.288;13.363;13.241;12.788;4.728;4.638;4.741;4.720;7440;0;1
20.268;39.971;100463.359;1.1890;2.56250;13.288;13.340;13.250;13.038;4.728;4.683;4.737;4.721;7494;0;1
20.257;39.963;100469.140;1.1891;2.56263;13.413;13.362;13.283;13.038;4.750;4.683;4.741;4.727;7548;0;1
20.268;39.963;100467.390;1.1890;2.56375;14.538;13.715;13.534;13.288;4.945;4.728;4.803;4.771;7602;0;1
20.246;39.963;100467.390;1.1891;2.56350;14.288;13.887;13.685;13.288;4.902;4.728;4.833;4.798;7656;0;1
20.246;39.956;100461.578;1.1890;2.56225;13.038;13.632;13.555;13.288;4.683;4.728;4.788;4.775;7709;0;1
20.257;39.979;100464.265;1.1890;2.56350;14.288;13.829;13.702;13.413;4.902;4.750;4.823;4.801;7763;0;1
20.257;39.979;100464.703;1.1890;2.56288;13.663;13.779;13.694;13.538;4.794;4.772;4.814;4.799;7818;0;1
20.257;39.979;100465.609;1.1890;2.56225;13.038;13.556;13.563;13.538;4.683;4.772;4.775;4.776;7871;0;1
20.268;39.971;100465.609;1.1890;2.56250;13.288;13.476;13.508;13.538;4.728;4.772;4.761;4.767;7925;0;1
20.257;39.963;100462.921;1.1890;2.56163;12.413;13.157;13.289;13.538;4.569;4.772;4.704;4.728;7979;0;1
20.246;39.963;100465.546;1.1891;2.56163;12.413;12.934;13.113;13.538;4.569;4.772;4.664;4.696;8033;0;1
20.257;39.963;100460.226;1.1890;2.56263;13.413;13.077;13.173;13.538;4.750;4.772;4.690;4.707;8087;0;1
20.257;39.956;100460.226;1.1890;2.56463;15.413;13.778;13.621;13.538;5.092;4.772;4.814;4.787;8140;0;1
20.246;39.956;100465.171;1.1891;2.56213;12.913;13.518;13.479;13.413;4.660;4.750;4.768;4.762;8195;0;1
20.246;39.956;100465.109;1.1891;2.56250;13.288;13.449;13.441;13.413;4.728;4.750;4.756;4.755;8248;0;1
20.257;39.956;100464.265;1.1890;2.56350;14.288;13.701;13.610;13.413;4.902;4.750;4.801;4.785;8302;0;1
20.257;39.971;100467.796;1.1891;2.56350;14.288;13.877;13.746;13.413;4.902;4.750;4.831;4.808;8355;0;1
20.257;39.956;100467.796;1.1891;2.56288;13.663;13.813;13.729;13.413;4.794;4.750;4.820;4.805;8410;0;1
20.257;39.971;100466.960;1.1890;2.56200;12.788;13.505;13.541;13.413;4.638;4.750;4.766;4.772;8464;0;1
20.257;39.956;100467.390;1.1891;2.56375;14.538;13.815;13.740;13.413;4.945;4.750;4.820;4.807;8517;0;1
20.257;39.956;100459.796;1.1890;2.56113;11.913;13.244;13.375;13.413;4.476;4.750;4.720;4.743;8571;0;1
20.268;39.956;100459.796;1.1889;2.56288;13.663;13.370;13.432;13.413;4.794;4.750;4.742;4.754;8625;0;1
20.289;39.963;100462.921;1.1889;2.56350;14.288;13.645;13.603;13.663;4.903;4.794;4.791;4.784;8679;0;1
20.257;39.963;100462.921;1.1890;2.56238;13.163;13.500;13.515;13.663;4.705;4.794;4.765;4.768;8732;0;1
20.257;39.956;100469.218;1.1891;2.56300;13.788;13.587;13.570;13.663;4.816;4.794;4.780;4.777;8786;0;1
20.257;39.963;100470.562;1.1891;2.56288;13.663;13.609;13.588;13.663;4.794;4.794;4.784;4.781;8841;0;1
20.246;39.956;100470.562;1.1891;2.56288;13.663;13.625;13.603;13.663;4.794;4.794;4.787;4.783;8894;0;1
20.257;39.948;100465.609;1.1890;2.56238;13.163;13.487;13.515;13.663;4.705;4.794;4.763;4.768;8948;0;1
20.246;39.963;100461.578;1.1890;2.56275;13.538;13.502;13.520;13.538;4.772;4.772;4.766;4.769;9001;0;1
20.278;39.963;100465.609;1.1889;2.56263;13.413;13.475;13.498;13.538;4.750;4.772;4.761;4.765;9056;0;1
20.257;39.956;100465.609;1.1890;2.56263;13.413;13.456;13.481;13.538;4.750;4.772;4.758;4.762;9110;0;1
20.257;39.948;100468.304;1.1891;2.56238;13.163;13.368;13.417;13.538;4.705;4.772;4.742;4.751;9163;0;1
20.257;39.956;100461.140;1.1890;2.56313;13.913;13.532;13.516;13.663;4.838;4.794;4.771;4.768;9218;0;1
20.268;39.956;100465.609;1.1890;2.56325;14.038;13.683;13.621;13.663;4.859;4.794;4.798;4.787;9271;0;1
20.257;39.956;100462.484;1.1890;2.56450;15.288;14.165;13.954;13.663;5.071;4.794;4.881;4.845;9325;0;1
20.257;39.940;100462.484;1.1890;2.56313;13.913;14.089;13.946;13.663;4.838;4.794;4.868;4.843;9378;0;1
20.257;39.956;100466.593;1.1890;2.56275;13.538;13.924;13.864;13.663;4.772;4.794;4.839;4.829;9433;0;1
20.268;39.940;100467.031;1.1890;2.56300;13.788;13.883;13.849;13.663;4.816;4.794;4.832;4.826;9487;0;1
20.268;39.948;100469.656;1.1890;2.56350;14.288;14.004;13.937;13.663;4.902;4.794;4.853;4.842;9540;0;1
20.257;39.963;100469.656;1.1891;2.56275;13.538;13.864;13.857;13.663;4.772;4.794;4.829;4.828;9594;0;1
20.246;39.963;100467.437;1.1891;2.56338;14.163;13.954;13.918;13.663;4.881;4.794;4.845;4.838;9648;0;1
20.257;39.933;100465.609;1.1890;2.56363;14.413;14.091;14.017;13.663;4.924;4.794;4.869;4.856;9702;0;1
20.268;39.956;100468.304;1.1890;2.56325;14.038;14.075;14.021;13.788;4.859;4.816;4.866;4.856;9756;0;1
20.268;39.948;100467.875;1.1890;2.56213;12.913;13.727;13.799;13.788;4.660;4.816;4.805;4.818;9809;0;1
20.278;39.956;100467.875;1.1890;2.56450;15.288;14.195;14.097;13.788;5.071;4.816;4.886;4.870;9864;0;1
20.235;39.956;100470.085;1.1892;2.56188;12.663;13.735;13.810;13.788;4.615;4.815;4.806;4.819;9917;0;1
20.278;39.956;100468.304;1.1890;2.56225;13.038;13.526;13.656;13.663;4.683;4.794;4.770;4.793;9971;0;1
20.257;39.948;100466.523;1.1890;2.56213;12.913;13.342;13.507;13.663;4.660;4.794;4.737;4.766;10024;0;1
20.246;39.956;100466.523;1.1891;2.56263;13.413;13.363;13.488;13.538;4.750;4.772;4.741;4.763;10079;0;1
20.257;39.963;100469.656;1.1891;2.56150;12.288;13.041;13.248;13.538;4.546;4.772;4.683;4.720;10133;0;1
20.235;39.956;100465.609;1.1891;2.56350;14.288;13.415;13.456;13.788;4.902;4.816;4.750;4.757;10186;0;1
20.268;39.933;100469.656;1.1890;2.56313;13.913;13.564;13.547;13.913;4.838;4.838;4.777;4.774;10241;0;1
20.268;39.956;100465.609;1.1890;2.56288;13.663;13.594;13.570;13.913;4.794;4.838;4.782;4.778;10295;0;1
20.257;39.956;100465.609;1.1890;2.56350;14.288;13.802;13.714;13.913;4.902;4.838;4.818;4.803;10348;0;1
20.246;39.948;100462.046;1.1890;2.56388;14.663;14.060;13.904;13.913;4.966;4.838;4.863;4.836;10402;0;1
20.257;39.948;100460.226;1.1890;2.56163;12.413;13.566;13.605;13.913;4.569;4.838;4.777;4.784;10456;0;1
20.257;39.956;100460.226;1.1890;2.56225;13.038;13.407;13.492;13.788;4.683;4.816;4.749;4.764;10510;0;1
20.257;39.948;100460.226;1.1890;2.56450;15.288;13.971;13.851;13.788;5.071;4.816;4.848;4.827;10564;0;1
20.257;39.963;100464.742;1.1890;2.56325;14.038;13.991;13.888;13.913;4.859;4.838;4.851;4.833;10617;0;1
20.257;39.940;100460.226;1.1890;2.56325;14.038;14.005;13.918;14.038;4.859;4.859;4.854;4.839;10672;0;1
20.257;39.940;100465.171;1.1890;2.56375;14.538;14.165;14.042;14.038;4.945;4.859;4.881;4.860;10726;0;1
20.257;39.933;100466.523;1.1890;2.56388;14.663;14.314;14.166;14.038;4.966;4.859;4.907;4.881;10779;0;1
20.246;39.940;100466.523;1.1891;2.56163;12.413;13.744;13.815;14.038;4.569;4.859;4.808;4.820;10833;0;1
20.235;39.933;100466.960;1.1891;2.56325;14.038;13.832;13.860;14.038;4.859;4.859;4.823;4.828;10888;0;1
20.268;39.933;100465.171;1.1890;2.56263;13.413;13.706;13.770;13.913;4.750;4.838;4.802;4.813;10941;0;1
20.257;39.940;100466.523;1.1890;2.56225;13.038;13.506;13.624;13.913;4.683;4.837;4.766;4.787;10995;0;1
20.246;39.956;100466.523;1.1891;2.56138;12.163;13.103;13.332;13.663;4.523;4.794;4.694;4.735;11048;0;1
20.257;39.940;100467.031;1.1891;2.56388;14.663;13.571;13.598;13.913;4.966;4.837;4.778;4.782;11103;0;1
20.257;39.933;100468.781;1.1891;2.56200;12.788;13.336;13.436;13.913;4.638;4.837;4.736;4.754;11157;0;1
20.278;39.933;100458.875;1.1889;2.56338;14.163;13.584;13.581;14.038;4.881;4.860;4.780;4.780;11210;0;1
20.268;39.940;100462.484;1.1890;2.56388;14.663;13.908;13.798;14.038;4.966;4.859;4.837;4.818;11265;0;1
20.246;39.948;100462.484;1.1890;2.56400;14.788;14.172;13.996;14.038;4.987;4.859;4.882;4.852;11319;0;1
20.257;39.933;100466.093;1.1890;2.56325;14.038;14.131;14.004;14.038;4.859;4.859;4.875;4.853;11372;0;1
20.257;39.940;100463.828;1.1890;2.56263;13.413;13.916;13.886;14.038;4.750;4.859;4.838;4.833;11426;0;1
20.257;39.940;100471.546;1.1891;2.56125;12.038;13.352;13.516;14.038;4.500;4.859;4.739;4.768;11480;0;1
20.246;39.940;100471.546;1.1892;2.56175;12.538;13.108;13.320;14.038;4.592;4.859;4.695;4.733;11534;0;1
20.257;39.940;100465.250;1.1890;2.56363;14.413;13.499;13.539;14.038;4.924;4.859;4.765;4.772;11588;0;1
20.225;39.948;100462.046;1.1891;2.56350;14.288;13.736;13.689;14.038;4.902;4.859;4.806;4.798;11641;0;1
20.257;39.940;100465.250;1.1890;2.56288;13.663;13.714;13.683;14.038;4.794;4.859;4.803;4.798;11696;0;1
20.257;39.940;100460.703;1.1890;2.56363;14.413;13.924;13.829;14.038;4.924;4.859;4.840;4.823;11750;0;1
20.257;39.933;100460.703;1.1890;2.56500;15.788;14.483;14.221;14.038;5.153;4.859;4.936;4.891;11803;0;1
20.246;39.956;100464.343;1.1891;2.56338;14.163;14.387;14.209;14.163;4.881;4.881;4.919;4.889;11857;0;1
20.257;39.940;100463.898;1.1890;2.56325;14.038;14.282;14.175;14.038;4.859;4.859;4.901;4.883;11911;0;1
20.257;39.940;100460.703;1.1890;2.56288;13.663;14.096;14.072;14.038;4.794;4.859;4.869;4.865;11965;0;1
20.246;39.948;100460.703;1.1890;2.56325;14.038;14.079;14.066;14.038;4.859;4.859;4.866;4.864;12019;0;1
20.278;39.933;100465.687;1.1889;2.56175;12.538;13.616;13.760;14.038;4.592;4.859;4.786;4.811;12072;0;1
20.268;39.925;100460.296;1.1889;2.56300;13.788;13.668;13.766;14.038;4.816;4.859;4.795;4.812;12127;0;1
20.257;39.956;100462.554;1.1890;2.56388;14.663;13.966;13.945;14.038;4.966;4.859;4.847;4.843;12181;0;1
