0,27.818,27.451,101555.53,1.1714,2.57425,0.25,0.059,0.03,0.25,0.654,0.654,0.318,0.227,299.0,130.0,0.0,25.395,2.17,90.77
1,27.807,27.428,101555.53,1.1714,2.57388,-0.125,-0.005,-0.001,0.25,0.0,0.654,0.094,0.038,364.0,130.0,0.0,25.395,2.17,90.77
2,27.818,27.436,101554.766,1.1714,2.5735,-0.5,-0.178,-0.101,0.25,0.0,0.654,0.552,0.414,429.0,130.0,0.0,25.418,2.17,90.77
3,27.829,27.443,101554.0,1.1713,2.57413,0.125,-0.072,-0.055,0.25,0.462,0.654,0.351,0.308,494.0,130.0,0.0,25.396,2.17,90.77
4,27.829,27.443,101554.0,1.1713,2.57363,-0.375,-0.178,-0.119,0.125,0.0,0.462,0.551,0.451,560.0,130.0,0.0,25.396,2.17,102.26
5,27.807,27.443,101554.86,1.1714,2.57413,0.125,-0.072,-0.07,0.125,0.462,0.462,0.35,0.347,625.0,130.0,0.0,25.418,2.17,102.26
6,27.829,27.443,101554.94,1.1713,2.574,0.0,-0.047,-0.056,0.125,0.02,0.462,0.282,0.31,691.0,130.0,0.0,25.418,2.17,102.26
7,27.818,27.443,101554.94,1.1714,2.57425,0.25,0.057,0.005,0.125,0.654,0.462,0.313,0.093,756.0,130.0,0.0,25.418,2.17,102.26
8,27.818,27.436,101553.85,1.1713,2.574,0.0,0.037,0.004,0.125,0.02,0.462,0.252,0.083,822.0,130.0,0.0,25.407,2.17,102.26
9,27.84,27.443,101555.56,1.1713,2.57425,0.25,0.112,0.053,0.125,0.654,0.462,0.437,0.302,887.0,130.0,0.0,25.396,2.17,102.26
10,27.818,27.451,101555.56,1.1714,2.57425,0.25,0.16,0.093,0.25,0.654,0.654,0.523,0.398,954.0,130.0,0.0,25.396,2.17,90.77
11,27.829,27.451,101552.47,1.1713,2.57425,0.25,0.192,0.124,0.25,0.654,0.654,0.572,0.461,1019.0,130.0,0.0,25.407,2.17,90.77
12,27.818,27.436,101554.26,1.1714,2.57413,0.125,0.169,0.124,0.25,0.462,0.654,0.536,0.461,1085.0,130.0,0.0,25.385,2.17,90.77
13,27.818,27.451,101554.26,1.1713,2.57413,0.125,0.153,0.125,0.125,0.462,0.462,0.512,0.461,1150.0,130.0,0.0,25.385,2.17,102.26
14,27.818,27.451,101555.39,1.1714,2.57375,-0.25,0.012,0.05,0.125,0.0,0.462,0.144,0.291,1216.0,130.0,0.0,25.407,2.17,102.26
15,27.829,27.451,101557.266,1.1713,2.57425,0.25,0.096,0.09,0.25,0.654,0.654,0.404,0.392,1282.0,130.0,0.0,25.396,2.17,90.77
16,27.829,27.436,101557.266,1.1713,2.57425,0.25,0.15,0.122,0.25,0.654,0.654,0.506,0.456,1347.0,130.0,0.0,25.396,2.17,90.77
17,27.818,27.436,101554.54,1.1714,2.57388,-0.125,0.054,0.073,0.25,0.0,0.654,0.303,0.352,1413.0,130.0,0.0,25.407,2.17,90.77
18,27.807,27.428,101554.766,1.1714,2.57425,0.25,0.123,0.108,0.25,0.654,0.654,0.457,0.43,1478.0,130.0,0.0,25.418,2.17,90.77
19,27.818,27.443,101554.766,1.1714,2.574,0.0,0.08,0.087,0.25,0.02,0.654,0.369,0.384,1544.0,130.0,0.0,25.418,2.17,90.77
20,27.818,27.436,101554.09,1.1713,2.574,0.0,0.052,0.069,0.25,0.02,0.654,0.298,0.344,1609.0,130.0,0.0,25.362,2.17,90.77
21,27.829,27.436,101554.875,1.1713,2.57413,0.125,0.078,0.08,0.125,0.462,0.462,0.364,0.371,1675.0,130.0,0.0,25.441,2.17,102.26
22,27.818,27.436,101554.875,1.1714,2.5735,-0.5,-0.125,-0.036,0.125,0.0,0.462,0.461,0.246,1740.0,130.0,0.0,25.441,2.17,102.26
23,27.829,27.451,101555.11,1.1713,2.57413,0.125,-0.037,-0.003,0.125,0.462,0.462,0.252,0.076,1807.0,130.0,0.0,25.396,2.17,102.26
24,27.818,27.436,101554.875,1.1714,2.57388,-0.125,-0.068,-0.028,0.125,0.0,0.462,0.34,0.217,1872.0,130.0,0.0,25.43,2.17,102.26
25,27.818,27.443,101554.875,1.1714,2.57463,0.625,0.175,0.103,0.125,1.033,0.462,0.546,0.419,1938.0,130.0,0.0,25.43,2.17,102.26
26,27.818,27.443,101553.516,1.1713,2.57425,0.25,0.201,0.132,0.25,0.654,0.654,0.586,0.475,2003.0,130.0,0.0,25.385,2.17,90.77
27,27.829,27.443,101552.04,1.1713,2.57413,0.125,0.175,0.131,0.125,0.462,0.462,0.546,0.473,2069.0,130.0,0.0,25.43,2.17,102.26
28,27.797,27.421,101552.04,1.1714,2.57413,0.125,0.157,0.13,0.125,0.462,0.462,0.518,0.471,2135.0,130.0,0.0,25.43,2.17,102.26
29,27.829,27.436,101554.195,1.1713,2.57413,0.125,0.146,0.129,0.125,0.462,0.462,0.499,0.469,2201.0,130.0,0.0,25.396,2.17,102.26
30,27.829,27.451,101555.28,1.1713,2.57413,0.125,0.139,0.128,0.125,0.462,0.462,0.487,0.468,2267.0,130.0,0.0,25.418,2.17,102.26
31,27.818,27.436,101553.92,1.1713,2.57413,0.125,0.134,0.128,0.125,0.462,0.462,0.478,0.467,2332.0,129.0,0.0,25.407,2.15,101.26
32,27.829,27.443,101553.92,1.1713,2.57425,0.25,0.175,0.152,0.125,0.654,0.462,0.546,0.51,2398.0,130.0,0.0,25.407,2.17,102.26
33,27.818,27.436,101555.04,1.1714,2.574,0.0,0.114,0.122,0.125,0.02,0.462,0.441,0.456,2463.0,128.0,0.0,25.441,2.13,100.26
34,27.818,27.436,101554.625,1.1714,2.5735,-0.594,-0.134,-0.021,0.125,0.0,0.462,0.478,0.191,2529.0,130.0,0.0,25.396,2.17,102.26
