Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2,VelRef,Error
0,15.163,49.401,103112.195,1.2426,2.5735,0.5,0.175,0.1,0.5,0.897,0.897,0.531,0.401,512.0,0.0,0.0,47.706,0.0,-51.04
1,15.184,49.317,103112.625,1.2425,2.57325,0.25,0.201,0.13,0.5,0.634,0.897,0.569,0.458,567.0,0.0,0.0,47.707,0.0,-51.04
2,15.184,49.34,103110.83,1.2424,2.57363,0.625,0.35,0.229,0.5,1.003,0.897,0.75,0.607,622.0,0.0,0.0,47.709,0.0,-51.04
3,15.173,49.325,103109.92,1.2425,2.57388,0.875,0.534,0.358,0.625,1.187,1.003,0.927,0.759,676.0,0.0,0.0,47.743,0.0,-57.06
4,15.173,49.34,103116.11,1.2426,2.57375,0.75,0.609,0.437,0.625,1.099,1.003,0.99,0.838,732.0,0.0,0.0,47.744,0.0,-57.06
5,15.173,49.332,103116.11,1.2426,2.57325,0.25,0.484,0.399,0.625,0.634,1.003,0.882,0.802,787.0,0.0,0.0,47.744,0.0,-57.06
6,15.184,49.309,103110.75,1.2425,2.57375,0.75,0.577,0.469,0.625,1.099,1.003,0.964,0.869,841.0,0.0,0.0,47.702,0.0,-57.06
7,15.173,49.325,103115.625,1.2426,2.5735,0.5,0.55,0.476,0.625,0.897,1.003,0.941,0.875,897.0,0.0,0.0,47.736,0.0,-57.06
8,15.184,49.34,103111.625,1.2425,2.57388,0.875,0.664,0.556,0.625,1.187,1.003,1.034,0.946,952.0,0.0,0.0,47.703,0.0,-57.06
9,15.205,49.325,103112.51,1.2424,2.5735,0.5,0.607,0.544,0.625,0.897,1.003,0.988,0.936,1006.0,0.0,0.0,47.682,0.0,-57.06
10,15.195,49.332,103112.51,1.2424,2.57388,0.875,0.701,0.611,0.625,1.187,1.003,1.062,0.991,1061.0,0.0,0.0,47.682,0.0,-57.06
11,15.195,49.332,103111.625,1.2424,2.5735,0.5,0.63,0.589,0.625,0.897,1.003,1.007,0.973,1117.0,0.0,0.0,47.714,0.0,-57.06
12,15.184,49.317,103113.8,1.2425,2.57338,0.375,0.541,0.546,0.5,0.777,0.897,0.933,0.937,1172.0,0.0,0.0,47.738,0.0,-51.04
13,15.184,49.332,103113.38,1.2425,2.57313,0.125,0.396,0.462,0.5,0.449,0.897,0.798,0.862,1226.0,0.0,0.0,47.727,0.0,-51.04
14,15.184,49.325,103109.375,1.2424,2.57338,0.375,0.388,0.444,0.5,0.777,0.897,0.791,0.846,1282.0,0.0,0.0,47.727,0.0,-51.04
15,15.173,49.325,103109.375,1.2425,2.5735,0.5,0.428,0.456,0.5,0.897,0.897,0.83,0.856,1337.0,0.0,0.0,47.727,0.0,-51.04
16,15.216,49.309,103111.58,1.2423,2.57325,0.25,0.365,0.415,0.5,0.635,0.897,0.767,0.817,1392.0,0.0,0.0,47.716,0.0,-51.04
17,15.216,49.332,103112.46,1.2423,2.573,0.0,0.238,0.332,0.5,0.02,0.897,0.619,0.731,1446.0,0.0,0.0,47.716,0.0,-51.04
18,15.184,49.325,103115.14,1.2425,2.57325,0.25,0.242,0.315,0.5,0.634,0.897,0.624,0.712,1502.0,0.0,0.0,47.749,0.0,-51.04
19,15.173,49.34,103113.8,1.2425,2.5735,0.5,0.332,0.352,0.5,0.897,0.897,0.731,0.753,1557.0,0.0,0.0,47.728,0.0,-51.04
20,15.195,49.325,103113.8,1.2424,2.57325,0.25,0.304,0.332,0.5,0.635,0.897,0.699,0.731,1612.0,0.0,0.0,47.728,0.0,-51.04
21,15.205,49.325,103110.234,1.2423,2.57313,0.125,0.241,0.291,0.5,0.449,0.897,0.623,0.684,1668.0,0.0,0.0,47.705,0.0,-51.04
22,15.205,49.332,103112.46,1.2424,2.57325,0.25,0.244,0.282,0.5,0.635,0.897,0.627,0.674,1722.0,0.0,0.0,47.738,0.0,-51.04
23,15.184,49.332,103107.56,1.2424,2.57375,0.75,0.421,0.376,0.5,1.099,0.897,0.824,0.778,1777.0,0.0,0.0,47.705,0.0,-51.04
24,15.195,49.332,103113.36,1.2424,2.5735,0.5,0.449,0.401,0.5,0.897,0.897,0.85,0.803,1832.0,0.0,0.0,47.738,0.0,-51.04
25,15.195,49.325,103113.36,1.2424,2.57313,0.125,0.336,0.346,0.5,0.449,0.897,0.735,0.746,1888.0,0.0,0.0,47.738,0.0,-51.04
26,15.184,49.34,103112.47,1.2425,2.57325,0.25,0.306,0.327,0.5,0.634,0.897,0.701,0.725,1943.0,0.0,0.0,47.716,0.0,-51.04
27,15.184,49.325,103113.336,1.2425,2.5735,0.5,0.374,0.361,0.5,0.897,0.897,0.776,0.763,1998.0,0.0,0.0,47.694,0.0,-51.04
28,15.195,49.34,103114.22,1.2424,2.57363,0.625,0.462,0.414,0.5,1.003,0.897,0.862,0.816,2053.0,0.0,0.0,47.684,0.0,-51.04
29,15.184,49.325,103110.21,1.2424,2.57363,0.625,0.519,0.456,0.5,1.003,0.897,0.914,0.857,2108.0,0.0,0.0,47.694,0.0,-51.04
30,15.195,49.332,103110.21,1.2424,2.5735,0.5,0.512,0.465,0.5,0.897,0.897,0.908,0.865,2163.0,0.0,0.0,47.694,0.0,-51.04
31,15.184,49.325,103115.14,1.2425,2.57363,0.625,0.552,0.497,0.5,1.003,0.897,0.942,0.894,2219.0,0.0,0.0,47.728,0.0,-51.04
32,15.163,49.347,103111.55,1.2426,2.573,0.0,0.359,0.398,0.5,0.02,0.897,0.76,0.8,2274.0,0.0,0.0,47.749,0.0,-51.04
33,15.195,49.34,103115.14,1.2425,2.57288,-0.125,0.189,0.293,0.5,0.0,0.897,0.552,0.687,2329.0,0.0,0.0,47.716,0.0,-51.04
34,15.195,49.347,103113.81,1.2424,2.57313,0.125,0.167,0.26,0.5,0.449,0.897,0.518,0.646,2383.0,0.0,0.0,47.76,0.0,-51.04
35,15.173,49.34,103113.81,1.2425,2.57338,0.031,0.12,0.214,0.5,0.225,0.897,0.439,0.587,2439.0,0.0,0.0,47.76,0.0,-51.04
36,15.184,49.347,103105.31,1.2424,2.57288,-0.469,-0.086,0.077,0.5,0.0,0.897,0.373,0.353,2494.0,0.0,0.0,47.728,0.0,-51.04
37,15.163,49.347,103114.22,1.2426,2.57363,0.281,0.042,0.118,0.5,0.673,0.897,0.261,0.436,2549.0,0.0,0.0,47.705,0.0,-51.04
38,15.205,49.34,103112.0,1.2424,2.57288,-0.469,-0.137,0.001,0.5,0.0,0.897,0.469,0.035,2605.0,0.0,0.0,47.738,0.0,-51.04
39,15.205,49.34,103111.13,1.2424,2.573,-0.344,-0.209,-0.068,0.5,0.0,0.897,0.58,0.331,2659.0,0.0,0.0,47.716,0.0,-51.04
40,15.205,49.347,103111.13,1.2424,2.57338,0.031,-0.125,-0.048,0.5,0.225,0.897,0.448,0.279,2714.0,0.0,0.0,47.716,0.0,-51.04
41,15.195,49.332,103114.67,1.2424,2.57313,-0.219,-0.158,-0.082,0.5,0.0,0.897,0.504,0.364,2769.0,0.0,0.0,47.694,0.0,-51.04
42,15.184,49.347,103112.45,1.2425,2.57338,0.031,-0.092,-0.06,0.375,0.225,0.777,0.384,0.31,2825.0,0.0,0.0,47.739,0.0,-44.21
43,15.184,49.347,103107.984,1.2424,2.57313,-0.219,-0.136,-0.091,0.375,0.0,0.777,0.468,0.384,2879.0,0.0,0.0,47.771,0.0,-44.21
44,15.173,49.347,103110.66,1.2425,2.57338,0.031,-0.077,-0.067,0.375,0.225,0.777,0.353,0.328,2934.0,0.0,0.0,47.716,0.0,-44.21
45,15.195,49.347,103110.66,1.2424,2.573,-0.344,-0.171,-0.122,0.375,0.0,0.777,0.524,0.444,2990.0,0.0,0.0,47.716,0.0,-44.21
46,15.195,49.37,103118.69,1.2425,2.57325,-0.094,-0.144,-0.117,0.281,0.0,0.673,0.481,0.433,3045.0,0.0,0.0,47.716,0.0,-38.27
47,15.184,49.355,103113.78,1.2425,2.5735,0.156,-0.039,-0.062,0.281,0.502,0.673,0.25,0.316,3100.0,0.0,0.0,47.761,0.0,-38.27
48,15.205,49.355,103118.69,1.2424,2.57375,0.406,0.117,0.032,0.281,0.809,0.673,0.434,0.226,3154.0,0.0,0.0,47.738,0.0,-38.27
49,15.195,49.347,103109.766,1.2424,2.57325,-0.094,0.043,0.007,0.25,0.0,0.635,0.264,0.103,3210.0,0.0,0.0,47.75,0.0,-36.09
50,15.195,49.355,103109.766,1.2424,2.573,-0.344,-0.092,-0.063,0.25,0.0,0.635,0.385,0.32,3265.0,0.0,0.0,47.75,0.0,-36.09
51,15.184,49.355,103114.65,1.2425,2.57338,0.031,-0.049,-0.045,0.25,0.225,0.634,0.281,0.268,3320.0,0.0,0.0,47.74,0.0,-36.09
52,15.184,49.34,103114.65,1.2425,2.57325,-0.094,-0.065,-0.054,0.25,0.0,0.634,0.323,0.296,3375.0,0.0,0.0,47.719,0.0,-36.09
53,15.184,49.363,103115.984,1.2425,2.57338,0.031,-0.031,-0.037,0.25,0.225,0.634,0.224,0.245,3430.0,0.0,0.0,47.729,0.0,-36.09
54,15.195,49.332,103112.0,1.2424,2.57338,0.031,-0.009,-0.024,0.25,0.225,0.635,0.122,0.195,3485.0,0.0,0.0,47.749,0.0,-36.09
55,15.173,49.363,103112.0,1.2425,2.57338,0.031,0.005,-0.013,0.25,0.225,0.634,0.09,0.142,3540.0,0.0,0.0,47.749,0.0,-36.09
56,15.173,49.355,103113.78,1.2425,2.5735,0.156,0.058,0.021,0.156,0.502,0.502,0.305,0.185,3595.0,0.0,0.0,47.761,0.0,-28.53
57,15.184,49.355,103116.45,1.2425,2.57313,-0.219,-0.039,-0.027,0.156,0.0,0.502,0.25,0.208,3650.0,0.0,0.0,47.75,0.0,-28.53
58,15.195,49.34,103113.336,1.2424,2.57313,-0.219,-0.102,-0.065,0.156,0.0,0.502,0.405,0.324,3705.0,0.0,0.0,47.705,0.0,-28.53
59,15.205,49.347,103110.66,1.2423,2.57338,0.031,-0.055,-0.046,0.156,0.225,0.502,0.298,0.272,3761.0,0.0,0.0,47.694,0.0,-28.53
60,15.195,49.347,103110.66,1.2424,2.57313,-0.219,-0.112,-0.08,0.125,0.0,0.449,0.425,0.36,3815.0,0.0,0.0,47.694,0.0,-25.53
61,15.205,49.37,103120.92,1.2425,2.57313,-0.219,-0.15,-0.108,0.156,0.0,0.502,0.491,0.417,3870.0,0.0,0.0,47.75,0.0,-28.53
62,15.195,49.355,103116.91,1.2425,2.57338,0.031,-0.086,-0.08,0.125,0.225,0.449,0.373,0.359,3926.0,0.0,0.0,47.695,0.0,-25.53
63,15.195,49.347,103118.69,1.2425,2.57313,-0.219,-0.133,-0.108,0.125,0.0,0.449,0.462,0.417,3980.0,0.0,0.0,47.705,0.0,-25.53
64,15.184,49.355,103115.57,1.2425,2.57325,-0.094,-0.119,-0.105,0.125,0.0,0.449,0.438,0.411,4035.0,0.0,0.0,47.705,0.0,-25.53
65,15.205,49.355,103115.57,1.2424,2.57375,0.406,0.065,-0.003,0.125,0.809,0.449,0.323,0.068,4090.0,0.0,0.0,47.729,0.0,-25.53
66,15.216,49.347,103109.3,1.2423,2.57313,-0.219,-0.034,-0.046,0.031,0.0,0.225,0.236,0.272,4146.0,0.0,0.0,47.74,0.0,-12.78
67,15.195,49.347,103113.31,1.2424,2.57363,0.281,0.076,0.019,0.125,0.673,0.449,0.35,0.177,4200.0,0.0,0.0,47.729,0.0,-25.53
68,15.184,49.355,103108.88,1.2424,2.57363,0.281,0.148,0.072,0.125,0.673,0.449,0.488,0.34,4255.0,0.0,0.0,47.695,0.0,-25.53
69,15.195,49.355,103114.234,1.2424,2.57363,0.281,0.195,0.114,0.125,0.673,0.449,0.56,0.428,4311.0,0.0,0.0,47.695,0.0,-25.53
70,15.195,49.37,103113.78,1.2424,2.57325,-0.094,0.094,0.072,0.031,0.0,0.225,0.388,0.341,4366.0,0.0,0.0,47.729,0.0,-12.78
71,15.205,49.347,103112.89,1.2424,2.5735,0.156,0.116,0.089,0.031,0.502,0.225,0.431,0.379,4420.0,0.0,0.0,47.706,0.0,-12.78
72,15.205,49.37,103115.57,1.2424,2.57338,0.031,0.086,0.077,0.031,0.225,0.225,0.372,0.353,4475.0,0.0,0.0,47.729,0.0,-12.78
73,15.195,49.347,103117.32,1.2425,2.57325,-0.094,0.023,0.043,0.031,0.0,0.225,0.193,0.264,4531.0,0.0,0.0,47.708,0.0,-12.78
74,15.195,49.347,103117.32,1.2425,2.57325,-0.094,-0.018,0.016,0.031,0.0,0.225,0.169,0.16,4585.0,0.0,0.0,47.708,0.0,-12.78
75,15.216,49.363,103114.65,1.2423,2.57275,-0.594,-0.219,-0.106,0.031,0.0,0.225,0.594,0.413,4640.0,0.0,0.0,47.708,0.0,-12.78
76,15.184,49.355,103117.77,1.2425,2.57275,-0.594,-0.35,-0.204,0.031,0.0,0.225,0.751,0.573,4696.0,0.0,0.0,47.708,0.0,-12.78
77,15.184,49.347,103109.3,1.2424,2.57313,-0.219,-0.304,-0.207,0.031,0.0,0.225,0.7,0.577,4750.0,0.0,0.0,47.696,0.0,-12.78
78,15.195,49.355,103115.57,1.2425,2.5735,0.156,-0.143,-0.134,0.031,0.502,0.225,0.48,0.465,4805.0,0.0,0.0,47.729,0.0,-12.78
79,15.195,49.363,103115.57,1.2425,2.57313,-0.219,-0.17,-0.151,0.031,0.0,0.225,0.522,0.493,4860.0,0.0,0.0,47.729,0.0,-12.78
80,15.195,49.355,103116.44,1.2425,2.57313,-0.219,-0.187,-0.165,0.031,0.0,0.225,0.548,0.515,4915.0,0.0,0.0,47.762,0.0,-12.78
81,15.205,49.355,103116.0,1.2424,2.5735,0.156,-0.067,-0.1,0.156,0.502,0.502,0.328,0.402,4970.0,0.0,0.0,47.708,0.0,-28.53
82,15.195,49.37,103114.21,1.2424,2.5735,0.156,0.011,-0.049,0.156,0.502,0.502,0.135,0.281,5025.0,0.0,0.0,47.762,0.0,-28.53
83,15.216,49.363,103117.77,1.2424,2.57288,-0.469,-0.157,-0.133,0.156,0.0,0.502,0.502,0.463,5080.0,0.0,0.0,47.762,0.0,-28.53
84,15.205,49.355,103117.77,1.2424,2.5735,0.156,-0.047,-0.075,0.156,0.502,0.502,0.276,0.348,5135.0,0.0,0.0,47.762,0.0,-28.53
85,15.195,49.355,103117.77,1.2425,2.57325,-0.094,-0.063,-0.079,0.156,0.0,0.502,0.32,0.356,5190.0,0.0,0.0,47.719,0.0,-28.53
86,15.173,49.355,103116.88,1.2426,2.57275,-0.594,-0.249,-0.182,0.156,0.0,0.502,0.633,0.541,5245.0,0.0,0.0,47.719,0.0,-28.53
87,15.195,49.355,103115.55,1.2425,2.57325,-0.094,-0.195,-0.164,0.156,0.0,0.502,0.56,0.514,5300.0,0.0,0.0,47.762,0.0,-28.53
88,15.227,49.355,103112.42,1.2423,2.57338,0.031,-0.116,-0.125,0.156,0.225,0.502,0.431,0.449,5355.0,0.0,0.0,47.74,0.0,-28.53
89,15.216,49.355,103112.42,1.2423,2.57375,0.406,0.067,-0.019,0.156,0.809,0.502,0.328,0.174,5410.0,0.0,0.0,47.74,0.0,-28.53
90,15.184,49.378,103115.09,1.2425,2.57275,-0.594,-0.164,-0.134,0.156,0.0,0.502,0.514,0.464,5465.0,0.0,0.0,47.719,0.0,-28.53
91,15.195,49.37,103116.44,1.2425,2.57363,0.281,-0.008,-0.051,0.156,0.673,0.502,0.116,0.286,5520.0,0.0,0.0,47.74,0.0,-28.53
92,15.195,49.355,103108.414,1.2424,2.57325,-0.094,-0.038,-0.059,0.156,0.0,0.502,0.248,0.309,5575.0,0.0,0.0,47.708,0.0,-28.53
93,15.184,49.37,103118.66,1.2425,2.57363,0.281,0.074,0.009,0.156,0.673,0.502,0.344,0.118,5630.0,0.0,0.0,47.708,0.0,-28.53
94,15.205,49.378,103118.66,1.2424,2.57363,0.281,0.146,0.063,0.156,0.673,0.502,0.485,0.319,5685.0,0.0,0.0,47.708,0.0,-28.53
95,15.205,49.37,103115.55,1.2424,2.5735,0.156,0.15,0.082,0.156,0.502,0.502,0.491,0.363,5740.0,0.0,0.0,47.772,0.0,-28.53
96,15.195,49.347,103115.984,1.2425,2.573,-0.344,-0.023,-0.003,0.156,0.0,0.502,0.192,0.073,5795.0,0.0,0.0,47.696,0.0,-28.53
97,15.205,49.347,103119.11,1.2425,2.57363,0.281,0.084,0.054,0.156,0.673,0.502,0.367,0.294,5850.0,0.0,0.0,47.675,0.0,-28.53
98,15.205,49.363,103117.77,1.2424,2.57338,0.031,0.065,0.049,0.156,0.225,0.502,0.324,0.281,5905.0,0.0,0.0,47.696,0.0,-28.53
99,15.195,49.386,103117.77,1.2425,2.57388,0.531,0.228,0.146,0.281,0.925,0.673,0.606,0.484,5960.0,0.0,0.0,47.696,0.0,-38.27
100,15.205,49.363,103120.0,1.2425,2.57313,-0.219,0.072,0.073,0.156,0.0,0.502,0.34,0.342,6014.0,0.0,0.0,47.729,0.0,-28.53
101,15.205,49.363,103117.32,1.2424,2.57325,-0.094,0.014,0.039,0.156,0.0,0.502,0.15,0.252,6070.0,0.0,0.0,47.664,0.0,-28.53
102,15.184,49.363,103112.89,1.2425,2.57338,0.031,0.02,0.038,0.281,0.225,0.673,0.179,0.247,6125.0,0.0,0.0,47.718,0.0,-38.27
103,15.205,49.363,103117.32,1.2424,2.57363,0.281,0.111,0.086,0.281,0.673,0.673,0.424,0.373,6180.0,0.0,0.0,47.708,0.0,-38.27
104,15.195,49.37,103117.32,1.2425,2.57313,-0.219,-0.004,0.025,0.281,0.0,0.673,0.081,0.202,6235.0,0.0,0.0,47.708,0.0,-38.27
105,15.216,49.378,103109.75,1.2423,2.57325,-0.094,-0.036,0.002,0.156,0.0,0.502,0.239,0.051,6290.0,0.0,0.0,47.708,0.0,-28.53
106,15.173,49.363,103119.56,1.2426,2.57363,0.281,0.075,0.058,0.281,0.673,0.673,0.348,0.304,6345.0,0.0,0.0,47.708,0.0,-38.27
107,15.205,49.37,103121.336,1.2425,2.57363,0.281,0.147,0.102,0.281,0.673,0.673,0.487,0.406,6400.0,0.0,0.0,47.708,0.0,-38.27
108,15.195,49.386,103114.65,1.2424,2.57338,0.031,0.107,0.088,0.156,0.225,0.502,0.415,0.377,6455.0,0.0,0.0,47.696,0.0,-28.53
109,15.195,49.37,103114.65,1.2424,2.57338,0.031,0.08,0.077,0.156,0.225,0.502,0.36,0.351,6510.0,0.0,0.0,47.696,0.0,-28.53
110,15.184,49.37,103120.445,1.2426,2.57338,0.031,0.063,0.068,0.156,0.225,0.502,0.319,0.33,6565.0,0.0,0.0,47.708,0.0,-28.53
111,15.205,49.386,103116.88,1.2424,2.57325,-0.094,0.008,0.035,0.156,0.0,0.502,0.115,0.239,6620.0,0.0,0.0,47.675,0.0,-28.53
112,15.205,49.363,103115.55,1.2424,2.57363,0.281,0.104,0.085,0.156,0.673,0.502,0.409,0.369,6675.0,0.0,0.0,47.74,0.0,-28.53
113,15.205,49.378,103115.55,1.2424,2.57325,-0.094,0.035,0.049,0.156,0.0,0.502,0.236,0.28,6730.0,0.0,0.0,47.751,0.0,-28.53
114,15.195,49.363,103115.55,1.2425,2.57363,0.281,0.121,0.095,0.281,0.673,0.673,0.441,0.392,6785.0,0.0,0.0,47.751,0.0,-38.27
115,15.184,49.378,103114.21,1.2425,2.57288,-0.469,-0.085,-0.017,0.156,0.0,0.502,0.371,0.168,6840.0,0.0,0.0,47.751,0.0,-28.53
116,15.184,49.37,103117.33,1.2425,2.57363,0.281,0.043,0.042,0.281,0.673,0.673,0.263,0.261,6895.0,0.0,0.0,47.763,0.0,-38.27
117,15.195,49.37,103111.984,1.2424,2.57363,0.281,0.126,0.09,0.281,0.673,0.673,0.451,0.381,6950.0,0.0,0.0,47.741,0.0,-38.27
118,15.205,49.355,103116.44,1.2424,2.57363,0.281,0.181,0.128,0.281,0.673,0.673,0.539,0.454,7005.0,0.0,0.0,47.729,0.0,-38.27
119,15.205,49.378,103116.44,1.2424,2.57375,0.406,0.259,0.184,0.281,0.809,0.673,0.646,0.544,7060.0,0.0,0.0,47.729,0.0,-38.27
120,15.195,49.355,103117.33,1.2425,2.574,0.656,0.398,0.278,0.281,1.028,0.673,0.801,0.669,7115.0,0.0,0.0,47.72,0.0,-38.27
121,15.184,49.37,103116.41,1.2425,2.57375,0.406,0.401,0.304,0.281,0.809,0.673,0.803,0.699,7171.0,0.0,0.0,47.72,0.0,-38.27
122,15.195,49.37,103124.02,1.2426,2.57375,0.406,0.403,0.324,0.281,0.809,0.673,0.805,0.723,7225.0,0.0,0.0,47.752,0.0,-38.27
123,15.195,49.37,103111.984,1.2424,2.57375,0.406,0.404,0.341,0.281,0.809,0.673,0.806,0.741,7280.0,0.0,0.0,47.708,0.0,-38.27
124,15.184,49.37,103111.984,1.2425,2.57363,0.281,0.361,0.329,0.281,0.673,0.673,0.762,0.728,7335.0,0.0,0.0,47.708,0.0,-38.27
125,15.205,49.378,103108.86,1.2423,2.57363,0.281,0.333,0.319,0.281,0.673,0.673,0.732,0.717,7391.0,0.0,0.0,47.719,0.0,-38.27
126,15.184,49.37,103116.88,1.2425,2.57338,0.031,0.227,0.262,0.281,0.225,0.673,0.605,0.649,7446.0,0.0,0.0,47.729,0.0,-38.27
127,15.173,49.378,103117.77,1.2426,2.57363,0.281,0.246,0.266,0.281,0.673,0.673,0.63,0.654,7500.0,0.0,0.0,47.751,0.0,-38.27
128,15.195,49.37,103116.88,1.2425,2.57325,-0.094,0.127,0.194,0.281,0.0,0.673,0.453,0.558,7556.0,0.0,0.0,47.751,0.0,-38.27
129,15.195,49.378,103116.88,1.2425,2.57363,0.281,0.181,0.211,0.281,0.673,0.673,0.54,0.583,7611.0,0.0,0.0,47.74,0.0,-38.27
130,15.205,49.37,103116.0,1.2424,2.5735,0.156,0.172,0.2,0.281,0.502,0.673,0.527,0.568,7666.0,0.0,0.0,47.763,0.0,-38.27
131,15.195,49.401,103115.07,1.2424,2.57375,0.406,0.254,0.241,0.281,0.809,0.673,0.64,0.623,7720.0,0.0,0.0,47.773,0.0,-38.27
132,15.195,49.378,103112.42,1.2424,2.5735,0.156,0.22,0.224,0.281,0.502,0.673,0.595,0.601,7776.0,0.0,0.0,47.719,0.0,-38.27
133,15.184,49.386,103119.11,1.2425,2.57363,0.281,0.241,0.236,0.281,0.673,0.673,0.623,0.616,7831.0,0.0,0.0,47.719,0.0,-38.27
134,15.195,49.393,103118.66,1.2425,2.57363,0.281,0.255,0.245,0.281,0.673,0.673,0.641,0.628,7886.0,0.0,0.0,47.708,0.0,-38.27
135,15.195,49.37,103119.11,1.2425,2.57325,-0.094,0.133,0.177,0.281,0.0,0.673,0.463,0.534,7942.0,0.0,0.0,47.696,0.0,-38.27
136,15.184,49.37,103115.09,1.2425,2.57325,-0.094,0.054,0.123,0.281,0.0,0.673,0.294,0.445,7996.0,0.0,0.0,47.719,0.0,-38.27
137,15.205,49.378,103114.65,1.2424,2.57338,0.031,0.046,0.105,0.281,0.225,0.673,0.272,0.41,8051.0,0.0,0.0,47.719,0.0,-38.27
138,15.184,49.386,103114.65,1.2425,2.57388,0.531,0.216,0.19,0.281,0.925,0.673,0.589,0.553,8107.0,0.0,0.0,47.719,0.0,-38.27
139,15.216,49.37,103115.55,1.2424,2.574,0.656,0.37,0.283,0.281,1.028,0.673,0.772,0.675,8162.0,0.0,0.0,47.729,0.0,-38.27
140,15.205,49.386,103105.734,1.2423,2.574,0.656,0.47,0.358,0.281,1.028,0.673,0.87,0.759,8217.0,0.0,0.0,47.751,0.0,-38.27
141,15.195,49.37,103112.42,1.2424,2.57375,0.406,0.448,0.367,0.281,0.809,0.673,0.849,0.769,8271.0,0.0,0.0,47.719,0.0,-38.27
142,15.227,49.37,103112.45,1.2423,2.57363,0.281,0.389,0.35,0.281,0.673,0.673,0.792,0.751,8327.0,0.0,0.0,47.718,0.0,-38.27
143,15.184,49.378,103112.45,1.2425,2.574,0.656,0.483,0.411,0.281,1.028,0.673,0.882,0.814,8382.0,0.0,0.0,47.718,0.0,-38.27
144,15.205,49.393,103115.09,1.2424,2.57388,0.531,0.5,0.435,0.281,0.925,0.673,0.897,0.837,8437.0,0.0,0.0,47.719,0.0,-38.27
145,15.184,49.378,103109.3,1.2424,2.57313,-0.219,0.248,0.305,0.281,0.0,0.673,0.632,0.7,8493.0,0.0,0.0,47.74,0.0,-38.27
146,15.184,49.363,103109.31,1.2424,2.57388,0.531,0.347,0.35,0.281,0.925,0.673,0.748,0.751,8547.0,0.0,0.0,47.763,0.0,-38.27
147,15.205,49.37,103112.875,1.2424,2.57363,0.281,0.324,0.336,0.281,0.673,0.673,0.722,0.736,8602.0,0.0,0.0,47.696,0.0,-38.27
148,15.184,49.439,103112.4,1.2425,2.57375,0.406,0.353,0.35,0.281,0.809,0.673,0.754,0.751,9657.0,568.0,0.0,47.72,10.0,530.53
149,15.195,49.386,103118.22,1.2425,2.574,0.656,0.459,0.411,0.281,1.028,0.673,0.86,0.814,9712.0,568.0,0.0,47.696,10.0,530.53
150,15.205,49.386,103111.53,1.2424,2.574,0.656,0.528,0.46,0.281,1.028,0.673,0.922,0.861,9767.0,568.0,0.0,47.696,10.0,530.53
151,15.195,49.386,103111.53,1.2424,2.57425,0.906,0.66,0.55,0.406,1.208,0.809,1.031,0.941,9823.0,568.0,0.0,47.696,10.0,522.81
152,15.184,49.386,103109.75,1.2424,2.57363,0.281,0.528,0.496,0.406,0.673,0.809,0.922,0.893,9878.0,568.0,0.0,47.719,10.0,522.81
153,15.184,49.386,103115.55,1.2425,2.5735,0.156,0.398,0.428,0.281,0.502,0.673,0.8,0.83,9933.0,568.0,0.0,47.772,10.0,530.53
154,15.184,49.386,103116.0,1.2425,2.57425,0.906,0.576,0.524,0.406,1.208,0.809,0.963,0.918,9989.0,568.0,0.0,47.741,10.0,522.81
155,15.205,49.386,103118.22,1.2424,2.57413,0.781,0.648,0.575,0.406,1.121,0.809,1.021,0.962,10044.0,568.0,0.0,47.74,10.0,522.81
156,15.184,49.386,103118.22,1.2425,2.57375,0.406,0.563,0.541,0.406,0.809,0.809,0.952,0.933,10099.0,568.0,0.0,47.74,10.0,522.81
157,15.195,49.401,103118.22,1.2425,2.57375,0.406,0.508,0.514,0.406,0.809,0.809,0.904,0.91,10155.0,568.0,0.0,47.729,10.0,522.81
158,15.205,49.393,103119.11,1.2424,2.57363,0.281,0.429,0.468,0.406,0.673,0.809,0.831,0.868,10210.0,568.0,0.0,47.719,10.0,522.81
159,15.195,49.393,103114.21,1.2424,2.5735,0.156,0.333,0.405,0.406,0.502,0.809,0.733,0.808,10265.0,568.0,0.0,47.719,10.0,522.81
160,15.184,49.386,103109.3,1.2424,2.57325,-0.094,0.184,0.306,0.406,0.0,0.809,0.544,0.701,10320.0,568.0,0.0,47.719,10.0,522.81
161,15.195,49.378,103109.3,1.2424,2.5735,0.156,0.174,0.276,0.406,0.502,0.809,0.53,0.666,10376.0,568.0,0.0,47.719,10.0,522.81
162,15.195,49.393,103116.88,1.2425,2.574,0.656,0.343,0.352,0.406,1.028,0.809,0.743,0.753,10431.0,568.0,0.0,47.772,10.0,522.81
163,15.205,49.386,103110.2,1.2423,2.57338,0.031,0.234,0.288,0.281,0.225,0.673,0.614,0.681,10486.0,568.0,0.0,47.751,10.0,530.53
164,15.205,49.401,103113.33,1.2424,2.5735,0.156,0.207,0.261,0.281,0.502,0.673,0.577,0.649,10542.0,568.0,0.0,47.741,10.0,530.53
165,15.205,49.393,103110.2,1.2423,2.57313,-0.219,0.058,0.165,0.281,0.0,0.673,0.305,0.516,10597.0,568.0,0.0,47.762,10.0,530.53
