Muestra;Temp;Hum;Pres;Den;Vol;DP;DP1;DP2;DP3;Vel1;Vel2;Vel3;Vel4;Tiempo;PWM;Paro;Hum2;VelRef;Error
0;14.734;51.796;102929.31;1.2421;2.5765;3.5;1.225;0.7;3.5;2.374;2.374;1.404;1.062;512.0;0.0;0.0;47.893;0.0;-135.03
1;14.755;51.735;102927.06;1.242;2.57625;3.25;1.934;1.21;3.5;2.288;2.374;1.765;1.396;567.0;0.0;0.0;47.905;0.0;-135.04
2;14.723;51.735;102932.36;1.2422;2.57625;3.25;2.395;1.618;3.25;2.288;2.288;1.963;1.614;622.0;0.0;0.0;47.918;0.0;-130.11
3;14.734;51.72;102928.734;1.2421;2.57675;3.75;2.869;2.044;3.5;2.457;2.374;2.149;1.814;677.0;0.0;0.0;47.908;0.0;-135.03
4;14.723;51.743;102930.94;1.2422;2.57713;4.125;3.309;2.461;3.5;2.577;2.374;2.308;1.99;732.0;0.0;0.0;47.899;0.0;-135.03
5;14.734;51.728;102930.94;1.2421;2.57675;3.75;3.463;2.719;3.75;2.457;2.457;2.361;2.092;787.0;0.0;0.0;47.899;0.0;-139.77
6;14.734;51.735;102934.96;1.2422;2.57688;3.875;3.607;2.95;3.75;2.498;2.457;2.41;2.179;842.0;0.0;0.0;47.889;0.0;-139.77
7;14.734;51.728;102936.72;1.2422;2.577;4.0;3.745;3.16;3.75;2.538;2.457;2.455;2.256;898.0;0.0;0.0;47.944;0.0;-139.76
8;14.766;51.743;102934.46;1.242;2.57675;3.75;3.747;3.278;3.75;2.457;2.457;2.456;2.297;953.0;0.0;0.0;47.901;0.0;-139.77
9;14.755;51.743;102930.92;1.2421;2.57713;4.125;3.879;3.447;3.75;2.577;2.457;2.499;2.356;1007.0;0.0;0.0;47.868;0.0;-139.77
10;14.744;51.743;102930.92;1.2421;2.5765;3.5;3.747;3.458;3.75;2.374;2.457;2.456;2.36;1062.0;0.0;0.0;47.868;0.0;-139.77
11;14.744;51.751;102934.016;1.2421;2.5765;3.5;3.66;3.466;3.75;2.374;2.457;2.428;2.362;1118.0;0.0;0.0;47.912;0.0;-139.77
12;14.723;51.735;102929.08;1.2422;2.5765;3.5;3.604;3.473;3.75;2.374;2.457;2.409;2.365;1173.0;0.0;0.0;47.88;0.0;-139.77
13;14.744;51.735;102934.016;1.2421;2.576;3.0;3.393;3.379;3.75;2.198;2.457;2.337;2.332;1228.0;0.0;0.0;47.901;0.0;-139.77
14;14.755;51.728;102934.43;1.2421;2.57625;3.25;3.343;3.353;3.5;2.288;2.374;2.32;2.324;1284.0;0.0;0.0;47.901;0.0;-135.03
15;14.744;51.751;102934.43;1.2421;2.57688;3.875;3.529;3.457;3.75;2.498;2.457;2.384;2.359;1339.0;0.0;0.0;47.901;0.0;-139.77
16;14.734;51.735;102933.09;1.2422;2.577;4.0;3.694;3.566;3.75;2.538;2.457;2.439;2.396;1393.0;0.0;0.0;47.923;0.0;-139.77
17;14.755;51.72;102930.86;1.2421;2.57675;3.75;3.714;3.603;3.75;2.457;2.457;2.445;2.409;1448.0;0.0;0.0;47.913;0.0;-139.77
18;14.734;51.751;102930.42;1.2421;2.57663;3.625;3.683;3.607;3.75;2.416;2.457;2.435;2.41;1504.0;0.0;0.0;47.924;0.0;-139.77
19;14.766;51.728;102936.664;1.2421;2.577;4.0;3.794;3.686;3.75;2.538;2.457;2.472;2.436;1559.0;0.0;0.0;47.892;0.0;-139.77
20;14.744;51.751;102936.664;1.2422;2.57713;4.125;3.91;3.774;3.75;2.577;2.457;2.509;2.465;1614.0;0.0;0.0;47.892;0.0;-139.77
21;14.755;51.751;102931.76;1.2421;2.57688;3.875;3.898;3.794;3.75;2.498;2.457;2.505;2.472;1670.0;0.0;0.0;47.924;0.0;-139.77
22;14.744;51.735;102934.88;1.2421;2.57675;3.75;3.846;3.785;3.75;2.457;2.457;2.488;2.469;1725.0;0.0;0.0;47.914;0.0;-139.77
23;14.723;51.743;102932.62;1.2422;2.57713;4.125;3.944;3.853;3.75;2.577;2.457;2.52;2.491;1780.0;0.0;0.0;47.914;0.0;-139.76
24;14.755;51.743;102933.55;1.2421;2.577;4.0;3.963;3.883;3.75;2.538;2.457;2.526;2.5;1836.0;0.0;0.0;47.903;0.0;-139.77
25;14.744;51.735;102933.55;1.2421;2.577;4.0;3.976;3.906;3.75;2.538;2.457;2.53;2.508;1891.0;0.0;0.0;47.903;0.0;-139.77
26;14.734;51.751;102930.39;1.2421;2.577;4.0;3.985;3.925;3.75;2.538;2.457;2.533;2.514;1946.0;0.0;0.0;47.882;0.0;-139.77
27;14.734;51.743;102930.39;1.2421;2.57788;4.875;4.296;4.115;3.875;2.802;2.498;2.63;2.574;2001.0;0.0;0.0;47.903;0.0;-142.08
28;14.734;51.751;102939.31;1.2422;2.57638;3.375;3.974;3.967;3.75;2.331;2.457;2.529;2.527;2057.0;0.0;0.0;47.903;0.0;-139.76
29;14.744;51.751;102931.73;1.2421;2.57663;3.625;3.852;3.899;3.75;2.416;2.457;2.49;2.505;2112.0;0.0;0.0;47.893;0.0;-139.77
30;14.755;51.751;102931.73;1.2421;2.57725;4.25;3.991;3.969;3.75;2.616;2.457;2.535;2.528;2166.0;0.0;0.0;47.893;0.0;-139.77
31;14.744;51.751;102932.2;1.2421;2.57688;3.875;3.951;3.95;3.875;2.498;2.498;2.522;2.522;2222.0;0.0;0.0;47.947;0.0;-142.08
32;14.734;51.735;102933.96;1.2422;2.57675;3.75;3.88;3.91;3.75;2.457;2.457;2.5;2.509;2277.0;0.0;0.0;47.882;0.0;-139.77
33;14.744;51.743;102937.086;1.2422;2.57713;4.125;3.966;3.953;3.875;2.577;2.498;2.527;2.523;2332.0;0.0;0.0;47.914;0.0;-142.08
34;14.744;51.751;102930.87;1.2421;2.577;4.0;3.978;3.963;3.875;2.538;2.498;2.531;2.526;2387.0;0.0;0.0;47.893;0.0;-142.08
35;14.755;51.758;102930.87;1.242;2.577;0.088;2.616;3.188;3.875;0.375;2.498;2.053;2.266;2443.0;0.0;0.0;47.893;0.0;-142.09
36;14.755;51.751;102933.09;1.2421;2.57725;0.337;1.819;2.618;3.75;0.737;2.457;1.711;2.053;2498.0;0.0;0.0;47.87;0.0;-139.77
37;14.723;51.751;102936.64;1.2423;2.57688;-0.037;1.169;2.087;3.75;0.0;2.457;1.372;1.833;2553.0;0.0;0.0;47.893;0.0;-139.76
38;14.766;51.735;102936.195;1.2421;2.5765;-0.412;0.616;1.587;3.75;0.0;2.457;0.996;1.598;2609.0;0.0;0.0;47.894;0.0;-139.77
39;14.734;51.735;102932.2;1.2422;2.57638;-0.538;0.212;1.162;3.75;0.0;2.457;0.584;1.368;2664.0;0.0;0.0;47.893;0.0;-139.77
40;14.723;51.743;102932.2;1.2422;2.577;0.088;0.168;0.947;3.75;0.375;2.457;0.521;1.235;2719.0;0.0;0.0;47.893;0.0;-139.76
41;14.734;51.735;102927.266;1.2421;2.57663;-0.287;0.009;0.7;3.75;0.0;2.457;0.119;1.062;2775.0;0.0;0.0;47.903;0.0;-139.77
42;14.744;51.743;102934.88;1.2421;2.57663;-0.287;-0.095;0.503;3.875;0.0;2.498;0.391;0.9;2829.0;0.0;0.0;47.882;0.0;-142.08
43;14.755;51.751;102929.94;1.242;2.57738;0.463;0.1;0.495;3.875;0.863;2.498;0.402;0.892;2884.0;0.0;0.0;47.827;0.0;-142.09
44;14.744;51.751;102929.05;1.2421;2.57663;-0.287;-0.035;0.338;3.75;0.0;2.457;0.239;0.738;2939.0;0.0;0.0;47.893;0.0;-139.77
45;14.744;51.751;102929.05;1.2421;2.57675;-0.163;-0.08;0.238;3.875;0.0;2.498;0.359;0.619;2995.0;0.0;0.0;47.893;0.0;-142.09
46;14.755;51.728;102932.62;1.2421;2.57688;-0.037;-0.065;0.183;3.75;0.0;2.457;0.324;0.543;3050.0;0.0;0.0;47.893;0.0;-139.77
47;14.755;51.751;102937.086;1.2421;2.577;0.088;-0.012;0.164;3.75;0.375;2.457;0.137;0.514;3105.0;0.0;0.0;47.871;0.0;-139.77
48;14.744;51.735;102932.2;1.2421;2.57688;-0.037;-0.021;0.124;3.75;0.0;2.457;0.182;0.446;3160.0;0.0;0.0;47.882;0.0;-139.77
49;14.744;51.751;102935.3;1.2422;2.577;0.088;0.017;0.116;3.75;0.375;2.457;0.166;0.433;3215.0;0.0;0.0;47.893;0.0;-139.77
50;14.755;51.758;102935.3;1.2421;2.5765;-0.412;-0.133;0.011;3.75;0.0;2.457;0.463;0.131;3270.0;0.0;0.0;47.893;0.0;-139.77
51;14.766;51.758;102929.94;1.242;2.57688;-0.037;-0.1;0.001;3.75;0.0;2.457;0.401;0.041;3325.0;0.0;0.0;47.903;0.0;-139.78
52;14.755;51.735;102935.3;1.2421;2.57663;-0.287;-0.165;-0.057;3.75;0.0;2.457;0.516;0.302;3381.0;0.0;0.0;47.882;0.0;-139.77
53;14.744;51.751;102933.96;1.2421;2.57713;0.212;-0.033;-0.003;3.875;0.585;2.498;0.231;0.068;3435.0;0.0;0.0;47.86;0.0;-142.08
54;14.744;51.766;102937.56;1.2422;2.57663;-0.287;-0.122;-0.06;3.875;0.0;2.498;0.444;0.31;3490.0;0.0;0.0;47.882;0.0;-142.08
55;14.744;51.743;102937.56;1.2422;2.57713;0.212;-0.005;-0.005;3.75;0.585;2.457;0.09;0.093;3546.0;0.0;0.0;47.882;0.0;-139.77
56;14.766;51.735;102933.55;1.242;2.5765;-0.412;-0.148;-0.087;3.75;0.0;2.457;0.488;0.374;3601.0;0.0;0.0;47.893;0.0;-139.77
57;14.744;51.743;102938.875;1.2422;2.57688;-0.037;-0.109;-0.077;3.75;0.0;2.457;0.419;0.352;3656.0;0.0;0.0;47.872;0.0;-139.77
58;14.734;51.751;102935.75;1.2422;2.57725;0.337;0.047;0.006;3.75;0.737;2.457;0.276;0.098;3710.0;0.0;0.0;47.849;0.0;-139.76
59;14.766;51.751;102938.42;1.2421;2.577;0.088;0.061;0.022;3.75;0.375;2.457;0.314;0.189;3766.0;0.0;0.0;47.914;0.0;-139.77
60;14.744;51.751;102938.42;1.2422;2.57688;-0.037;0.027;0.01;3.625;0.0;2.416;0.208;0.129;3821.0;0.0;0.0;47.914;0.0;-137.42
61;14.755;51.751;102937.086;1.2421;2.57688;-0.037;0.004;0.001;3.625;0.0;2.416;0.083;0.036;3876.0;0.0;0.0;47.882;0.0;-137.42
62;14.744;51.751;102931.73;1.2421;2.57638;-0.538;-0.185;-0.107;3.375;0.0;2.331;0.546;0.415;3931.0;0.0;0.0;47.914;0.0;-132.6
63;14.744;51.751;102934.88;1.2421;2.57688;-0.037;-0.134;-0.093;3.375;0.0;2.331;0.464;0.387;3986.0;0.0;0.0;47.871;0.0;-132.6
64;14.766;51.751;102930.42;1.242;2.57725;0.337;0.031;-0.007;0.463;0.737;0.863;0.224;0.105;4041.0;0.0;0.0;47.837;0.0;-49.09
65;14.766;51.758;102930.42;1.242;2.57688;-0.037;0.007;-0.013;0.337;0.0;0.737;0.108;0.145;4097.0;0.0;0.0;47.837;0.0;-41.93
66;14.755;51.766;102934.44;1.2421;2.577;0.088;0.035;0.007;0.337;0.375;0.737;0.239;0.107;4151.0;0.0;0.0;47.881;0.0;-41.92
67;14.766;51.751;102933.96;1.242;2.57688;-0.037;0.01;-0.002;0.337;0.0;0.737;0.126;0.054;4206.0;0.0;0.0;47.86;0.0;-41.93
68;14.744;51.751;102935.3;1.2422;2.577;0.088;0.037;0.016;0.337;0.375;0.737;0.244;0.161;4261.0;0.0;0.0;47.849;0.0;-41.92
69;14.744;51.743;102929.94;1.2421;2.57688;-0.037;0.011;0.005;0.212;0.0;0.585;0.133;0.093;4316.0;0.0;0.0;47.871;0.0;-33.27
70;14.755;51.751;102929.94;1.242;2.577;0.088;0.038;0.022;0.212;0.375;0.585;0.247;0.187;4371.0;0.0;0.0;47.871;0.0;-33.27
71;14.744;51.751;102933.96;1.2421;2.577;0.088;0.055;0.035;0.212;0.375;0.585;0.298;0.237;4426.0;0.0;0.0;47.882;0.0;-33.27
72;14.766;51.766;102936.195;1.2421;2.57663;-0.287;-0.065;-0.03;0.088;0.0;0.375;0.323;0.218;4481.0;0.0;0.0;47.85;0.0;-21.35
73;14.734;51.758;102930.39;1.2421;2.57688;-0.037;-0.055;-0.031;0.088;0.0;0.375;0.298;0.224;4536.0;0.0;0.0;47.882;0.0;-21.35
74;14.744;51.758;102929.05;1.2421;2.57713;0.212;0.039;0.018;0.088;0.585;0.375;0.249;0.168;4591.0;0.0;0.0;47.893;0.0;-21.35
75;14.755;51.766;102929.05;1.242;2.577;0.088;0.056;0.032;0.088;0.375;0.375;0.299;0.226;4645.0;0.0;0.0;47.893;0.0;-21.36
76;14.766;51.735;102932.18;1.242;2.57663;-0.287;-0.064;-0.032;0.088;0.0;0.375;0.322;0.228;4701.0;0.0;0.0;47.861;0.0;-21.36
77;14.723;51.751;102931.73;1.2422;2.57675;-0.163;-0.099;-0.058;0.088;0.0;0.375;0.399;0.306;4756.0;0.0;0.0;47.914;0.0;-21.35
78;14.755;51.751;102931.28;1.2421;2.576;-0.912;-0.384;-0.229;0.088;0.0;0.375;0.786;0.607;4810.0;0.0;0.0;47.882;0.0;-21.35
79;14.723;51.751;102935.3;1.2423;2.577;0.088;-0.219;-0.166;0.088;0.375;0.375;0.593;0.517;4866.0;0.0;0.0;47.882;0.0;-21.35
80;14.744;51.751;102936.64;1.2422;2.57725;0.337;-0.024;-0.065;0.088;0.737;0.375;0.197;0.324;4921.0;0.0;0.0;47.883;0.0;-21.35
81;14.723;51.751;102929.05;1.2422;2.57663;-0.287;-0.116;-0.11;0.088;0.0;0.375;0.433;0.42;4975.0;0.0;0.0;47.882;0.0;-21.35
82;14.734;51.751;102933.516;1.2422;2.57675;-0.163;-0.132;-0.12;0.088;0.0;0.375;0.462;0.44;5030.0;0.0;0.0;47.927;0.0;-21.35
83;14.755;51.751;102931.73;1.2421;2.57788;0.963;0.251;0.096;0.088;1.245;0.375;0.635;0.394;5086.0;0.0;0.0;47.882;0.0;-21.35
84;14.766;51.743;102931.73;1.242;2.57725;0.337;0.281;0.145;0.088;0.737;0.375;0.673;0.482;5141.0;0.0;0.0;47.882;0.0;-21.36
85;14.766;51.751;102934.86;1.242;2.57663;-0.287;0.082;0.058;0.088;0.0;0.375;0.364;0.306;5195.0;0.0;0.0;47.872;0.0;-21.35
86;14.766;51.751;102927.71;1.242;2.57713;0.212;0.128;0.089;0.212;0.585;0.585;0.454;0.379;5251.0;0.0;0.0;47.882;0.0;-33.27
87;14.734;51.743;102928.16;1.2421;2.57725;0.337;0.201;0.139;0.212;0.737;0.585;0.569;0.473;5306.0;0.0;0.0;47.872;0.0;-33.27
88;14.766;51.758;102932.18;1.242;2.57688;-0.037;0.118;0.103;0.212;0.0;0.585;0.435;0.408;5360.0;0.0;0.0;47.85;0.0;-33.27
89;14.744;51.766;102932.18;1.2421;2.57738;0.463;0.238;0.175;0.212;0.863;0.585;0.62;0.531;5415.0;0.0;0.0;47.85;0.0;-33.27
90;14.744;51.735;102936.195;1.2422;2.57713;0.212;0.229;0.183;0.212;0.585;0.585;0.608;0.542;5471.0;0.0;0.0;47.85;0.0;-33.27
91;14.766;51.751;102936.64;1.2421;2.57725;0.337;0.267;0.214;0.212;0.737;0.585;0.656;0.587;5525.0;0.0;0.0;47.85;0.0;-33.27
92;14.734;51.758;102928.16;1.2421;2.577;0.088;0.204;0.188;0.212;0.375;0.585;0.574;0.551;5580.0;0.0;0.0;47.861;0.0;-33.27
93;14.755;51.743;102933.516;1.2421;2.57675;-0.163;0.076;0.118;0.212;0.0;0.585;0.35;0.436;5636.0;0.0;0.0;47.872;0.0;-33.27
94;14.787;51.751;102933.516;1.2419;2.57725;0.337;0.167;0.162;0.212;0.737;0.585;0.519;0.511;5691.0;0.0;0.0;47.872;0.0;-33.27
95;14.744;51.758;102933.516;1.2421;2.57638;-0.538;-0.079;0.022;0.212;0.0;0.585;0.357;0.189;5745.0;0.0;0.0;47.85;0.0;-33.27
96;14.723;51.758;102933.07;1.2422;2.5765;-0.412;-0.196;-0.065;0.212;0.0;0.585;0.562;0.323;5800.0;0.0;0.0;47.871;0.0;-33.27
97;14.744;51.751;102928.16;1.2421;2.57713;0.212;-0.053;-0.009;0.212;0.585;0.585;0.292;0.123;5856.0;0.0;0.0;47.872;0.0;-33.27
98;14.744;51.766;102930.36;1.2421;2.5765;-0.412;-0.179;-0.09;0.212;0.0;0.585;0.537;0.381;5911.0;0.0;0.0;47.861;0.0;-33.27
99;14.755;51.758;102930.36;1.242;2.57688;-0.037;-0.129;-0.079;0.212;0.0;0.585;0.456;0.358;5965.0;0.0;0.0;47.861;0.0;-33.27
100;14.744;51.751;102931.29;1.2421;2.577;0.088;-0.053;-0.046;0.212;0.375;0.585;0.293;0.272;6021.0;0.0;0.0;47.861;0.0;-33.27
101;14.755;51.758;102936.64;1.2421;2.57713;0.212;0.04;0.006;0.212;0.585;0.585;0.253;0.095;6076.0;0.0;0.0;47.85;0.0;-33.27
102;14.766;51.751;102930.836;1.242;2.57738;0.463;0.188;0.097;0.212;0.863;0.585;0.55;0.395;6130.0;0.0;0.0;47.85;0.0;-33.27
103;14.744;51.766;102934.86;1.2421;2.577;0.088;0.153;0.095;0.212;0.375;0.585;0.496;0.391;6185.0;0.0;0.0;47.861;0.0;-33.27
104;14.755;51.758;102934.86;1.2421;2.57688;-0.037;0.086;0.069;0.212;0.0;0.585;0.372;0.332;6241.0;0.0;0.0;47.861;0.0;-33.27
105;14.766;51.751;102929.05;1.242;2.57663;-0.287;-0.045;-0.003;0.212;0.0;0.585;0.268;0.065;6295.0;0.0;0.0;47.903;0.0;-33.27
106;14.766;51.758;102929.95;1.242;2.57713;0.212;0.045;0.04;0.212;0.585;0.585;0.27;0.255;6350.0;0.0;0.0;47.861;0.0;-33.27
107;14.766;51.758;102930.836;1.242;2.57675;-0.163;-0.027;-0.0;0.212;0.0;0.585;0.21;0.017;6406.0;0.0;0.0;47.872;0.0;-33.27
108;14.755;51.743;102930.836;1.242;2.57725;0.337;0.1;0.067;0.212;0.737;0.585;0.402;0.329;6461.0;0.0;0.0;47.861;0.0;-33.27
109;14.766;51.758;102930.836;1.242;2.57713;0.212;0.14;0.096;0.212;0.585;0.585;0.474;0.394;6515.0;0.0;0.0;47.861;0.0;-33.27
110;14.734;51.751;102930.836;1.2421;2.577;0.088;0.121;0.095;0.212;0.375;0.585;0.442;0.39;6571.0;0.0;0.0;47.861;0.0;-33.27
111;14.766;51.751;102931.29;1.242;2.577;0.088;0.11;0.093;0.212;0.375;0.585;0.42;0.387;6626.0;0.0;0.0;47.894;0.0;-33.27
112;14.755;51.751;102933.516;1.2421;2.57725;0.337;0.189;0.142;0.212;0.737;0.585;0.552;0.478;6681.0;0.0;0.0;47.85;0.0;-33.27
113;14.734;51.758;102932.18;1.2422;2.57725;0.337;0.241;0.181;0.212;0.737;0.585;0.623;0.54;6735.0;0.0;0.0;47.861;0.0;-33.27
114;14.734;51.758;102932.18;1.2422;2.57738;0.463;0.319;0.237;0.212;0.863;0.585;0.716;0.618;6791.0;0.0;0.0;47.861;0.0;-33.27
115;14.755;51.751;102929.95;1.242;2.577;0.088;0.238;0.207;0.212;0.375;0.585;0.619;0.578;6846.0;0.0;0.0;47.861;0.0;-33.27
116;14.755;51.72;102932.625;1.2421;2.57688;-0.037;0.141;0.158;0.212;0.0;0.585;0.477;0.505;6901.0;0.0;0.0;47.839;0.0;-33.27
117;14.744;51.751;102930.836;1.2421;2.57713;0.212;0.166;0.169;0.212;0.585;0.585;0.517;0.522;6956.0;0.0;0.0;47.883;0.0;-33.27
118;14.744;51.743;102935.3;1.2422;2.57713;0.212;0.182;0.178;0.212;0.585;0.585;0.542;0.535;7011.0;0.0;0.0;47.894;0.0;-33.27
119;14.734;51.735;102935.3;1.2422;2.57113;-5.788;-1.907;-1.015;0.212;0.0;0.585;1.752;1.278;7066.0;0.0;0.0;47.894;0.0;-33.27
120;14.755;51.743;151962.36;1.836;2.57738;0.463;-1.078;-0.72;0.212;0.71;0.481;1.084;0.885;7120.0;0.0;0.0;47.861;0.0;-27.36
121;14.755;51.766;102932.625;1.2421;2.576;-0.912;-1.02;-0.758;0.212;0.0;0.585;1.281;1.105;7176.0;0.0;0.0;47.817;0.0;-33.27
122;14.734;51.774;102935.3;1.2422;2.5765;-0.412;-0.807;-0.689;0.212;0.0;0.585;1.14;1.053;7231.0;0.0;0.0;47.85;0.0;-33.27
123;14.755;51.766;102932.625;1.2421;2.57613;-0.787;-0.8;-0.709;0.212;0.0;0.585;1.135;1.068;7286.0;0.0;0.0;47.817;0.0;-33.27
124;14.744;51.751;102932.625;1.2421;2.57663;-0.287;-0.621;-0.624;0.212;0.0;0.585;1.0;1.003;7341.0;0.0;0.0;47.817;0.0;-33.27
125;14.734;51.766;102933.03;1.2422;2.57588;-1.038;-0.767;-0.707;0.212;0.0;0.585;1.111;1.067;7396.0;0.0;0.0;47.883;0.0;-33.27
126;14.766;51.766;102934.375;1.242;2.57813;1.213;-0.074;-0.323;0.212;1.397;0.585;0.345;0.721;7451.0;0.0;0.0;47.872;0.0;-33.27
127;14.744;51.751;102931.29;1.2421;2.5775;0.587;0.158;-0.141;0.212;0.973;0.585;0.504;0.477;7506.0;0.0;0.0;47.872;0.0;-33.27
128;14.744;51.766;102935.3;1.2422;2.57713;0.212;0.177;-0.07;0.212;0.585;0.585;0.534;0.336;7561.0;0.0;0.0;47.839;0.0;-33.27
129;14.766;51.758;102935.3;1.2421;2.57738;0.463;0.277;0.036;0.212;0.863;0.585;0.668;0.242;7616.0;0.0;0.0;47.839;0.0;-33.27
130;14.766;51.758;102929.02;1.242;2.5765;-0.412;0.036;-0.053;0.212;0.0;0.585;0.239;0.293;7671.0;0.0;0.0;47.85;0.0;-33.27
131;14.755;51.781;102933.03;1.2421;2.57725;0.337;0.141;0.025;0.212;0.737;0.585;0.477;0.199;7727.0;0.0;0.0;47.817;0.0;-33.27
132;14.744;51.766;102932.14;1.2421;6.25638;3679.463;1287.904;735.912;0.337;76.971;0.737;45.538;34.423;7781.0;0.0;0.0;47.85;0.0;-41.92
133;14.744;51.766;102929.02;1.2421;2.57588;-1.038;836.774;588.522;0.212;0.0;0.585;36.707;30.784;7837.0;0.0;0.0;47.85;0.0;-33.27
134;14.734;51.766;102929.02;1.2421;2.57725;0.337;544.021;470.885;0.337;0.737;0.737;29.597;27.535;7892.0;0.0;0.0;47.85;0.0;-41.92
135;14.755;51.751;102930.81;1.242;2.57688;-0.037;353.601;376.701;0.212;0.0;0.585;23.862;24.629;7948.0;0.0;0.0;47.839;0.0;-33.27
136;14.755;51.758;102930.81;1.242;2.577;0.088;229.871;301.378;0.212;0.375;0.585;19.239;22.029;8003.0;0.0;0.0;47.894;0.0;-33.27
137;14.755;51.766;102934.83;1.2421;2.57663;-0.287;149.316;241.045;0.212;0.0;0.585;15.506;19.701;8058.0;0.0;0.0;47.839;0.0;-33.27
138;14.734;51.751;102933.94;1.2422;2.57675;-0.163;96.998;192.804;0.212;0.0;0.585;12.497;17.619;8114.0;0.0;0.0;47.85;0.0;-33.27
139;14.766;51.766;102933.94;1.242;2.57588;-1.038;62.686;154.035;0.212;0.0;0.585;10.047;15.749;8169.0;0.0;0.0;47.85;0.0;-33.27
140;14.755;51.758;102936.14;1.2421;2.57775;0.838;41.039;123.396;0.337;1.161;0.737;8.129;14.096;8224.0;0.0;0.0;47.808;0.0;-41.92
141;14.755;51.766;102930.37;1.242;2.57688;-0.037;26.662;98.709;0.337;0.0;0.737;6.552;12.607;8280.0;0.0;0.0;47.851;0.0;-41.93
142;14.734;51.751;102931.7;1.2422;2.57738;0.463;17.492;79.06;0.337;0.863;0.737;5.307;11.282;8335.0;0.0;0.0;47.883;0.0;-41.92
143;14.766;51.766;102932.12;1.242;2.57738;0.463;11.532;63.34;0.337;0.863;0.737;4.309;10.099;8390.0;0.0;0.0;47.861;0.0;-41.93
144;14.744;51.766;102932.12;1.2421;2.5775;0.587;7.701;50.79;0.337;0.973;0.737;3.521;9.043;8445.0;0.0;0.0;47.862;0.0;-41.92
145;14.744;51.751;102932.59;1.2421;2.57838;1.462;5.518;40.924;0.337;1.535;0.737;2.981;8.118;8500.0;0.0;0.0;47.85;0.0;-41.92
146;14.755;51.774;102931.7;1.2421;2.5775;0.587;3.792;32.857;0.337;0.973;0.737;2.471;7.274;8555.0;0.0;0.0;47.851;0.0;-41.93
147;14.734;51.758;102930.37;1.2421;2.57738;0.463;2.627;26.378;0.463;0.863;0.863;2.057;6.517;8610.0;0.0;0.0;47.818;0.0;-49.09
148;14.744;51.758;102935.3;1.2422;2.57788;0.963;2.044;21.295;0.463;1.245;0.863;1.814;5.856;8666.0;0.0;0.0;47.818;0.0;-49.09
149;14.766;51.774;102935.3;1.2421;2.57638;-0.538;1.141;16.928;0.463;0.0;0.863;1.355;5.221;8721.0;0.0;0.0;47.861;0.0;-49.09
150;14.744;51.751;102929.47;1.2421;2.578;1.087;1.122;13.76;0.463;1.323;0.863;1.344;4.707;8776.0;0.0;0.0;47.828;0.0;-49.09
151;14.744;51.758;102928.58;1.2421;2.57788;0.963;1.066;11.201;0.463;1.245;0.863;1.31;4.247;8832.0;0.0;0.0;47.817;0.0;-49.09
152;14.744;51.751;102932.14;1.2421;2.57525;-1.662;0.111;8.628;0.463;0.0;0.863;0.423;3.727;8886.0;0.0;0.0;47.817;0.0;-49.09
153;14.744;51.758;102929.47;1.2421;2.578;1.087;0.453;7.12;0.463;1.323;0.863;0.854;3.386;8941.0;0.0;0.0;47.817;0.0;-49.09
154;14.744;51.751;102929.92;1.2421;2.57713;0.212;0.369;5.738;0.463;0.585;0.863;0.771;3.04;8996.0;0.0;0.0;47.807;0.0;-49.09
155;14.744;51.766;102935.27;1.2422;2.577;0.088;0.27;4.608;0.463;0.375;0.863;0.66;2.724;9052.0;0.0;0.0;47.807;0.0;-49.09
156;14.766;51.766;102935.27;1.2421;2.578;1.087;0.556;3.904;0.463;1.323;0.863;0.946;2.507;9106.0;0.0;0.0;47.872;0.0;-49.09
157;14.744;51.758;102929.02;1.2421;2.5765;-0.412;0.217;3.041;0.463;0.0;0.863;0.591;2.213;9161.0;0.0;0.0;47.817;0.0;-49.09
158;14.734;51.766;102929.02;1.2421;2.5775;0.587;0.347;2.55;0.587;0.973;0.973;0.747;2.026;9217.0;0.0;0.0;47.817;0.0;-55.32
159;14.755;51.766;102928.125;1.242;2.578;1.087;0.606;2.258;0.587;1.323;0.973;0.988;1.907;9272.0;0.0;0.0;47.85;0.0;-55.32
160;14.734;51.781;102932.59;1.2422;2.578;1.087;0.775;2.024;0.587;1.323;0.973;1.117;1.805;9326.0;0.0;0.0;47.807;0.0;-55.32
161;14.755;51.758;102931.7;1.2421;2.57613;-0.787;0.228;1.461;0.587;0.0;0.973;0.606;1.534;9381.0;0.0;0.0;47.829;0.0;-55.32
162;14.744;51.781;102931.7;1.2421;2.57713;0.212;0.222;1.212;0.587;0.585;0.973;0.599;1.397;9437.0;0.0;0.0;47.883;0.0;-55.32
163;14.744;51.766;102931.7;1.2421;2.57788;0.963;0.481;1.162;0.587;1.245;0.973;0.88;1.368;9492.0;0.0;0.0;47.883;0.0;-55.32
164;14.755;51.766;102930.36;1.242;2.57738;0.463;0.475;1.022;0.587;0.863;0.973;0.874;1.283;9547.0;0.0;0.0;47.796;0.0;-55.32
165;14.744;51.766;102930.81;1.2421;2.57838;1.462;0.821;1.11;0.587;1.535;0.973;1.149;1.337;9602.0;0.0;0.0;47.839;0.0;-55.32
