Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2,VelRef,Error
18,0.0,47.585,103107.09,1.2405,2.576,3.0,3.052,2.992,3.0,2.199,2.199,2.218,2.196,1496.0,0.0,0.0,43.655,0.0,-125.1
19,0.0,47.585,103107.09,1.2406,2.576,3.0,3.034,2.994,3.0,2.199,2.199,2.212,2.197,1550.0,0.0,0.0,43.655,0.0,-125.1
20,0.0,47.585,103107.55,1.2406,2.57588,2.875,2.978,2.97,3.0,2.153,2.199,2.191,2.188,1604.0,0.0,0.0,43.677,0.0,-125.09
21,0.0,47.593,103105.76,1.2407,2.57625,3.25,3.074,3.026,3.0,2.289,2.199,2.226,2.209,1659.0,0.0,0.0,43.655,0.0,-125.09
22,0.0,47.585,103109.336,1.2407,2.57613,3.125,3.092,3.046,3.0,2.244,2.199,2.232,2.216,1714.0,0.0,0.0,43.633,0.0,-125.09
23,0.0,47.593,103110.68,1.2407,2.576,3.0,3.06,3.037,3.0,2.199,2.199,2.221,2.213,1769.0,0.0,0.0,43.644,0.0,-125.09
24,0.0,47.6,103110.68,1.2407,2.57663,3.625,3.258,3.154,3.0,2.417,2.199,2.292,2.255,1823.0,0.0,0.0,43.644,0.0,-125.09
25,0.0,47.585,103105.31,1.2406,2.57625,3.25,3.255,3.174,3.125,2.289,2.245,2.291,2.262,1879.0,0.0,0.0,43.633,0.0,-127.67
26,0.0,47.585,103102.63,1.2405,2.57625,3.25,3.253,3.189,3.125,2.289,2.245,2.29,2.267,1933.0,0.0,0.0,43.611,0.0,-127.68
27,0.0,47.585,103100.84,1.2405,2.57575,2.75,3.077,3.101,3.125,2.106,2.245,2.227,2.236,1988.0,0.0,0.0,43.655,0.0,-127.68
28,0.0,47.585,103101.3,1.2405,2.576,3.0,3.05,3.081,3.0,2.199,2.199,2.218,2.229,2042.0,0.0,0.0,43.666,0.0,-125.1
29,0.0,47.6,103101.3,1.2405,2.57613,3.125,3.076,3.09,3.125,2.245,2.245,2.227,2.232,2098.0,0.0,0.0,43.666,0.0,-127.68
30,0.0,47.577,103104.42,1.2406,2.57575,2.75,2.962,3.022,3.0,2.106,2.199,2.185,2.207,2152.0,0.0,0.0,43.666,0.0,-125.09
31,0.0,47.585,103106.2,1.2407,2.57613,3.125,3.019,3.043,3.125,2.245,2.245,2.206,2.215,2207.0,0.0,0.0,43.622,0.0,-127.67
32,0.0,47.593,103101.74,1.2405,2.576,3.0,3.013,3.034,3.0,2.199,2.199,2.204,2.212,2262.0,0.0,0.0,43.677,0.0,-125.1
33,0.0,47.6,103107.55,1.2406,2.5765,3.5,3.183,3.127,3.125,2.375,2.245,2.265,2.245,2317.0,0.0,0.0,43.655,0.0,-127.67
34,0.0,47.577,103107.55,1.2406,2.57613,3.125,3.163,3.127,3.125,2.245,2.245,2.258,2.245,2371.0,0.0,0.0,43.655,0.0,-127.67
35,0.0,47.6,103103.08,1.2406,2.57575,-0.338,1.938,2.434,3.125,0.0,2.245,1.767,1.981,2426.0,0.0,0.0,43.6,0.0,-127.67
36,0.0,47.585,103104.836,1.2406,2.57588,-0.213,1.185,1.905,3.125,0.0,2.245,1.382,1.752,2481.0,0.0,0.0,43.687,0.0,-127.67
37,0.0,47.585,103108.86,1.2406,2.57663,0.537,0.958,1.631,3.125,0.931,2.245,1.243,1.622,2535.0,0.0,0.0,43.644,0.0,-127.67
38,0.0,47.6,103110.65,1.2406,2.576,-0.087,0.592,1.288,3.0,0.0,2.199,0.977,1.441,2590.0,0.0,0.0,43.612,0.0,-125.09
39,0.0,47.6,103110.65,1.2407,2.57638,0.287,0.486,1.087,3.0,0.681,2.199,0.885,1.324,2644.0,0.0,0.0,43.612,0.0,-125.09
40,0.0,47.585,103103.5,1.2406,2.5765,0.413,0.46,0.952,3.0,0.816,2.199,0.861,1.239,2700.0,0.0,0.0,43.655,0.0,-125.09
41,0.0,47.593,103104.836,1.2406,2.576,-0.087,0.268,0.745,3.0,0.0,2.199,0.658,1.096,2754.0,0.0,0.0,43.655,0.0,-125.1
42,0.0,47.593,103103.08,1.2406,2.57588,-0.213,0.1,0.553,3.0,0.0,2.199,0.402,0.944,2808.0,0.0,0.0,43.655,0.0,-125.09
43,0.0,47.593,103103.08,1.2405,2.57613,0.038,0.078,0.45,3.0,0.246,2.199,0.355,0.852,2864.0,0.0,0.0,43.655,0.0,-125.1
44,0.0,47.593,103106.625,1.2406,2.5765,0.413,0.195,0.442,3.0,0.816,2.199,0.561,0.845,2918.0,0.0,0.0,43.645,0.0,-125.09
45,0.0,47.585,103101.74,1.2405,2.576,-0.087,0.096,0.337,3.0,0.0,2.199,0.394,0.737,2972.0,0.0,0.0,43.633,0.0,-125.1
46,0.0,47.6,103108.86,1.2406,2.57588,-0.213,-0.012,0.227,3.0,0.0,2.199,0.138,0.605,3027.0,0.0,0.0,43.622,0.0,-125.09
47,0.0,47.608,103107.516,1.2405,2.576,-0.087,-0.038,0.164,3.0,0.0,2.199,0.248,0.514,3082.0,0.0,0.0,43.655,0.0,-125.1
48,0.0,47.593,103107.516,1.2407,2.5755,-0.588,-0.231,0.014,3.0,0.0,2.199,0.61,0.148,3136.0,0.0,0.0,43.655,0.0,-125.09
49,0.0,47.585,103106.18,1.2405,2.57588,-0.213,-0.224,-0.032,3.0,0.0,2.199,0.601,0.226,3191.0,0.0,0.0,43.6,0.0,-125.1
50,0.0,47.593,103103.945,1.2405,2.57613,0.038,-0.133,-0.018,3.0,0.246,2.199,0.462,0.17,3246.0,0.0,0.0,43.612,0.0,-125.1
51,0.0,47.6,103101.74,1.2405,2.576,-0.087,-0.117,-0.032,3.0,0.0,2.199,0.434,0.226,3300.0,0.0,0.0,43.644,0.0,-125.1
52,0.0,47.585,103106.625,1.2406,2.57588,-0.213,-0.15,-0.068,3.0,0.0,2.199,0.492,0.331,3355.0,0.0,0.0,43.655,0.0,-125.09
53,0.0,47.608,103106.625,1.2405,2.57588,-0.213,-0.172,-0.097,3.0,0.0,2.199,0.527,0.395,3409.0,0.0,0.0,43.655,0.0,-125.1
54,0.0,47.585,103103.08,1.2406,2.576,-0.087,-0.142,-0.095,3.0,0.0,2.199,0.479,0.391,3464.0,0.0,0.0,43.622,0.0,-125.09
55,0.0,47.6,103110.65,1.2407,2.5755,-0.588,-0.298,-0.193,3.0,0.0,2.199,0.693,0.558,3518.0,0.0,0.0,43.623,0.0,-125.09
56,0.0,47.585,103106.18,1.2406,2.57538,-0.713,-0.443,-0.297,3.0,0.0,2.199,0.845,0.692,3573.0,0.0,0.0,43.611,0.0,-125.1
57,0.0,47.6,103106.18,1.2406,2.57613,0.038,-0.275,-0.23,3.0,0.246,2.199,0.666,0.609,3628.0,0.0,0.0,43.666,0.0,-125.1
58,0.0,47.593,103106.18,1.2406,2.57588,-0.213,-0.253,-0.227,3.0,0.0,2.199,0.639,0.605,3682.0,0.0,0.0,43.666,0.0,-125.09
59,0.0,47.593,103103.97,1.2405,2.57588,-0.213,-0.239,-0.224,3.0,0.0,2.199,0.621,0.601,3737.0,0.0,0.0,43.622,0.0,-125.1
60,0.0,47.616,103103.08,1.2405,2.57575,-0.338,-0.273,-0.247,3.0,0.0,2.199,0.664,0.631,3791.0,0.0,0.0,43.611,0.0,-125.1
61,0.0,47.6,103104.836,1.2406,2.57588,-0.213,-0.252,-0.24,3.0,0.0,2.199,0.638,0.622,3846.0,0.0,0.0,43.622,0.0,-125.09
62,0.0,47.6,103104.836,1.2406,2.57625,0.162,-0.107,-0.159,3.0,0.512,2.199,0.415,0.507,3900.0,0.0,0.0,43.622,0.0,-125.09
63,0.0,47.6,103102.16,1.2405,2.57588,-0.213,-0.144,-0.17,2.75,0.0,2.106,0.482,0.524,3955.0,0.0,0.0,43.655,0.0,-119.77
64,0.0,47.608,103107.97,1.2407,2.576,-0.087,-0.124,-0.154,2.75,0.0,2.106,0.447,0.497,4009.0,0.0,0.0,43.645,0.0,-119.76
65,0.0,47.585,103100.81,1.2405,2.57588,-0.213,-0.155,-0.165,2.75,0.0,2.106,0.5,0.516,4064.0,0.0,0.0,43.622,0.0,-119.77
66,0.0,47.6,103102.6,1.2405,2.57575,-0.338,-0.219,-0.2,0.537,0.0,0.931,0.594,0.568,4118.0,0.0,0.0,43.601,0.0,-52.95
67,0.0,47.593,103102.6,1.2406,2.57588,-0.213,-0.217,-0.202,0.537,0.0,0.931,0.591,0.571,4173.0,0.0,0.0,43.601,0.0,-52.95
68,0.0,47.585,103105.766,1.2406,2.576,-0.087,-0.171,-0.179,0.413,0.0,0.816,0.526,0.538,4228.0,0.0,0.0,43.611,0.0,-46.39
69,0.0,47.585,103106.625,1.2406,2.57588,-0.213,-0.186,-0.186,0.413,0.0,0.816,0.547,0.548,4282.0,0.0,0.0,43.623,0.0,-46.39
70,0.0,47.593,103107.516,1.2406,2.57575,-0.338,-0.239,-0.216,0.413,0.0,0.816,0.621,0.591,4336.0,0.0,0.0,43.633,0.0,-46.39
71,0.0,47.6,103107.516,1.2406,2.57588,-0.213,-0.23,-0.216,0.413,0.0,0.816,0.609,0.589,4390.0,0.0,0.0,43.589,0.0,-46.39
72,0.0,47.593,103107.516,1.2407,2.57538,-0.713,-0.399,-0.315,0.287,0.0,0.681,0.802,0.713,4445.0,0.0,0.0,43.589,0.0,-38.71
73,0.0,47.608,103104.836,1.2406,2.576,-0.087,-0.29,-0.269,0.287,0.0,0.681,0.683,0.659,4500.0,0.0,0.0,43.622,0.0,-38.72
74,0.0,47.6,103106.625,1.2406,2.576,-0.087,-0.219,-0.233,0.162,0.0,0.512,0.594,0.613,4554.0,0.0,0.0,43.601,0.0,-29.11
75,0.0,47.6,103100.41,1.2406,2.57538,-0.713,-0.392,-0.329,0.162,0.0,0.512,0.795,0.728,4609.0,0.0,0.0,43.633,0.0,-29.11
76,0.0,47.6,103100.81,1.2406,2.57575,-0.338,-0.373,-0.331,0.162,0.0,0.512,0.775,0.73,4663.0,0.0,0.0,43.644,0.0,-29.11
77,0.0,47.593,103100.81,1.2406,2.57563,-0.462,-0.404,-0.357,0.162,0.0,0.512,0.807,0.759,4717.0,0.0,0.0,43.644,0.0,-29.11
78,0.0,47.6,103106.18,1.2406,2.576,-0.087,-0.293,-0.303,0.162,0.0,0.512,0.688,0.699,4771.0,0.0,0.0,43.622,0.0,-29.11
79,0.0,47.616,103099.03,1.2406,2.57575,-0.338,-0.309,-0.31,0.038,0.0,0.246,0.706,0.707,4826.0,0.0,0.0,43.623,0.0,-13.99
80,0.0,47.6,103102.6,1.2406,2.576,-0.087,-0.231,-0.265,0.038,0.0,0.246,0.611,0.654,4881.0,0.0,0.0,43.623,0.0,-13.99
81,0.0,47.593,103102.6,1.2405,2.57575,-0.338,-0.268,-0.28,0.038,0.0,0.246,0.658,0.672,4935.0,0.0,0.0,43.623,0.0,-13.99
82,0.0,47.593,103105.28,1.2406,2.57538,-0.713,-0.424,-0.366,0.038,0.0,0.246,0.827,0.769,4989.0,0.0,0.0,43.59,0.0,-13.99
83,0.0,47.6,103104.39,1.2406,2.57575,-0.338,-0.394,-0.361,0.038,0.0,0.246,0.797,0.763,5044.0,0.0,0.0,43.645,0.0,-13.99
84,0.0,47.6,103104.84,1.2406,2.57563,-0.462,-0.418,-0.381,0.038,0.0,0.246,0.821,0.784,5098.0,0.0,0.0,43.623,0.0,-13.99
85,0.0,47.593,103105.734,1.2406,2.57563,-0.462,-0.433,-0.397,0.038,0.0,0.246,0.836,0.8,5152.0,0.0,0.0,43.601,0.0,-13.99
86,0.0,47.6,103105.734,1.2405,2.57588,-0.213,-0.356,-0.36,0.038,0.0,0.246,0.758,0.762,5207.0,0.0,0.0,43.601,0.0,-13.99
87,0.0,47.6,103101.71,1.2404,2.57575,-0.338,-0.35,-0.356,0.038,0.0,0.246,0.751,0.757,5261.0,0.0,0.0,43.634,0.0,-13.99
88,0.0,47.616,103102.16,1.2405,2.57538,-0.713,-0.477,-0.427,0.038,0.0,0.246,0.877,0.83,5315.0,0.0,0.0,43.655,0.0,-13.99
89,0.0,47.6,103108.42,1.2406,2.57588,-0.213,-0.384,-0.384,0.038,0.0,0.246,0.787,0.787,5370.0,0.0,0.0,43.601,0.0,-13.99
90,0.0,47.608,103104.39,1.2405,2.57613,0.038,-0.237,-0.3,0.038,0.246,0.246,0.618,0.695,5425.0,0.0,0.0,43.634,0.0,-13.99
91,0.0,47.593,103104.39,1.2406,2.57575,-0.338,-0.272,-0.307,0.038,0.0,0.246,0.662,0.704,5479.0,0.0,0.0,43.634,0.0,-13.99
92,0.0,47.623,103105.28,1.2407,2.57525,-0.837,-0.47,-0.413,0.038,0.0,0.246,0.87,0.816,5533.0,0.0,0.0,43.623,0.0,-13.99
93,0.0,47.585,103108.42,1.2406,2.57525,-0.837,-0.599,-0.498,0.038,0.0,0.246,0.982,0.896,5587.0,0.0,0.0,43.601,0.0,-13.99
94,0.0,47.593,103106.625,1.2406,2.57488,-1.213,-0.813,-0.641,0.038,0.0,0.246,1.145,1.017,5642.0,0.0,0.0,43.612,0.0,-13.99
95,0.0,47.585,103106.625,1.2406,2.57563,-0.462,-0.691,-0.605,0.038,0.0,0.246,1.055,0.988,5696.0,0.0,0.0,43.612,0.0,-13.99
96,0.0,47.6,103109.31,1.2407,2.57588,-0.213,-0.523,-0.527,0.038,0.0,0.246,0.918,0.922,5750.0,0.0,0.0,43.623,0.0,-13.99
97,0.0,47.6,103103.5,1.2406,2.5755,-0.588,-0.546,-0.539,0.038,0.0,0.246,0.938,0.932,5806.0,0.0,0.0,43.59,0.0,-13.99
98,0.0,47.6,103102.6,1.2406,2.57588,-0.213,-0.429,-0.474,0.038,0.0,0.246,0.832,0.874,5860.0,0.0,0.0,43.568,0.0,-13.99
99,0.0,47.6,103103.5,1.2405,2.57588,-0.213,-0.353,-0.421,0.038,0.0,0.246,0.755,0.824,5914.0,0.0,0.0,43.611,0.0,-13.99
100,0.0,47.6,103103.5,1.2406,2.57525,-0.837,-0.523,-0.505,0.038,0.0,0.246,0.918,0.902,5968.0,0.0,0.0,43.611,0.0,-13.99
101,0.0,47.608,103103.5,1.2405,2.57538,-0.713,-0.589,-0.546,0.038,0.0,0.246,0.975,0.938,6023.0,0.0,0.0,43.645,0.0,-13.99
102,0.0,47.616,103103.055,1.2406,2.57538,-0.713,-0.632,-0.58,0.038,0.0,0.246,1.01,0.967,6077.0,0.0,0.0,43.601,0.0,-13.99
103,0.0,47.6,103106.625,1.2405,2.5755,-0.588,-0.617,-0.581,0.038,0.0,0.246,0.997,0.968,6131.0,0.0,0.0,43.59,0.0,-13.99
104,0.0,47.616,103103.055,1.2406,2.576,-0.087,-0.431,-0.482,0.038,0.0,0.246,0.834,0.882,6185.0,0.0,0.0,43.579,0.0,-13.99
105,0.0,47.6,103103.055,1.2405,2.57525,-0.837,-0.574,-0.553,0.038,0.0,0.246,0.962,0.945,6240.0,0.0,0.0,43.579,0.0,-13.99
106,0.0,47.6,103103.055,1.2405,2.57563,-0.462,-0.535,-0.535,0.038,0.0,0.246,0.928,0.929,6294.0,0.0,0.0,43.59,0.0,-13.99
107,0.0,47.6,103103.055,1.2405,2.57538,-0.713,-0.597,-0.571,0.038,0.0,0.246,0.981,0.959,6348.0,0.0,0.0,43.59,0.0,-13.99
108,0.0,47.616,103103.5,1.2405,2.57538,-0.713,-0.637,-0.599,0.038,0.0,0.246,1.014,0.983,6403.0,0.0,0.0,43.612,0.0,-13.99
109,0.0,47.6,103103.5,1.2404,2.576,-0.087,-0.445,-0.497,0.038,0.0,0.246,0.847,0.895,6458.0,0.0,0.0,43.612,0.0,-13.99
110,0.0,47.616,103102.6,1.2405,2.57588,-0.213,-0.364,-0.44,0.038,0.0,0.246,0.766,0.842,6512.0,0.0,0.0,43.568,0.0,-13.99
111,0.0,47.616,103103.92,1.2405,2.57588,-0.213,-0.311,-0.394,0.038,0.0,0.246,0.708,0.797,6566.0,0.0,0.0,43.569,0.0,-13.99
112,0.0,47.585,103108.86,1.2406,2.57563,-0.462,-0.364,-0.408,0.038,0.0,0.246,0.766,0.811,6621.0,0.0,0.0,43.623,0.0,-13.99
113,0.0,47.616,103107.97,1.2407,2.576,-0.087,-0.267,-0.344,0.038,0.0,0.246,0.656,0.745,6675.0,0.0,0.0,43.634,0.0,-13.99
114,0.0,47.616,103107.97,1.2405,2.57563,-0.462,-0.335,-0.368,0.038,0.0,0.246,0.735,0.77,6729.0,0.0,0.0,43.634,0.0,-13.99
115,0.0,47.6,103104.84,1.2405,2.57588,-0.213,-0.292,-0.337,0.038,0.0,0.246,0.687,0.737,6784.0,0.0,0.0,43.623,0.0,-13.99
116,0.0,47.616,103104.36,1.2406,2.576,-0.087,-0.221,-0.287,0.038,0.0,0.246,0.596,0.68,6838.0,0.0,0.0,43.624,0.0,-13.99
117,0.0,47.608,103109.28,1.2407,2.57588,-0.213,-0.218,-0.272,0.038,0.0,0.246,0.593,0.662,6892.0,0.0,0.0,43.559,0.0,-13.99
118,0.0,47.608,103103.5,1.2405,2.57563,-0.462,-0.303,-0.31,0.038,0.0,0.246,0.699,0.707,6946.0,0.0,0.0,43.601,0.0,-13.99
119,0.0,47.608,103103.5,1.2405,2.57588,-0.213,-0.272,-0.291,0.038,0.0,0.246,0.662,0.684,7002.0,0.0,0.0,43.601,0.0,-13.99
120,0.0,47.616,103103.055,1.2405,2.57588,-0.213,-0.251,-0.275,0.038,0.0,0.246,0.636,0.666,7056.0,0.0,0.0,43.579,0.0,-13.99
121,0.0,47.6,103107.94,1.2406,2.576,-0.087,-0.194,-0.237,0.038,0.0,0.246,0.559,0.619,7110.0,0.0,0.0,43.559,0.0,-13.99
122,0.0,47.616,103109.75,1.2407,2.5755,-0.588,-0.332,-0.307,0.038,0.0,0.246,0.731,0.704,7164.0,0.0,0.0,43.612,0.0,-13.99
123,0.0,47.608,103107.08,1.2407,2.57575,-0.338,-0.334,-0.313,0.038,0.0,0.246,0.733,0.711,7219.0,0.0,0.0,43.612,0.0,-13.99
124,0.0,47.6,103107.52,1.2406,2.5765,0.413,-0.072,-0.168,0.413,0.816,0.816,0.342,0.521,7273.0,0.0,0.0,43.579,0.0,-46.39
125,0.0,47.623,103109.31,1.2406,2.5755,-0.588,-0.253,-0.252,0.038,0.0,0.246,0.638,0.638,7327.0,0.0,0.0,43.568,0.0,-13.99
126,0.0,47.593,103111.09,1.2406,2.576,-0.087,-0.195,-0.219,0.038,0.0,0.246,0.561,0.594,7382.0,0.0,0.0,43.558,0.0,-13.99
127,0.0,47.6,103107.08,1.2405,2.576,-0.087,-0.157,-0.193,0.038,0.0,0.246,0.504,0.558,7436.0,0.0,0.0,43.568,0.0,-13.99
128,0.0,47.593,103107.08,1.2406,2.57563,-0.462,-0.264,-0.247,0.038,0.0,0.246,0.652,0.631,7490.0,0.0,0.0,43.568,0.0,-13.99
129,0.0,47.608,103102.16,1.2405,2.57613,0.038,-0.159,-0.19,0.038,0.246,0.246,0.506,0.553,7545.0,0.0,0.0,43.546,0.0,-13.99
130,0.0,47.616,103108.86,1.2407,2.57588,-0.213,-0.177,-0.194,0.038,0.0,0.246,0.535,0.56,7600.0,0.0,0.0,43.558,0.0,-13.99
131,0.0,47.608,103105.734,1.2407,2.57563,-0.462,-0.277,-0.248,0.038,0.0,0.246,0.668,0.632,7654.0,0.0,0.0,43.546,0.0,-13.99
132,0.0,47.623,103102.6,1.2405,2.57638,0.287,-0.08,-0.141,0.287,0.681,0.681,0.358,0.477,7708.0,0.0,0.0,43.546,0.0,-38.72
133,0.0,47.616,103102.6,1.2405,2.5755,-0.588,-0.257,-0.23,0.287,0.0,0.681,0.644,0.609,7762.0,0.0,0.0,43.546,0.0,-38.72
134,0.0,47.6,103107.94,1.2406,2.57613,0.038,-0.154,-0.177,0.287,0.246,0.681,0.499,0.534,7817.0,0.0,0.0,43.569,0.0,-38.72
135,0.0,47.6,103111.96,1.2407,2.57613,0.038,-0.087,-0.134,0.038,0.246,0.246,0.375,0.465,7871.0,0.0,0.0,43.525,0.0,-13.99
136,0.0,47.608,103102.16,1.2406,2.576,-0.087,-0.087,-0.125,0.038,0.0,0.246,0.375,0.448,7926.0,0.0,0.0,43.601,0.0,-13.99
137,0.0,47.608,103109.73,1.2407,2.57625,0.162,0.0,-0.067,0.162,0.512,0.512,0.017,0.329,7981.0,0.0,0.0,43.601,0.0,-29.11
138,0.0,47.608,103109.73,1.2407,2.5765,0.413,0.145,0.029,0.162,0.816,0.512,0.483,0.215,8035.0,0.0,0.0,43.602,0.0,-29.11
139,0.0,47.608,103102.58,1.2404,2.57638,0.287,0.195,0.08,0.287,0.681,0.681,0.56,0.36,8089.0,0.0,0.0,43.547,0.0,-38.72
140,0.0,47.616,103101.71,1.2405,2.57575,-0.338,0.008,-0.003,0.162,0.0,0.512,0.116,0.071,8143.0,0.0,0.0,43.579,0.0,-29.11
141,0.0,47.6,103104.84,1.2405,2.5765,0.413,0.15,0.08,0.287,0.816,0.681,0.491,0.359,8198.0,0.0,0.0,43.59,0.0,-38.72
142,0.0,47.6,103104.84,1.2406,2.576,-0.087,0.067,0.047,0.287,0.0,0.681,0.328,0.274,8253.0,0.0,0.0,43.59,0.0,-38.72
143,0.0,47.6,103103.5,1.2405,2.5765,0.413,0.188,0.12,0.287,0.816,0.681,0.55,0.439,8307.0,0.0,0.0,43.535,0.0,-38.72
144,0.0,47.6,103103.055,1.2406,2.57588,-0.213,0.048,0.053,0.287,0.0,0.681,0.277,0.293,8361.0,0.0,0.0,43.579,0.0,-38.72
145,0.0,47.608,103103.92,1.2405,2.57588,-0.213,-0.043,0.0,0.287,0.0,0.681,0.265,0.013,8416.0,0.0,0.0,43.559,0.0,-38.72
146,0.0,47.6,103103.055,1.2406,2.57588,-0.213,-0.103,-0.042,0.287,0.0,0.681,0.407,0.262,8470.0,0.0,0.0,43.546,0.0,-38.72
147,0.0,47.608,103103.055,1.2405,2.57575,-0.338,-0.185,-0.101,0.287,0.0,0.681,0.546,0.404,8524.0,0.0,0.0,43.546,0.0,-38.72
148,0.0,47.6,103106.19,1.2405,2.57625,0.162,-0.063,-0.049,0.287,0.512,0.681,0.319,0.28,8579.0,0.0,0.0,43.524,0.0,-38.72
149,0.0,47.608,103103.5,1.2404,2.57588,-0.213,-0.116,-0.081,0.287,0.0,0.681,0.432,0.362,8634.0,0.0,0.0,43.568,0.0,-38.72
150,0.0,47.593,103108.42,1.2407,2.57638,0.287,0.025,-0.008,0.287,0.681,0.681,0.203,0.111,8688.0,0.0,0.0,43.568,0.0,-38.71
151,0.0,47.6,103104.84,1.2405,2.57588,-0.213,-0.058,-0.049,0.287,0.0,0.681,0.305,0.28,8742.0,0.0,0.0,43.558,0.0,-38.72
152,0.0,47.6,103104.84,1.2406,2.57575,-0.338,-0.156,-0.106,0.287,0.0,0.681,0.501,0.414,8797.0,0.0,0.0,43.558,0.0,-38.72
153,0.0,47.616,103099.89,1.2404,2.57588,-0.213,-0.176,-0.128,0.287,0.0,0.681,0.532,0.454,8851.0,0.0,0.0,43.58,0.0,-38.72
154,0.0,47.616,103102.16,1.2406,2.57613,0.038,-0.101,-0.095,0.287,0.246,0.681,0.404,0.391,8906.0,0.0,0.0,43.546,0.0,-38.72
155,0.0,47.6,103109.28,1.2406,2.576,-0.087,-0.096,-0.093,0.287,0.0,0.681,0.394,0.388,8961.0,0.0,0.0,43.547,0.0,-38.72
156,0.0,47.616,103109.28,1.2406,2.57575,-0.338,-0.181,-0.142,0.287,0.0,0.681,0.54,0.479,9015.0,0.0,0.0,43.547,0.0,-38.72
157,0.0,47.6,103106.59,1.2406,2.57638,0.287,-0.017,-0.056,0.287,0.681,0.681,0.165,0.301,9069.0,0.0,0.0,43.536,0.0,-38.72
158,0.0,47.593,103108.39,1.2406,2.57613,0.038,0.002,-0.037,0.287,0.246,0.681,0.059,0.246,9123.0,0.0,0.0,43.569,0.0,-38.72
159,0.0,47.6,103104.84,1.2406,2.57663,0.537,0.19,0.078,0.287,0.931,0.681,0.553,0.354,9179.0,0.0,0.0,43.568,0.0,-38.72
160,0.0,47.6,103103.5,1.2406,2.57638,0.287,0.224,0.12,0.287,0.681,0.681,0.601,0.439,9233.0,0.0,0.0,43.59,0.0,-38.71
161,0.0,47.608,103103.5,1.2405,2.57625,0.162,0.202,0.128,0.287,0.512,0.681,0.571,0.454,9287.0,0.0,0.0,43.59,0.0,-38.72
162,0.0,47.593,103101.234,1.2405,2.57625,0.162,0.188,0.135,0.287,0.512,0.681,0.551,0.466,9341.0,0.0,0.0,43.559,0.0,-38.72
