Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2,VelRef,Error
448,15.163,52.643,102940.016,1.2402,2.59125,14.988,15.074,14.88,14.613,4.916,4.854,4.93,4.899,25458.0,0.0,1.0,46.457,4.5,-20.15
449,15.163,52.636,102938.195,1.2402,2.59,13.738,14.606,14.651,14.488,4.707,4.834,4.853,4.861,25513.0,0.0,1.0,46.446,4.5,-18.97
450,15.184,52.651,102936.44,1.2401,2.59063,14.362,14.521,14.594,14.488,4.813,4.834,4.839,4.851,25569.0,0.0,1.0,46.436,4.5,-18.99
451,15.163,52.666,102937.78,1.2402,2.58938,13.112,14.028,14.297,14.362,4.598,4.813,4.756,4.802,25625.0,0.0,1.0,46.436,4.5,-17.78
452,15.163,52.666,102937.78,1.2402,2.58963,13.363,13.795,14.11,14.362,4.642,4.813,4.717,4.77,25680.0,0.0,1.0,46.436,4.5,-17.78
453,15.163,52.643,102934.17,1.2402,2.59025,13.987,13.862,14.086,14.362,4.749,4.813,4.728,4.766,25736.0,0.0,1.0,46.425,4.5,-17.79
454,15.173,52.659,102935.97,1.2401,2.5905,14.238,13.994,14.116,14.362,4.792,4.813,4.751,4.771,25792.0,0.0,1.0,46.513,4.5,-17.79
455,15.163,52.651,102935.516,1.2402,2.59175,15.488,14.517,14.39,14.362,4.998,4.813,4.838,4.817,25847.0,0.0,1.0,46.425,4.5,-17.79
456,15.173,52.659,102932.42,1.2401,2.59125,14.988,14.681,14.51,14.362,4.916,4.813,4.866,4.838,25903.0,0.0,1.0,46.414,4.5,-17.8
457,15.173,52.666,102932.42,1.2401,2.58975,13.487,14.264,14.305,14.362,4.664,4.813,4.796,4.803,25959.0,0.0,1.0,46.414,4.5,-17.8
458,15.184,52.666,102936.44,1.2401,2.58938,13.112,13.861,14.067,14.362,4.599,4.813,4.728,4.763,26014.0,0.0,1.0,46.446,4.5,-17.8
459,15.163,52.651,102935.97,1.2402,2.59025,13.987,13.905,14.051,14.238,4.749,4.792,4.735,4.76,26071.0,0.0,1.0,46.447,4.5,-16.59
460,15.184,52.659,102941.33,1.2401,2.59138,15.113,14.328,14.263,14.362,4.937,4.813,4.807,4.796,26126.0,0.0,1.0,46.437,4.5,-17.79
461,15.163,52.651,102938.195,1.2402,2.592,15.737,14.821,14.558,14.362,5.038,4.813,4.889,4.845,26181.0,0.0,1.0,46.414,4.5,-17.78
462,15.163,52.659,102938.195,1.2402,2.59113,14.862,14.836,14.619,14.362,4.896,4.813,4.891,4.855,26237.0,0.0,1.0,46.414,4.5,-17.78
463,15.163,52.651,102939.53,1.2402,2.58988,13.613,14.408,14.418,14.362,4.685,4.813,4.82,4.822,26293.0,0.0,1.0,46.402,4.5,-17.78
464,15.184,52.643,102935.07,1.2401,2.59113,14.862,14.567,14.507,14.362,4.896,4.813,4.847,4.837,26348.0,0.0,1.0,46.437,4.5,-17.8
465,15.163,52.643,102935.07,1.2402,2.589,12.738,13.927,14.153,14.362,4.532,4.813,4.739,4.777,26404.0,0.0,1.0,46.458,4.5,-17.79
466,15.163,52.666,102938.64,1.2402,2.59,13.738,13.86,14.07,14.362,4.707,4.813,4.728,4.763,26460.0,0.0,1.0,46.393,4.5,-17.78
467,15.173,52.659,102940.44,1.2402,2.59038,14.113,13.949,14.078,14.362,4.771,4.813,4.743,4.765,26515.0,0.0,1.0,46.393,4.5,-17.79
468,15.152,52.659,102940.44,1.2403,2.5895,13.238,13.7,13.91,14.362,4.62,4.812,4.7,4.736,26571.0,0.0,1.0,46.447,4.5,-17.77
469,15.163,52.659,102931.05,1.2401,2.5905,14.238,13.888,13.976,14.238,4.792,4.792,4.733,4.748,26627.0,0.0,1.0,46.48,4.5,-16.6
470,15.163,52.651,102937.75,1.2402,2.59013,13.862,13.879,13.953,14.238,4.728,4.792,4.731,4.744,26683.0,0.0,1.0,46.403,4.5,-16.59
471,15.173,52.636,102938.195,1.2402,2.591,14.737,14.18,14.11,14.362,4.875,4.813,4.782,4.77,26738.0,0.0,1.0,46.459,4.5,-17.79
472,15.152,52.636,102931.94,1.2402,2.59,13.738,14.025,14.035,14.362,4.707,4.813,4.756,4.758,26793.0,0.0,1.0,46.426,4.5,-17.79
473,15.163,52.651,102931.94,1.2401,2.59038,14.113,14.056,14.051,14.362,4.771,4.813,4.761,4.76,26850.0,0.0,1.0,46.426,4.5,-17.79
474,15.173,52.651,102938.61,1.2402,2.59013,13.862,13.988,14.013,14.238,4.728,4.792,4.75,4.754,26905.0,0.0,1.0,46.416,4.5,-16.59
475,15.173,52.636,102937.266,1.2401,2.59088,14.613,14.207,14.133,14.238,4.854,4.792,4.787,4.774,26960.0,0.0,1.0,46.448,4.5,-16.6
476,15.173,52.636,102934.625,1.2401,2.58975,13.487,13.955,14.004,14.238,4.664,4.792,4.744,4.752,27017.0,0.0,1.0,46.47,4.5,-16.6
477,15.163,52.689,102938.61,1.2402,2.59113,14.862,14.273,14.176,14.238,4.896,4.792,4.798,4.781,28072.0,1.0,1.0,46.394,6.0,68.73
478,15.163,52.628,102935.93,1.2402,2.59063,14.362,14.304,14.213,14.238,4.813,4.792,4.803,4.788,28128.0,2.0,1.0,46.372,6.0,68.73
479,15.141,52.636,102935.07,1.2403,2.59088,14.613,14.412,14.293,14.362,4.854,4.813,4.821,4.801,28183.0,3.0,1.0,46.415,6.0,67.54
480,15.163,52.605,102935.07,1.2402,2.592,15.737,14.876,14.582,14.362,5.038,4.813,4.898,4.849,28239.0,4.0,1.0,46.415,6.0,67.53
481,15.163,52.628,102936.86,1.2402,2.59113,14.862,14.871,14.638,14.362,4.896,4.813,4.897,4.859,28295.0,6.0,1.0,46.404,6.0,67.54
482,15.152,52.605,102936.375,1.2402,2.59113,14.862,14.868,14.683,14.362,4.896,4.813,4.897,4.866,28351.0,7.0,1.0,46.481,6.0,67.54
483,15.163,52.628,102939.51,1.2402,2.588,11.737,13.772,14.094,14.362,4.351,4.813,4.713,4.767,28406.0,8.0,1.0,46.449,6.0,67.54
484,15.163,52.62,102930.125,1.2401,2.59025,13.987,13.848,14.072,14.238,4.75,4.792,4.726,4.764,28462.0,10.0,1.0,46.384,6.0,68.72
485,15.163,52.62,102930.125,1.2401,2.59063,14.362,14.028,14.13,14.238,4.813,4.792,4.756,4.774,28518.0,11.0,1.0,46.384,6.0,68.72
486,15.163,52.628,102933.695,1.2401,2.5915,15.237,14.451,14.352,14.238,4.957,4.792,4.828,4.811,28573.0,12.0,1.0,46.471,6.0,68.72
487,15.152,52.628,102937.266,1.2402,2.58975,13.487,14.114,14.179,14.238,4.664,4.792,4.771,4.782,28628.0,13.0,1.0,46.427,6.0,68.73
488,15.163,52.62,102939.03,1.2402,2.58938,13.112,13.763,13.966,14.113,4.598,4.771,4.711,4.746,28685.0,15.0,1.0,46.438,6.0,69.93
489,15.152,52.636,102942.64,1.2403,2.5905,14.238,13.929,14.02,14.238,4.791,4.791,4.739,4.755,28740.0,16.0,1.0,46.428,6.0,68.74
490,15.163,52.636,102942.64,1.2403,2.59125,14.988,14.3,14.214,14.238,4.916,4.792,4.802,4.788,28796.0,17.0,1.0,46.428,6.0,68.74
491,15.163,52.62,102936.375,1.2402,2.58963,13.363,13.972,14.043,14.238,4.642,4.792,4.747,4.759,28852.0,18.0,1.0,46.404,6.0,68.73
492,15.152,52.628,102935.93,1.2402,2.59063,14.362,14.108,14.107,14.238,4.813,4.792,4.77,4.77,28907.0,20.0,1.0,46.384,6.0,68.73
493,15.152,52.605,102933.25,1.2402,2.59075,14.488,14.241,14.183,14.238,4.834,4.792,4.792,4.783,28963.0,21.0,1.0,46.449,6.0,68.73
494,15.163,52.605,102941.74,1.2402,2.58963,13.363,13.934,14.019,14.238,4.642,4.792,4.74,4.755,29019.0,22.0,1.0,46.307,6.0,68.74
495,15.163,52.62,102938.61,1.2402,2.58925,12.987,13.602,13.813,14.238,4.576,4.792,4.684,4.72,29075.0,23.0,1.0,46.492,6.0,68.73
496,15.163,52.628,102938.61,1.2402,2.587,10.738,12.6,13.198,14.113,4.161,4.771,4.508,4.613,29130.0,25.0,1.0,46.492,6.0,69.93
497,15.163,52.605,102939.51,1.2402,2.58938,13.112,12.779,13.181,14.113,4.598,4.771,4.54,4.61,29186.0,26.0,1.0,46.417,6.0,69.93
498,15.163,52.62,102941.3,1.2402,2.58938,13.112,12.896,13.167,14.113,4.598,4.771,4.56,4.608,29242.0,27.0,1.0,46.406,6.0,69.93
499,15.152,52.62,102935.03,1.2402,2.59063,14.362,13.409,13.406,14.238,4.813,4.792,4.65,4.65,29297.0,28.0,1.0,46.471,6.0,68.73
500,15.163,52.62,102939.51,1.2402,2.59038,14.113,13.655,13.547,14.113,4.771,4.771,4.693,4.674,29353.0,30.0,1.0,46.395,6.0,69.93
501,15.163,52.613,102939.51,1.2402,2.59038,14.113,13.815,13.66,14.113,4.771,4.771,4.72,4.694,29409.0,31.0,1.0,46.395,6.0,69.93
502,15.152,52.628,102938.17,1.2403,2.59113,14.862,14.182,13.901,14.113,4.896,4.77,4.782,4.735,29464.0,33.0,1.0,46.428,6.0,69.93
503,15.163,52.62,102939.51,1.2402,2.59013,13.862,14.07,13.893,14.113,4.728,4.771,4.763,4.733,29520.0,34.0,1.0,46.143,6.0,69.93
504,15.163,52.605,102937.72,1.2402,2.59,13.738,13.954,13.862,14.113,4.707,4.771,4.744,4.728,29576.0,35.0,1.0,46.404,6.0,69.93
505,15.173,52.605,102939.95,1.2402,2.58938,13.112,13.659,13.712,14.113,4.598,4.771,4.693,4.702,29632.0,36.0,1.0,46.472,6.0,69.93
506,15.163,52.605,102939.95,1.2402,2.59113,14.862,14.08,13.942,14.113,4.896,4.771,4.765,4.742,29687.0,38.0,1.0,46.472,6.0,69.93
507,15.163,52.613,102933.25,1.2401,2.59013,13.862,14.004,13.926,14.113,4.728,4.771,4.752,4.739,29743.0,39.0,1.0,46.437,6.0,69.92
508,15.163,52.613,102939.95,1.2402,2.58975,13.487,13.823,13.838,14.113,4.664,4.771,4.721,4.724,29799.0,40.0,1.0,46.449,6.0,69.93
509,15.163,52.605,102939.95,1.2402,2.58763,11.362,12.962,13.343,14.113,4.281,4.771,4.572,4.639,29854.0,41.0,1.0,46.417,6.0,69.93
510,15.152,52.613,102938.195,1.2403,2.5895,13.238,13.058,13.322,14.113,4.62,4.77,4.589,4.635,29911.0,43.0,1.0,46.492,6.0,69.93
511,15.152,52.605,102938.195,1.2403,2.59113,14.862,13.69,13.63,14.113,4.896,4.77,4.698,4.688,29966.0,44.0,1.0,46.492,6.0,69.93
512,15.173,52.62,102936.375,1.2401,2.58813,11.863,13.05,13.277,14.113,4.374,4.771,4.588,4.627,30021.0,45.0,1.0,46.427,6.0,69.92
513,15.173,52.598,102942.19,1.2402,2.5895,13.238,13.116,13.269,13.987,4.62,4.749,4.599,4.626,30077.0,47.0,1.0,46.417,6.0,71.14
514,15.173,52.62,102938.17,1.2402,2.58938,13.112,13.115,13.238,13.987,4.599,4.749,4.599,4.62,30133.0,48.0,1.0,46.384,6.0,71.13
515,15.163,52.605,102937.266,1.2402,2.58963,13.363,13.201,13.263,13.862,4.642,4.728,4.614,4.625,30189.0,50.0,1.0,46.448,6.0,72.34
516,15.184,52.59,102937.266,1.2401,2.58838,12.112,12.82,13.033,13.862,4.42,4.728,4.547,4.585,30244.0,51.0,1.0,46.448,6.0,72.33
517,15.163,52.605,102936.375,1.2402,2.59125,14.988,13.579,13.424,13.862,4.916,4.728,4.68,4.653,30300.0,52.0,1.0,46.404,6.0,72.34
518,15.163,52.613,102937.266,1.2402,2.58888,12.612,13.241,13.261,13.862,4.51,4.728,4.621,4.624,30356.0,54.0,1.0,46.427,6.0,72.34
519,15.163,52.605,102934.59,1.2402,2.58975,13.487,13.327,13.307,13.738,4.664,4.707,4.636,4.632,30411.0,55.0,1.0,46.372,6.0,73.55
520,15.163,52.598,102932.36,1.2401,2.59088,14.613,13.777,13.568,13.738,4.854,4.707,4.714,4.678,30468.0,57.0,1.0,46.437,6.0,73.55
521,15.173,52.605,102932.36,1.2401,2.58963,13.363,13.632,13.527,13.487,4.642,4.664,4.689,4.671,30523.0,59.0,1.0,46.437,6.0,75.99
522,15.141,52.598,102940.41,1.2403,2.58988,13.613,13.625,13.544,13.487,4.685,4.663,4.687,4.673,30578.0,60.0,1.0,46.459,6.0,76.02
523,15.163,52.59,102933.695,1.2402,2.58938,13.112,13.446,13.458,13.487,4.599,4.664,4.657,4.659,30635.0,61.0,1.0,46.361,6.0,76.0
524,15.163,52.59,102938.62,1.2402,2.5895,13.238,13.373,13.414,13.487,4.62,4.664,4.644,4.651,30690.0,63.0,1.0,46.438,6.0,76.01
525,15.152,52.575,102936.375,1.2402,2.58975,13.487,13.413,13.428,13.487,4.664,4.664,4.651,4.653,30746.0,64.0,1.0,46.448,6.0,76.01
526,15.141,52.582,102936.375,1.2403,2.59063,14.362,13.745,13.615,13.487,4.812,4.664,4.708,4.686,30801.0,65.0,1.0,46.448,6.0,76.02
527,15.163,52.59,102936.375,1.2402,2.59025,13.987,13.83,13.69,13.487,4.749,4.664,4.723,4.699,30857.0,67.0,1.0,46.492,6.0,76.0
528,15.152,52.575,102939.06,1.2403,2.5905,14.238,13.973,13.799,13.487,4.792,4.664,4.747,4.717,30913.0,68.0,1.0,46.448,6.0,76.01
529,15.152,52.59,102940.375,1.2403,2.58988,13.613,13.847,13.762,13.487,4.685,4.664,4.725,4.711,30968.0,70.0,1.0,46.438,6.0,76.02
530,15.184,52.582,102935.03,1.2401,2.59,13.738,13.808,13.757,13.487,4.707,4.664,4.719,4.71,31025.0,71.0,1.0,46.437,6.0,75.99
531,15.152,52.59,102938.14,1.2403,2.58988,13.613,13.74,13.728,13.613,4.685,4.685,4.707,4.705,31080.0,72.0,1.0,46.416,6.0,74.78
532,15.163,52.582,102938.14,1.2402,2.59175,15.488,14.352,14.08,13.613,4.998,4.685,4.811,4.765,31135.0,73.0,1.0,46.417,6.0,74.78
533,15.141,52.59,102940.84,1.2403,2.59038,14.113,14.268,14.087,13.613,4.77,4.685,4.797,4.766,31192.0,75.0,1.0,46.417,6.0,74.79
534,15.163,52.575,102937.72,1.2402,2.59113,14.862,14.476,14.242,13.613,4.896,4.685,4.832,4.792,31247.0,76.0,1.0,46.437,6.0,74.78
535,15.163,52.582,102939.51,1.2402,2.58925,12.987,13.955,13.991,13.613,4.576,4.685,4.744,4.75,31303.0,77.0,1.0,46.493,6.0,74.78
536,15.152,52.575,102939.95,1.2403,2.58988,13.613,13.835,13.915,13.613,4.685,4.685,4.723,4.737,31358.0,79.0,1.0,46.428,6.0,74.79
537,15.163,52.582,102939.95,1.2402,2.58913,12.863,13.495,13.705,13.613,4.554,4.685,4.665,4.701,31414.0,80.0,1.0,46.428,6.0,74.78
538,15.152,52.575,102932.805,1.2402,2.59088,14.613,13.886,13.886,13.613,4.854,4.685,4.732,4.732,31470.0,82.0,1.0,46.449,6.0,74.78
539,15.163,52.575,102940.41,1.2402,2.59063,14.362,14.053,13.981,13.613,4.813,4.685,4.76,4.748,31525.0,83.0,1.0,46.492,6.0,74.78
540,15.152,52.567,102934.59,1.2402,2.5905,14.238,14.117,14.033,13.613,4.792,4.685,4.771,4.757,31582.0,84.0,1.0,46.394,6.0,74.78
541,15.163,52.575,102936.83,1.2402,2.59,13.738,13.984,13.974,13.613,4.707,4.685,4.749,4.747,31637.0,86.0,1.0,46.438,6.0,74.78
542,15.141,52.575,102936.83,1.2403,2.59025,13.987,13.985,13.976,13.613,4.749,4.685,4.749,4.747,31692.0,87.0,1.0,46.438,6.0,74.79
543,15.163,52.575,102941.74,1.2402,2.58975,13.487,13.811,13.879,13.613,4.664,4.685,4.719,4.731,31749.0,88.0,1.0,46.471,6.0,74.78
544,15.152,52.582,102934.17,1.2402,2.59238,16.112,14.617,14.325,13.613,5.097,4.685,4.855,4.806,31804.0,90.0,1.0,46.471,6.0,74.78
545,15.163,52.582,102942.19,1.2403,2.59125,14.988,14.746,14.458,13.613,4.916,4.685,4.876,4.828,31860.0,91.0,1.0,46.449,6.0,74.78
546,15.163,52.559,102940.84,1.2402,2.59063,14.362,14.612,14.439,13.613,4.813,4.685,4.854,4.825,31916.0,92.0,1.0,46.46,6.0,74.78
547,15.173,52.575,102940.84,1.2402,2.58988,13.613,14.262,14.274,13.613,4.685,4.685,4.796,4.798,31972.0,94.0,1.0,46.46,6.0,74.78
548,15.152,52.575,102936.83,1.2402,2.58838,12.112,13.51,13.841,13.613,4.42,4.685,4.668,4.724,32027.0,95.0,1.0,46.417,6.0,74.78
549,15.163,52.552,102944.875,1.2403,2.59025,13.987,13.677,13.871,13.613,4.749,4.685,4.696,4.729,32082.0,96.0,1.0,46.438,6.0,74.79
550,15.163,52.575,102940.41,1.2402,2.58963,13.363,13.567,13.769,13.613,4.642,4.685,4.677,4.712,32139.0,98.0,1.0,46.448,6.0,74.78
551,15.152,52.575,102940.84,1.2403,2.59125,14.988,14.064,14.013,13.613,4.916,4.685,4.762,4.754,32194.0,99.0,1.0,46.482,6.0,74.79
552,15.141,52.575,102940.84,1.2403,2.59038,14.113,14.081,14.033,13.738,4.77,4.707,4.765,4.757,32250.0,100.0,1.0,46.482,6.0,73.57
553,15.141,52.582,102941.74,1.2403,2.58963,13.363,13.83,13.899,13.738,4.642,4.706,4.722,4.734,32306.0,102.0,1.0,46.481,6.0,73.57
554,15.152,52.582,102937.27,1.2402,2.59025,13.987,13.885,13.916,13.738,4.749,4.707,4.732,4.737,32361.0,103.0,1.0,46.384,6.0,73.56
555,15.141,52.575,102940.84,1.2403,2.592,15.737,14.533,14.281,13.987,5.037,4.749,4.841,4.799,32417.0,104.0,1.0,46.472,6.0,71.15
556,15.152,52.575,102936.83,1.2402,2.591,14.737,14.605,14.372,13.987,4.875,4.749,4.853,4.814,32473.0,105.0,1.0,46.504,6.0,71.14
557,15.163,52.559,102936.83,1.2402,2.58875,12.488,13.864,13.995,13.987,4.488,4.749,4.728,4.751,32529.0,106.0,1.0,46.504,6.0,71.13
558,15.173,52.559,102935.93,1.2401,2.59025,13.987,13.907,13.994,13.987,4.75,4.75,4.736,4.751,32584.0,108.0,1.0,46.503,6.0,71.13
559,15.163,52.575,102938.61,1.2402,2.58988,13.613,13.804,13.917,13.987,4.685,4.749,4.718,4.737,32641.0,109.0,1.0,46.437,6.0,71.14
560,15.141,52.582,102939.95,1.2403,2.5905,14.238,13.956,13.981,13.987,4.791,4.749,4.744,4.748,32696.0,110.0,1.0,46.438,6.0,71.15
561,15.13,52.567,102937.266,1.2403,2.59188,15.612,14.536,14.308,13.987,5.017,4.749,4.841,4.803,32752.0,111.0,1.0,46.471,6.0,71.15
562,15.152,52.552,102935.93,1.2402,2.59175,15.488,14.869,14.544,13.987,4.998,4.749,4.897,4.843,32807.0,113.0,1.0,46.471,6.0,71.14
563,15.152,52.559,102936.83,1.2402,2.59163,15.363,15.042,14.707,13.987,4.977,4.749,4.925,4.87,32863.0,114.0,1.0,46.493,6.0,71.14
564,15.141,52.559,102939.51,1.2403,2.59,13.738,14.585,14.513,13.987,4.707,4.749,4.85,4.838,32919.0,115.0,1.0,46.482,6.0,71.15
565,15.152,52.552,102939.51,1.2403,2.59,13.738,14.289,14.358,13.987,4.707,4.749,4.8,4.812,32974.0,117.0,1.0,46.46,6.0,71.14
566,15.141,52.552,102939.95,1.2403,2.59063,14.362,14.314,14.359,13.987,4.812,4.749,4.804,4.812,33031.0,118.0,1.0,46.504,6.0,71.15
567,15.163,52.544,102932.36,1.2401,8.19188,5615.613,1974.769,1134.61,14.113,95.165,4.771,56.434,42.776,33086.0,119.0,1.0,46.459,6.0,69.92
568,15.152,52.552,102932.36,1.2402,2.5905,14.238,1288.583,910.535,14.113,4.792,4.771,45.586,38.32,33142.0,120.0,1.0,46.459,6.0,69.93
569,15.163,52.544,102939.51,1.2402,2.59075,14.488,842.65,731.326,14.113,4.834,4.771,36.863,34.342,33199.0,121.0,1.0,46.504,6.0,69.93
570,15.163,52.559,102938.62,1.2402,2.59013,13.862,552.574,587.833,14.113,4.728,4.771,29.851,30.789,33254.0,123.0,1.0,46.515,6.0,69.93
571,15.141,52.544,102934.14,1.2403,2.59088,14.613,364.287,473.189,14.238,4.854,4.792,24.237,27.623,33310.0,124.0,1.0,46.569,6.0,68.74
572,15.13,52.559,102936.375,1.2403,2.59063,14.362,241.814,381.424,14.238,4.812,4.791,19.746,24.8,33367.0,125.0,1.0,46.481,6.0,68.74
573,15.141,52.552,102936.375,1.2403,2.58988,13.613,161.943,307.862,14.238,4.685,4.791,16.16,22.281,33422.0,126.0,1.0,46.481,6.0,68.74
574,15.152,52.537,102942.64,1.2403,2.58963,13.363,109.94,248.962,14.113,4.642,4.77,13.315,20.036,33478.0,128.0,1.0,46.417,6.0,69.94
575,15.173,52.559,102937.72,1.2402,2.59013,13.862,76.313,201.942,14.113,4.728,4.771,11.094,18.046,33533.0,129.0,1.0,46.448,6.0,69.92
576,15.141,52.544,102936.83,1.2403,2.591,14.737,54.761,164.501,14.238,4.875,4.791,9.397,16.287,33590.0,130.0,1.0,46.537,6.0,68.74
577,15.173,52.529,102940.375,1.2402,2.59125,14.988,40.841,134.598,14.238,4.916,4.792,8.116,14.733,33646.0,131.0,1.0,46.46,6.0,68.73
578,15.163,52.544,102940.375,1.2402,2.59025,13.987,31.442,110.476,14.238,4.749,4.792,7.121,13.347,33701.0,132.0,1.0,46.46,6.0,68.73
579,15.141,52.544,102939.51,1.2403,2.5905,14.238,25.42,91.228,14.238,4.791,4.791,6.402,12.129,33758.0,134.0,1.0,46.449,6.0,68.74
580,15.152,52.544,102937.27,1.2402,2.59125,14.988,21.769,75.98,14.238,4.916,4.792,5.925,11.069,33813.0,135.0,1.0,46.482,6.0,68.74
581,15.152,52.537,102942.64,1.2403,2.58975,13.487,18.87,63.482,14.238,4.664,4.791,5.516,10.118,33869.0,136.0,1.0,46.482,6.0,68.74
582,15.152,52.544,102937.72,1.2403,2.59175,15.488,17.686,53.883,14.238,4.997,4.792,5.34,9.321,33925.0,138.0,1.0,46.471,6.0,68.74
583,15.152,52.529,102937.72,1.2403,2.591,14.737,16.654,46.054,14.238,4.875,4.792,5.182,8.618,33981.0,139.0,1.0,46.471,6.0,68.74
584,15.152,52.544,102935.93,1.2402,2.59188,15.612,16.29,39.966,14.238,5.018,4.792,5.125,8.028,34036.0,140.0,1.0,46.449,6.0,68.73
585,15.152,52.544,102941.3,1.2403,2.5915,15.237,15.921,35.02,14.238,4.957,4.791,5.067,7.515,34093.0,141.0,1.0,46.493,6.0,68.74
586,15.141,52.537,102930.57,1.2402,2.59088,14.613,15.463,30.938,14.238,4.854,4.792,4.994,7.063,34148.0,143.0,1.0,46.46,6.0,68.73
587,15.13,52.544,102929.23,1.2402,2.5885,12.237,14.334,27.198,14.238,4.442,4.792,4.808,6.623,34204.0,144.0,1.0,46.482,6.0,68.74
588,15.141,52.529,102931.91,1.2402,2.5905,14.238,14.3,24.606,14.238,4.792,4.792,4.802,6.299,34259.0,145.0,1.0,46.482,6.0,68.73
589,15.173,52.529,102931.91,1.2401,2.5905,14.238,14.278,22.532,14.238,4.792,4.792,4.799,6.028,34315.0,146.0,1.0,46.482,6.0,68.72
590,15.152,52.529,102938.62,1.2403,2.59025,13.987,14.177,20.823,14.238,4.749,4.792,4.781,5.795,34371.0,148.0,1.0,46.493,6.0,68.74
591,15.163,52.537,102933.664,1.2402,2.58975,13.487,13.935,19.356,14.238,4.664,4.792,4.741,5.587,34426.0,149.0,1.0,46.482,6.0,68.73
592,15.163,52.529,102933.25,1.2402,2.59075,14.488,14.129,18.382,14.238,4.834,4.792,4.773,5.445,34483.0,150.0,1.0,46.482,6.0,68.72
593,15.152,52.537,102937.27,1.2402,2.58963,13.363,13.86,17.378,14.238,4.642,4.792,4.728,5.294,34538.0,151.0,1.0,46.504,6.0,68.74
594,15.173,52.521,102937.27,1.2402,2.59013,13.862,13.861,16.675,14.238,4.728,4.792,4.728,5.186,34594.0,153.0,1.0,46.504,6.0,68.72
595,15.173,52.521,102938.62,1.2402,2.59138,15.113,14.299,16.363,14.238,4.937,4.792,4.802,5.137,34650.0,154.0,1.0,46.493,6.0,68.73
596,15.141,52.521,102935.93,1.2403,2.59,13.738,14.103,15.838,14.238,4.707,4.792,4.769,5.054,34706.0,155.0,1.0,46.504,6.0,68.74
597,15.141,52.537,102940.84,1.2403,2.5895,13.238,13.8,15.318,14.238,4.62,4.791,4.717,4.97,34761.0,156.0,1.0,46.515,6.0,68.75
598,15.163,52.521,102940.84,1.2402,2.59,13.738,13.778,15.002,14.238,4.707,4.792,4.714,4.918,34818.0,158.0,1.0,46.504,6.0,68.73
599,15.152,52.537,102940.84,1.2403,2.59025,13.987,13.851,14.799,14.238,4.749,4.791,4.726,4.885,34873.0,159.0,1.0,46.504,6.0,68.74
600,15.163,52.529,102936.83,1.2402,2.58963,13.363,13.68,14.512,14.238,4.642,4.792,4.697,4.838,34928.0,160.0,1.0,46.438,6.0,68.73
601,15.163,52.552,102935.93,1.2402,2.58838,12.112,13.132,14.032,14.238,4.42,4.792,4.602,4.757,34984.0,161.0,1.0,46.515,6.0,68.73
602,15.141,52.521,102938.14,1.2403,2.59025,13.987,13.431,14.023,14.238,4.749,4.791,4.654,4.755,35040.0,162.0,1.0,46.472,6.0,68.74
603,15.12,52.514,102941.3,1.2404,2.59088,14.613,13.845,14.141,14.238,4.854,4.791,4.725,4.775,35096.0,164.0,1.0,46.472,6.0,68.76
604,15.163,52.514,102941.3,1.2402,2.59088,14.613,14.113,14.235,14.238,4.854,4.792,4.771,4.791,35151.0,165.0,1.0,46.472,6.0,68.74
605,15.141,52.521,102940.81,1.2403,2.5905,14.238,14.157,14.236,14.238,4.791,4.791,4.778,4.791,35207.0,166.0,1.0,46.482,6.0,68.75
606,15.141,52.529,102937.266,1.2403,2.58975,13.487,13.923,14.086,14.238,4.664,4.791,4.738,4.766,35263.0,167.0,1.0,46.459,6.0,68.74
607,15.141,52.529,102932.836,1.2402,2.59088,14.613,14.164,14.191,14.238,4.854,4.792,4.779,4.784,35318.0,169.0,1.0,46.448,6.0,68.74
608,15.163,52.521,102936.86,1.2402,2.59163,15.363,14.584,14.426,14.238,4.977,4.792,4.85,4.823,35375.0,170.0,1.0,46.514,6.0,68.73
609,15.152,52.529,102936.86,1.2402,2.59175,15.488,14.9,14.638,14.238,4.998,4.792,4.902,4.858,35430.0,171.0,1.0,46.514,6.0,68.73
610,15.152,52.514,102935.516,1.2402,2.59038,14.113,14.624,14.533,14.238,4.771,4.792,4.856,4.841,35486.0,172.0,1.0,46.459,6.0,68.73
611,15.152,52.506,102937.72,1.2403,2.59013,13.862,14.358,14.399,14.238,4.728,4.792,4.812,4.819,35542.0,174.0,1.0,46.459,6.0,68.74
612,15.173,52.514,102939.51,1.2402,2.58925,12.987,13.878,14.117,14.113,4.577,4.771,4.731,4.771,35598.0,175.0,1.0,46.46,6.0,69.93
613,15.163,52.529,102935.516,1.2402,2.58913,12.863,13.523,13.866,14.113,4.554,4.771,4.67,4.729,35653.0,177.0,1.0,46.547,6.0,69.93
614,15.141,52.521,102935.516,1.2403,2.58938,13.112,13.379,13.715,14.113,4.598,4.77,4.645,4.703,35709.0,178.0,1.0,46.547,6.0,69.94
615,15.141,52.529,102938.61,1.2403,2.59163,15.363,14.073,14.045,14.238,4.977,4.791,4.764,4.759,35765.0,179.0,1.0,46.514,6.0,68.74
616,15.163,52.521,102939.06,1.2402,2.58938,13.112,13.737,13.858,14.113,4.598,4.771,4.707,4.727,35821.0,180.0,1.0,46.471,6.0,69.93
