0,21.287,36.637,36.157,100484.46,1.1852,2.574,1.0,1.0,1.299,1.299,422.0,0.0,0.0,0.0,-73.9
1,21.276,36.652,36.114,100485.4,1.1852,2.57463,1.625,1.0,1.656,1.299,485.0,0.0,0.0,0.0,-73.89
2,21.287,36.652,36.114,100485.4,1.1852,2.574,1.0,1.0,1.299,1.299,548.0,0.0,0.0,0.0,-73.9
3,21.287,36.652,36.113,100481.66,1.1852,2.57488,1.875,1.0,1.779,1.299,612.0,0.0,0.0,0.0,-73.9
4,21.297,36.652,36.104,100482.03,1.1851,2.57463,1.625,1.375,1.656,1.523,674.0,0.0,0.0,0.0,-86.65
5,21.297,36.66,36.104,100482.03,1.1851,2.57388,0.875,1.0,1.215,1.299,738.0,0.0,0.0,0.0,-73.9
6,21.297,36.645,36.092,100480.31,1.1851,2.57388,0.875,1.0,1.215,1.299,801.0,0.0,0.0,0.0,-73.9
7,21.297,36.645,36.136,100482.7,1.1851,2.57375,0.75,1.0,1.125,1.299,864.0,0.0,0.0,0.0,-73.9
8,21.287,36.645,36.137,100482.7,1.1852,2.5735,0.5,1.0,0.919,1.299,927.0,0.0,0.0,0.0,-73.9
9,21.276,36.645,36.147,100483.81,1.1852,2.57375,0.75,0.875,1.125,1.215,991.0,0.0,0.0,0.0,-69.13
10,21.287,36.66,36.147,100483.81,1.1852,2.574,1.0,1.0,1.299,1.299,1054.0,0.0,0.0,0.0,-73.9
11,21.276,36.652,36.203,100483.81,1.1852,2.57363,0.625,0.875,1.027,1.215,1117.0,0.0,0.0,0.0,-69.13
12,21.276,36.652,36.104,100483.81,1.1852,2.57363,0.625,0.875,1.027,1.215,1180.0,0.0,0.0,0.0,-69.13
13,21.287,36.645,36.104,100483.81,1.1852,2.57413,1.125,0.875,1.378,1.215,1244.0,0.0,0.0,0.0,-69.13
14,21.276,36.66,36.114,100482.875,1.1852,2.574,1.0,1.0,1.299,1.299,1307.0,0.0,0.0,0.0,-73.89
15,21.297,36.667,36.114,100484.89,1.1851,2.57338,0.375,0.875,0.796,1.215,1370.0,0.0,0.0,0.0,-69.13
16,21.276,36.66,36.114,100484.89,1.1852,2.57375,0.75,0.875,1.125,1.215,1433.0,0.0,0.0,0.0,-69.12
17,21.297,36.652,36.069,100482.09,1.1851,2.57388,0.875,0.875,1.215,1.215,1497.0,0.0,0.0,0.0,-69.13
18,21.308,36.652,36.114,100481.516,1.1851,2.57363,0.625,0.875,1.027,1.215,1560.0,0.0,0.0,0.0,-69.13
19,21.308,36.667,36.114,100481.516,1.1851,2.57413,1.125,0.875,1.378,1.215,1624.0,0.0,0.0,0.0,-69.13
20,21.297,36.66,36.069,100482.766,1.1851,2.57425,1.25,0.875,1.453,1.215,1687.0,0.0,0.0,0.0,-69.13
21,21.276,36.667,36.092,100480.51,1.1852,2.57388,0.875,0.875,1.215,1.215,1751.0,0.0,0.0,0.0,-69.13
22,21.276,36.652,36.092,100480.51,1.1852,2.57388,0.875,0.875,1.215,1.215,1813.0,0.0,0.0,0.0,-69.13
23,21.287,36.652,36.181,100482.7,1.1852,2.574,1.0,0.875,1.299,1.215,1876.0,0.0,0.0,0.0,-69.13
