0,18.348,43.847,101576.47,1.2102,2.57275,-1.25,-0.437,-0.25,0.0,0.0,0.0,0.85,0.643,512.0,0.0,0.0,43.095,0.0,0.0
1,18.337,43.763,101578.2,1.2103,2.57375,-0.25,-0.372,-0.25,0.0,0.0,0.0,0.784,0.643,567.0,0.0,0.0,43.118,0.0,0.0
2,18.348,43.77,101576.7,1.2102,2.57375,-0.25,-0.329,-0.25,0.0,0.0,0.0,0.737,0.643,621.0,0.0,0.0,43.099,0.0,0.0
3,18.337,43.786,101581.51,1.2104,2.57388,-0.125,-0.258,-0.225,0.0,0.0,0.0,0.652,0.61,676.0,0.0,0.0,43.122,0.0,0.0
4,18.348,43.77,101578.36,1.2103,2.57388,-0.125,-0.211,-0.205,0.0,0.0,0.0,0.591,0.582,731.0,0.0,0.0,43.09,0.0,0.0
5,18.359,43.786,101578.36,1.2102,2.57338,-0.625,-0.356,-0.289,0.0,0.0,0.0,0.767,0.691,785.0,0.0,0.0,43.09,0.0,0.0
6,18.337,43.786,101581.48,1.2104,2.57325,-0.75,-0.494,-0.381,0.0,0.0,0.0,0.903,0.793,840.0,0.0,0.0,43.112,0.0,0.0
7,18.369,43.77,101580.08,1.2102,2.5735,-0.5,-0.496,-0.405,0.0,0.0,0.0,0.905,0.818,894.0,0.0,0.0,43.036,0.0,0.0
8,18.369,43.778,101576.49,1.2102,2.57363,-0.375,-0.453,-0.399,0.0,0.0,0.0,0.866,0.812,950.0,0.0,0.0,43.059,0.0,0.0
9,18.337,43.778,101579.125,1.2103,2.57338,-0.625,-0.513,-0.444,0.0,0.0,0.0,0.921,0.856,1004.0,0.0,0.0,43.08,0.0,0.0
10,18.326,43.77,101579.125,1.2104,2.5735,-0.5,-0.509,-0.455,0.0,0.0,0.0,0.917,0.867,1058.0,0.0,0.0,43.08,0.0,0.0
11,18.348,43.763,101576.44,1.2102,2.57375,-0.25,-0.418,-0.414,0.0,0.0,0.0,0.831,0.827,1114.0,0.0,0.0,43.092,0.0,0.0
12,18.337,43.77,101580.91,1.2103,2.57375,-0.25,-0.359,-0.381,0.0,0.0,0.0,0.77,0.794,1168.0,0.0,0.0,43.081,0.0,0.0
13,18.359,43.763,101579.57,1.2102,2.57375,-0.25,-0.321,-0.355,0.0,0.0,0.0,0.728,0.766,1223.0,0.0,0.0,43.093,0.0,0.0
14,18.348,43.77,101582.7,1.2103,2.5735,-0.5,-0.384,-0.384,0.0,0.0,0.0,0.796,0.796,1277.0,0.0,0.0,43.06,0.0,0.0
15,18.348,43.77,101582.7,1.2103,2.57338,-0.625,-0.468,-0.432,0.0,0.0,0.0,0.879,0.845,1333.0,0.0,0.0,43.06,0.0,0.0
16,18.369,43.77,101578.17,1.2102,2.57288,-1.125,-0.698,-0.571,0.0,0.0,0.0,1.074,0.971,1387.0,0.0,0.0,43.115,0.0,0.0
17,18.369,43.763,101579.516,1.2102,2.57338,-0.625,-0.672,-0.581,0.0,0.0,0.0,1.054,0.98,1442.0,0.0,0.0,43.071,0.0,0.0
18,18.348,43.77,101575.08,1.2102,2.57375,-0.25,-0.524,-0.515,0.0,0.0,0.0,0.931,0.923,1497.0,0.0,0.0,43.093,0.0,0.0
19,18.348,43.77,101575.08,1.2102,2.5735,-0.5,-0.516,-0.512,0.0,0.0,0.0,0.923,0.92,1552.0,0.0,0.0,43.093,0.0,0.0
20,18.369,43.77,101582.64,1.2102,2.57363,-0.375,-0.466,-0.485,0.0,0.0,0.0,0.878,0.895,1606.0,0.0,0.0,43.126,0.0,0.0
21,18.348,43.77,101579.06,1.2103,2.5735,-0.5,-0.478,-0.488,0.0,0.0,0.0,0.889,0.898,1660.0,0.0,0.0,43.062,0.0,0.0
22,18.369,43.77,101580.4,1.2102,2.57375,-0.25,-0.398,-0.44,0.0,0.0,0.0,0.811,0.853,1716.0,0.0,0.0,43.094,0.0,0.0
23,18.369,43.77,101580.86,1.2102,2.57338,-0.625,-0.477,-0.477,0.0,0.0,0.0,0.888,0.888,1770.0,0.0,0.0,43.093,0.0,0.0
24,18.348,43.786,101580.86,1.2103,2.5735,-0.5,-0.485,-0.482,0.0,0.0,0.0,0.895,0.892,1825.0,0.0,0.0,43.093,0.0,0.0
25,18.369,43.763,101576.375,1.2102,2.57338,-0.625,-0.534,-0.51,0.0,0.0,0.0,0.939,0.918,1880.0,0.0,0.0,43.072,0.0,0.0
26,18.348,43.763,101577.72,1.2103,2.573,-1.0,-0.697,-0.608,0.0,0.0,0.0,1.073,1.002,1935.0,0.0,0.0,43.094,0.0,0.0
27,18.38,43.763,101579.06,1.2101,2.57325,-0.75,-0.716,-0.636,0.0,0.0,0.0,1.087,1.026,1989.0,0.0,0.0,43.105,0.0,0.0
28,18.369,43.763,101579.95,1.2102,2.57338,-0.625,-0.684,-0.634,0.0,0.0,0.0,1.063,1.024,2044.0,0.0,0.0,43.093,0.0,0.0
29,18.359,43.77,101579.95,1.2102,2.57288,-1.125,-0.838,-0.732,0.0,0.0,0.0,1.177,1.1,2099.0,0.0,0.0,43.093,0.0,0.0
30,18.369,43.763,101578.61,1.2102,2.57325,-0.75,-0.807,-0.736,0.0,0.0,0.0,1.155,1.103,2154.0,0.0,0.0,43.104,0.0,0.0
31,18.337,43.786,101576.81,1.2103,2.57288,-1.125,-0.918,-0.814,0.0,0.0,0.0,1.232,1.159,2208.0,0.0,0.0,43.083,0.0,0.0
32,18.369,43.77,101579.91,1.2102,2.573,-1.0,-0.947,-0.851,0.0,0.0,0.0,1.251,1.186,2264.0,0.0,0.0,43.039,0.0,0.0
33,18.359,43.763,101575.47,1.2102,2.5735,-0.5,-0.79,-0.781,0.0,0.0,0.0,1.143,1.136,2318.0,0.0,0.0,43.072,0.0,0.0
34,18.359,43.786,101575.47,1.2102,2.57338,-0.625,-0.732,-0.749,0.0,0.0,0.0,1.1,1.113,2373.0,0.0,0.0,43.072,0.0,0.0
35,18.359,43.763,101583.94,1.2103,2.573,-0.331,-0.592,-0.666,0.0,0.0,0.0,0.989,1.049,2427.0,0.0,0.0,43.072,0.0,0.0
36,18.369,43.77,101582.59,1.2102,2.57325,-0.081,-0.413,-0.549,0.0,0.0,0.0,0.826,0.952,2482.0,0.0,0.0,43.083,0.0,0.0
