0,18.509,43.564,101567.1,1.2094,2.573,-1.0,-0.35,-0.2,0.0,0.0,0.0,0.761,0.575,512.0,0.0,0.0,42.612,0.0,0.0
1,18.509,43.526,101572.42,1.2095,2.57325,-0.75,-0.49,-0.31,0.0,0.0,0.0,0.9,0.716,567.0,0.0,0.0,42.624,0.0,0.0
2,18.509,43.519,101573.2,1.2095,2.57363,-0.375,-0.45,-0.323,0.0,0.0,0.0,0.862,0.731,621.0,0.0,0.0,42.582,0.0,0.0
3,18.519,43.496,101570.0,1.2094,2.57313,-0.875,-0.598,-0.433,0.0,0.0,0.0,0.995,0.846,675.0,0.0,0.0,42.627,0.0,0.0
4,18.498,43.511,101573.08,1.2096,2.57363,-0.375,-0.52,-0.422,0.0,0.0,0.0,0.927,0.835,731.0,0.0,0.0,42.617,0.0,0.0
5,18.509,43.503,101573.08,1.2095,2.57338,-0.625,-0.557,-0.462,0.0,0.0,0.0,0.959,0.874,785.0,0.0,0.0,42.617,0.0,0.0
6,18.53,43.511,101569.44,1.2094,2.57288,-1.125,-0.756,-0.595,0.0,0.0,0.0,1.118,0.992,840.0,0.0,0.0,42.573,0.0,0.0
7,18.519,43.511,101572.516,1.2095,2.57288,-1.125,-0.885,-0.701,0.0,0.0,0.0,1.21,1.076,894.0,0.0,0.0,42.619,0.0,0.0
8,18.509,43.519,101572.05,1.2095,2.573,-1.0,-0.925,-0.761,0.0,0.0,0.0,1.237,1.121,950.0,0.0,0.0,42.642,0.0,0.0
9,18.519,43.519,101564.84,1.2094,2.57338,-0.625,-0.82,-0.733,0.0,0.0,0.0,1.164,1.101,1004.0,0.0,0.0,42.598,0.0,0.0
10,18.519,43.503,101564.84,1.2094,2.57338,-0.625,-0.752,-0.712,0.0,0.0,0.0,1.115,1.085,1058.0,0.0,0.0,42.598,0.0,0.0
11,18.509,43.511,101575.586,1.2095,2.57313,-0.875,-0.795,-0.744,0.0,0.0,0.0,1.146,1.109,1114.0,0.0,0.0,42.619,0.0,0.0
12,18.498,43.511,101574.69,1.2096,2.5735,-0.5,-0.691,-0.695,0.0,0.0,0.0,1.069,1.072,1168.0,0.0,0.0,42.643,0.0,0.0
13,18.509,43.526,101572.84,1.2095,2.57313,-0.875,-0.756,-0.731,0.0,0.0,0.0,1.118,1.1,1223.0,0.0,0.0,42.621,0.0,0.0
14,18.509,43.496,101567.06,1.2094,2.573,-1.0,-0.841,-0.785,0.0,0.0,0.0,1.179,1.139,1277.0,0.0,0.0,42.62,0.0,0.0
15,18.519,43.503,101567.06,1.2094,2.57325,-0.75,-0.809,-0.778,0.0,0.0,0.0,1.157,1.134,1333.0,0.0,0.0,42.62,0.0,0.0
16,18.509,43.511,101574.64,1.2095,2.57325,-0.75,-0.788,-0.772,0.0,0.0,0.0,1.142,1.13,1387.0,0.0,0.0,42.61,0.0,0.0
