38,20.225,41.276,102151.66,1.2091,2.55825,-0.294,-4.296,-7.932,0.081,0.0,0.367,2.666,3.622,2516.0,0.0,1.0,39.794
39,20.225,41.291,102151.2,1.2091,2.5585,-0.044,-2.808,-6.355,0.081,0.0,0.367,2.155,3.242,2571.0,0.0,1.0,39.794
40,20.214,41.298,102154.79,1.2092,2.559,0.456,-1.665,-4.992,0.206,0.869,0.584,1.66,2.874,2625.0,0.0,1.0,39.85
41,20.225,41.283,102153.0,1.2091,2.55788,-0.669,-1.317,-4.128,0.206,0.0,0.584,1.476,2.613,2678.0,0.0,1.0,39.739
42,20.235,41.276,102155.695,1.2091,2.55825,-0.294,-0.959,-3.361,0.206,0.0,0.584,1.259,2.358,2733.0,0.0,1.0,39.739
43,20.225,41.283,102156.14,1.2091,2.5585,-0.044,-0.638,-2.698,0.206,0.0,0.584,1.028,2.112,2787.0,0.0,1.0,39.794
44,20.193,41.283,102156.14,1.2093,2.55925,0.706,-0.168,-2.017,0.456,1.081,0.869,0.527,1.826,2841.0,0.0,1.0,39.794
45,20.214,41.283,102155.695,1.2092,2.55875,0.206,-0.037,-1.572,0.206,0.584,0.584,0.247,1.613,2895.0,0.0,1.0,39.805
46,20.225,41.276,102151.2,1.2091,2.55875,0.206,0.048,-1.216,0.206,0.584,0.584,0.282,1.419,2950.0,0.0,1.0,39.794
47,20.214,41.283,102151.2,1.2091,2.55888,0.331,0.147,-0.907,0.206,0.74,0.584,0.494,1.225,3004.0,0.0,1.0,39.794
48,20.214,41.276,102149.4,1.2091,2.558,-0.544,-0.095,-0.834,0.206,0.0,0.584,0.396,1.175,3057.0,0.0,1.0,39.794
49,20.225,41.283,102155.2,1.2091,2.55825,-0.294,-0.164,-0.726,0.206,0.0,0.584,0.521,1.096,3111.0,0.0,1.0,39.838
50,20.203,41.283,102150.3,1.2091,2.55825,-0.294,-0.21,-0.64,0.206,0.0,0.584,0.589,1.029,3166.0,0.0,1.0,39.771
51,20.193,41.276,102150.74,1.2092,2.55838,-0.169,-0.195,-0.546,0.206,0.0,0.584,0.568,0.95,3220.0,0.0,1.0,39.794
52,20.203,41.291,102150.74,1.2092,2.55788,-0.669,-0.361,-0.57,0.206,0.0,0.584,0.773,0.971,3274.0,0.0,1.0,39.794
53,20.193,41.283,102155.64,1.2093,2.55888,0.331,-0.119,-0.39,0.331,0.74,0.74,0.443,0.803,3329.0,0.0,1.0,39.761
54,20.214,41.291,102151.66,1.2091,2.5585,-0.044,-0.093,-0.321,0.206,0.0,0.584,0.391,0.728,3382.0,0.0,1.0,39.739
55,20.203,41.283,102156.55,1.2092,2.55875,0.206,0.012,-0.215,0.206,0.584,0.584,0.141,0.597,3436.0,0.0,1.0,39.805
56,20.246,41.283,102156.55,1.209,2.559,0.456,0.167,-0.081,0.331,0.869,0.74,0.526,0.366,3490.0,0.0,1.0,39.805
57,20.225,41.283,102151.66,1.2091,2.55913,0.581,0.312,0.051,0.331,0.981,0.74,0.719,0.292,3545.0,0.0,1.0,39.771
58,20.214,41.283,102153.85,1.2091,2.5585,-0.044,0.188,0.032,0.331,0.0,0.74,0.557,0.231,3599.0,0.0,1.0,39.827
59,20.214,41.291,102153.44,1.2091,2.55838,-0.169,0.063,-0.008,0.331,0.0,0.74,0.323,0.114,3653.0,0.0,1.0,39.783
60,20.225,41.298,102156.55,1.2091,2.559,0.456,0.201,0.085,0.331,0.869,0.74,0.576,0.375,3707.0,0.0,1.0,39.783
61,20.203,41.298,102156.55,1.2092,2.55875,0.206,0.203,0.109,0.331,0.584,0.74,0.579,0.425,3762.0,0.0,1.0,39.783
62,20.214,41.291,102156.14,1.2092,2.55863,0.081,0.16,0.104,0.331,0.367,0.74,0.515,0.414,3815.0,0.0,1.0,39.783
63,20.225,41.283,102153.9,1.2091,2.55913,0.581,0.308,0.199,0.331,0.981,0.74,0.713,0.574,3869.0,0.0,1.0,39.783
64,20.203,41.276,102157.484,1.2092,2.55875,0.206,0.272,0.201,0.331,0.584,0.74,0.671,0.576,3923.0,0.0,1.0,39.794
65,20.225,41.291,102157.484,1.2091,2.55875,0.206,0.249,0.202,0.206,0.584,0.584,0.642,0.578,3978.0,0.0,1.0,39.794
66,20.214,41.298,102153.85,1.2091,2.55875,0.206,0.234,0.203,0.206,0.584,0.584,0.622,0.579,4032.0,0.0,1.0,39.794
67,20.203,41.276,102158.78,1.2092,2.55913,0.581,0.356,0.278,0.331,0.981,0.74,0.767,0.679,4086.0,0.0,1.0,39.839
68,20.214,41.291,102155.64,1.2092,2.55913,0.581,0.435,0.339,0.331,0.981,0.74,0.848,0.749,4141.0,0.0,1.0,39.783
69,20.203,41.291,102148.91,1.2091,2.55875,0.206,0.355,0.312,0.331,0.584,0.74,0.766,0.719,4195.0,0.0,1.0,39.816
70,20.225,41.283,102148.91,1.209,2.55938,0.831,0.521,0.416,0.331,1.173,0.74,0.929,0.83,4249.0,0.0,1.0,39.816
71,20.225,41.298,102154.79,1.2091,2.55925,0.706,0.586,0.474,0.331,1.081,0.74,0.985,0.886,4303.0,0.0,1.0,39.739
72,20.225,41.283,102153.44,1.2091,2.55863,0.081,0.409,0.396,0.331,0.367,0.74,0.823,0.809,4358.0,0.0,1.0,39.761
73,20.203,41.276,102149.4,1.2091,2.5585,-0.044,0.251,0.308,0.331,0.0,0.74,0.644,0.713,4412.0,0.0,1.0,39.805
74,20.214,41.283,102149.4,1.2091,2.55888,0.331,0.279,0.312,0.331,0.74,0.74,0.679,0.719,4466.0,0.0,1.0,39.805
75,20.203,41.283,102154.79,1.2092,2.55913,0.581,0.385,0.366,0.331,0.981,0.74,0.798,0.778,4520.0,0.0,1.0,39.771
76,20.214,41.283,102154.79,1.2092,2.559,0.456,0.41,0.384,0.331,0.869,0.74,0.823,0.797,4575.0,0.0,1.0,39.761
77,20.214,41.298,102154.3,1.2091,2.55888,0.331,0.382,0.374,0.331,0.74,0.74,0.795,0.786,4629.0,0.0,1.0,39.805
78,20.225,41.283,102152.5,1.2091,2.559,0.456,0.408,0.39,0.456,0.869,0.869,0.822,0.803,4683.0,0.0,1.0,39.805
79,20.203,41.283,102152.5,1.2092,2.55888,0.331,0.381,0.378,0.331,0.74,0.74,0.794,0.791,4737.0,0.0,1.0,39.805
80,20.225,41.276,102153.9,1.2091,2.55838,-0.169,0.189,0.269,0.331,0.0,0.74,0.559,0.667,4791.0,0.0,1.0,39.794
81,20.214,41.298,102157.89,1.2092,2.55913,0.581,0.326,0.331,0.456,0.981,0.869,0.734,0.74,4845.0,0.0,1.0,39.771
82,20.214,41.283,102150.74,1.2091,2.55888,0.331,0.328,0.331,0.331,0.74,0.74,0.736,0.74,4899.0,0.0,1.0,39.827
83,20.235,41.291,102153.85,1.209,2.55875,0.206,0.285,0.306,0.331,0.584,0.74,0.687,0.712,4954.0,0.0,1.0,39.761
84,20.225,41.291,102153.85,1.2091,2.55913,0.581,0.389,0.361,0.456,0.981,0.869,0.802,0.773,5008.0,0.0,1.0,39.761
85,20.214,41.276,102154.79,1.2092,2.55888,0.331,0.369,0.355,0.456,0.74,0.869,0.781,0.767,5062.0,0.0,1.0,39.75
86,20.214,41.283,102158.83,1.2092,2.55888,0.331,0.356,0.35,0.331,0.74,0.74,0.767,0.761,5116.0,0.0,1.0,39.717
87,20.214,41.283,102153.44,1.2091,2.5585,-0.044,0.216,0.272,0.331,0.0,0.74,0.597,0.67,5171.0,0.0,1.0,39.783
88,20.225,41.291,102153.44,1.2091,2.55888,0.331,0.256,0.284,0.331,0.74,0.74,0.651,0.685,5225.0,0.0,1.0,39.783
89,20.203,41.298,102157.04,1.2092,2.559,0.456,0.326,0.318,0.331,0.869,0.74,0.734,0.725,5279.0,0.0,1.0,39.761
90,20.214,41.291,102160.59,1.2092,2.55838,-0.169,0.153,0.221,0.331,0.0,0.74,0.503,0.604,5334.0,0.0,1.0,39.805
91,20.225,41.276,102155.2,1.2091,2.558,-0.544,-0.091,0.068,0.331,0.0,0.74,0.388,0.335,5388.0,0.0,1.0,39.783
92,20.225,41.298,102157.04,1.2091,2.55838,-0.169,-0.118,0.02,0.331,0.0,0.74,0.442,0.184,5442.0,0.0,1.0,39.783
93,20.203,41.298,102157.04,1.2092,2.55925,0.706,0.17,0.158,0.331,1.081,0.74,0.531,0.511,5496.0,0.0,1.0,39.783
94,20.203,41.298,102150.74,1.2092,2.55888,0.331,0.227,0.192,0.331,0.74,0.74,0.612,0.564,5551.0,0.0,1.0,39.794
95,20.235,41.291,102153.44,1.209,2.55863,0.081,0.176,0.17,0.331,0.367,0.74,0.539,0.531,5605.0,0.0,1.0,39.816
96,20.214,41.291,102150.3,1.2091,2.55963,1.081,0.493,0.352,0.456,1.337,0.869,0.903,0.763,5659.0,0.0,1.0,39.728
97,20.225,41.306,102150.3,1.209,2.55813,-0.419,0.174,0.198,0.331,0.0,0.74,0.536,0.572,5713.0,0.0,1.0,39.728
98,20.203,41.298,102151.66,1.2092,2.55938,0.831,0.404,0.325,0.331,1.173,0.74,0.817,0.733,5768.0,0.0,1.0,39.728
99,20.225,41.276,102155.64,1.2091,2.55875,0.206,0.335,0.301,0.331,0.584,0.74,0.744,0.706,5822.0,0.0,1.0,39.75
100,20.225,41.291,102159.69,1.2092,2.55913,0.581,0.421,0.357,0.331,0.981,0.74,0.834,0.769,5876.0,0.0,1.0,39.783
101,20.203,41.298,102156.14,1.2092,2.55888,0.331,0.39,0.352,0.331,0.74,0.74,0.803,0.763,5929.0,0.0,1.0,39.816
102,20.214,41.283,102156.14,1.2092,2.55888,0.331,0.369,0.348,0.331,0.74,0.74,0.781,0.758,5984.0,0.0,1.0,39.816
103,20.193,41.283,102153.44,1.2092,2.559,0.456,0.4,0.369,0.331,0.869,0.74,0.813,0.782,6038.0,0.0,1.0,39.761
104,20.214,41.276,102156.55,1.2092,2.55875,0.206,0.332,0.337,0.331,0.584,0.74,0.741,0.746,6092.0,0.0,1.0,39.761
105,20.214,41.276,102154.79,1.2092,2.559,0.456,0.375,0.361,0.331,0.869,0.74,0.788,0.772,6147.0,0.0,1.0,39.761
106,20.203,41.276,102155.25,1.2092,2.55913,0.581,0.447,0.405,0.331,0.981,0.74,0.86,0.818,6201.0,0.0,1.0,39.761
107,20.203,41.283,102155.25,1.2092,2.559,0.456,0.45,0.415,0.456,0.869,0.869,0.863,0.829,6255.0,0.0,1.0,39.761
108,20.225,41.291,102154.79,1.2091,2.55913,0.581,0.496,0.448,0.456,0.981,0.869,0.906,0.861,6309.0,0.0,1.0,39.783
109,20.225,41.283,102154.34,1.2091,2.55825,-0.294,0.22,0.3,0.456,0.0,0.869,0.603,0.704,6364.0,0.0,1.0,39.783
110,20.225,41.298,102153.85,1.2091,2.5585,-0.044,0.128,0.231,0.456,0.0,0.869,0.459,0.618,6418.0,0.0,1.0,39.761
111,20.225,41.283,102153.85,1.2091,2.5585,-0.044,0.068,0.176,0.331,0.0,0.74,0.334,0.54,6472.0,0.0,1.0,39.761
112,20.203,41.298,102155.695,1.2092,2.55938,0.831,0.335,0.307,0.456,1.172,0.869,0.744,0.713,6526.0,0.0,1.0,39.761
113,20.235,41.291,102154.79,1.2091,2.5585,-0.044,0.202,0.237,0.456,0.0,0.869,0.578,0.626,6581.0,0.0,1.0,39.728
114,20.225,41.283,102155.2,1.2091,2.55913,0.581,0.335,0.306,0.456,0.981,0.869,0.744,0.711,6635.0,0.0,1.0,39.783
115,20.225,41.283,102150.3,1.2091,2.55975,1.206,0.64,0.486,0.456,1.413,0.869,1.029,0.897,6689.0,0.0,1.0,39.783
116,20.225,41.283,102150.3,1.2091,2.55875,0.206,0.488,0.43,0.456,0.584,0.869,0.899,0.843,6744.0,0.0,1.0,39.783
117,20.214,41.283,102150.74,1.2091,2.55938,0.831,0.608,0.51,0.456,1.173,0.869,1.003,0.919,6798.0,0.0,1.0,39.75
118,20.225,41.283,102150.74,1.2091,2.55913,0.581,0.599,0.524,0.581,0.981,0.981,0.995,0.931,6852.0,0.0,1.0,39.771
119,20.214,41.283,102158.83,1.2092,2.55913,0.581,0.593,0.536,0.581,0.981,0.981,0.99,0.941,6906.0,0.0,1.0,39.783
120,20.203,41.291,102158.83,1.2092,2.5595,0.956,0.72,0.62,0.581,1.258,0.981,1.091,1.013,6960.0,0.0,1.0,39.783
121,20.214,41.306,102151.16,1.2091,2.55975,1.206,0.89,0.737,0.581,1.413,0.981,1.213,1.104,7014.0,0.0,1.0,39.805
122,20.214,41.298,102152.484,1.2091,2.55875,0.206,0.651,0.631,0.581,0.584,0.981,1.038,1.022,7068.0,0.0,1.0,39.795
123,20.225,41.291,102153.85,1.2091,2.55888,0.331,0.539,0.571,0.581,0.74,0.981,0.944,0.972,7122.0,0.0,1.0,39.771
124,20.225,41.283,102155.64,1.2091,2.55888,0.331,0.466,0.523,0.581,0.74,0.981,0.878,0.93,7177.0,0.0,1.0,39.794
125,20.225,41.291,102155.64,1.2091,2.55988,1.331,0.769,0.685,0.581,1.484,0.981,1.128,1.064,7231.0,0.0,1.0,39.794
126,20.225,41.291,102154.3,1.2091,2.55938,0.831,0.791,0.714,0.581,1.173,0.981,1.144,1.087,7285.0,0.0,1.0,39.794
127,20.214,41.283,102152.5,1.2091,2.55975,1.206,0.936,0.812,0.581,1.412,0.981,1.244,1.159,7340.0,0.0,1.0,39.794
128,20.235,41.283,102156.14,1.2091,2.56063,2.081,1.337,1.066,0.581,1.855,0.981,1.487,1.328,7394.0,0.0,1.0,39.783
129,20.225,41.291,102152.09,1.2091,2.56088,2.331,1.685,1.319,0.581,1.964,0.981,1.669,1.477,7448.0,0.0,1.0,39.783
130,20.225,41.291,102152.09,1.2091,2.56063,2.081,1.824,1.472,0.581,1.855,0.981,1.737,1.56,7503.0,0.0,1.0,39.771
131,20.225,41.283,102156.55,1.2091,2.56063,2.081,1.914,1.594,0.581,1.855,0.981,1.779,1.624,7558.0,0.0,1.0,39.739
132,20.203,41.298,102152.09,1.2092,2.56088,2.331,2.06,1.741,0.831,1.964,1.172,1.846,1.697,7612.0,0.0,1.0,39.794
133,20.225,41.291,102156.984,1.2091,2.5615,2.956,2.374,1.984,0.831,2.211,1.173,1.981,1.812,7666.0,0.0,1.0,39.771
134,20.225,41.306,102156.984,1.2091,2.56163,3.081,2.621,2.203,0.831,2.258,1.173,2.082,1.909,7720.0,0.0,1.0,39.771
135,20.235,41.283,102157.89,1.2091,2.56288,4.331,3.22,2.629,0.956,2.677,1.258,2.308,2.085,7775.0,0.0,1.0,39.771
136,20.225,41.298,102156.55,1.2091,2.564,5.456,4.002,3.194,1.206,3.004,1.412,2.573,2.299,7829.0,0.0,1.0,39.783
137,20.225,41.291,102158.83,1.2092,2.56313,4.581,4.205,3.472,1.206,2.753,1.412,2.637,2.396,7883.0,0.0,1.0,39.761
138,20.214,41.291,102158.83,1.2092,2.56388,5.331,4.599,3.844,1.206,2.969,1.412,2.758,2.521,7938.0,0.0,1.0,39.771
139,20.193,41.283,102158.83,1.2093,2.56425,5.706,4.987,4.216,1.206,3.072,1.412,2.872,2.641,7992.0,0.0,1.0,39.771
140,20.225,41.276,102152.5,1.2091,2.56575,7.206,5.764,4.814,1.331,3.453,1.484,3.088,2.822,8046.0,0.0,1.0,39.816
141,20.225,41.283,102156.086,1.2091,2.56688,8.331,6.662,5.518,1.331,3.712,1.484,3.32,3.021,8100.0,0.0,1.0,39.762
142,20.203,41.283,102156.55,1.2092,2.567,8.456,7.29,6.105,2.081,3.74,1.855,3.472,3.178,8155.0,0.0,1.0,39.771
143,20.214,41.283,102156.55,1.2092,2.56738,8.831,7.83,6.651,2.081,3.822,1.855,3.599,3.317,8209.0,0.0,1.0,39.771
144,20.203,41.291,102156.55,1.2092,2.56788,9.331,8.355,7.187,2.081,3.929,1.855,3.717,3.448,8263.0,0.0,1.0,39.75
145,20.214,41.291,102155.18,1.2092,2.56825,9.706,8.828,7.691,2.331,4.007,1.964,3.821,3.567,8317.0,0.0,1.0,39.772
146,20.203,41.298,102152.945,1.2092,2.57038,11.831,9.879,8.519,2.331,4.424,1.964,4.042,3.754,8372.0,0.0,1.0,39.771
147,20.225,41.276,102157.89,1.2091,2.57025,11.706,10.519,9.156,2.956,4.4,2.211,4.171,3.892,8426.0,0.0,1.0,39.761
148,20.203,41.291,102157.89,1.2092,2.56963,11.081,10.716,9.541,3.081,4.281,2.257,4.21,3.972,8481.0,0.0,1.0,39.761
149,20.203,41.298,102153.85,1.2092,2.57088,12.331,11.281,10.099,4.331,4.516,2.677,4.32,4.087,8536.0,0.0,1.0,39.739
150,20.225,41.283,102155.64,1.2091,2.56988,11.331,11.299,10.346,4.581,4.329,2.753,4.323,4.137,8590.0,0.0,1.0,39.771
151,20.214,41.276,102153.39,1.2091,2.57013,11.581,11.398,10.593,5.331,4.377,2.97,4.342,4.186,8644.0,0.0,1.0,39.817
152,20.225,41.298,102156.55,1.2091,2.572,13.456,12.118,11.165,5.456,4.718,3.004,4.477,4.298,8698.0,0.0,1.0,39.783
153,20.214,41.276,102156.55,1.2092,2.571,12.456,12.236,11.424,5.706,4.539,3.072,4.499,4.347,8754.0,0.0,1.0,39.783
154,20.193,41.283,102157.44,1.2093,2.57263,14.081,12.882,11.955,7.206,4.826,3.452,4.616,4.447,8808.0,0.0,1.0,39.828
155,20.203,41.306,102154.3,1.2092,2.57225,13.706,13.171,12.305,8.331,4.761,3.712,4.667,4.511,8862.0,0.0,1.0,39.75
156,20.193,41.298,102151.16,1.2092,2.57188,13.331,13.227,12.511,8.456,4.696,3.74,4.677,4.549,8916.0,0.0,1.0,39.794
157,20.193,41.306,102151.16,1.2092,2.57163,13.081,13.176,12.625,8.831,4.651,3.822,4.668,4.57,8972.0,0.0,1.0,39.794
158,20.193,41.283,102156.14,1.2093,2.57325,14.706,13.711,13.041,9.331,4.932,3.928,4.762,4.644,9026.0,0.0,1.0,39.771
159,20.193,41.276,102154.34,1.2092,2.573,14.456,13.972,13.324,9.706,4.89,4.007,4.807,4.694,9080.0,0.0,1.0,39.794
160,20.214,41.298,102158.34,1.2092,2.57225,13.706,13.879,13.4,11.081,4.761,4.281,4.791,4.708,9135.0,0.0,1.0,39.783
161,20.203,41.291,102151.2,1.2092,2.57175,13.206,13.644,13.362,11.331,4.674,4.329,4.75,4.701,9189.0,0.0,1.0,39.761
162,20.193,41.283,102151.2,1.2092,2.57313,14.581,13.972,13.606,11.581,4.911,4.377,4.807,4.744,9244.0,0.0,1.0,39.761
163,20.214,41.291,102155.64,1.2092,2.57275,14.206,14.054,13.726,11.706,4.847,4.4,4.821,4.765,9298.0,0.0,1.0,39.783
164,20.203,41.298,102153.85,1.2092,2.573,14.456,14.195,13.872,11.831,4.89,4.424,4.845,4.79,9353.0,0.0,1.0,39.771
165,20.193,41.276,102160.18,1.2093,2.57363,15.081,14.505,14.114,12.331,4.994,4.516,4.898,4.831,9408.0,0.0,1.0,39.771
166,20.214,41.276,102157.04,1.2092,2.57388,15.331,14.794,14.357,12.456,5.036,4.539,4.947,4.873,9462.0,0.0,1.0,39.805
167,20.193,41.268,102157.04,1.2093,2.57325,14.706,14.763,14.427,13.081,4.932,4.651,4.941,4.885,9517.0,0.0,1.0,39.805
168,20.193,41.298,102155.25,1.2093,2.57363,15.081,14.875,14.558,13.206,4.994,4.674,4.96,4.907,9571.0,0.0,1.0,39.761
169,20.214,41.298,102152.555,1.2091,2.573,14.456,14.728,14.538,13.331,4.89,4.696,4.936,4.904,9626.0,0.0,1.0,39.739
170,20.193,41.291,102156.59,1.2093,2.57225,13.706,14.371,14.371,13.456,4.761,4.718,4.875,4.875,9680.0,0.0,1.0,39.838
171,20.193,41.283,102156.59,1.2093,2.5725,13.956,14.226,14.288,13.706,4.804,4.761,4.851,4.861,9735.0,0.0,1.0,39.838
172,20.193,41.283,102154.81,1.2092,2.57288,14.331,14.262,14.297,13.706,4.869,4.761,4.857,4.863,9789.0,0.0,1.0,39.783
173,20.193,41.283,102154.34,1.2092,2.57325,14.706,14.418,14.379,13.706,4.932,4.761,4.883,4.877,9844.0,0.0,1.0,39.771
174,20.193,41.283,102157.945,1.2093,2.57388,15.331,14.738,14.569,13.956,5.035,4.804,4.937,4.909,9899.0,0.0,1.0,39.771
175,20.182,41.283,102152.11,1.2093,2.57213,13.581,14.333,14.372,13.956,4.739,4.804,4.869,4.875,9953.0,0.0,1.0,39.739
176,20.193,41.291,102152.11,1.2092,2.57238,13.831,14.157,14.264,13.956,4.783,4.805,4.839,4.857,10008.0,0.0,1.0,39.739
177,20.182,41.283,102155.25,1.2093,2.5735,14.956,14.437,14.402,14.081,4.973,4.826,4.886,4.88,10062.0,0.0,1.0,39.761
178,20.193,41.276,102155.695,1.2093,2.57375,15.206,14.706,14.563,14.206,5.015,4.847,4.932,4.908,10117.0,0.0,1.0,39.717
179,20.182,41.298,102153.9,1.2093,2.57338,14.831,14.75,14.617,14.331,4.953,4.868,4.939,4.917,10171.0,0.0,1.0,39.761
180,20.193,41.291,102154.39,1.2092,2.57313,14.581,14.691,14.61,14.456,4.911,4.89,4.929,4.916,10226.0,0.0,1.0,39.793
181,20.214,41.291,102154.39,1.2091,2.57325,14.706,14.696,14.629,14.456,4.932,4.89,4.93,4.919,10280.0,0.0,1.0,39.793
182,20.182,41.283,102153.95,1.2093,2.5725,13.956,14.437,14.494,14.456,4.804,4.89,4.886,4.896,10335.0,0.0,1.0,39.771
183,20.16,41.291,102152.11,1.2094,2.57275,14.206,14.356,14.437,14.456,4.847,4.89,4.873,4.886,10390.0,0.0,1.0,39.728
184,20.193,41.276,102155.75,1.2093,2.572,13.456,14.041,14.241,14.456,4.718,4.89,4.819,4.853,10444.0,0.0,1.0,39.793
185,20.203,41.283,102155.25,1.2092,2.57238,13.831,13.968,14.159,14.456,4.783,4.89,4.806,4.839,10499.0,0.0,1.0,39.782
186,20.182,41.298,102155.25,1.2093,2.57338,14.831,14.27,14.293,14.456,4.953,4.89,4.858,4.862,10554.0,0.0,1.0,39.783
187,20.203,41.276,102158.85,1.2092,2.57375,15.206,14.598,14.476,14.581,5.015,4.911,4.914,4.893,10608.0,0.0,1.0,39.717
