Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
55,20.375,41.016,41.138,97060.56,1.148,2.42388,-0.163,1.212,0.0,1.453,3408.0,0.0,0.0,0.0,-82.67
56,20.386,41.001,41.127,97063.67,1.148,2.42588,1.838,1.212,1.789,1.453,3462.0,0.0,0.0,0.0,-82.67
57,20.353,41.016,41.138,97069.86,1.1482,2.42338,-0.662,1.212,0.0,1.453,3514.0,0.0,0.0,0.0,-82.66
58,20.375,41.009,41.116,97062.33,1.148,2.42713,3.088,1.212,2.319,1.453,3567.0,0.0,0.0,0.0,-82.67
59,20.375,41.001,41.116,97062.33,1.148,2.42238,-1.662,1.212,0.0,1.453,3620.0,0.0,0.0,0.0,-82.67
60,20.353,41.001,41.072,97063.14,1.1481,2.41875,-5.288,1.212,0.0,1.453,3673.0,0.0,0.0,0.0,-82.66
61,20.375,40.993,41.083,97059.63,1.148,2.42263,-1.413,1.212,0.0,1.453,3726.0,0.0,0.0,0.0,-82.67
62,20.396,41.016,41.083,97062.33,1.1479,2.42488,0.837,1.212,1.208,1.453,3778.0,0.0,0.0,0.0,-82.67
63,20.375,41.009,41.083,97062.33,1.148,2.427,2.962,1.212,2.272,1.453,3831.0,0.0,0.0,0.0,-82.67
64,20.375,41.009,41.083,97065.83,1.148,2.42188,-2.163,1.212,0.0,1.453,3884.0,0.0,0.0,0.0,-82.67
65,20.375,41.016,41.072,97061.79,1.148,2.42575,1.712,1.212,1.727,1.453,3937.0,0.0,0.0,0.0,-82.67
66,20.375,41.016,41.149,97060.984,1.148,2.42188,-2.163,1.212,0.0,1.453,3990.0,0.0,0.0,0.0,-82.67
67,20.375,41.016,41.149,97060.984,1.148,2.42425,0.213,1.212,0.608,1.453,4042.0,0.0,0.0,0.0,-82.67
68,20.375,41.024,41.127,97062.75,1.148,2.42113,-2.912,1.212,0.0,1.453,4096.0,0.0,0.0,0.0,-82.67
69,20.353,41.016,41.072,97064.91,1.1481,2.42363,-0.412,1.212,0.0,1.453,4148.0,0.0,0.0,0.0,-82.66
70,20.386,41.001,41.062,97068.94,1.148,2.42575,1.712,1.212,1.727,1.453,4201.0,0.0,0.0,0.0,-82.67
71,20.375,41.016,41.062,97068.94,1.1481,2.42463,0.588,1.212,1.012,1.453,4254.0,0.0,0.0,0.0,-82.67
72,20.364,41.001,41.083,97062.75,1.148,2.42263,-1.413,1.212,0.0,1.453,4306.0,0.0,0.0,0.0,-82.67
73,20.375,41.016,41.039,97065.83,1.148,2.42275,-1.288,1.212,0.0,1.453,4360.0,0.0,0.0,0.0,-82.67
74,20.353,41.016,41.104,97058.71,1.148,2.426,1.963,1.212,1.849,1.453,4412.0,0.0,0.0,0.0,-82.67
75,20.375,41.009,41.104,97058.71,1.1479,2.42375,-0.287,1.212,0.0,1.453,4465.0,0.0,0.0,0.0,-82.67
76,20.375,41.016,41.084,97066.25,1.148,2.42625,2.213,1.212,1.963,1.453,4518.0,0.0,0.0,0.0,-82.67
77,20.375,41.016,41.039,97061.79,1.148,2.424,-0.038,1.212,0.0,1.453,4571.0,0.0,0.0,0.0,-82.67
78,20.343,41.016,41.05,97059.1,1.1481,2.424,-0.038,1.212,0.0,1.453,4624.0,0.0,0.0,0.0,-82.66
79,20.375,41.016,41.05,97062.75,1.148,2.42338,-0.662,1.212,0.0,1.453,4676.0,0.0,0.0,0.0,-82.67
80,20.375,41.016,41.05,97062.75,1.148,2.42788,3.837,1.212,2.586,1.453,4729.0,0.0,0.0,0.0,-82.67
81,20.375,41.016,41.084,97066.25,1.148,2.42538,1.338,1.338,1.527,1.527,4783.0,0.0,0.0,0.0,-86.83
82,20.364,41.009,41.028,97069.36,1.1481,2.42425,0.213,1.338,0.608,1.526,4835.0,0.0,0.0,0.0,-86.83
83,20.375,41.009,41.084,97063.555,1.148,2.42388,-0.163,1.212,0.0,1.453,4888.0,0.0,0.0,0.0,-82.67
84,20.375,41.016,41.084,97063.555,1.148,2.4255,1.463,1.463,1.596,1.596,4940.0,0.0,0.0,0.0,-90.79
85,20.364,41.016,41.084,97069.36,1.1481,2.42538,1.338,1.463,1.526,1.596,4994.0,0.0,0.0,0.0,-90.79
86,20.375,41.016,41.072,97061.72,1.148,2.42425,0.213,1.463,0.608,1.596,5047.0,0.0,0.0,0.0,-90.8
87,20.375,41.009,41.04,97062.22,1.148,2.42863,4.588,1.712,2.827,1.727,5099.0,0.0,0.0,0.0,-98.24
88,20.375,41.024,41.04,97062.22,1.148,2.42588,1.838,1.712,1.789,1.727,5152.0,0.0,0.0,0.0,-98.24
89,20.353,41.001,41.04,97066.25,1.1481,2.42313,-0.913,1.712,0.0,1.727,5206.0,0.0,0.0,0.0,-98.24
90,20.332,41.016,41.051,97066.67,1.1482,2.42338,-0.662,1.712,0.0,1.727,5258.0,0.0,0.0,0.0,-98.23
91,20.375,41.016,41.084,97066.67,1.148,2.42225,-1.788,1.712,0.0,1.727,5311.0,0.0,0.0,0.0,-98.24
92,20.375,41.001,41.084,97066.67,1.148,2.42488,0.837,1.712,1.208,1.727,5364.0,0.0,0.0,0.0,-98.24
93,20.375,40.993,41.051,97064.41,1.148,2.42513,1.088,1.712,1.376,1.727,5416.0,0.0,0.0,0.0,-98.24
94,20.375,41.016,41.072,97069.78,1.1481,2.425,0.963,1.463,1.295,1.596,5470.0,0.0,0.0,0.0,-90.79
95,20.375,41.016,41.007,97065.33,1.148,2.41875,-5.288,1.463,0.0,1.596,5522.0,0.0,0.0,0.0,-90.79
96,20.364,41.009,41.007,97065.33,1.1481,2.4255,1.463,1.463,1.596,1.596,5575.0,0.0,0.0,0.0,-90.79
97,20.364,41.016,41.095,97064.91,1.1481,2.423,-1.038,1.463,0.0,1.596,5628.0,0.0,0.0,0.0,-90.79
98,20.375,41.016,41.072,97069.36,1.1481,2.42663,2.587,1.463,2.123,1.596,5681.0,0.0,0.0,0.0,-90.79
99,20.375,41.024,41.028,97062.63,1.148,2.42313,-0.913,1.463,0.0,1.596,5734.0,0.0,0.0,0.0,-90.79
100,20.375,41.024,41.051,97064.41,1.148,2.423,-1.038,1.463,0.0,1.596,5787.0,0.0,0.0,0.0,-90.79
101,20.375,41.009,41.051,97064.41,1.148,2.42663,2.587,1.463,2.123,1.596,5839.0,0.0,0.0,0.0,-90.79
102,20.375,41.016,41.04,97058.18,1.1479,2.42488,0.837,1.463,1.208,1.596,5893.0,0.0,0.0,0.0,-90.8
103,20.375,41.024,41.019,97063.45,1.148,2.42525,1.212,1.463,1.453,1.596,5945.0,0.0,0.0,0.0,-90.79
104,20.353,41.016,41.04,97061.72,1.1481,2.4255,1.463,1.463,1.596,1.596,5998.0,0.0,0.0,0.0,-90.79
105,20.375,41.016,41.04,97061.72,1.148,2.4255,1.463,1.463,1.596,1.596,6051.0,0.0,0.0,0.0,-90.8
106,20.353,41.016,41.084,97065.75,1.1481,2.42413,0.088,1.463,0.391,1.596,6105.0,0.0,0.0,0.0,-90.79
107,20.353,41.024,41.041,97064.79,1.1481,2.424,-0.038,1.463,0.0,1.596,6157.0,0.0,0.0,0.0,-90.79
108,20.353,41.024,41.051,97064.41,1.1481,2.4235,-0.538,1.463,0.0,1.596,6210.0,0.0,0.0,0.0,-90.79
109,20.364,41.016,41.051,97064.41,1.1481,2.42525,1.212,1.463,1.453,1.596,6262.0,0.0,0.0,0.0,-90.79
110,20.353,41.016,41.073,97066.555,1.1481,2.42525,1.212,1.338,1.453,1.526,6316.0,0.0,0.0,0.0,-86.83
111,20.386,41.009,41.128,97065.75,1.148,2.42488,0.837,1.338,1.208,1.527,6369.0,0.0,0.0,0.0,-86.83
112,20.375,41.016,41.072,97064.41,1.148,2.42475,0.712,1.338,1.114,1.527,6421.0,0.0,0.0,0.0,-86.83
113,20.364,41.016,41.072,97064.41,1.1481,2.42275,-1.288,1.338,0.0,1.527,6474.0,0.0,0.0,0.0,-86.83
114,20.364,41.024,41.062,97068.44,1.1481,2.4245,0.463,1.212,0.898,1.453,6528.0,0.0,0.0,0.0,-82.66
115,20.375,41.016,41.041,97065.64,1.148,2.425,0.963,1.212,1.295,1.453,6580.0,0.0,0.0,0.0,-82.67
116,20.364,41.016,41.008,97061.18,1.148,2.42663,2.587,1.212,2.123,1.453,6633.0,0.0,0.0,0.0,-82.67
117,20.375,41.039,41.029,97066.14,1.148,2.42275,-1.288,1.212,0.0,1.453,6686.0,0.0,0.0,0.0,-82.67
118,20.364,41.024,41.029,97066.14,1.1481,2.42463,0.588,1.212,1.012,1.453,6738.0,0.0,0.0,0.0,-82.66
119,20.353,41.024,41.106,97066.555,1.1481,2.42125,-2.788,1.212,0.0,1.453,6792.0,0.0,0.0,0.0,-82.66
120,20.375,41.009,41.019,97062.52,1.148,2.42488,0.837,1.212,1.208,1.453,6845.0,0.0,0.0,0.0,-82.67
121,20.364,41.024,41.029,97066.984,1.1481,2.427,2.962,1.212,2.272,1.453,6897.0,0.0,0.0,0.0,-82.66
122,20.386,41.016,41.029,97066.984,1.148,2.42163,-2.412,1.212,0.0,1.453,6950.0,0.0,0.0,0.0,-82.67
123,20.375,41.001,40.964,97064.79,1.148,2.42488,0.837,1.212,1.208,1.453,7004.0,0.0,0.0,0.0,-82.67
124,20.353,41.016,41.096,97066.555,1.1481,2.4235,-0.538,1.088,0.0,1.376,7056.0,0.0,0.0,0.0,-78.29
125,20.375,41.009,41.052,97064.79,1.148,2.4265,2.462,1.212,2.071,1.453,7109.0,0.0,0.0,0.0,-82.67
126,20.375,41.016,41.052,97064.79,1.148,2.4235,-0.538,1.212,0.0,1.453,7162.0,0.0,0.0,0.0,-82.67
127,20.375,41.016,41.029,97067.484,1.1481,2.42663,2.587,1.212,2.123,1.453,7215.0,0.0,0.0,0.0,-82.67
128,20.353,41.016,41.162,97066.984,1.1481,2.42563,1.587,1.212,1.663,1.453,7268.0,0.0,0.0,0.0,-82.66
129,20.353,41.009,41.041,97064.29,1.1481,2.42325,-0.787,1.212,0.0,1.453,7321.0,0.0,0.0,0.0,-82.66
130,20.375,41.009,41.041,97064.29,1.148,2.4225,-1.537,1.212,0.0,1.453,7373.0,0.0,0.0,0.0,-82.67
131,20.353,41.016,41.062,97063.87,1.1481,2.42188,-2.163,1.212,0.0,1.453,7427.0,0.0,0.0,0.0,-82.66
132,20.353,41.016,41.118,97063.87,1.1481,2.42688,2.838,1.212,2.223,1.453,7479.0,0.0,0.0,0.0,-82.66
133,20.375,41.016,41.052,97063.87,1.148,2.42738,3.337,1.212,2.411,1.453,7532.0,0.0,0.0,0.0,-82.67
134,20.375,41.016,41.052,97063.87,1.148,2.42813,4.088,1.463,2.669,1.596,7585.0,0.0,0.0,0.0,-90.79
135,20.364,41.024,41.029,97063.87,1.1481,2.42488,0.837,1.463,1.208,1.596,7639.0,0.0,0.0,0.0,-90.79
136,20.364,41.016,41.052,97070.516,1.1481,2.42675,2.713,1.463,2.174,1.596,7691.0,0.0,0.0,0.0,-90.79
137,20.375,41.016,41.096,97064.29,1.148,2.42613,2.087,1.463,1.907,1.596,7744.0,0.0,0.0,0.0,-90.79
138,20.386,41.016,41.085,97062.52,1.1479,2.427,2.962,1.463,2.272,1.596,7797.0,0.0,0.0,0.0,-90.8
139,20.375,41.001,41.085,97062.52,1.148,2.42575,1.712,1.463,1.727,1.596,7849.0,0.0,0.0,0.0,-90.79
140,20.364,41.001,41.106,97063.45,1.148,2.4245,0.463,1.463,0.898,1.596,7903.0,0.0,0.0,0.0,-90.79
141,20.375,41.016,41.085,97066.555,1.148,2.4225,-1.537,1.212,0.0,1.453,7956.0,0.0,0.0,0.0,-82.67
142,20.353,41.001,41.073,97062.52,1.1481,2.42575,1.712,1.463,1.727,1.596,8008.0,0.0,0.0,0.0,-90.79
143,20.364,41.016,41.073,97062.52,1.148,2.423,-1.038,1.463,0.0,1.596,8061.0,0.0,0.0,0.0,-90.79
144,20.375,41.016,41.041,97065.22,1.148,2.425,0.963,1.463,1.295,1.596,8115.0,0.0,0.0,0.0,-90.79
145,20.375,41.016,41.041,97065.64,1.148,2.42625,2.213,1.587,1.963,1.663,8167.0,0.0,0.0,0.0,-94.59
146,20.375,41.016,41.073,97065.22,1.148,2.42325,-0.787,1.587,0.0,1.663,8220.0,0.0,0.0,0.0,-94.59
147,20.364,41.009,41.073,97065.22,1.1481,2.42763,3.588,1.712,2.5,1.727,8273.0,0.0,0.0,0.0,-98.24
148,20.375,41.016,41.052,97062.1,1.148,2.42488,0.837,1.712,1.208,1.727,8326.0,0.0,0.0,0.0,-98.24
149,20.353,41.016,41.019,97064.72,1.1481,2.42613,2.087,1.712,1.907,1.727,8379.0,0.0,0.0,0.0,-98.24
150,20.375,41.001,41.096,97059.836,1.148,2.42438,0.337,1.712,0.767,1.727,8432.0,0.0,0.0,0.0,-98.25
151,20.364,41.016,41.096,97059.836,1.148,2.42613,2.087,2.087,1.907,1.907,8484.0,0.0,0.0,0.0,-108.47
152,20.375,41.024,41.029,97065.13,1.148,2.42425,0.213,2.087,0.608,1.907,8538.0,0.0,0.0,0.0,-108.47
153,20.375,41.016,41.041,97060.68,1.148,2.418,-6.037,1.712,0.0,1.727,8591.0,0.0,0.0,0.0,-98.25
154,20.375,41.001,41.062,97064.29,1.148,2.427,2.962,2.087,2.272,1.907,8643.0,0.0,0.0,0.0,-108.47
155,20.343,41.001,41.085,97065.64,1.1482,2.42575,1.712,2.087,1.727,1.907,8696.0,0.0,0.0,0.0,-108.46
156,20.364,41.016,41.085,97065.64,1.1481,2.429,4.963,2.087,2.94,1.907,8750.0,0.0,0.0,0.0,-108.47
157,20.375,41.001,41.073,97067.41,1.1481,2.42125,-2.788,2.087,0.0,1.907,8802.0,0.0,0.0,0.0,-108.47
158,20.364,41.009,41.073,97064.72,1.1481,2.42475,0.712,2.087,1.114,1.907,8855.0,0.0,0.0,0.0,-108.47
159,20.375,41.001,41.118,97064.29,1.148,2.4255,1.463,2.087,1.596,1.907,8908.0,0.0,0.0,0.0,-108.47
160,20.375,41.001,41.118,97064.29,1.148,2.42825,4.212,2.087,2.709,1.907,8962.0,0.0,0.0,0.0,-108.47
161,20.386,41.009,41.062,97060.68,1.1479,2.42588,1.838,2.087,1.789,1.907,9014.0,0.0,0.0,0.0,-108.47
162,20.364,41.024,41.118,97061.18,1.148,2.42738,3.337,2.087,2.411,1.907,9067.0,0.0,0.0,0.0,-108.47
163,20.364,41.009,41.118,97066.484,1.1481,2.42425,0.213,2.087,0.608,1.907,9120.0,0.0,0.0,0.0,-108.47
164,20.375,41.001,41.118,97066.484,1.148,2.42413,0.088,2.087,0.391,1.907,9174.0,0.0,0.0,0.0,-108.47
165,20.375,40.986,41.118,97064.72,1.148,2.42688,2.838,2.087,2.223,1.907,9226.0,0.0,0.0,0.0,-108.47
166,20.364,40.993,41.106,97064.72,1.1481,2.42713,3.088,2.087,2.319,1.907,9279.0,0.0,0.0,0.0,-108.47
167,20.343,41.001,41.118,97065.22,1.1482,2.42775,3.713,2.087,2.543,1.907,9332.0,0.0,0.0,0.0,-108.46
168,20.375,41.001,41.118,97065.22,1.148,2.42475,0.712,2.087,1.114,1.907,9385.0,0.0,0.0,0.0,-108.47
169,20.375,40.978,41.062,97063.37,1.148,2.42588,1.838,2.087,1.789,1.907,9438.0,0.0,0.0,0.0,-108.47
170,20.364,41.001,41.086,97066.87,1.1481,2.42463,0.588,2.087,1.012,1.907,9491.0,0.0,0.0,0.0,-108.47
171,20.353,40.993,41.096,97063.79,1.1481,2.42988,5.838,2.087,3.189,1.907,9544.0,0.0,0.0,0.0,-108.47
172,20.375,41.009,41.118,97064.72,1.148,2.42638,2.338,2.087,2.018,1.907,9597.0,0.0,0.0,0.0,-108.47
173,20.386,41.001,41.118,97064.72,1.148,2.429,4.963,2.087,2.94,1.907,9650.0,0.0,0.0,0.0,-108.47
174,20.375,41.001,41.085,97067.41,1.1481,2.42388,-0.163,1.838,0.0,1.789,9703.0,0.0,0.0,0.0,-101.77
175,20.364,41.001,41.118,97065.13,1.1481,2.42325,-0.787,2.087,0.0,1.907,9756.0,0.0,0.0,0.0,-108.47
176,20.375,40.986,41.041,97068.33,1.1481,2.42663,2.587,2.087,2.123,1.907,9809.0,0.0,0.0,0.0,-108.47
177,20.364,41.024,41.041,97068.33,1.1481,2.42625,2.213,2.087,1.963,1.907,9862.0,0.0,0.0,0.0,-108.47
178,20.375,41.024,41.073,97062.52,1.148,2.42638,2.338,2.087,2.018,1.907,9915.0,0.0,0.0,0.0,-108.47
179,20.364,40.993,41.085,97064.29,1.1481,2.42563,1.587,2.087,1.663,1.907,9968.0,0.0,0.0,0.0,-108.47
180,20.375,41.001,41.062,97064.29,1.148,2.4265,2.462,2.087,2.071,1.907,10021.0,0.0,0.0,0.0,-108.47
181,20.386,41.001,41.062,97064.29,1.148,2.42213,-1.913,2.087,0.0,1.907,10074.0,0.0,0.0,0.0,-108.47
182,20.353,40.993,41.085,97062.945,1.1481,2.4305,6.462,2.213,3.355,1.963,10127.0,0.0,0.0,0.0,-111.67
183,20.364,40.986,41.073,97062.945,1.148,2.4255,1.463,2.213,1.596,1.963,10180.0,0.0,0.0,0.0,-111.67
184,20.386,40.993,41.073,97066.555,1.148,2.42125,-2.788,2.213,0.0,1.963,10233.0,0.0,0.0,0.0,-111.68
185,20.375,40.993,41.073,97066.555,1.148,2.42675,2.713,2.213,2.174,1.963,10287.0,0.0,0.0,0.0,-111.67
186,20.386,41.001,41.096,97061.6,1.1479,2.42638,2.338,2.338,2.018,2.018,10340.0,0.0,0.0,0.0,-114.79
187,20.375,40.993,41.106,97065.22,1.148,2.42625,2.213,2.213,1.963,1.963,10392.0,0.0,0.0,0.0,-111.67
188,20.386,40.986,41.073,97066.984,1.148,2.42475,0.712,2.213,1.114,1.963,10445.0,0.0,0.0,0.0,-111.67
189,20.375,40.993,41.052,97066.484,1.148,2.42813,4.088,2.338,2.668,2.018,10499.0,0.0,0.0,0.0,-114.78
190,20.364,40.993,41.052,97066.484,1.1481,2.4255,1.463,2.338,1.596,2.018,10552.0,0.0,0.0,0.0,-114.78
191,20.353,40.978,41.096,97067.41,1.1481,2.42713,3.088,2.338,2.319,2.018,10605.0,0.0,0.0,0.0,-114.78
192,20.364,40.986,41.019,97069.17,1.1481,2.42675,2.713,2.338,2.174,2.018,10657.0,0.0,0.0,0.0,-114.78
193,20.375,40.986,41.052,97065.64,1.148,2.42988,5.838,2.338,3.189,2.018,10711.0,0.0,0.0,0.0,-114.78
194,20.343,40.986,41.052,97065.64,1.1482,2.427,2.962,2.338,2.272,2.018,10764.0,0.0,0.0,0.0,-114.78
195,20.364,40.986,41.029,97063.37,1.1481,2.42975,5.713,2.462,3.155,2.071,10817.0,0.0,0.0,0.0,-117.81
196,20.364,40.986,41.085,97065.13,1.1481,2.42638,2.338,2.338,2.018,2.018,10870.0,0.0,0.0,0.0,-114.78
197,20.375,40.986,41.029,97062.02,1.148,2.42463,0.588,2.338,1.012,2.018,10924.0,0.0,0.0,0.0,-114.79
198,20.375,41.001,41.029,97062.02,1.148,2.42638,2.338,2.338,2.018,2.018,10976.0,0.0,0.0,0.0,-114.79
199,20.364,40.986,41.041,97065.52,1.1481,2.42863,4.588,2.462,2.827,2.071,11029.0,0.0,0.0,0.0,-117.81
200,20.386,40.986,41.073,97066.484,1.148,2.42675,2.713,2.462,2.174,2.071,11082.0,0.0,0.0,0.0,-117.81
201,20.353,41.001,41.008,97070.09,1.1482,2.42563,1.587,2.462,1.663,2.071,11136.0,0.0,0.0,0.0,-117.8
202,20.375,40.986,41.008,97070.09,1.1481,2.42463,0.588,2.338,1.012,2.018,11189.0,0.0,0.0,0.0,-114.78
203,20.386,40.986,40.996,97060.68,1.1479,2.42525,1.212,2.338,1.453,2.018,11242.0,0.0,0.0,0.0,-114.79
204,20.364,40.986,41.029,97063.79,1.1481,2.426,1.963,2.338,1.849,2.018,11294.0,0.0,0.0,0.0,-114.78
205,20.353,40.993,40.985,97067.82,1.1481,2.42525,1.212,2.338,1.453,2.018,11347.0,0.0,0.0,0.0,-114.78
206,20.353,40.993,41.008,97061.1,1.1481,2.42763,3.588,2.338,2.5,2.018,11401.0,0.0,0.0,0.0,-114.78
207,20.375,40.993,41.008,97061.1,1.148,2.42513,1.088,2.338,1.376,2.018,11454.0,0.0,0.0,0.0,-114.79
