0,20.171,42.527,100.0,100576.875,1.1905,2.5295,-9.093,-8.077,-7.921,0.0,0.0,0.0,3.684,3.648,6644.0,0.0
1,20.171,42.512,100576.875,1.1905,2.5315,-7.093,NaN,2.5295,-9.093,-8.077,-7.921,0.0,0.0,0.0,3.684,3.648
2,20.171,42.512,100576.875,1.1905,2.5315,-7.093,NaN,42.527,100575.0,1.1905,2.53963,2539.625,761.888,507.925,2539.625,65.319
3,20.16,42.473,100576.66,1.1905,2.53963,1269.813,914.265,660.303,2539.625,46.187,65.318,39.191,33.306,567.0,0.0,1.0
4,20.16,42.473,100577.45,1.1905,2.53825,845.167,893.536,697.276,1269.813,37.681,46.187,38.744,34.225,621.0,0.0,1.0
5,20.16,42.473,100581.42,1.1906,2.53925,634.875,815.937,684.795,1269.813,32.658,46.186,37.023,33.917,675.0,0.0,1.0
6,20.171,42.466,100579.54,1.1905,2.53925,507.9,723.526,649.416,845.167,29.211,37.681,34.864,33.03,730.0,0.0,1.0
7,20.182,42.473,100579.54,1.1904,2.53863,422.625,633.256,604.058,845.167,26.646,37.682,32.617,31.857,784.0,0.0,1.0
8,20.16,42.458,100575.87,1.1905,2.53813,361.75,551.804,555.596,634.875,24.652,32.658,30.447,30.551,838.0,0.0,1.0
9,20.171,42.466,100574.45,1.1904,2.53925,317.656,481.56,508.008,634.875,23.102,32.659,28.444,29.214,892.0,0.0,1.0
10,20.171,42.45,100575.33,1.1904,2.53875,281.861,421.65,462.779,507.9,21.761,29.211,26.616,27.883,947.0,0.0,1.0
11,20.16,42.45,100574.83,1.1905,2.5385,253.425,371.183,420.908,507.9,20.634,29.211,24.972,26.592,1001.0,0.0,1.0
12,20.171,42.458,100574.83,1.1904,2.53938,231.261,329.206,382.979,422.625,19.711,26.646,23.518,25.366,1055.0,0.0,1.0
13,20.182,42.466,100575.695,1.1904,2.53938,211.99,294.041,348.781,422.625,18.872,26.647,22.227,24.207,1110.0,0.0,1.0
14,20.182,42.458,100572.06,1.1904,2.53825,194.558,264.196,317.936,361.75,18.08,24.654,21.069,23.112,1164.0,0.0,1.0
15,20.171,42.458,100573.01,1.1904,2.5385,180.911,239.211,290.531,361.75,17.434,24.653,20.047,22.093,1218.0,0.0,1.0
16,20.193,42.458,100573.01,1.1903,2.53938,169.725,218.365,266.37,317.656,16.887,23.103,19.155,21.156,1272.0,0.0,1.0
17,20.16,42.435,100576.09,1.1905,2.539,158.742,200.478,244.844,317.656,16.33,23.101,18.352,20.281,1327.0,0.0,1.0
18,20.182,42.458,100574.28,1.1904,2.53788,148.279,184.818,225.531,281.861,15.784,21.762,17.622,19.466,1382.0,0.0,1.0
19,20.171,42.458,100577.414,1.1905,2.53888,141.041,171.685,208.633,281.861,15.393,21.761,16.983,18.722,1436.0,0.0,1.0
20,20.171,42.45,100576.54,1.1905,2.53938,134.118,160.415,193.73,253.425,15.011,20.634,16.416,18.041,1490.0,0.0,1.0
21,20.182,42.45,100576.54,1.1904,2.5385,126.537,150.252,180.292,253.425,14.581,20.634,15.888,17.404,1545.0,0.0,1.0
22,20.15,42.45,100576.06,1.1905,2.53888,-0.013,105.172,144.231,231.261,0.0,19.71,13.292,15.566,1599.0,0.0,1.0
23,20.16,42.458,100577.414,1.1905,2.5395,0.65,73.816,115.515,231.261,1.045,19.711,11.136,13.93,1653.0,0.0,1.0
24,20.16,42.443,100576.54,1.1905,2.53875,-0.094,51.643,92.393,211.99,0.0,18.871,9.314,12.459,1708.0,0.0,1.0
25,20.171,42.45,100576.54,1.1905,2.53888,0.006,36.152,73.915,211.99,0.098,18.872,7.793,11.144,1762.0,0.0,1.0
26,20.16,42.458,100574.28,1.1905,2.53938,0.525,25.463,59.237,194.558,0.939,18.079,6.541,9.976,1815.0,0.0,1.0
27,20.171,42.458,100573.375,1.1904,2.53863,-0.232,17.755,47.343,180.911,0.0,17.434,5.462,8.919,1869.0,0.0,1.0
28,20.171,42.45,100576.5,1.1905,2.53863,-0.232,12.359,37.828,169.725,0.0,16.886,4.557,7.972,1924.0,0.0,1.0
29,20.193,42.458,100575.16,1.1903,2.5385,-0.382,8.537,30.186,169.725,0.0,16.887,3.787,7.122,1978.0,0.0,1.0
30,20.171,42.45,100575.16,1.1904,2.53988,1.03,6.285,24.355,158.742,1.316,16.331,3.249,6.397,2031.0,0.0,1.0
31,20.16,42.443,100574.66,1.1905,2.53838,-0.526,4.242,19.379,148.279,0.0,15.783,2.669,5.706,2085.0,0.0,1.0
32,20.193,42.435,100575.56,1.1904,2.538,-0.894,2.701,15.324,148.279,0.0,15.784,2.13,5.074,2140.0,0.0,1.0
33,20.193,42.435,100574.22,1.1903,2.53938,0.481,2.035,12.356,141.041,0.899,15.394,1.849,4.556,2193.0,0.0,1.0
34,20.171,42.45,100574.22,1.1904,2.53938,0.481,1.569,9.981,134.118,0.899,15.011,1.623,4.095,2247.0,0.0,1.0
35,20.16,42.435,100573.81,1.1905,2.53888,-0.019,1.092,7.981,126.537,0.0,14.58,1.355,3.662,2300.0,0.0,1.0
36,20.171,42.435,100575.56,1.1904,2.53975,0.856,1.021,6.556,126.537,1.199,14.58,1.31,3.319,2355.0,0.0,1.0
37,20.182,42.435,100579.59,1.1905,2.54,1.106,1.047,5.466,1.106,1.363,1.363,1.326,3.03,2409.0,0.0,1.0
38,20.16,42.443,100574.22,1.1905,2.53825,-0.644,0.539,4.244,1.03,0.0,1.316,0.952,2.67,2462.0,0.0,1.0
39,20.16,42.443,100574.22,1.1905,2.539,0.106,0.409,3.416,0.856,0.421,1.199,0.829,2.396,2515.0,0.0,1.0
40,20.193,42.435,100571.52,1.1903,2.53963,0.731,0.506,2.879,0.731,1.108,1.108,0.922,2.199,2570.0,0.0,1.0
41,20.171,42.435,100576.91,1.1905,2.53875,-0.144,0.311,2.274,0.65,0.0,1.045,0.722,1.955,2623.0,0.0,1.0
42,20.171,42.443,100576.0,1.1905,2.53938,0.481,0.362,1.916,0.65,0.899,1.045,0.78,1.794,2677.0,0.0,1.0
43,20.16,42.428,100576.0,1.1905,2.54,1.106,0.585,1.754,0.65,1.363,1.045,0.991,1.716,2731.0,0.0,1.0
44,20.182,42.435,100577.34,1.1904,2.53925,0.356,0.516,1.474,0.525,0.773,0.939,0.931,1.574,2784.0,0.0,1.0
45,20.182,42.443,100576.0,1.1904,2.53913,0.231,0.431,1.225,0.481,0.623,0.899,0.851,1.435,2838.0,0.0,1.0
46,20.171,42.428,100575.086,1.1904,2.5405,1.606,0.783,1.301,0.525,1.642,0.939,1.147,1.479,2891.0,0.0,1.0
47,20.182,42.435,100576.91,1.1904,2.53913,0.231,0.617,1.087,0.525,0.623,0.939,1.018,1.352,2946.0,0.0,1.0
48,20.171,42.428,100576.91,1.1905,2.53838,-0.519,0.276,0.766,0.481,0.0,0.899,0.681,1.134,2999.0,0.0,1.0
49,20.182,42.443,100576.91,1.1904,2.54013,1.231,0.563,0.859,0.731,1.438,1.108,0.972,1.201,3052.0,0.0,1.0
50,20.16,42.435,100582.29,1.1906,2.53925,0.356,0.501,0.758,0.481,0.773,0.899,0.917,1.129,3106.0,0.0,1.0
51,20.182,42.428,100570.17,1.1903,2.5385,-0.394,0.232,0.528,0.481,0.0,0.899,0.625,0.942,3160.0,0.0,1.0
52,20.171,42.428,100570.17,1.1904,2.54025,1.356,0.569,0.693,0.481,1.509,0.899,0.978,1.079,3213.0,0.0,1.0
53,20.182,42.428,100577.414,1.1904,2.53988,0.981,0.693,0.751,0.731,1.284,1.108,1.079,1.123,3267.0,0.0,1.0
54,20.171,42.435,100571.95,1.1904,2.5385,-0.394,0.367,0.522,0.481,0.0,0.899,0.785,0.936,3320.0,0.0,1.0
55,20.182,42.435,100571.95,1.1904,2.53938,0.481,0.401,0.514,0.731,0.899,1.108,0.821,0.929,3375.0,0.0,1.0
56,20.171,42.435,100570.17,1.1904,2.53975,0.856,0.537,0.582,0.856,1.199,1.199,0.95,0.989,3428.0,0.0,1.0
57,20.171,42.412,100570.17,1.1904,2.53875,-0.144,0.333,0.437,0.731,0.0,1.108,0.748,0.857,3481.0,0.0,1.0
58,20.16,42.428,100574.22,1.1905,2.5395,0.606,0.415,0.471,0.731,1.009,1.108,0.835,0.889,3535.0,0.0,1.0
59,20.171,42.42,100573.305,1.1904,2.53975,0.856,0.547,0.548,0.731,1.199,1.108,0.959,0.959,3589.0,0.0,1.0
60,20.193,42.435,100571.52,1.1903,2.53863,-0.269,0.302,0.384,0.606,0.0,1.009,0.712,0.803,3643.0,0.0,1.0
61,20.16,42.42,100571.52,1.1904,2.53925,0.356,0.318,0.378,0.731,0.773,1.108,0.731,0.797,3696.0,0.0,1.0
62,20.193,42.443,100572.875,1.1903,2.53963,0.731,0.442,0.449,0.731,1.108,1.108,0.862,0.869,3749.0,0.0,1.0
63,20.171,42.428,100576.91,1.1905,2.538,-0.894,0.041,0.18,0.606,0.0,1.009,0.263,0.55,3804.0,0.0,1.0
64,20.171,42.42,100576.91,1.1905,2.53938,0.481,0.173,0.24,0.731,0.899,1.108,0.539,0.635,3857.0,0.0,1.0
65,20.16,42.428,100576.91,1.1905,2.5395,0.606,0.303,0.313,0.606,1.009,1.009,0.713,0.726,3911.0,0.0,1.0
66,20.171,42.435,100576.0,1.1905,2.53938,0.481,0.356,0.347,0.606,0.899,1.009,0.774,0.763,3964.0,0.0,1.0
67,20.171,42.435,100575.53,1.1904,2.53875,-0.144,0.206,0.249,0.606,0.0,1.009,0.588,0.646,4018.0,0.0,1.0
68,20.15,42.42,100567.016,1.1904,2.54,1.106,0.476,0.42,0.606,1.363,1.009,0.894,0.84,4072.0,0.0,1.0
69,20.171,42.435,100577.34,1.1905,2.53913,0.231,0.402,0.382,0.606,0.623,1.009,0.822,0.801,4125.0,0.0,1.0
70,20.171,42.428,100577.34,1.1905,2.53875,-0.144,0.238,0.277,0.606,0.0,1.009,0.633,0.682,4178.0,0.0,1.0
71,20.182,42.428,100578.22,1.1904,2.54,1.106,0.499,0.443,0.606,1.363,1.009,0.915,0.862,4233.0,0.0,1.0
72,20.16,42.435,100576.44,1.1905,2.5395,0.606,0.531,0.475,0.606,1.009,1.009,0.944,0.894,4286.0,0.0,1.0
73,20.16,42.42,100571.95,1.1905,2.5385,-0.394,0.253,0.301,0.606,0.0,1.009,0.652,0.712,4339.0,0.0,1.0
74,20.182,42.42,100571.95,1.1904,2.53963,0.731,0.396,0.387,0.606,1.108,1.009,0.816,0.807,4393.0,0.0,1.0
75,20.182,42.412,100578.25,1.1904,2.5395,0.606,0.459,0.431,0.606,1.009,1.009,0.878,0.851,4447.0,0.0,1.0
76,20.171,42.42,100576.0,1.1905,2.53863,-0.269,0.241,0.291,0.606,0.0,1.009,0.636,0.699,4500.0,0.0,1.0
77,20.182,42.42,100576.0,1.1904,2.53963,0.731,0.388,0.379,0.606,1.108,1.009,0.807,0.798,4554.0,0.0,1.0
78,20.182,42.428,100579.56,1.1905,2.53975,0.856,0.528,0.474,0.606,1.199,1.009,0.942,0.893,4608.0,0.0,1.0
79,20.182,42.42,100579.56,1.1905,2.53888,-0.019,0.364,0.376,0.606,0.0,1.009,0.782,0.794,4662.0,0.0,1.0
80,20.16,42.428,100576.875,1.1905,2.53938,0.481,0.399,0.397,0.606,0.899,1.009,0.819,0.816,4715.0,0.0,1.0
81,20.182,42.42,100571.95,1.1904,2.53963,0.731,0.498,0.463,0.606,1.108,1.009,0.915,0.882,4768.0,0.0,1.0
82,20.171,42.42,100574.22,1.1904,2.53863,-0.269,0.268,0.317,0.606,0.0,1.009,0.671,0.73,4823.0,0.0,1.0
83,20.16,42.428,100574.22,1.1905,2.539,0.106,0.219,0.275,0.606,0.421,1.009,0.607,0.679,4876.0,0.0,1.0
84,20.16,42.42,100573.305,1.1905,2.5395,0.606,0.335,0.341,0.606,1.009,1.009,0.751,0.757,4929.0,0.0,1.0
85,20.193,42.412,100572.875,1.1903,2.53863,-0.269,0.154,0.219,0.606,0.0,1.009,0.508,0.606,4983.0,0.0,1.0
86,20.171,42.412,100578.69,1.1905,2.53938,0.481,0.252,0.271,0.606,0.899,1.009,0.651,0.675,5037.0,0.0,1.0
